,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,87.99,72.92,62.46,52.1,39.25,29.46,2.394433129667345
1,Vanderbilt,EliteEight,13,100.0,73.96,58.35,38.13,25.84,15.74,7.54,12.26259946949602
2,Duke,FinalFour,1,100.0,68.84,51.89,36.43,23.13,12.06,7.21,12.869625520110958
3,Gonzaga,EliteEight,16,100.0,65.98,40.64,29.81,18.55,9.42,5.74,16.421602787456447
4,Arizona,FinalFour,9,100.0,79.81,57.12,37.82,19.24,11.01,5.1,18.607843137254903
5,Illinois,SweetSixteen,14,100.0,68.5,46.42,32.16,18.95,10.39,4.71,20.231422505307858
6,Iowa St.,FinalFour,8,100.0,77.79,52.72,30.11,17.82,10.13,4.6,20.739130434782613
7,Connecticut,EliteEight,9,100.0,68.28,41.86,28.24,12.28,7.53,4.31,22.20185614849188
8,Alabama,SweetSixteen,3,100.0,70.3,46.38,28.72,16.47,8.67,4.07,23.57002457002457
9,Louisville,SweetSixteen,2,100.0,77.62,47.4,26.76,15.75,9.12,3.8,25.315789473684212
10,Purdue,EliteEight,12,100.0,68.89,39.69,26.44,13.05,6.81,3.02,32.11258278145696
11,Michigan St.,SweetSixteen,8,100.0,66.7,44.55,23.63,13.61,5.62,2.75,35.36363636363637
12,Houston,SweetSixteen,15,100.0,61.76,38.82,20.46,10.45,4.93,1.74,56.4712643678161
13,St. John's,midwest,10,100.0,49.1,27.52,15.18,9.3,4.87,1.74,56.4712643678161
14,BYU,SweetSixteen,4,100.0,69.18,35.23,18.44,7.12,3.22,1.5,65.66666666666667
15,Florida,west,9,100.0,51.0,22.13,14.2,8.07,2.43,1.21,81.64462809917356
16,Arkansas,south,5,100.0,61.02,34.09,16.57,7.05,2.88,1.05,94.23809523809524
17,Kansas,east,5,100.0,55.84,29.4,9.65,4.84,2.2,1.05,94.23809523809524
18,Virginia,midwest,5,100.0,69.0,35.46,18.66,8.88,3.31,0.89,111.35955056179775
19,North Carolina,SweetSixteen,9,100.0,61.4,34.12,16.29,8.54,2.68,0.86,115.27906976744187
20,Tennessee,west,7,100.0,56.06,32.61,14.23,5.62,2.2,0.85,116.64705882352942
21,Clemson,east,7,100.0,60.35,28.79,13.89,4.47,1.82,0.74,134.13513513513513
22,Miami FL,east,8,100.0,55.66,15.96,8.01,3.4,1.41,0.64,155.25
23,Texas Tech,west,5,100.0,60.28,33.89,16.87,6.93,1.69,0.59,168.4915254237288
24,Nebraska,SweetSixteen,13,100.0,55.96,34.24,8.62,3.7,1.73,0.53,187.67924528301884
25,Iowa,south,11,100.0,56.06,24.58,12.15,5.95,2.24,0.5,199.0
26,Georgia,midwest,7,100.0,50.9,23.31,12.52,5.03,2.31,0.48,207.33333333333334
27,Saint Mary's,east,6,100.0,48.63,28.45,13.15,3.25,1.21,0.41,242.90243902439028
28,USC,south,6,100.0,43.94,21.17,8.18,3.89,1.18,0.31,321.5806451612903
29,Auburn,west,6,100.0,50.17,21.76,8.24,3.88,0.63,0.3,332.33333333333337
30,Saint Louis,east,11,100.0,51.37,28.58,12.88,3.01,1.03,0.28,356.1428571428571
31,Butler,south,9,100.0,55.39,22.49,9.6,3.26,0.86,0.25,399.0
32,UCLA,east,10,100.0,39.65,17.59,6.6,2.12,0.57,0.23,433.78260869565213
33,Boise St.,west,10,100.0,43.94,18.4,9.73,4.12,0.82,0.19,525.3157894736842
34,Utah St.,south,8,100.0,44.61,14.64,4.96,1.77,0.7,0.18,554.5555555555555
35,Seton Hall,midwest,6,100.0,51.79,22.47,7.72,2.18,0.68,0.13,768.2307692307693
36,Oklahoma St.,midwest,8,100.0,47.76,21.76,6.72,2.19,0.63,0.13,768.2307692307693
37,Tulsa,south,12,100.0,38.98,17.19,6.79,1.55,0.52,0.11,908.0909090909091
38,Utah Valley,east,13,100.0,44.04,17.85,2.74,0.75,0.21,0.09,1110.111111111111
39,California,midwest,9,100.0,52.24,19.35,6.07,2.2,0.67,0.08,1249.0
40,Virginia Tech,west,8,100.0,49.0,14.24,5.26,1.2,0.36,0.08,1249.0
41,UCF,east,9,100.0,44.34,8.26,3.45,0.89,0.26,0.08,1249.0
42,SMU,south,7,100.0,47.28,15.23,5.71,1.97,0.67,0.07,1427.5714285714284
43,Yale,south,10,100.0,52.72,15.06,3.82,1.68,0.53,0.07,1427.5714285714284
44,Arizona St.,midwest,11,100.0,48.21,20.47,6.62,1.5,0.46,0.06,1665.6666666666667
45,High Point,midwest,13,100.0,31.5,9.84,3.56,1.07,0.31,0.05,1999.0
46,Colorado,west,11,100.0,49.83,20.72,8.41,2.35,0.55,0.04,2499.0
47,Akron,east,12,100.0,44.16,18.51,4.31,1.13,0.27,0.03,3332.3333333333335
48,UC San Diego,west,13,100.0,38.6,16.73,4.44,0.97,0.14,0.03,3332.3333333333335
49,East Tennessee St.,east,15,100.0,31.72,11.76,5.07,0.65,0.17,0.02,4999.0
50,North Dakota St.,midwest,15,100.0,31.11,9.48,1.77,0.68,0.13,0.02,4999.0
51,Lipscomb,west,14,100.0,33.3,12.97,3.25,0.74,0.12,0.02,4999.0
52,Northern Colorado,east,14,100.0,30.82,7.74,1.73,0.19,0.07,0.02,4999.0
53,Liberty,west,15,100.0,34.02,8.35,2.7,0.94,0.15,0.01,9999.0
54,Belmont,west,12,100.0,39.72,15.26,3.67,0.82,0.15,0.01,9999.0
55,Colgate,south,15,100.0,26.04,11.36,3.1,0.74,0.11,0.01,9999.0
56,McNeese St.,midwest,12,100.0,31.0,8.28,1.93,0.27,0.05,0.01,9999.0
57,Siena,south,14,100.0,22.38,6.85,2.15,0.28,0.04,0.0,0.0
58,Vermont,south,16,100.0,20.19,5.75,1.65,0.12,0.04,0.0,0.0
59,Youngstown St.,west,16,100.0,31.16,11.74,2.84,0.53,0.03,0.0,0.0
60,UNC Wilmington,south,13,100.0,38.24,9.9,2.15,0.46,0.01,0.0,0.0
61,Arkansas St.,midwest,14,100.0,29.7,10.68,1.03,0.31,0.0,0.0,0.0
62,Southern,midwest,16,100.0,22.21,6.17,0.79,0.1,0.0,0.0,0.0
63,LIU,east,16,100.0,12.01,2.86,0.76,0.1,0.0,0.0,0.0
