,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-12-22 12:00:00-06:00,3.5,3.5,3.5,Illinois,Missouri,12/22/2024,True,Illinois vs Missouri,IllinoisMissouri12-22,2024-12-22,B10 vs. SEC,10 Illinois vs. 55 Missouri,"Illinois -6.8, 83-76 (73%)",73.81713512233415,0,N,Illinois,12/22/2024,117.02693117230493,94.17658427222712,0.9240137045089908,0.7265479263646302,82.9533656569289,Missouri,118.5471660320024,103.86068153465314,0.8206850740851153,0.2734520736353698,76.19581833333638,72.84096175353778,,0,,,,,,,,,,,,,,,,,0.6628964749191036,0.425325429370927,739242,,,,10,55,,,,6.757547323592519,159.14918399026527,2.8,4.5,6.2,3.4,71.2,101.4,20241222,21.900000000000006,117.2,95.3,71.5,14.599999999999994,117.8,103.2,68.7,,,,,,Illinois,22.850400000000008,117.027,94.1766,72.2138,14.685999999999993,118.547,103.861,69.028,Illinois,71.73966365959112,30.45148448705261,24.8046140660223,113.84211035218414,89.03749628616185,68.92654641156561,16.993307295610673,15.548918945869964,113.44344334146916,97.89452439559919,82.29096197061367,76.38059221045808,158.67155418107174,5.910369760155589,68.98946629213484,83.92012312952883,77.08344502410638,161.00356815363523,6.83667810542245,70.01087340449439,76.3289423847421,69.17995027873108,145.5088926634732,7.148992106011022,69.44897832560272,9.34656656070571,69.44897832560272,1.944571393116874,69.44897832560272,Illinois Fighting Illini,Missouri Tigers,12/22/2024,36.944134018176364,18.66928898729816,-18.274845030878204,5.8465665607057105,Illinois,Illinois,1
1,2024-12-22 19:00:00-06:00,-5.0,,-4.5,Utah St.,Saint Mary's,12/22/2024,True,Utah St. vs Saint Mary's,Utah St.Saint Mary's12-22,2024-12-22,MWC at WCC,51 Utah St. at 38 Saint Mary's,"Saint Mary's -5.1, 74-69 (69%)",67.2159806704644,0,H,Utah St.,12/22/2024,113.70244729584564,101.7716585826569,0.7815654581161349,0.3051966128146103,68.71839614930492,Saint Mary's,117.41733936080766,97.841084107511,0.8906585155169825,0.6948033871853896,73.8143897547196,65.92658667778814,Utah St.,0,,,,,,,,,,,,,,,,,0.450369869750535,0.7723701501424484,739242,,,,51,38,,,,-5.095993605414677,142.53278590402454,5.1,3.2,0.7,-4.5,71.2,101.4,20241222,14.599999999999994,114.8,100.2,70.3,17.200000000000003,116.0,98.8,63.7,,,,,,Utah St.,14.734000000000009,115.2,100.466,70.5953,16.780199999999994,115.91,99.1298,63.9079,Utah St.,70.49294879395619,21.060547505834936,17.706078095373957,115.34611613834336,97.6400380429694,64.31297938215623,14.583826378889766,16.03420875529963,114.1131717995829,98.07896304428328,68.39580591469512,74.12734228388763,142.52314819858276,-5.731536369192511,62.89480337078651,69.37818361014993,74.82182787625284,144.2000114864028,-5.443644266102908,63.365131641432576,69.06516120832308,71.93926318893358,141.00442439725666,-2.8741019806105044,63.674319696251395,2.023378788575471,63.674319696251395,1.5620584107884312,63.674319696251395,Utah St Aggies,Saint Marys Gaels,12/22/2024,66.58824291023754,42.35958880403074,-24.228654106206797,6.523378788575471,Saint Mary's,Utah St.,0
2,2024-12-22 18:00:00-06:00,2.5,2.5,2.5,Georgetown,Seton Hall,12/22/2024,True,Georgetown vs Seton Hall,GeorgetownSeton Hall12-22,2024-12-22,BE at BE,84 Georgetown at 134 Seton Hall,"Georgetown -0.9, 61-60 (54%)",62.26163010994986,1,H,Georgetown,12/22/2024,107.10514190517353,100.6705290286512,0.6709568088603818,0.5424682714153456,61.0413969517257,Seton Hall,99.89152980203528,95.29089383502726,0.632331573460803,0.4575317285846544,60.14420068521552,63.83243139417726,,0,,,,,,,,,,,,,,,,,0.795121279568014,0.8561949867878558,739242,,,,84,134,,,,0.8971962665101785,121.18559763694122,14.8,13.6,7.3,-7.6,71.2,101.4,20241222,12.100000000000009,111.2,99.1,69.0,2.0,100.5,98.5,63.2,,,,,,Georgetown,9.1374,108.516,99.3786,69.3118,2.063599999999994,98.6096,96.546,63.0237,Georgetown,69.02558807990314,11.914554530909685,8.613029678529996,104.6676056970044,96.05457601847442,63.22486236362284,-4.348195875129853,0.4795924196010357,95.6675717382844,95.18797931868336,64.3195604741121,61.85343836932584,126.17299884343794,2.466122104786251,61.24719101123596,61.62756621477521,60.965074160633705,122.5926403754089,0.6624920541415023,61.35233271994382,58.55018699961227,57.11350055983245,115.66368755944472,1.4366864397798196,61.294007105618,8.186931048719941,61.294007105618,7.419149208078203,61.294007105618,Georgetown Hoyas,Seton Hall Pirates,12/22/2024,40.590361400171645,21.778146718089232,-18.812214682082413,5.686931048719941,Seton Hall,Georgetown,0
3,,,,,,,,,Charleston vs Oregon St.,CharlestonOregon St.12-22,2024-12-22,CAA vs. WCC,120 Charleston vs. 67 Oregon St.,"Oregon St. -5.5, 74-69 (71%)",57.54765614277268,0,N,Charleston,12/22/2024,107.69096971116372,103.87846657727832,0.6021681389699771,0.291931112884073,68.91863320055525,Oregon St.,111.2573879251995,99.36070308306952,0.7859242985780655,0.708068887115927,74.4384123708729,68.74187236032814,,0,,,,,,,,,,,,,,,,,0.7102696037779161,0.8560320765016944,739242,,,,120,67,,,,-5.519779170317648,143.35704557142816,-7.1,-8.7,0.0,7.1,71.2,101.4,20241222,,,,,13.0,111.5,98.5,65.7,,,,,,Charleston,3.8130000000000024,107.691,103.878,71.3473,11.89630000000001,111.257,99.3607,65.9346,,,,,,,66.05576993745007,31.741765254336418,19.507923421238694,110.46306066915147,90.95513724791282,,,,,,69.72154818370933,75.3050141614725,145.02656234518184,-5.5834659777631686,66.07100683398878,,,,,,,,,,,Oregon St Beavers,12/22/2024,,,,,,,0
4,2024-12-22 13:00:00-06:00,-1.0,-1.5,-1.5,UC Santa Barbara,Missouri St.,12/22/2024,True,UC Santa Barbara vs Missouri St.,UC Santa BarbaraMissouri St.12-22,2024-12-22,BW at MVC,136 UC Santa Barbara at 202 Missouri St.,"Missouri St. -0.1, 69-68 (50%)",57.08627992721273,0,H,UC Santa Barbara,12/22/2024,107.5469837492366,108.15124621587778,0.4838973333114759,0.4965178409997616,68.36813949072936,Missouri St.,104.93135355159804,105.39318973280044,0.4873766610459576,0.5034821590002384,68.45099751399884,64.37564937358955,,0,,,,,,,,,,,,,,,,,0.8753171460469763,0.9283082739344974,739242,,,,136,202,,,,-0.08285802326948044,136.8191370047282,0.7,-3.6,-3.9,-4.6,71.2,101.4,20241222,2.9000000000000057,108.5,105.6,66.3,-2.5,103.8,106.3,66.6,,,,,,UC Santa Barbara,2.2009999999999934,108.964,106.763,66.0243,-3.196000000000012,103.585,106.781,66.7248,UC Santa Barbara,66.08798101808519,0.6817694834078287,1.7303074623386674,106.57441925915502,104.84411179681636,66.52320837967322,-1.3822803383493625,-1.8582069020231347,102.30640879532774,104.1646156973509,68.57828838181047,68.92979559662018,137.50808397843065,-0.3515072148097147,62.01657303370785,69.02461431543603,69.38517479453229,138.4097891099683,-0.36056047909626443,61.8744130988764,65.7210878084866,67.15842733643947,132.87951514492607,-1.4373395279528722,61.746973773286086,-0.4483713439897201,61.746973773286086,-1.2232075504488051,61.746973773286086,UC Santa Barbara Gauchos,Missouri St Bears,12/22/2024,55.67984968164682,51.70304704297073,-3.976802638676091,1.0516286560102799,UC Santa Barbara,UC Santa Barbara,1
5,2024-12-22 12:00:00-06:00,-3.5,-3.5,-3.5,Bryant,Towson,12/22/2024,True,Bryant vs Towson,BryantTowson12-22,2024-12-22,AE at CAA,142 Bryant at 236 Towson,"Bryant -0.8, 73-72 (53%)",55.77083105823099,0,H,Bryant,12/22/2024,107.14426508140755,108.904975588173,0.4532756060246862,0.533154840790146,73.2516026710863,Towson,102.8521626589463,105.75670591874189,0.4206126933933962,0.466845159209854,72.41048155108139,68.99520834520474,,0,,,,,,,,,,,,,,,,,0.9019045381321412,0.9360758962878368,739242,,,,142,236,,,,0.8411211200049138,145.6620842221677,12.5,7.8,0.8,-11.7,71.2,101.4,20241222,-1.5,106.7,108.2,74.2,-5.200000000000003,102.1,107.3,63.6,,,,,,Bryant,1.0480000000000018,108.555,107.507,74.1667,-5.618000000000009,101.532,107.15,63.6619,Bryant,74.10055396668194,-3.538411831243427,-0.8126199143128241,106.6332427037376,107.44586261805044,64.18676580402872,-16.954976008799264,-8.8096349627242,97.96756598853653,106.77720095126074,72.75469820775103,74.24581607057527,147.0005142783263,-1.4911178628242396,66.27977528089887,73.95481247271978,73.3983331382222,147.35314561094197,0.5564793344975811,66.31450897092698,72.92458690444127,71.30121400969294,144.2258009141342,1.6233728947483286,66.801613811913,7.283694995211114,66.801613811913,6.581695802432549,66.801613811913,Bryant Bulldogs,Towson Tigers,12/22/2024,63.055865981823636,24.39398129164674,-38.6618846901769,10.783694995211114,Bryant,Bryant,1
6,2024-12-22 20:00:00-06:00,-9.0,-9.5,-8.5,Murray St.,Nebraska,12/22/2024,False,Murray St. vs Nebraska,Murray St.Nebraska12-22,2024-12-22,MVC vs. B10,118 Murray St. vs. 48 Nebraska,"Nebraska -7.1, 75-68 (76%)",55.22798809695052,0,N,Murray St.,12/22/2024,109.60140849376958,105.40330468439213,0.6104363392196509,0.2409393365119601,67.50929109134903,Nebraska,112.0811273017471,97.55154840668278,0.8315543103006403,0.7590606634880398,74.59332440368424,67.38944656129621,Murray St.,0,,,,,,,,,,,,,,,,,0.645780147958306,0.851710199887146,739242,,,,118,48,,,,-7.084033312335208,142.10261549503326,-7.0,-11.1,-7.4,-0.4,71.2,101.4,20241222,5.199999999999989,109.6,104.4,66.0,14.399999999999991,112.3,97.9,69.7,,,,,,Murray St.,4.197999999999993,109.601,105.403,66.0076,14.52940000000001,112.081,97.5516,69.8663,Murray St.,67.03523308017628,5.157202011482911,4.931810609732742,107.77747427381726,102.84566366408454,69.85635059592732,12.947218065966435,13.5372257445145,108.05746657247357,94.5202408279591,68.36786390532544,74.70316804068878,143.07103194601422,-6.335304135363344,64.60955056179775,68.29558849421919,75.46206879247758,143.75765728669677,-7.166480298258392,64.77116269494381,66.07602215778059,72.08283102164376,138.15885317942434,-6.006808863863171,65.7701789933778,-5.123507502646689,65.7701789933778,-4.603912529536444,65.7701789933778,Murray St Racers,Nebraska Cornhuskers,12/22/2024,79.08930434072549,68.72084676401322,-10.368457576712274,3.3764924973533113,Murray St.,Murray St.,1
7,2024-12-22 11:00:00-06:00,-6.5,-6.5,-5.5,Illinois St.,Cornell,12/22/2024,True,Illinois St. vs Cornell,Illinois St.Cornell12-22,2024-12-22,MVC at Ivy,137 Illinois St. at 131 Cornell,"Cornell -4.6, 82-77 (66%)",54.29168483277611,0,H,Illinois St.,12/22/2024,109.01526755931916,109.82806889558428,0.4786569275939474,0.3409651937754187,77.40277770854661,Cornell,113.78222340992372,108.24644179588378,0.6395869286557357,0.6590348062245813,81.96781442550136,70.0058344306392,,0,,,,,,,,,,,,,,,,,0.7899687553065846,0.9296927854537675,739242,,,,137,131,,,,-4.565036716954751,159.37059213404797,-9.8,-6.0,3.7,13.5,71.2,101.4,20241222,-0.20000000000000284,109.5,109.7,66.2,3.5,112.6,109.1,71.8,,,,,,Illinois St.,2.0319999999999965,110.451,108.419,66.4016,2.6500000000000057,112.322,109.672,72.1482,Illinois St.,66.70193285392881,6.547032823758956,4.355607638822597,109.9799616706678,105.62435403184523,73.09481956947998,7.723396177854107,4.360017899382569,107.97539450275723,103.61537660337467,76.4640301983014,83.61523470142247,160.07926489972385,-7.151204503121065,66.75786516853933,78.14574602842784,83.08683793272571,161.23258396115355,-4.941091904297878,67.28589771235956,74.81672133174929,79.19027371032766,154.00699504207694,-4.373552378578367,68.4770470069311,-2.859703760407484,68.4770470069311,-8.793000652066027,68.4770470069311,Illinois St Redbirds,Cornell Big Red,12/22/2024,69.97944856925476,60.73245958533382,-9.246988983920936,2.640296239592516,Cornell,Illinois St.,0
8,2024-12-22 12:00:00-06:00,-20.5,-20.5,-20.5,Kent St.,Alabama,12/22/2024,True,Kent St. vs Alabama,Kent St.Alabama12-22,2024-12-22,MAC at SEC,129 Kent St. at 8 Alabama,"Alabama -20.0, 85-65 (95%)",50.714505831858176,0,H,Kent St.,12/22/2024,101.77014475818102,101.82156133377744,0.4985478559495725,0.0531375541587225,65.08973722431844,Alabama,125.51158349100253,97.75309828563654,0.9465694328479192,0.9468624458412774,85.06449441062964,70.51028511895557,Kent St.,0,,,,,,,,,,,,,,,,,0.2736558816226767,0.9243073908639892,739242,,,,129,8,,,,-19.974757186311194,150.15423163494808,-0.9,10.0,0.2,1.2,71.2,101.4,20241222,4.199999999999989,104.6,100.4,65.2,24.0,123.4,99.4,73.8,,,,,,Kent St.,2.5960000000000036,103.111,100.515,65.135,24.8604,123.901,99.0406,74.0811,Kent St.,64.85439413537304,7.2169364318902,5.149385399912829,101.36826069183118,96.21887529191837,75.6361340921165,20.501777992877084,23.506410879436956,120.3216796024886,96.81526872305166,67.36865979077618,84.90060624976181,152.26926604053799,-17.53194645898563,67.58089887640449,66.35535585734047,85.58260267254516,151.93795852988563,-19.227246815204694,67.77068045646068,64.82618450379405,80.87808373314789,145.70426823694194,-16.051899229353836,68.89516364165799,-11.349033866215635,68.89516364165799,-2.6315196704567683,68.89516364165799,Kent St Golden Flashes,Alabama Crimson Tide,12/22/2024,97.45535036187462,86.01203849071628,-11.443311871158343,9.150966133784365,Kent St.,Kent St.,1
9,2024-12-22 18:00:00-06:00,-5.0,-5.5,-4.5,North Alabama,Loyola Marymount,12/22/2024,True,North Alabama vs Loyola Marymount,North AlabamaLoyola Marymount12-22,2024-12-22,ASun at WCC,164 North Alabama at 163 Loyola Marymount,"Loyola Marymount -3.8, 74-70 (65%)",50.11067925088598,0,H,North Alabama,12/22/2024,105.90118893395834,109.18488014889112,0.4130998645984535,0.353013340044079,69.94275121230918,Loyola Marymount,105.5013028385562,103.19077204925244,0.5633218027939173,0.646986659955921,73.72611311319477,68.30927224597963,,0,,,,,,,,,,,,,,,,,0.8380315686056317,0.9452007529202768,739242,,,,164,163,,,,-3.7833619008855948,143.66886432550393,-0.7,-4.3,5.8,6.5,71.2,101.4,20241222,0.0,107.2,107.2,68.5,-0.20000000000000284,104.5,104.7,67.9,,,,,,North Alabama,-0.48799999999999955,107.296,107.784,68.7802,-0.4029999999999916,104.147,104.55,67.9651,North Alabama,68.22248021778101,7.018018536294244,2.6772036062777866,106.35052996448138,103.67332635820362,67.65873100531688,-9.154305423161095,-4.593764553419908,95.83062822466445,100.42439277808441,70.29714610340284,74.20435303179775,144.5014991352006,-3.9072069283949133,65.32514044943821,70.61433030950634,74.7323118025696,145.34664211207593,-4.117981493063255,65.65524116601124,66.38441097454093,65.31015007380013,131.69456104834106,1.0742609007407964,64.82930389846064,8.688573696814395,64.82930389846064,-2.3806616977592796,64.82930389846064,North Alabama Lions,Loyola Marymount Lions,12/22/2024,66.58824291023754,20.39816175805722,-46.19008115218032,13.188573696814395,North Alabama,North Alabama,1
