,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
35,Texas A&M,west,9,100.0,51.55,18.21,9.74,4.69,1.38,0.29,343.82758620689657
36,Miami FL,south,7,100.0,49.1,20.4,10.85,3.57,1.17,0.25,399.0
37,Saint Mary's,midwest,8,100.0,43.02,15.87,6.43,2.21,0.84,0.2,498.99999999999994
38,Missouri,midwest,11,100.0,37.97,12.43,4.53,1.25,0.61,0.15,665.6666666666666
39,Yale,east,12,100.0,45.45,17.0,5.38,1.64,0.51,0.11,908.0909090909091
40,Texas,east,11,100.0,47.51,16.0,6.44,1.95,0.44,0.11,908.0909090909091
41,Northern Iowa,east,13,100.0,41.88,16.06,3.35,1.21,0.29,0.1,999.0
42,VCU,west,11,100.0,38.93,18.9,5.54,1.03,0.34,0.08,1249.0
43,South Florida,south,12,100.0,38.42,15.81,4.66,1.27,0.29,0.07,1427.5714285714284
44,TCU,east,8,100.0,44.28,10.34,2.91,0.93,0.26,0.07,1427.5714285714284
45,UCF,midwest,10,100.0,42.72,16.32,5.17,1.46,0.56,0.06,1665.6666666666667
46,McNeese St.,midwest,12,100.0,33.91,7.61,1.93,0.46,0.11,0.04,2499.0
47,Miami OH,south,8,100.0,45.74,12.37,3.52,1.34,0.34,0.03,3332.3333333333335
48,Wright St.,midwest,14,100.0,19.93,7.36,1.73,0.68,0.21,0.02,4999.0
49,Hofstra,south,13,100.0,33.97,11.22,1.94,0.39,0.11,0.01,9999.0
50,High Point,west,12,100.0,33.01,12.6,2.16,0.5,0.1,0.01,9999.0
51,North Dakota St.,south,14,100.0,37.42,12.42,4.15,0.71,0.08,0.01,9999.0
52,Bethune Cookman,west,16,100.0,11.53,3.21,0.9,0.14,0.07,0.01,9999.0
53,Liberty,west,13,100.0,36.7,12.74,2.13,0.82,0.03,0.01,9999.0
54,Troy,west,14,100.0,31.04,10.29,1.55,0.25,0.03,0.01,9999.0
55,Utah Valley,midwest,13,100.0,28.69,9.61,1.66,0.61,0.08,0.0,0.0
56,Merrimack,east,15,100.0,23.73,7.36,2.06,0.28,0.04,0.0,0.0
57,UMBC,east,16,100.0,16.0,3.15,1.02,0.15,0.04,0.0,0.0
58,UC Irvine,east,14,100.0,32.3,11.43,2.78,0.28,0.02,0.0,0.0
59,Portland St.,south,15,100.0,27.1,7.76,1.5,0.24,0.01,0.0,0.0
60,Tennessee St.,west,15,100.0,26.88,7.87,2.2,0.33,0.0,0.0,0.0
61,Queens,south,16,100.0,14.48,2.74,0.39,0.03,0.0,0.0,0.0
62,Furman,midwest,15,100.0,25.57,5.14,0.57,0.0,0.0,0.0,0.0
63,Boston University,midwest,16,100.0,17.99,3.34,0.23,0.0,0.0,0.0,0.0
