,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.3,71.09,58.38,46.56,37.66,26.19,2.8182512409316534
1,Arizona,FinalFour,9,100.0,78.48,59.21,41.98,26.13,15.57,8.84,10.312217194570136
2,Vanderbilt,EliteEight,13,100.0,74.51,50.13,34.5,22.12,13.46,7.0,13.285714285714286
3,Iowa St.,FinalFour,8,100.0,81.47,55.5,37.08,22.65,12.4,5.94,15.835016835016834
4,Connecticut,EliteEight,9,100.0,73.62,49.33,35.22,15.7,10.03,5.53,17.083182640144663
5,Purdue,EliteEight,12,100.0,67.92,47.02,28.56,17.42,9.48,5.46,17.315018315018317
6,Illinois,SweetSixteen,14,100.0,74.96,58.96,32.46,19.14,9.39,4.57,20.88183807439825
7,Gonzaga,SweetSixteen,3,100.0,72.7,44.02,27.64,15.41,8.34,3.9,24.64102564102564
8,Alabama,SweetSixteen,15,100.0,64.8,43.02,24.82,14.13,7.45,3.71,25.954177897574127
9,Houston,SweetSixteen,2,100.0,68.83,44.4,25.43,12.72,6.07,3.04,31.89473684210526
10,Duke,FinalFour,1,100.0,70.78,42.08,25.18,13.65,5.46,2.31,42.290043290043286
11,Florida,east,5,100.0,68.48,40.97,12.4,6.6,4.03,1.93,50.81347150259067
12,Tennessee,west,7,100.0,57.92,30.89,20.56,12.16,4.38,1.78,55.17977528089887
13,Michigan St.,SweetSixteen,8,100.0,62.09,42.17,24.96,14.33,4.32,1.73,56.80346820809248
14,Nebraska,EliteEight,16,100.0,69.66,37.82,20.33,9.98,3.41,1.48,66.56756756756756
15,Virginia,SweetSixteen,13,100.0,70.26,38.26,13.41,6.92,3.64,1.46,67.4931506849315
16,St. John's,west,8,100.0,62.08,36.81,20.18,10.67,3.76,1.45,67.96551724137932
17,Louisville,midwest,6,100.0,56.84,31.93,17.13,7.67,3.74,1.45,67.96551724137932
18,Indiana,south,11,100.0,54.63,24.98,11.93,6.32,2.81,1.39,70.94244604316548
19,Texas Tech,west,5,100.0,68.28,39.83,21.08,10.93,3.51,1.33,74.18796992481202
20,BYU,SweetSixteen,4,100.0,64.13,39.19,19.01,5.93,3.28,1.33,74.18796992481202
21,North Carolina,SweetSixteen,9,100.0,60.43,33.92,17.89,8.8,2.65,0.9,110.1111111111111
22,Utah St.,east,6,100.0,60.39,31.29,16.26,5.31,2.76,0.86,115.27906976744187
23,Kansas,west,6,100.0,58.2,29.62,13.4,6.26,2.27,0.81,122.45679012345678
24,Iowa,east,9,100.0,53.26,14.61,6.05,3.44,1.86,0.73,135.986301369863
25,Auburn,west,10,100.0,42.08,24.52,10.23,5.4,1.93,0.6,165.66666666666669
26,Clemson,midwest,5,100.0,60.51,21.6,7.81,3.09,1.16,0.47,211.76595744680853
27,N.C. State,south,10,100.0,52.56,24.11,10.49,3.37,1.57,0.45,221.2222222222222
28,Georgia,east,7,100.0,49.12,20.75,10.85,3.47,1.33,0.34,293.1176470588235
29,Arkansas,south,5,100.0,50.85,25.86,10.17,3.36,1.27,0.34,293.1176470588235
30,SMU,south,7,100.0,47.44,18.05,8.01,2.66,1.01,0.28,356.1428571428571
