,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,87.1,72.2,59.94,49.68,38.77,29.32,2.4106412005457027
1,Purdue,EliteEight,9,100.0,73.04,53.37,34.83,22.67,15.99,8.1,11.34567901234568
2,Connecticut,EliteEight,13,100.0,80.33,56.87,40.61,26.23,11.48,6.74,13.836795252225519
3,Iowa St.,FinalFour,1,100.0,72.85,49.36,35.25,24.4,13.42,6.46,14.479876160990713
4,Alabama,SweetSixteen,4,100.0,75.05,48.05,30.44,18.11,11.2,5.63,16.761989342806395
5,Vanderbilt,FinalFour,9,100.0,80.04,54.07,33.13,20.68,9.65,5.61,16.825311942959
6,Arizona,FinalFour,16,100.0,78.36,46.47,30.04,17.57,10.77,5.23,18.12045889101338
7,Gonzaga,SweetSixteen,3,100.0,65.78,49.54,33.95,13.84,7.55,4.07,23.57002457002457
8,Houston,SweetSixteen,13,100.0,68.36,46.24,25.07,13.28,7.85,3.62,26.624309392265193
9,Duke,EliteEight,16,100.0,74.1,52.98,30.38,17.99,8.14,3.26,29.67484662576687
10,Illinois,SweetSixteen,14,100.0,58.89,39.85,14.01,8.15,4.92,2.64,36.878787878787875
11,Louisville,south,5,100.0,63.05,38.36,20.93,11.57,4.49,2.17,45.08294930875576
12,Michigan St.,SweetSixteen,8,100.0,64.1,34.77,20.14,8.99,4.56,1.46,67.4931506849315
13,BYU,SweetSixteen,2,100.0,75.54,47.24,21.49,10.84,3.15,1.27,77.74015748031496
14,Indiana,east,9,100.0,59.61,31.81,18.55,8.15,3.57,1.22,80.9672131147541
15,Texas Tech,west,5,100.0,63.57,40.71,16.65,8.6,3.42,1.18,83.7457627118644
16,Tennessee,west,6,100.0,57.67,33.79,20.38,9.63,3.94,1.14,86.71929824561404
17,Nebraska,EliteEight,12,100.0,67.62,37.35,19.63,5.26,2.59,1.04,95.15384615384615
18,Kansas,midwest,5,100.0,65.25,31.63,10.01,5.15,2.6,1.02,97.03921568627452
19,Florida,midwest,8,100.0,51.82,16.05,7.34,4.12,1.93,0.71,139.84507042253523
20,Virginia,east,6,100.0,56.63,27.71,9.5,4.11,2.08,0.65,152.84615384615384
21,Auburn,west,9,100.0,45.34,21.61,12.4,5.56,2.03,0.64,155.25
22,Iowa,east,7,100.0,49.51,21.55,10.35,4.51,1.98,0.64,155.25
23,Arkansas,east,5,100.0,55.43,25.8,12.08,3.88,1.71,0.56,177.57142857142856
24,North Carolina,SweetSixteen,9,100.0,61.46,29.79,13.6,6.91,2.31,0.45,221.2222222222222
25,SMU,south,6,100.0,61.59,28.67,11.13,4.9,1.17,0.45,221.2222222222222
26,Villanova,SweetSixteen,15,100.0,56.13,28.62,10.99,4.52,1.14,0.44,226.27272727272728
27,St. John's,west,11,100.0,42.33,20.22,9.02,3.7,1.45,0.41,242.90243902439028
28,Georgia,midwest,7,100.0,53.36,29.0,11.26,2.31,1.11,0.39,255.4102564102564
29,UCLA,midwest,10,100.0,46.64,24.03,10.24,2.98,1.22,0.36,276.77777777777777
30,Clemson,south,7,100.0,52.17,21.44,11.44,4.38,1.34,0.33,302.030303030303
31,Saint Mary's,west,8,100.0,54.66,24.45,12.65,5.61,1.68,0.31,321.5806451612903
32,Miami FL,midwest,11,100.0,49.62,19.15,9.06,1.82,0.79,0.31,321.5806451612903
