commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY_ID,AWAY,HOME_ID,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Tm_TeamID_Tm,Opp_TeamID,Tm_TeamID_Tm_TRank,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,Tm_TeamID_Opp,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,Tm_TeamID_Tm_MG,Team_Standardized_Tm,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Tm_TeamID_Opp,Team_Standardized_Opp,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
2025-11-08 12:00:00-06:00,15.5,15.5,16.5,632.0,Penn St.,1010.0,New Haven,11/08/2025,True,Penn St. vs New Haven,Penn St.New Haven11-8,2025-11-08,B10 at NEC,109 Penn St. at 354 New Haven,"Penn St. -11.5, 78-67 (86%)",28.335218086411388,0,H,Penn St.,11/08/2025,104.43902816941608,102.16992283996495,0.5628188466600597,0.8626184815877608,78.12016725999402,New Haven,95.46298629426866,109.56631043354888,0.1701449277438312,0.1373815184122392,66.58576389811125,71.80690310354747,,0,,,,,,,,,,,,,,,,,0.9701975563208382,0.9041269976833048,739563,,,,109,354,,,,11.534403361882767,144.70593115810527,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,632,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penn St.,New Haven,11/08/2025,5.804156686932749,,,,,Penn St.,Penn St.,1
2025-11-08 14:00:00-06:00,-2.5,-2.5,-1.5,728.0,San Francisco,452.0,Memphis,11/08/2025,True,San Francisco vs Memphis,San FranciscoMemphis11-8,2025-11-08,WCC at Amer,60 San Francisco at 69 Memphis,"Memphis -2.7, 79-76 (60%)",71.36258893926785,0,H,San Francisco,11/08/2025,109.51363089270356,99.74963447609016,0.7453444820414413,0.401568428994723,75.83419689730178,Memphis,111.83421877089148,98.39028000857022,0.8134930703625565,0.598431571005277,78.51104146785104,74.02656691876294,,0,,,,,,,,,,,,,,,,,0.6047842170697055,0.8057489455026065,739563,,,,60,69,,,,-2.676844570549264,154.34523836515282,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,728,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Francisco,Memphis,11/08/2025,55.67984968164682,,,,,San Francisco,San Francisco,1
,,,,,,,,,,Towson vs Houston,TowsonHouston11-8,2025-11-08,CAA at B12,133 Towson at 1 Houston,"Houston -20.9, 76-55 (97%)",42.83768424683272,0,H,Towson,11/08/2025,104.6001964151701,105.33065794606958,0.4800032708301645,0.0315987725465692,54.77975485194031,Houston 6,119.26520638789862,89.18363737249321,0.9658583325740864,0.9684012274534308,75.63765007842588,62.66350131320304,Towson,0,,,,,,,,,,,,,,,,,0.1908973766730327,0.9293393541174876,739563,,,,133,1,,,,-20.857895226485567,130.4174049303662,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,863,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Towson,Houston 6,11/08/2025,,,,,,,,0
2025-11-08 19:00:00-06:00,-9.5,-9.5,,132.0,Central Michigan,84.0,Bradley,11/08/2025,True,Central Michigan vs Bradley,Central MichiganBradley11-8,2025-11-08,MAC at MVC,298 Central Michigan at 112 Bradley,"Bradley -15.2, 79-64 (90%)",28.216980390951317,0,H,Central Michigan,11/08/2025,98.5567566127206,111.1579179419416,0.200419947376028,0.1011471142644937,63.94901532634064,Bradley,107.74512428353556,100.49695914099424,0.6901608921154111,0.8988528857355063,79.12371894518304,68.77412910589173,,0,,,,,,,,,,,,,,,,,0.7497796153475802,0.9797715089044396,739563,,,,298,112,,,,-15.1747036188424,143.0727342715237,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,132,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Michigan,Bradley,11/08/2025,,,,,,Central Michigan,Central Michigan,1
2025-11-08 14:30:00-06:00,-5.5,-5.5,-5.5,500.0,Monmouth,377.0,La Salle,11/08/2025,True,Monmouth vs La Salle,MonmouthLa Salle11-8,2025-11-08,CAA at A10,207 Monmouth at 181 La Salle,"La Salle -4.7, 77-72 (67%)",43.4969656750725,0,H,Monmouth,11/08/2025,103.1182870311864,109.54442980035674,0.3328739936884516,0.3252873063567938,71.82071275386294,La Salle,105.36945348616352,105.05506825163376,0.5085899616909986,0.6747126936432062,76.5247709100471,69.73324946512193,,0,,,,,,,,,,,,,,,,,0.8657561788263841,0.9605234092874396,739563,,,,207,181,,,,-4.704058156184161,148.34548366391004,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,500,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monmouth,La Salle,11/08/2025,69.97944856925476,,,,,Monmouth,Monmouth,1
2025-11-08 17:00:00-06:00,-6.5,-6.5,-5.5,134.0,Charleston,235.0,Florida Atlantic,11/08/2025,True,Charleston vs Florida Atlantic,CharlestonFlorida Atlantic11-8,2025-11-08,CAA vs. Amer,140 Charleston vs. 163 Florida Atlantic,"Charleston -1.7, 79-77 (56%)",57.55085469334017,0,N,Charleston,11/08/2025,108.1360527434838,106.92510178489827,0.5323318532108158,0.5615315045508613,78.75960280837832,Florida Atlantic,103.9256201749029,104.99630655969948,0.4705661223891595,0.4384684954491387,77.08347407270658,72.9628641944941,,0,,,,,,,,,,,,,,,,,0.9101196204674128,0.8877255644464032,739563,,,,140,163,,,,1.676128735671739,155.8430768810849,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,134,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charleston,Florida Atlantic,11/08/2025,69.97944856925476,,,,,Charleston,Charleston,1
2025-11-08 19:00:00-06:00,-13.5,-13.5,,825.0,Tennessee St.,64.0,Belmont,11/08/2025,True,Tennessee St. vs Belmont,Tennessee St.Belmont11-8,2025-11-08,OVC at MVC,249 Tennessee St. at 113 Belmont,"Belmont -13.7, 86-73 (86%)",37.01242297622073,0,H,Tennessee St.,11/08/2025,99.8967013379654,109.2776967180496,0.2626597449436589,0.1384793003695426,72.61977532278274,Belmont,110.51544012690256,103.12648719994468,0.689072818746982,0.8615206996304574,86.30793505449846,74.69721178803222,,0,,,,,,,,,,,,,,,,,0.7507320974336718,0.971494694730586,739563,,,,249,113,,,,-13.688159731715714,158.9277103772812,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,825,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tennessee St.,Belmont,11/08/2025,,,,,,Tennessee St.,Tennessee St.,1
,,,,,,,,,,Delaware St. vs Syracuse,Delaware St.Syracuse11-8,2025-11-08,MEAC at ACC,330 Delaware St. at 56 Syracuse,"Syracuse -27.3, 94-67 (97%)",30.60864334243305,0,H,Delaware St.,11/08/2025,96.91888608976224,112.72774085087748,0.1496100125839776,0.0311162529425866,66.81427683880554,Syracuse 11,116.9803853173956,100.89847947821546,0.845632831798418,0.9688837470574134,94.08499319896826,73.6908291415308,Delaware St.,0,,,,,,,,,,,,,,,,,0.5492293781157689,0.9857158646279844,739563,,,,330,56,,,,-27.270716360162723,160.89927003777382,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,189,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delaware St.,Syracuse 11,11/08/2025,,,,,,,,0
2025-11-08 17:00:00-06:00,-8.5,-9.5,-8.5,16.0,Albany,444.0,Massachusetts,11/08/2025,True,Albany vs Massachusetts,AlbanyMassachusetts11-8,2025-11-08,AE at MAC,318 Albany at 195 Massachusetts,"Massachusetts -10.9, 83-72 (83%)",30.76827211551094,0,H,Albany,11/08/2025,97.35689548222372,111.85342339330104,0.1685041494654928,0.170189870335558,71.68417069214057,Massachusetts,103.47151187510242,103.57939183023436,0.4970041068953661,0.8298101296644419,82.53455603429353,74.89717693066308,,0,,,,,,,,,,,,,,,,,0.871052011462579,0.9835819805018432,739563,,,,318,195,,,,-10.850385342152961,154.2187267264341,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,16,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albany,Massachusetts,11/08/2025,79.08930434072549,,,,,Albany,Albany,1
2025-11-08 20:00:00-06:00,-8.5,-8.5,-7.5,140.0,Chattanooga,916.0,UNLV,11/08/2025,True,Chattanooga vs UNLV,ChattanoogaUNLV11-8,2025-11-08,SC at MWC,174 Chattanooga at 94 UNLV,"UNLV -11.7, 83-71 (84%)",41.47663590097524,0,H,Chattanooga,11/08/2025,104.05963412098266,108.795568307131,0.3747659633220532,0.1604607368537267,70.9194017375357,UNLV,111.62197522699633,101.06141544481788,0.7582262876166597,0.8395392631462733,82.66590354230667,71.28943521909403,,0,,,,,,,,,,,,,,,,,0.6803387909402562,0.9529512693197646,739563,,,,174,94,,,,-11.746501804770972,153.58530527984237,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,140,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chattanooga,UNLV,11/08/2025,76.24747379730235,,,,,Chattanooga,Chattanooga,1
2025-11-08 12:00:00-06:00,9.5,,9.5,360.0,Kennesaw St.,233.0,Florida A&M,11/08/2025,True,Kennesaw St. vs Florida A&M,Kennesaw St.Florida A&M11-8,2025-11-08,CUSA at SWAC,127 Kennesaw St. at 326 Florida A&M,"Kennesaw St. -7.6, 86-79 (74%)",42.43776673044808,0,H,Kennesaw St.,11/08/2025,105.94421820537166,105.90116884888567,0.5011684623207099,0.7425409593445199,86.40495718951182,Florida A&M,99.85224867961313,109.44159389581516,0.258353572612953,0.2574590406554801,78.80206396236944,78.38299992228463,,0,,,,,,,,,,,,,,,,,0.9503981265828428,0.9235707349576576,739563,,,,127,326,,,,7.602893227142374,165.20702115188126,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,360,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kennesaw St.,Florida A&M,11/08/2025,18.2795768782416,,,,,Kennesaw St.,Kennesaw St.,1
2025-11-08 19:00:00-06:00,-18.5,-18.5,,45.0,Army,784.0,St. Thomas,11/08/2025,True,Army vs St. Thomas,ArmySt. Thomas11-8,2025-11-08,Pat at Sum,356 Army at 137 St. Thomas,"St. Thomas -19.2, 86-67 (93%)",20.416426521097375,0,H,Army,11/08/2025,95.0539372352806,115.05896705274095,0.1000649584265953,0.0663019709957916,66.50106725985182,St. Thomas,108.91734401948013,104.75196658728122,0.6102659889319896,0.9336980290042084,85.73243893220322,71.20047990395983,,0,,,,,,,,,,,,,,,,,0.809979721144719,0.9909244885825664,739563,,,,356,137,,,,-19.2313716723514,152.23350619205505,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,45,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Army,St. Thomas,11/08/2025,,,,,,Army,Army,1
2025-11-08 12:00:00-06:00,-20.5,-20.5,-20.5,241.0,FIU,530.0,Nebraska,11/08/2025,True,FIU vs Nebraska,FIUNebraska11-8,2025-11-08,CUSA at B10,200 FIU at 44 Nebraska,"Nebraska -19.4, 87-68 (93%)",40.18889621059841,0,H,FIU,11/08/2025,102.77922284010334,108.61108615377948,0.3464482996441802,0.0687616874445319,67.63799895121988,Nebraska,115.8478191945598,97.59931063289204,0.8777378491838637,0.931238312555468,87.0745848113948,71.96146576629424,FIU,0,,,,,,,,,,,,,,,,,0.4817901538686836,0.9581632735693192,739563,,,,200,44,,,,-19.436585860174915,154.71258376261468,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,241,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FIU,Nebraska,11/08/2025,97.45535036187462,,,,,FIU,FIU,1
2025-11-08 12:00:00-06:00,-9.5,,-9.5,198.0,Drexel,706.0,Saint Joseph's,11/08/2025,True,Drexel vs Saint Joseph's,DrexelSaint Joseph's11-8,2025-11-08,CAA at A10,263 Drexel at 98 Saint Joseph's,"Saint Joseph's -14.2, 75-60 (90%)",30.31896867823916,0,H,Drexel,11/08/2025,96.50979465994295,106.65686324459236,0.240547285850943,0.1040432358364855,60.287190541919,Saint Joseph's,107.85370970376492,98.84206038347882,0.7317273660696632,0.8959567641635144,74.50761349984754,67.37788269156212,,0,,,,,,,,,,,,,,,,,0.7099012720800307,0.9745742173606456,739563,,,,263,98,,,,-14.220422957928534,134.79480404176655,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,198,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drexel,Saint Joseph's,11/08/2025,81.7204231217584,,,,,Drexel,Drexel,1
2025-11-08 13:00:00-06:00,-6.5,-6.5,-6.5,229.0,Fairleigh Dickinson,715.0,Saint Peter's,11/08/2025,True,Fairleigh Dickinson vs Saint Peter's,Fairleigh DickinsonSaint Peter's11-8,2025-11-08,NEC at MAAC,362 Fairleigh Dickinson at 287 Saint Peter's,"Saint Peter's -9.8, 74-64 (84%)",17.133925146756603,0,H,Fairleigh Dickinson,11/08/2025,92.99588680573078,114.19654986762777,0.0861397295019715,0.1636901100092231,64.46520187118522,Saint Peter's,99.86650957375744,106.41771137839378,0.3250449129564799,0.8363098899907768,74.28832157887557,68.51577644986423,,0,,,,,,,,,,,,,,,,,0.9327042843406356,0.9922958527923008,739563,,,,362,287,,,,-9.823119707690353,138.75352345006078,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,229,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fairleigh Dickinson,Saint Peter's,11/08/2025,73.20575054664809,,,,,Fairleigh Dickinson,Fairleigh Dickinson,1
2025-11-08 13:00:00-06:00,-12.5,-12.5,-12.5,853.0,Texas St.,867.0,Tulane,11/08/2025,True,Texas St. vs Tulane,Texas St.Tulane11-8,2025-11-08,SB at Amer,255 Texas St. at 119 Tulane,"Tulane -12.7, 79-67 (86%)",32.46473252901923,0,H,Texas St.,11/08/2025,99.20885857794003,109.0456336330469,0.2521458796557122,0.1377221549747113,66.76046046259151,Tulane,110.45110803402996,103.5033874842198,0.678555011461846,0.8622778450252886,79.48276569799614,68.93935651782745,,0,,,,,,,,,,,,,,,,,0.7597245037978108,0.9729791983163611,739563,,,,255,119,,,,-12.722305235404633,146.24322616058765,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,853,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas St.,Tulane,11/08/2025,88.30703586536275,,,,,Texas St.,Texas St.,1
2025-11-08 19:30:00-06:00,1.5,1.5,,846.0,UT Rio Grande Valley,780.0,Southern Utah,11/08/2025,True,UT Rio Grande Valley vs Southern Utah,UT Rio Grande ValleySouthern Utah11-8,2025-11-08,Slnd at WAC,227 UT Rio Grande Valley at 281 Southern Utah,"Southern Utah -0.9, 79-78 (53%)",52.00341576602224,0,H,UT Rio Grande Valley,11/08/2025,101.61796000603997,109.01995026266698,0.3081948883670703,0.4665876920192138,77.76464709926866,Southern Utah,100.46561851963504,106.53644690381248,0.3374400357372051,0.5334123079807862,78.6750389682738,75.55381813964944,,0,,,,,,,,,,,,,,,,,0.9291056742107684,0.9646042966632076,739563,,,,227,281,,,,-0.9103918690051387,156.43968606754245,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,846,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT Rio Grande Valley,Southern Utah,11/08/2025,,,,,,UT Rio Grande Valley,UT Rio Grande Valley,1
2025-11-08 15:00:00-06:00,-11.5,-11.5,-12.5,938.0,Utah Valley,71.0,Boise St.,11/08/2025,True,Utah Valley vs Boise St.,Utah ValleyBoise St.11-8,2025-11-08,WAC at MWC,122 Utah Valley at 48 Boise St.,"Boise St. -11.9, 78-67 (86%)",47.40313489443472,0,H,Utah Valley,11/08/2025,103.18472153720596,102.5250663277178,0.5184303916066527,0.1387419963834933,66.54637818446581,Boise St.,114.8313196336212,97.3475418161965,0.869838664796928,0.8612580036165067,78.47493200838137,69.91372034555464,Utah Valley,0,,,,,,,,,,,,,,,,,0.4996939524883889,0.9185495203170292,739563,,,,122,48,,,,-11.928553823915564,145.02131019284718,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,938,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah Valley,Boise St.,11/08/2025,88.30703586536275,,,,,Utah Valley,Utah Valley,1
2025-11-08 11:00:00-06:00,-29.5,-29.5,-29.5,17.0,Alcorn St.,481.0,Minnesota,11/08/2025,True,Alcorn St. vs Minnesota,Alcorn St.Minnesota11-8,2025-11-08,SWAC at B10,327 Alcorn St. at 80 Minnesota,"Minnesota -23.3, 90-67 (95%)",29.439083771077232,0,H,Alcorn St.,11/08/2025,97.77229596302556,113.03176578682486,0.1587153503617937,0.0465391458155061,66.57597722255782,Minnesota,111.91335767274396,99.50032457177508,0.7944542633058388,0.953460854184494,89.87830891648473,73.53707948952756,,0,,,,,,,,,,,,,,,,,0.633281845492117,0.9846983290680658,739563,,,,327,80,,,,-23.302331693926902,156.45428613904255,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,17,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alcorn St.,Minnesota,11/08/2025,99.75192575442907,,,,,Alcorn St.,Alcorn St.,1
2025-11-08 13:00:00-06:00,5.5,5.5,4.5,227.0,Fairfield,526.0,NJIT,11/08/2025,True,Fairfield vs NJIT,FairfieldNJIT11-8,2025-11-08,MAAC at AE,322 Fairfield at 333 NJIT,"NJIT -2.8, 74-71 (61%)",35.1292667845923,0,H,Fairfield,11/08/2025,97.513042469692,112.26421820327718,0.1652056934574989,0.3913192169804531,71.01459722563646,NJIT,98.72137531457754,109.37208869919314,0.2353717291625265,0.6086807830195469,73.79568503826529,70.03599562840549,,0,,,,,,,,,,,,,,,,,0.9559142893493956,0.9839607885319568,739563,,,,322,333,,,,-2.781087812628826,144.81028226390174,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,227,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fairfield,NJIT,11/08/2025,33.41175708976246,,,,,Fairfield,Fairfield,1
,,,,,,,,,,Queens vs Villanova,QueensVillanova11-8,2025-11-08,ASun at BE,246 Queens at 52 Villanova,"Villanova -21.2, 86-65 (95%)",34.939324615100475,0,H,Queens,11/08/2025,102.15839845082915,111.47761339556314,0.2681671851153789,0.0549055523777699,65.26592879084022,Villanova 1,114.17096987802772,97.27545740717514,0.8631530537637161,0.94509444762223,86.47303977751176,70.41806103350653,Queens,0,,,,,,,,,,,,,,,,,0.5141412114022144,0.9707019087334112,739563,,,,246,52,,,,-21.207110986671537,151.738968568352,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,668,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Queens,Villanova 1,11/08/2025,,,,,,,,0
,,,,,,,,,,Pacific vs Nevada,PacificNevada11-8,2025-11-08,WCC at MWC,178 Pacific at 115 Nevada,"Nevada -8.3, 74-66 (79%)",39.54572788084175,0,H,Pacific,11/08/2025,104.82229235125048,109.8240089594529,0.3691078409570829,0.2095182310103744,66.15763853317766,Nevada 7,105.77922265353388,98.74128852247009,0.6882146363820226,0.7904817689896256,74.42871167739894,67.31435000680042,,0,,,,,,,,,,,,,,,,,0.7514803405425784,0.9540254192935528,739563,,,,178,115,,,,-8.271073144221276,140.5863502105766,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,629,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacific,Nevada 7,11/08/2025,,,,,,,,0
2025-11-08 14:00:00-06:00,-3.5,-3.5,-3.5,909.0,UNC Asheville,270.0,Georgia Southern,11/08/2025,True,UNC Asheville vs Georgia Southern,UNC AshevilleGeorgia Southern11-8,2025-11-08,BSth at SB,193 UNC Asheville at 234 Georgia Southern,"Georgia Southern -2.4, 80-78 (59%)",50.55120191724643,0,H,UNC Asheville,11/08/2025,103.78849308596294,109.3498735074762,0.3542816849143091,0.4116317225938994,77.55571504909501,Georgia Southern,105.08025863815564,107.324714274365,0.4395355914357641,0.5883682774061005,80.00263235644114,73.23315600291085,,0,,,,,,,,,,,,,,,,,0.8948582499912981,0.9567616564114952,739563,,,,193,234,,,,-2.4469173073461263,157.55834740553615,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,909,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNC Asheville,Georgia Southern,11/08/2025,63.055865981823636,,,,,UNC Asheville,UNC Asheville,1
,,,,,,,,,,Montana vs Stanford,MontanaStanford11-8,2025-11-08,BSky at ACC,199 Montana at 99 Stanford,"Stanford -11.2, 80-69 (84%)",39.75685599918826,0,H,Montana 14,11/08/2025,103.07171307274736,108.89549222835902,0.3470386166836575,0.1646433860948999,68.99269641737096,Stanford,108.658645262961,99.67858336105552,0.729481781900325,0.8353566139051001,80.217943197331,70.99423889006827,,0,,,,,,,,,,,,,,,,,0.7122452791977855,0.9580586789864296,739563,,,,199,99,,,,-11.225246779960031,149.21063961470196,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,503,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montana 14,Stanford,11/08/2025,,,,,,,,0
2025-11-08 21:00:00-06:00,-8.5,,,108.0,Cal Poly,736.0,Seattle,11/08/2025,True,Cal Poly vs Seattle,Cal PolySeattle11-8,2025-11-08,BW at WCC,240 Cal Poly at 125 Seattle,"Seattle -11.5, 84-73 (83%)",39.03355759104525,0,H,Cal Poly,11/08/2025,102.20360920336633,111.00796191715672,0.2788241400606409,0.1698399750623477,72.85649857423608,Seattle,105.14246974766012,99.4815234160653,0.6539528133831782,0.8301600249376522,84.32734433927136,75.70378747776121,,0,,,,,,,,,,,,,,,,,0.7793442017541559,0.9691372812902208,739563,,,,240,125,,,,-11.470845765035278,157.18384291350745,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,108,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cal Poly,Seattle,11/08/2025,,,,,,Cal Poly,Cal Poly,1
,,,,,,,,,,Canisius vs St. Bonaventure,CanisiusSt. Bonaventure11-8,2025-11-08,MAAC at A10,352 Canisius at 129 St. Bonaventure,"St. Bonaventure -18.6, 79-61 (94%)",19.110525539167067,0,H,Canisius,11/08/2025,94.82839747430894,114.23856775950794,0.1051253199772868,0.061420168774939,60.73988249356064,St. Bonaventure 11,105.87573208068,100.62370664910834,0.6422398697049946,0.938579831225061,79.29609915009104,68.07441914115414,,0,,,,,,,,,,,,,,,,,0.7880497612567776,0.9904165323464924,739563,,,,352,129,,,,-18.556216656530395,140.03598164365167,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,123,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canisius,St. Bonaventure 11,11/08/2025,,,,,,,,0
,,,,,,,,,,Oklahoma vs Gonzaga,OklahomaGonzaga11-8,2025-11-08,SEC at WCC,35 Oklahoma at 20 Gonzaga,"Gonzaga -6.9, 83-77 (73%)",73.40691497422365,0,H,Oklahoma 10,11/08/2025,114.62989222323858,99.5117930687924,0.8356859252754303,0.2715250694916124,76.5561140428173,Gonzaga 4,119.3250363211018,95.06885666299507,0.9317172304657548,0.7284749305083875,83.4160945214272,73.89016176719032,Oklahoma,0,,,,,,,,,,,,,,,,,0.3284810538145763,0.7047628448796329,739563,,,,35,20,,,,-6.859980478609899,159.9722085642445,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,610,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma 10,Gonzaga 4,11/08/2025,,,,,,,,0
,,,,,,,,,,Lafayette vs Texas,LafayetteTexas11-8,2025-11-08,Pat at SEC,276 Lafayette at 38 Texas,"Texas -25.3, 88-62 (97%)",34.67460308006941,0,H,Lafayette,11/08/2025,98.00108838201152,109.32826505208168,0.221347956979108,0.0322479330056182,62.471458114644406,Texas 10,115.91698303245366,96.20353751568766,0.8950779984236793,0.9677520669943818,87.72758892688705,71.48206377829855,Lafayette,0,,,,,,,,,,,,,,,,,0.4389597833703619,0.9771208409979244,739563,,,,276,38,,,,-25.256130812242645,150.19904704153146,0.0,0.0,0.0,0.0,71.2,101.4,20251108,,,,,,,,,,,,,,379,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lafayette,Texas 10,11/08/2025,,,,,,,,0
