,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,73.74,53.2,40.33,31.49,22.75,15.22,5.570302233902759
1,Illinois,EliteEight,13,100.0,77.14,55.9,38.72,23.74,15.21,8.9,10.235955056179774
2,Duke,FinalFour,1,100.0,75.79,54.92,40.88,28.47,14.64,8.48,10.792452830188678
3,Arizona,FinalFour,9,100.0,79.16,52.56,33.29,21.36,13.78,7.65,12.0718954248366
4,Houston,EliteEight,9,100.0,69.56,48.25,33.73,17.59,10.85,6.66,14.015015015015015
5,Connecticut,FinalFour,8,100.0,78.36,49.34,34.2,20.51,11.63,5.61,16.825311942959
6,Iowa St.,EliteEight,12,100.0,72.16,48.33,30.98,17.32,9.5,4.92,19.32520325203252
7,Florida,SweetSixteen,13,100.0,66.58,46.6,22.72,13.28,8.3,4.39,21.779043280182233
8,Purdue,SweetSixteen,3,100.0,68.85,41.65,23.31,12.53,6.68,3.55,27.169014084507044
9,Louisville,south,5,100.0,71.06,39.64,21.65,11.81,6.72,3.52,27.40909090909091
10,Vanderbilt,SweetSixteen,15,100.0,63.44,38.96,22.0,12.03,6.31,2.96,32.78378378378379
11,Kansas,SweetSixteen,2,100.0,72.11,46.59,25.09,11.6,6.08,2.56,38.0625
12,Alabama,SweetSixteen,14,100.0,70.75,40.63,20.72,10.87,4.59,2.22,44.04504504504504
13,Gonzaga,SweetSixteen,8,100.0,66.46,38.55,22.38,11.16,4.66,2.05,47.78048780487806
14,Nebraska,EliteEight,16,100.0,67.94,41.99,21.74,10.32,3.8,1.7,57.8235294117647
15,Tennessee,midwest,5,100.0,62.29,34.72,18.31,8.91,3.67,1.69,58.171597633136095
16,Michigan St.,SweetSixteen,9,100.0,59.54,31.45,17.67,9.52,3.7,1.56,63.1025641025641
17,Texas Tech,west,5,100.0,61.62,34.24,14.83,7.31,3.35,1.45,67.96551724137932
18,Iowa,midwest,7,100.0,52.93,27.34,14.48,7.72,2.9,1.22,80.9672131147541
19,St. John's,west,6,100.0,55.47,30.87,15.23,6.64,2.82,1.05,94.23809523809524
20,Virginia,SweetSixteen,4,100.0,61.53,34.67,15.19,5.33,2.49,1.03,96.08737864077669
21,BYU,west,7,100.0,60.63,29.07,15.24,6.01,2.52,1.0,99.0
22,Indiana,east,9,100.0,54.15,23.77,11.75,5.22,2.36,0.93,106.5268817204301
23,N.C. State,east,8,100.0,45.85,19.93,8.45,4.14,2.5,0.91,108.89010989010988
24,Clemson,east,7,100.0,49.93,23.6,13.37,5.31,2.3,0.86,115.27906976744187
25,Auburn,midwest,8,100.0,56.04,24.02,12.56,6.47,2.12,0.74,134.13513513513513
26,North Carolina,east,5,100.0,60.99,27.22,10.76,5.39,2.24,0.73,135.986301369863
27,Saint Louis,midwest,6,100.0,49.79,24.65,11.86,4.82,1.5,0.67,148.25373134328356
28,Arkansas,south,6,100.0,50.59,25.71,11.22,4.67,1.91,0.57,174.4385964912281
29,Georgia,west,9,100.0,53.73,23.52,10.11,5.02,1.67,0.55,180.8181818181818
30,Saint Mary's,east,10,100.0,50.07,17.03,10.24,3.93,1.48,0.52,191.30769230769232
