,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,87.47,64.9,51.36,38.03,24.04,16.06,5.226650062266501
1,Duke,FinalFour,1,100.0,74.96,58.58,44.75,32.02,20.7,13.3,6.518796992481203
2,Arizona,FinalFour,9,100.0,86.67,62.86,45.66,30.91,18.1,10.03,8.970089730807578
3,Houston,EliteEight,9,100.0,75.52,57.1,39.86,20.75,11.38,6.58,14.19756838905775
4,Illinois,SweetSixteen,3,100.0,71.49,52.29,34.15,21.04,12.43,6.37,14.698587127158556
5,Florida,FinalFour,8,100.0,78.17,55.94,34.62,20.4,12.2,6.05,15.528925619834713
6,Purdue,EliteEight,16,100.0,70.39,46.76,29.81,16.31,9.15,4.9,19.40816326530612
7,Iowa St.,EliteEight,12,100.0,65.47,42.62,27.4,16.65,8.77,4.35,21.98850574712644
8,Connecticut,EliteEight,13,100.0,73.36,47.95,28.37,13.76,7.75,3.63,26.548209366391188
9,Vanderbilt,SweetSixteen,2,100.0,72.84,42.36,23.83,12.02,5.59,2.67,36.453183520599254
10,Gonzaga,SweetSixteen,8,100.0,70.48,41.5,23.76,10.33,4.59,2.3,42.47826086956522
11,Alabama,SweetSixteen,14,100.0,68.72,41.48,21.22,10.75,5.14,2.03,48.26108374384237
12,Texas Tech,west,5,100.0,60.72,37.5,19.13,10.43,4.59,2.03,48.26108374384237
13,Louisville,south,6,100.0,61.14,32.89,18.24,9.38,4.14,1.86,52.76344086021505
14,Michigan St.,SweetSixteen,9,100.0,69.49,35.75,14.38,7.47,3.33,1.67,58.880239520958085
15,Virginia,SweetSixteen,4,100.0,73.95,40.93,22.32,9.78,3.85,1.63,60.34969325153375
16,Arkansas,south,5,100.0,62.38,39.36,19.3,9.91,4.43,1.59,61.893081761006286
17,Tennessee,midwest,5,100.0,63.16,31.83,16.15,7.31,3.4,1.28,77.125
18,Kansas,SweetSixteen,15,100.0,63.1,32.41,14.05,6.04,2.92,1.23,80.30081300813008
19,St. John's,west,6,100.0,56.37,30.21,16.01,6.63,2.73,1.2,82.33333333333333
20,Nebraska,SweetSixteen,13,100.0,68.41,36.47,13.02,6.12,2.18,0.95,104.26315789473685
21,UCLA,west,7,100.0,50.0,26.04,12.63,3.94,1.56,0.78,127.2051282051282
22,Wisconsin,east,5,100.0,56.07,30.4,11.68,5.21,2.06,0.75,132.33333333333334
23,Saint Mary's,midwest,7,100.0,51.88,26.98,10.89,4.86,2.31,0.74,134.13513513513513
24,BYU,east,6,100.0,55.04,31.38,13.16,4.42,1.85,0.6,165.66666666666669
25,Georgia,west,8,100.0,53.29,19.17,7.97,4.33,1.6,0.59,168.4915254237288
26,Santa Clara,south,10,100.0,45.03,20.97,10.32,4.44,1.78,0.56,177.57142857142856
27,North Carolina,midwest,6,100.0,55.33,22.93,9.8,4.23,1.68,0.51,195.078431372549
28,Iowa,midwest,9,100.0,55.68,24.0,11.63,4.86,2.01,0.48,207.33333333333334
29,Miami FL,south,7,100.0,54.97,23.57,10.0,4.2,1.64,0.41,242.90243902439028
30,Ohio St.,west,9,100.0,46.71,15.91,7.12,3.25,1.01,0.33,302.030303030303
31,Villanova,south,8,100.0,51.28,20.14,8.21,2.75,1.01,0.3,332.33333333333337
32,Utah St.,south,9,100.0,48.72,14.16,7.07,3.21,1.17,0.29,343.82758620689657
33,Clemson,east,8,100.0,47.4,15.64,8.39,3.34,1.06,0.29,343.82758620689657
34,Saint Louis,midwest,10,100.0,48.12,20.46,7.69,3.27,1.04,0.22,453.54545454545456
35,N.C. State,east,9,100.0,52.6,15.42,7.66,3.76,0.72,0.22,453.54545454545456
36,Kentucky,east,7,100.0,55.74,20.18,9.46,3.13,0.56,0.19,525.3157894736842
37,Oklahoma,east,11,100.0,44.96,18.79,6.54,1.73,0.52,0.16,624.0
38,TCU,midwest,8,100.0,44.32,14.91,7.35,1.94,0.75,0.15,665.6666666666666
39,Texas A&M,west,10,100.0,50.0,19.1,8.54,1.85,0.69,0.13,768.2307692307693
40,Akron,east,12,100.0,43.93,16.83,3.06,0.95,0.4,0.12,832.3333333333334
41,Northern Iowa,midwest,13,100.0,31.28,16.76,5.77,1.79,0.43,0.1,999.0
42,UCF,south,11,100.0,38.86,16.14,4.99,1.19,0.5,0.08,1249.0
43,Missouri,west,11,100.0,43.63,18.98,5.71,1.4,0.45,0.07,1427.5714285714284
44,VCU,midwest,11,100.0,44.67,14.03,4.59,1.81,0.4,0.07,1427.5714285714284
45,Miami OH,east,10,100.0,44.26,15.62,5.07,1.28,0.25,0.07,1427.5714285714284
46,High Point,west,12,100.0,39.28,16.9,3.69,1.14,0.16,0.03,3332.3333333333335
47,Hofstra,east,13,100.0,31.59,16.3,4.08,0.85,0.27,0.02,4999.0
48,North Dakota St.,south,14,100.0,27.16,8.61,2.84,0.72,0.06,0.02,4999.0
49,Queens,east,16,100.0,12.53,4.04,0.75,0.25,0.05,0.01,9999.0
50,Idaho,west,15,100.0,29.61,8.1,1.94,0.39,0.13,0.0,0.0
51,Kennesaw St.,east,14,100.0,26.05,8.9,2.12,0.37,0.11,0.0,0.0
52,Tennessee St.,midwest,15,100.0,34.53,9.94,2.45,0.41,0.1,0.0,0.0
53,Yale,south,12,100.0,37.62,17.0,3.57,0.86,0.08,0.0,0.0
54,Wright St.,midwest,14,100.0,28.51,10.75,3.03,0.45,0.07,0.0,0.0
55,Cal Baptist,south,13,100.0,36.9,11.23,2.06,0.33,0.06,0.0,0.0
56,McNeese St.,midwest,12,100.0,36.84,9.93,1.44,0.16,0.03,0.0,0.0
57,Hawaii,west,13,100.0,30.51,9.85,1.79,0.21,0.01,0.0,0.0
58,UMBC,midwest,16,100.0,21.83,5.15,1.82,0.07,0.01,0.0,0.0
59,Siena,south,15,100.0,26.64,7.51,1.41,0.28,0.0,0.0,0.0
60,Lehigh,west,16,100.0,25.04,6.34,1.17,0.21,0.0,0.0,0.0
61,Troy,west,14,100.0,29.52,9.31,1.6,0.09,0.0,0.0,0.0
62,Furman,east,15,100.0,24.48,7.1,1.47,0.03,0.0,0.0,0.0
63,Prairie View A&M,south,16,100.0,13.33,2.84,0.08,0.0,0.0,0.0,0.0
