,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Duke,FinalFour,1,100.0,80.51,59.57,46.43,34.9,24.28,16.22,5.165228113440198
1,Michigan,FinalFour,16,100.0,83.15,66.69,52.63,36.67,23.42,14.6,5.849315068493151
2,Florida,FinalFour,8,100.0,82.92,58.04,40.67,29.44,18.61,10.76,8.293680297397769
3,Arizona,FinalFour,9,100.0,86.96,68.51,49.84,30.42,19.12,10.33,8.68054211035818
4,Illinois,EliteEight,13,100.0,74.39,55.0,40.45,24.46,16.08,8.62,10.60092807424594
5,Houston,EliteEight,16,100.0,75.95,51.11,34.58,19.03,11.0,5.91,15.920473773265652
6,Purdue,SweetSixteen,4,100.0,78.25,56.53,36.61,20.35,9.82,4.79,19.876826722338205
7,Iowa St.,SweetSixteen,2,100.0,75.09,46.79,23.75,11.93,5.73,2.59,37.61003861003861
8,Connecticut,EliteEight,12,100.0,70.54,45.5,26.42,13.37,6.19,2.5,39.0
9,Texas Tech,SweetSixteen,9,100.0,64.4,40.13,17.74,9.88,4.5,2.01,48.75124378109453
10,Louisville,south,5,100.0,67.55,41.23,19.25,9.4,4.97,1.97,49.76142131979696
11,Gonzaga,SweetSixteen,8,100.0,62.65,40.21,22.9,9.4,4.22,1.95,50.282051282051285
12,Alabama,SweetSixteen,14,100.0,66.73,40.11,19.32,10.55,4.78,1.91,51.35602094240838
13,Michigan St.,EliteEight,9,100.0,68.64,40.94,21.1,9.66,4.09,1.86,52.76344086021505
14,Vanderbilt,midwest,5,100.0,57.35,31.61,14.38,8.21,3.64,1.41,69.92198581560284
15,Nebraska,SweetSixteen,3,100.0,66.84,38.95,23.9,9.5,4.01,1.4,70.42857142857143
16,Arkansas,east,5,100.0,62.03,38.62,15.34,8.83,3.66,1.33,74.18796992481202
17,Tennessee,west,5,100.0,71.25,39.25,15.72,6.57,2.72,1.21,81.64462809917356
18,Kansas,SweetSixteen,15,100.0,63.19,35.66,13.21,5.68,2.2,0.77,128.87012987012986
19,Wisconsin,south,6,100.0,56.76,25.11,9.64,4.5,1.77,0.71,139.84507042253523
20,St. John's,west,6,100.0,64.6,33.03,13.41,5.52,1.94,0.7,141.85714285714286
21,Virginia,SweetSixteen,13,100.0,57.74,33.0,11.04,5.88,1.47,0.62,160.29032258064515
22,Iowa,midwest,8,100.0,59.17,21.37,10.25,5.83,2.18,0.61,162.9344262295082
23,North Carolina,midwest,6,100.0,53.56,28.48,12.7,4.53,1.7,0.44,226.27272727272728
24,Clemson,midwest,9,100.0,40.83,17.26,7.5,3.56,1.22,0.41,242.90243902439028
25,N.C. State,midwest,10,100.0,54.8,25.57,11.56,4.1,1.16,0.4,248.99999999999997
26,Texas A&M,west,9,100.0,53.88,20.32,9.66,3.77,1.04,0.36,276.77777777777777
27,Miami FL,south,7,100.0,52.59,21.12,9.87,3.96,1.28,0.33,302.030303030303
28,Kentucky,midwest,7,100.0,45.2,20.1,10.64,4.56,1.23,0.29,343.82758620689657
29,Ohio St.,west,8,100.0,46.12,17.04,6.8,2.37,0.93,0.29,343.82758620689657
30,Georgia,east,7,100.0,50.68,27.82,11.96,3.85,0.89,0.29,343.82758620689657
31,BYU,east,6,100.0,50.71,19.89,9.77,2.76,0.8,0.27,369.3703703703704
32,Santa Clara,south,10,100.0,47.41,16.75,7.39,3.16,0.91,0.26,383.6153846153846
33,Saint Mary's,east,8,100.0,59.73,16.44,6.99,2.4,0.82,0.26,383.6153846153846
34,Villanova,east,9,100.0,40.27,11.27,6.15,2.27,0.71,0.24,415.6666666666667
35,UCLA,west,7,100.0,48.85,23.04,10.06,2.96,1.02,0.22,453.54545454545456
36,Saint Louis,west,10,100.0,51.15,21.49,9.84,2.78,0.78,0.18,554.5555555555555
37,Utah St.,east,10,100.0,49.32,21.74,10.57,3.06,0.78,0.17,587.235294117647
38,Missouri,midwest,11,100.0,46.44,21.88,9.88,2.83,0.76,0.13,768.2307692307693
39,Texas,south,11,100.0,43.24,18.99,5.11,1.62,0.48,0.11,908.0909090909091
40,VCU,west,11,100.0,35.4,14.69,5.25,1.52,0.4,0.08,1249.0
41,TCU,south,8,100.0,60.45,16.18,6.36,1.54,0.37,0.08,1249.0
42,South Florida,south,12,100.0,32.45,10.07,2.91,1.04,0.29,0.08,1249.0
43,Miami OH,south,9,100.0,39.55,12.22,4.23,1.41,0.44,0.07,1427.5714285714284
44,McNeese St.,midwest,12,100.0,42.65,14.66,4.34,1.73,0.34,0.05,1999.0
