,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,92.54,72.38,56.87,41.59,28.17,18.4,4.434782608695652
1,Arizona,FinalFour,9,100.0,86.23,64.32,49.11,31.88,19.75,11.1,8.00900900900901
2,Houston,EliteEight,9,100.0,77.85,60.62,42.72,23.28,13.84,8.4,10.904761904761903
3,Duke,FinalFour,1,100.0,76.44,56.37,40.05,26.09,13.88,8.17,11.239902080783354
4,Florida,FinalFour,8,100.0,77.38,53.5,38.51,22.11,13.16,7.65,12.0718954248366
5,Illinois,SweetSixteen,3,100.0,74.23,53.24,35.82,23.14,12.99,6.59,14.174506828528072
6,Purdue,EliteEight,16,100.0,76.25,57.7,41.52,21.68,11.08,6.41,14.600624024960998
7,Iowa St.,EliteEight,12,100.0,73.63,45.59,27.56,16.82,9.43,4.79,19.876826722338205
8,Connecticut,EliteEight,13,100.0,73.27,50.1,28.1,14.0,7.1,2.96,32.78378378378379
9,Vanderbilt,SweetSixteen,2,100.0,69.66,38.91,23.49,12.43,6.5,2.93,33.1296928327645
10,Michigan St.,SweetSixteen,4,100.0,66.35,42.16,20.33,8.75,4.6,2.15,45.51162790697674
11,Louisville,south,6,100.0,59.62,37.15,22.08,11.88,5.12,2.11,46.39336492890995
12,Alabama,SweetSixteen,9,100.0,60.01,34.89,17.38,9.81,4.4,1.88,52.19148936170213
13,Gonzaga,SweetSixteen,8,100.0,62.27,38.09,18.81,9.48,3.93,1.73,56.80346820809248
14,St. John's,midwest,5,100.0,70.61,44.06,21.12,8.43,3.88,1.73,56.80346820809248
15,Arkansas,SweetSixteen,15,100.0,68.36,42.65,18.37,9.8,4.54,1.64,59.97560975609756
16,Texas Tech,west,5,100.0,55.96,34.93,16.82,7.94,3.13,1.09,90.74311926605503
17,Nebraska,SweetSixteen,14,100.0,61.6,33.55,16.19,7.61,3.23,0.95,104.26315789473685
18,Virginia,SweetSixteen,13,100.0,64.64,33.04,14.18,5.41,2.43,0.91,108.89010989010988
19,Tennessee,west,6,100.0,56.85,28.03,10.62,5.86,2.24,0.91,108.89010989010988
20,Kansas,south,5,100.0,54.18,27.05,9.25,3.56,1.66,0.69,143.92753623188406
21,UCLA,west,7,100.0,51.81,23.68,11.83,4.63,1.39,0.56,177.57142857142856
22,North Carolina,midwest,6,100.0,60.77,24.91,11.91,6.04,2.1,0.55,180.8181818181818
23,Wisconsin,east,5,100.0,58.3,33.42,10.69,4.4,1.61,0.55,180.8181818181818
24,Iowa,west,9,100.0,55.3,18.77,9.86,3.69,1.51,0.5,199.0
25,Utah St.,south,9,100.0,56.29,20.21,10.97,4.35,1.59,0.48,207.33333333333334
26,Ohio St.,west,8,100.0,44.7,17.81,8.75,4.5,1.41,0.39,255.4102564102564
27,Saint Mary's,midwest,7,100.0,59.77,28.8,10.43,4.81,1.76,0.38,262.15789473684214
28,Miami FL,south,7,100.0,58.87,27.6,11.48,4.16,1.37,0.36,276.77777777777777
29,Clemson,east,8,100.0,47.26,11.16,4.75,2.08,0.68,0.33,302.030303030303
30,Villanova,south,8,100.0,43.71,11.95,5.23,2.23,0.95,0.29,343.82758620689657
31,SMU,south,11,100.0,40.38,16.62,7.26,2.79,1.02,0.27,369.3703703703704
32,BYU,east,6,100.0,54.26,28.02,10.59,3.44,1.01,0.27,369.3703703703704
33,Kentucky,east,7,100.0,56.23,18.94,9.75,3.02,0.88,0.26,383.6153846153846
34,Georgia,midwest,8,100.0,51.73,20.66,9.16,3.46,1.28,0.25,399.0
35,TCU,midwest,9,100.0,48.27,17.03,8.15,2.83,1.0,0.23,433.78260869565213
36,N.C. State,east,9,100.0,52.74,15.44,7.33,2.69,0.73,0.23,433.78260869565213
37,Missouri,west,11,100.0,43.15,20.75,6.17,2.05,0.58,0.19,525.3157894736842
38,Saint Louis,east,10,100.0,43.77,13.42,7.12,2.15,0.79,0.17,587.235294117647
39,Texas,east,11,100.0,45.74,18.91,6.06,1.42,0.53,0.16,624.0
40,Texas A&M,west,10,100.0,48.19,11.63,6.15,2.33,0.34,0.1,999.0
41,VCU,midwest,10,100.0,40.23,18.04,6.41,1.83,0.52,0.05,1999.0
42,High Point,west,12,100.0,44.04,15.86,3.49,0.75,0.17,0.05,1999.0
43,UCF,midwest,11,100.0,39.23,14.96,4.98,1.3,0.24,0.04,2499.0
44,Hofstra,east,13,100.0,35.36,12.9,2.21,0.9,0.19,0.04,2499.0
45,Miami OH,south,10,100.0,41.13,11.52,3.6,0.81,0.13,0.03,3332.3333333333335
46,Northern Iowa,south,12,100.0,45.82,19.76,4.35,1.24,0.31,0.02,4999.0
47,Akron,east,12,100.0,41.7,20.64,3.8,0.61,0.25,0.01,9999.0
48,Idaho,west,15,100.0,23.75,6.99,1.33,0.38,0.1,0.01,9999.0
49,McNeese St.,midwest,12,100.0,29.39,9.91,1.57,0.52,0.05,0.01,9999.0
50,UMBC,midwest,15,100.0,26.37,7.57,0.97,0.12,0.05,0.01,9999.0
