Team,AdjEM,AdjOE,AdjDE
Gonzaga,30.599999999999994,122.3,91.7
Baylor,30.0,120.0,90.0
Wisconsin,26.200000000000003,115.2,89.0
Texas,24.700000000000003,113.3,88.6
Tennessee,24.0,110.7,86.7
Illinois,23.700000000000003,116.5,92.8
Villanova,23.0,119.1,96.1
Iowa,23.5,122.9,99.4
Houston,20.900000000000006,110.0,89.1
Virginia,21.0,111.9,90.9
Michigan,21.099999999999994,114.6,93.5
Texas Tech,19.5,106.4,86.9
Creighton,20.400000000000006,113.7,93.3
Rutgers,19.39999999999999,112.3,92.9
Saint Louis,19.400000000000006,112.4,93.0
Colorado,19.0,111.5,92.5
Oregon,19.10000000000001,111.9,92.8
West Virginia,18.700000000000003,110.0,91.3
Clemson,17.700000000000003,104.0,86.3
Indiana,18.39999999999999,108.6,90.2
Ohio St.,19.400000000000006,115.0,95.6
Florida,18.60000000000001,111.2,92.6
Kansas,18.400000000000006,110.4,92.0
USC,18.10000000000001,109.4,91.3
Missouri,17.599999999999994,108.1,90.5
Connecticut,18.30000000000001,112.9,94.6
Arkansas,17.799999999999997,109.8,92.0
Florida St.,17.700000000000003,111.0,93.3
Syracuse,17.200000000000003,109.2,92.0
Duke,17.0,109.5,92.5
San Diego St.,16.599999999999994,109.5,92.9
Seton Hall,16.60000000000001,111.4,94.8
Arizona,16.400000000000006,111.0,94.6
North Carolina St.,16.10000000000001,109.4,93.3
Mississippi,15.600000000000009,106.2,90.6
Alabama,16.200000000000003,109.5,93.3
LSU,17.30000000000001,116.9,99.6
Oklahoma,16.599999999999994,112.5,95.9
Penn St.,16.5,112.5,96.0
Purdue,15.900000000000006,109.0,93.1
UCLA,16.5,113.1,96.6
Louisville,15.900000000000006,108.9,93.0
Stanford,15.199999999999989,104.6,89.4
Northwestern,15.5,109.8,94.3
Minnesota,15.400000000000006,109.4,94.0
Loyola Chicago,15.0,108.9,93.9
Xavier,15.400000000000006,111.5,96.1
VCU,14.200000000000003,103.7,89.5
Maryland,14.700000000000003,113.4,98.7
Oklahoma St.,13.899999999999991,107.6,93.7
Team,0.0,0.0,0.0
North Carolina,13.5,105.6,92.1
Providence,14.099999999999994,110.5,96.4
Marquette,13.899999999999991,109.8,95.9
BYU,13.299999999999997,107.1,93.8
Virginia Tech,13.300000000000011,108.4,95.1
Boise St.,12.900000000000006,106.7,93.8
Michigan St.,13.299999999999997,110.3,97.0
Kentucky,12.099999999999994,103.6,91.5
Arizona St.,12.699999999999989,109.1,96.4
Richmond,12.800000000000011,110.9,98.1
Saint Mary's,12.100000000000009,105.4,93.3
Memphis,11.0,100.3,89.3
SMU,11.699999999999989,110.1,98.4
TCU,11.200000000000003,106.5,95.3
DePaul,11.299999999999997,107.3,96.0
Rhode Island,10.700000000000003,103.8,93.1
St. Bonaventure,11.200000000000003,107.7,96.5
Davidson,11.599999999999994,112.8,101.2
Drake,11.100000000000009,108.4,97.3
Utah St.,10.399999999999991,103.6,93.2
Miami FL,10.200000000000003,105.0,94.8
Georgia Tech,10.399999999999991,108.1,97.7
Wichita St.,10.299999999999997,108.3,98.0
Utah,9.899999999999991,107.3,97.4
Mississippi St.,9.900000000000006,107.9,98.0
Notre Dame,10.400000000000006,113.2,102.8
North Texas,9.399999999999991,104.6,95.2
UAB,9.200000000000003,102.8,93.6
Duquesne,9.5,108.0,98.5
Pittsburgh,8.899999999999991,102.8,93.9
Toledo,9.099999999999994,107.3,98.2
