Team,AdjEM,AdjOE,AdjDE
Gonzaga,35.400000000000006,125.7,90.3
Baylor,33.3,121.7,88.4
Michigan,28.0,117.5,89.5
Houston,27.19999999999999,114.1,86.9
Iowa,27.099999999999994,125.8,98.7
Virginia,25.099999999999994,117.8,92.7
Wisconsin,23.700000000000003,112.7,89.0
Alabama,23.900000000000006,114.4,90.5
Florida St.,24.700000000000003,118.5,93.8
Texas,23.299999999999997,114.6,91.3
Illinois,23.5,116.1,92.6
Texas Tech,21.69999999999999,112.6,90.9
Ohio St.,23.0,119.7,96.7
Tennessee,20.599999999999994,108.1,87.5
Villanova,22.0,118.7,96.7
Creighton,20.89999999999999,115.8,94.9
San Diego St.,19.80000000000001,110.9,91.1
West Virginia,20.0,113.3,93.3
Colorado,20.200000000000003,114.5,94.3
Oklahoma,19.599999999999994,113.0,93.4
USC,19.400000000000006,112.0,92.6
Connecticut,18.5,111.3,92.8
Missouri,18.200000000000003,110.2,92.0
Kansas,18.10000000000001,110.7,92.6
Loyola Chicago,17.700000000000003,109.4,91.7
Arizona,18.30000000000001,114.4,96.1
Indiana,17.5,110.3,92.8
Rutgers,17.39999999999999,109.8,92.4
Arkansas,17.5,111.1,93.6
Florida,17.799999999999997,113.1,95.3
Minnesota,17.0,110.1,93.1
Penn St.,17.5,114.3,96.8
Oklahoma St.,16.799999999999997,109.8,93.0
Utah St.,15.899999999999991,105.1,89.2
UCLA,17.39999999999999,115.6,98.2
Saint Louis,16.60000000000001,111.2,94.6
Purdue,16.400000000000006,109.4,93.0
VCU,15.599999999999994,104.3,88.7
LSU,16.799999999999997,117.7,100.9
Drake,15.400000000000006,110.5,95.1
Seton Hall,15.799999999999997,113.3,97.5
Oregon,15.200000000000003,109.8,94.6
Xavier,15.099999999999994,110.1,95.0
Syracuse,15.200000000000003,111.3,96.1
Stanford,14.400000000000006,105.4,91.0
BYU,14.5,107.5,93.0
Georgia Tech,15.100000000000009,111.7,96.6
North Carolina,14.099999999999994,107.8,93.7
Virginia Tech,14.099999999999994,108.3,94.2
Mississippi,13.599999999999994,104.5,90.9
Team,0.0,0.0,0.0
Maryland,14.0,111.4,97.4
Richmond,14.0,113.0,99.0
Auburn,13.700000000000003,110.2,96.5
Providence,13.5,110.3,96.8
Boise St.,13.300000000000011,109.4,96.1
SMU,13.799999999999997,113.0,99.2
Clemson,12.599999999999994,104.0,91.4
Memphis,12.099999999999994,100.5,88.4
Northwestern,13.0,109.6,96.6
