ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-19.0,-39,,-39.900000000000006,-39.900000000000006,79.1,0.0,119.0,0.0,Mon 11-07 11-07,A,14 (I-A),Baylor,"L, 117-53",79,67.0,35.7,31.6,22.5,59.2,147.9,61.1,11.4,52.4,59.7,26.0,45.0,144.0,79.1,0.0,79.1,79.1,119.0,0.0,119.0,119.0,20221107,88.3,110.1,-21.8,112.0,88.1,23.9,83.9045,110.194,-26.2895,72.1059,42.030095867495525,147.86046804723654,74.08024775120911,38.7286631847816,153.23414907529232,68.2972623143804,153.23414907529232,38.7286631847816,153.23414907529232,68.2972623143804,165.11491388434018,22.240058088012994,113.685,88.0045,25.6805,72.2249,88.3,110.1,-21.8,112.0,88.1,23.9,68.2972623143804,165.11491388434018,0,96.24218571,103.2242977,-6.982111989999993,-3.14787466,107.2007593,90.20215732,16.998601980000004,21.2090507,2022-11-07,150.02276502443576,-12.7105,-12.7105,0.0,0.0,-12.7105,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,-3,9.10764857453561e-06,0.01708326716118791,-13.610500000000005,,0.0,-12.7105,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
7.5,-16,,-32.233333333333334,-35.71818181818182,99.7,0.0,116.6,0.0,Fri 11-11 11-11,A,133 (Ⅱ),Hawaii,"L, 72-54",61,89.0,48.0,23.1,25.9,18.4,118.6,46.2,18.1,59.0,22.7,-9.0,25.5,135.0,89.4,79.1,85.96666666666667,82.84545454545453,117.8,119.0,118.2,118.56363636363636,20221111,88.9,110.6,-21.69999999999999,99.3,97.5,1.7999999999999972,84.1224,110.412,-26.2895,72.1244,22.976982148769054,137.7945998810225,72.10808736899004,21.12997031321256,145.40667966360718,34.2290883455447,145.40667966360718,21.12997031321256,145.40667966360718,34.2290883455447,151.53272816888642,6.834186678980956,98.6891,97.8352,0.853964,70.2841,88.9,110.6,-21.69999999999999,99.3,97.5,1.7999999999999972,34.2290883455447,151.53272816888642,0,96.24218571,103.2242977,-6.982111989999993,-3.14787466,100.5324947,104.1314859,-3.5989912000000004,-4.60186453,2022-11-11,150.52563152475065,10.2895,-2.4209999999999994,-12.7105,-12.7105,10.2895,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,3,0.007579219438719753,0.25756361561615426,-5.943833333333334,,-13.610500000000005,-1.2104999999999997,-12.7105,-1,-1.0,1,-1,-1,-1,-3.0,0.0
-7.5,-26,-27.8,-30.35555555555556,-34.0603305785124,84.8,87.86666666666667,111.4,115.66666666666669,Sun 11-13 11-13,N,82 (Ⅱ),Yale,"L, 80-51",67,76.5,35.1,21.0,21.6,61.7,120.0,58.2,15.0,36.4,26.2,-1.5,21.5,132.5,87.1,89.4,85.57777777777778,83.20082644628097,114.6,117.8,115.93333333333334,117.2611570247934,20221113,89.9,111.3,-21.39999999999999,96.9,95.2,1.7000000000000028,85.2901,111.466,-26.1756,69.9897,19.245640704652864,135.72762038645715,70.55459553029873,16.073838945497997,139.64738218015492,30.79642128807845,139.64738218015492,16.073838945497997,139.64738218015492,30.79642128807845,136.11662502461263,2.869865933520927,99.0205,97.2682,1.75223,70.8674,89.9,111.3,-21.39999999999999,96.9,95.2,1.7000000000000028,30.940541665031986,135.94360380044404,0,96.24218571,103.2242977,-6.982111989999993,-3.14787466,97.30437702,100.2330991,-2.92872208,-1.834697401,2022-11-13,142.15523371592144,0.1755999999999993,-2.2454,-9.280666666666669,-2.4209999999999994,7.0352666666666686,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,-3,0.02029867074389724,0.39230340415140375,-4.179955555555562,-1.6244000000000014,-5.943833333333334,-0.7484666666666691,-1.2104999999999997,-1,-1.0,1,-1,-1,-1,-1.0,-3.0
10.0,-2,-15.466666666666669,-21.203703703703717,-28.39481592787378,81.5,88.66666666666667,84.4,104.13333333333333,Mon 11-14 11-14,N,126 (Ⅲ),Eastern Washington,"L, 60-52",65,80.3,40.9,18.5,18.9,20.0,92.6,44.7,27.8,38.2,55.3,-27.0,18.0,139.0,84.3,87.1,84.21851851851852,82.89158527422987,99.5,114.6,105.42222222222225,111.28640120210368,20221114,89.8,112.1,-22.3,95.8,102.9,-7.1000000000000085,85.0659,111.889,-26.8229,69.4548,15.378023899331843,140.7851360365985,71.48193170184922,10.958386065419248,146.0835425502753,12.397700440394196,146.0835425502753,10.958386065419248,146.0835425502753,12.397700440394196,138.19573099555342,5.620074740278369,98.114,103.635,-5.52111,72.3518,89.8,112.1,-22.3,95.8,102.9,-7.1000000000000085,12.416434467730397,138.2798756136063,0,96.24218571,103.2242977,-6.982111989999993,-3.14787466,99.19731674,98.40721229,0.7901044500000012,-5.399435736,2022-11-14,144.11597100503593,24.8229,22.5775,-6.935577777777779,-2.2454,29.51307777777778,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,3,0.04323813274683286,0.296240152679042,5.619196296296284,11.356233333333332,-4.179955555555562,5.644375,-0.7484666666666691,1,-1.0,1,1,-1,3,-1.0,-1.0
18.0,-4,-11.433333333333335,-15.73580246913581,-24.10484939553309,95.4,87.23333333333335,100.2,98.66666666666669,Fri 11-18 11-18,H,252 (Ⅳ),North Alabama,"W, 76-68",71,106.6,47.4,14.0,26.8,55.2,95.3,47.2,19.6,23.5,40.7,9.5,10.0,134.5,89.85,84.3,87.94567901234569,85.16584249709716,99.85,99.5,103.68148148148153,109.27069189263028,20221118,89.4,111.2,-21.8,95.2,104.5,-9.299999999999995,84.8762,111.095,-26.2188,68.0247,6.317966423632377,132.2903129138319,68.41339874807966,4.807621527315746,139.40883050528714,13.36058848333981,139.40883050528714,4.807621527315746,139.40883050528714,13.36058848333981,151.044138429899,9.401812544907337,94.2618,106.025,-11.7628,70.7017,89.4,111.2,-21.8,95.2,104.5,-9.299999999999995,13.48215981134128,151.13958606671764,0,86.37232513,100.5088345,-14.136509370000013,-1.485863174,106.1775504,101.7159432,4.461607200000003,5.329489874,2022-11-18,135.97997682900316,22.2188,44.7963,2.902114814814813,22.5775,41.89418518518519,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,3,0.17045190796406517,0.18528378649076271,10.482997530864191,14.785466666666666,5.619196296296284,8.95926,5.644375,1,1.0,1,1,1,3,3.0,-1.0
13.5,-6,-4.86666666666667,-12.790534979423878,-20.976694959981614,88.5,88.46666666666665,95.4,93.33333333333331,Sun 11-20 11-20,A,62 (I),Missouri,"L, 83-62",73,84.4,42.4,31.3,39.5,25.4,113.0,57.8,17.7,27.3,15.6,-1.5,34.5,146.5,89.175,89.85,88.13045267489713,85.7720529521704,97.625,99.85,100.920987654321,106.74874791215204,20221120,90.7,111.5,-20.8,113.7,100.4,13.299999999999995,85.894,110.527,-24.6332,68.3978,32.070657885888885,146.63241513669954,71.18060778890471,30.451267967327937,159.38150342242434,26.99207433721359,159.38150342242434,30.451267967327937,159.38150342242434,26.99207433721359,154.15555161010516,13.405090824581407,111.01,96.8495,14.1603,73.1602,90.7,111.5,-20.8,113.7,100.4,13.299999999999995,26.998692698316223,154.30352040868237,0,87.2328886,96.32345568,-9.09056708,-0.617943197,109.105778,105.7080189,3.397759100000002,-2.220213205,2022-11-20,143.9626323261393,18.6332,63.429500000000004,16.866843209876542,44.7963,46.56265679012346,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,3,0.0005086206751643285,0.10085844965732171,11.84266502057612,19.766533333333328,10.482997530864191,10.571583333333333,8.95926,1,1.0,1,1,1,3,3.0,3.0
6.0,-22,-11.5,-16.12702331961592,-21.308204967257684,102.0,95.3,124.8,106.8,Wed 11-23 11-23,A,136 (Ⅲ),Air Force,"L, 64-51",50,101.0,43.8,21.8,46.7,25.0,126.8,66.3,13.9,29.2,19.6,-10.0,19.0,125.0,95.5875,89.175,92.75363511659808,88.72258877904851,111.2125,97.625,108.880658436214,110.0307937463062,20221123,91.0,110.9,-19.90000000000001,96.8,100.4,-3.6000000000000085,87.0799,110.94,-23.8599,67.7574,14.536380708923595,121.47030427052442,62.935444147083935,13.926784884505551,128.70902183289945,9.545656998816284,128.70902183289945,13.926784884505551,128.70902183289945,9.545656998816284,115.49002400557912,3.794878694670942,95.2,100.852,-5.65202,65.2971,91.0,110.9,-19.90000000000001,96.8,100.4,-3.6000000000000085,12.29186478196881,116.54603661445728,0,91.65429674,99.8833116,-8.229014859999992,-2.454613403,93.612975,101.3028658,-7.689890800000001,-8.533712593,2022-11-23,120.44203078693106,1.8598999999999997,65.2894,32.38772880658436,63.429500000000004,32.90167119341564,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,3,0.03518483230489555,0.3588938638184429,7.732876680384081,12.3599,11.84266502057612,9.327057142857143,10.571583333333333,1,1.0,1,1,1,3,3.0,3.0
-17.0,-35,-21.766666666666666,-22.61801554641061,-23.906713155029014,69.9,86.8,105.5,108.56666666666668,Sat 11-26 11-26,A,110 (Ⅱ),Colorado St.,"L, 88-45",72,62.2,37.8,34.5,22.2,24.5,121.6,60.0,18.0,27.6,76.0,0.0,26.0,133.0,82.74375,95.5875,85.13575674439873,85.3002999101306,108.35625,111.2125,107.75377229080934,109.2070130651596,20221126,92.0,112.1,-20.099999999999994,103.5,96.5,7.0,88.5392,112.163,-23.6239,65.3799,23.8765407582208,129.0446020796798,62.83064190768137,21.27692494561616,132.63282337157278,17.62607483301858,132.63282337157278,21.27692494561616,132.63282337157278,17.62607483301858,118.93995015401637,8.783000300056486,106.049,97.7145,8.33439,67.5589,92.0,112.1,-20.099999999999994,103.5,96.5,7.0,18.77751306727695,121.06300006877913,0,92.26123982,99.22204948,-6.960809659999995,-1.664780329,97.85375062,96.11885069,1.7348999299999974,0.50811263,2022-11-26,120.01402577599619,-11.376100000000001,53.9133,43.35495253772291,65.2894,10.55834746227709,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-3,0.006639635587727177,0.20144352487036055,1.0058844535893883,1.8572333333333333,7.732876680384081,6.739162499999999,9.327057142857143,1,1.0,1,1,1,3,3.0,3.0
-5.0,-39,-32.766666666666666,-28.37867703094041,-26.814583490478284,68.1,80.0,108.0,112.76666666666664,Thu 12-01 12-01,A,291 (Ⅳ),Arkansas St.,"L, 58-38",55,68.9,32.3,20.0,27.8,27.1,105.2,62.8,23.6,23.8,43.6,-33.5,15.0,129.5,75.421875,82.74375,79.4571711629325,82.17297265374322,108.178125,108.35625,107.8358481938729,108.98755614422149,20221201,90.9,111.5,-20.599999999999994,94.1,101.9,-7.800000000000011,87.8786,111.955,-24.0766,64.8109,11.757753277389675,117.99715341331125,59.726332778378385,10.949926221500604,121.56805480741157,4.342489254889473,121.56805480741157,10.949926221500604,121.56805480741157,4.342489254889473,107.3193592719361,5.066317194150514,94.8363,104.621,-9.78473,64.7848,90.9,111.5,-20.599999999999994,94.1,101.9,-7.800000000000011,7.2030815055423085,110.1723050265353,0,89.40502681,100.4430389,-11.03801209000001,-5.4008708,92.14834258,99.99811929,-7.84977671,-9.898776046,2022-12-01,111.83453894699348,-14.9234,38.9899,46.87440169181528,53.9133,-7.884501691815281,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,-3,0.07656372550983481,0.3147231267346341,-4.30207703094041,-8.690066666666667,1.0058844535893883,4.332211111111111,6.739162499999999,-1,1.0,-1,1,1,-1,3.0,3.0
4.0,-23,-33.03333333333333,-26.785784687293607,-26.23011376493677,101.7,79.89999999999999,125.3,112.93333333333334,Sat 12-03 12-03,A,56 (I),Mississippi St.,"L, 82-52",62,83.7,46.9,22.5,22.6,18.4,132.0,52.3,12.9,52.8,32.3,12.0,34.0,122.0,88.5609375,75.421875,86.871447441955,85.72334126215353,116.7390625,108.178125,113.6572321292486,111.9534550270903,20221203,89.8,111.7,-21.90000000000001,102.4,88.0,14.400000000000006,86.9442,111.961,-25.017,64.104,27.804797522661026,113.18256219581977,57.82472596301565,24.274590534705958,115.74012796610162,26.531892945909057,115.74012796610162,24.274590534705958,115.74012796610162,26.531892945909057,101.84191353776829,21.974840011395607,106.429,87.7754,18.6534,63.4138,89.8,111.7,-21.90000000000001,102.4,88.0,14.400000000000006,25.81485123550499,101.62512049649959,0,88.50201601,100.8913898,-12.389373789999993,-6.492075961,100.3817903,78.12117765,22.26061265,23.90326382,2022-12-03,101.99887154722697,2.0169999999999995,41.0069,44.24623446121019,38.9899,-3.2393344612101913,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,3,0.0006016531650416823,0.01818163479395385,-1.768784687293607,-8.016333333333332,-4.30207703094041,4.10069,4.332211111111111,-1,-1.0,-1,1,1,-1,-1.0,3.0
