ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-2.0,3,,3.799999999999997,3.799999999999997,107.7,0.0,103.9,0.0,Mon 11-07 11-07,H,292 (Ⅳ),Texas Southern,"W, 90-77",82,110.1,71.6,28.1,30.4,51.0,94.2,43.3,12.2,16.3,47.8,23.0,-15.0,144.0,107.7,0.0,107.7,107.7,103.9,0.0,103.9,103.9,20221107,W, 90-77,90,77,101.7,94.0,7.7,93.0,100.1,-7.1,104.488,97.428,7.05958,73.7773,-13.758181389550515,154.16864635446,78.57345417823613,-15.780151788624195,152.05651910025557,-13.26278835801034,152.05651910025557,-15.780151788624195,152.05651910025557,-13.26278835801034,166.4705936226764,-8.369270599235591,94.803,99.9627,-5.15963,74.8701,101.7,94.0,7.7,93.0,100.1,-7.1,-13.26278835801034,166.4705936226764,0,100.5094164,92.62796716,7.881449240000009,8.732462456,98.08222157,95.5693516,2.512869969999997,-1.991103994,2022-11-07,149.9950044090181,-4.05958,-4.05958,0.0,0.0,-4.05958,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.9234362744901652,0.7872957952872733,-3.2595800000000033,,0.0,-4.05958,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
-2.0,1,,2.8666666666666654,3.2909090909090883,75.2,0.0,74.2,0.0,Thu 11-10 11-10,H,293 (Ⅳ),Cal Poly,"W, 60-48",77,78.3,37.7,24.8,19.5,54.7,62.6,40.2,31.3,11.8,43.5,-38.0,-14.0,146.0,91.45,107.7,96.86666666666667,101.79090909090908,89.05000000000001,103.9,94.0,98.5,20221110,W, 60-48,60,48,102.1,94.5,7.599999999999994,96.3,99.4,-3.1000000000000085,104.692,97.6327,7.0596,73.7943,-14.03444884834694,143.54903215931148,73.4994377116643,-11.926432105783533,144.85538281867636,-7.406818823760144,144.85538281867636,-11.926432105783533,144.85538281867636,-7.406818823760144,107.43122843813482,-13.543134144525979,93.2871,100.086,-6.79904,70.0191,102.1,94.5,7.599999999999994,96.3,99.4,-3.1000000000000085,-7.406818823760144,107.43122843813482,0,100.5094164,92.62796716,7.881449240000009,8.732462456,96.43327686,101.4756479,-5.042371039999992,-2.797112039,2022-11-10,144.01910545576663,-6.0596,-10.11918,-4.05958,-4.05958,-6.0596,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.9087887802741321,0.9014438182045059,-4.192933333333334,,-3.2595800000000033,-5.05959,-4.05958,-1,-1.0,-1,-1,-1,-3,-3.0,0.0
8.5,12,5.833333333333329,6.14444444444444,5.00165289256198,100.6,94.5,87.9,88.66666666666667,Wed 11-16 11-16,A,132 (Ⅲ),Fresno St.,"W, 67-60",69,97.0,46.0,20.3,32.5,19.0,86.8,36.4,15.9,28.2,33.9,-5.5,1.5,132.5,96.025,91.45,98.11111111111111,101.57438016528924,88.47500000000001,89.05000000000001,91.96666666666668,96.57272727272726,20221116,W, 67-60,67,60,101.1,93.5,7.599999999999994,103.9,93.5,10.400000000000006,103.797,96.9491,6.8482,74.1906,3.0474266186402588,137.17009669713113,70.23200909530584,5.739327698422613,137.8415808191519,0.7506938996278425,137.8415808191519,5.739327698422613,137.8415808191519,0.7506938996278425,111.53252667757995,-1.4198687131246288,100.643,95.0965,5.54599,66.549,101.1,93.5,7.599999999999994,103.9,93.5,10.400000000000006,0.6515144491001524,111.72549693436667,0,90.32819302,94.31489028,-3.9866972599999997,-7.407365668,93.05593346,105.0093733,-11.953439839999987,-14.73771686,2022-11-16,131.1359655973893,5.1518,-4.96738,-6.0794466666666676,-10.11918,1.1120666666666672,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,3,0.4432015031835318,0.5537832431711098,-0.7037555555555599,-1.0148666666666717,-4.192933333333334,-1.6557933333333335,-5.05959,-1,-1.0,1,-1,-1,-1,-3.0,-3.0
-1.0,-3,3.5,3.029629629629631,3.510443275732531,97.9,91.23333333333336,101.1,87.73333333333333,Mon 11-21 11-21,N,222 (Ⅳ),Northern Iowa,"W, 75-69",72,103.9,49.2,11.1,17.9,23.1,95.6,57.0,16.6,9.1,19.3,-2.5,-7.0,146.5,96.9625,96.025,98.04074074074076,100.90631104432754,94.7875,88.47500000000001,95.01111111111112,97.39586776859502,20221121,W, 75-69,75,69,101.7,93.5,8.200000000000003,97.5,101.7,-4.200000000000003,104.484,96.8715,7.61274,73.9293,-3.2957933970916002,145.39873501207927,72.37604856187765,-9.077874249546454,144.009347424117,-13.376876817604474,144.009347424117,-9.077874249546454,144.009347424117,-13.376876817604474,126.52035984430984,-0.9505312327129616,101.847,98.8067,3.03989,68.823,101.7,93.5,8.200000000000003,97.5,101.7,-4.200000000000003,-13.2239106006935,126.11869029627661,0,91.88051967,94.81417274,-2.9336530700000054,-6.319520731,98.39631358,102.9359088,-4.53959522000001,-1.05609968,2022-11-21,139.03636400934715,-10.612739999999999,-15.580119999999999,-5.708757777777779,-4.96738,-9.87136222222222,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0.7475074624530771,0.5360656946388656,-4.583110370370369,-4.11274,-0.7037555555555599,-3.89503,-1.6557933333333335,-1,-1.0,-1,-1,-1,-3,-1.0,-3.0
4.0,22,10.700000000000005,9.55308641975309,6.9812717710538905,109.9,102.8,87.3,92.1,Tue 11-22 11-22,N,85 (Ⅲ),Wichita St.,"W, 67-63",67,100.5,50.0,18.0,22.2,25.0,94.5,40.8,15.0,33.3,21.5,-5.0,0.0,135.0,103.43125,96.9625,101.99382716049384,102.54152721808616,91.04375,94.7875,92.44074074074076,95.56025544703228,20221122,W, 67-63,67,63,101.7,94.3,7.400000000000006,100.7,94.5,6.200000000000003,104.605,96.7106,7.89472,73.9701,0.8668587211637373,136.84428549505208,69.82535432560455,-0.8193093154116724,136.5515049232692,3.074236975643747,136.5515049232692,-0.8193093154116724,136.5515049232692,3.074236975643747,116.41546183437244,4.735924956928947,102.475,93.5486,8.92688,66.3609,101.7,94.3,7.400000000000006,100.7,94.5,6.200000000000003,3.019148078231956,116.0863467035911,0,93.31088636,94.3743383,-1.0634519400000073,-3.213228334,100.8845194,94.93261223,5.951907169999998,2.316099536,2022-11-22,131.35217797559648,14.10528,-1.4748399999999986,-8.999211851851854,-15.580119999999999,7.524371851851855,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,-3,0.5,0.32598018991780575,1.6583664197530892,2.805280000000004,-4.583110370370369,-0.2949679999999999,-3.89503,1,-1.0,1,-1,-1,1,-3.0,-1.0
-6.5,2,7.233333333333339,7.135390946502059,6.130131449044091,123.7,110.5,121.4,103.26666666666664,Fri 11-25 11-25,A,130 (Ⅲ),Davidson,"L, 89-80",68,117.5,55.8,19.1,41.2,30.0,130.7,66.3,14.7,14.3,71.7,22.5,2.5,146.5,113.565625,103.43125,109.22921810699592,106.3885222693432,106.221875,91.04375,102.09382716049384,100.25839082029914,20221125,L, 89-80,89,80,102.3,94.2,8.099999999999994,105.1,101.8,3.299999999999997,104.879,96.5322,8.34677,72.9703,1.1132989971795695,144.4853199305001,69.24352097980085,0.38979769536072695,143.93429556058416,-2.35742473886099,143.93429556058416,0.38979769536072695,143.93429556058416,-2.35742473886099,135.44750448374035,5.227743143654195,106.455,102.042,4.41266,66.7096,102.3,94.2,8.099999999999994,105.1,101.8,3.299999999999997,-2.49470391169886,135.46236349849556,0,95.69461287,99.92416887,-4.229556000000002,-5.683607225,102.4498671,105.2133721,-2.763504999999995,0.83529343,2022-11-25,144.00604486250364,-6.346769999999999,-7.821609999999998,-6.491087901234569,-1.4748399999999986,-1.330522098765429,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,3,0.4059036140017165,0.30928420686123714,-1.2113790534979403,-1.1134366666666606,1.6583664197530892,-1.3036016666666663,-0.2949679999999999,-1,1.0,-1,-1,-1,-3,1.0,-3.0
4.0,13,12.800000000000002,9.25692729766804,7.470107549217893,107.7,113.76666666666668,94.2,100.96666666666668,Wed 11-30 11-30,H,327 (Ⅳ),Little Rock,"W, 90-68",75,120.0,57.0,14.7,28.9,34.4,90.7,45.6,21.3,21.9,35.1,4.5,-18.0,153.5,110.6328125,113.565625,108.71947873799728,106.62697276582624,100.2109375,106.221875,99.46255144032924,99.15686521660838,20221130,W, 90-68,90,68,103.3,95.6,7.700000000000003,98.7,112.5,-13.799999999999995,105.544,98.071,7.47329,72.0271,-20.056979846744866,153.14044761824718,72.45485695945946,-20.562531403364076,156.48330646483566,-23.014363920192572,156.48330646483566,-20.562531403364076,156.48330646483566,-23.014363920192572,154.03080209920304,-6.361881463159634,96.8051,110.688,-13.8834,70.7175,103.3,95.6,7.700000000000003,98.7,112.5,-13.799999999999995,-25.408456853992497,158.01108771487387,0,95.92323277,99.25061417,-3.3273814000000073,-5.01883898,102.3717183,108.860578,-6.488859700000006,-5.598561077,2022-11-30,152.72241811885942,5.52671,-2.2948999999999984,-6.934595267489713,-7.821609999999998,4.6396952674897145,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,-3,0.9567618672531671,0.7277072529257019,1.7836372976680401,5.326710000000002,-1.2113790534979403,-0.32784285714285666,-1.3036016666666663,1,-1.0,1,-1,-1,1,-3.0,1.0
-14.5,-8,2.5,3.4046181984453607,4.602815267541912,93.9,108.43333333333334,102.2,105.93333333333334,Sun 12-04 12-04,N,29 (I-A),Utah St.,"L, 82-64",72,88.5,50.0,24.9,21.4,27.3,113.4,54.0,11.1,26.7,29.0,-6.5,3.5,152.5,102.26640625,110.6328125,103.7796524919982,104.3129777174942,101.20546875,100.2109375,100.37503429355284,99.7101624499523,20221204,L, 82-64,82,64,103.6,95.5,8.099999999999994,110.5,96.0,14.5,105.951,98.1568,7.79465,72.2234,4.133974187354909,152.8242060363033,72.73368965547652,4.514881559634105,152.4295848108793,5.867972818917162,152.4295848108793,4.514881559634105,152.4295848108793,5.867972818917162,162.61942137446087,9.10148729345623,110.475,96.9567,13.5184,70.7967,103.6,95.5,8.099999999999994,110.5,96.0,14.5,8.277379780472442,153.48971763426997,0,96.8164935,98.02814881,-1.2116553099999976,-2.245700587,109.1020583,97.82555819,11.27650011,15.26027713,2022-12-04,149.9596573760805,-15.79465,-18.08955,-5.388030178326475,-2.2948999999999984,-12.701519821673525,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,3,0.36944134018176367,0.19302352308215154,-4.390031801554639,-5.29465,1.7836372976680401,-2.2611937500000003,-0.32784285714285666,-1,1.0,-1,-1,-1,-3,1.0,-3.0
-2.5,17,7.5,8.036412132296906,6.911394309807019,104.7,102.1,87.4,94.6,Wed 12-07 12-07,H,276 (Ⅳ),Merrimack,"W, 69-51",68,101.0,50.0,29.3,48.1,51.0,74.7,40.6,19.0,9.7,22.6,-18.0,-20.5,138.0,103.483203125,102.26640625,104.08643499466548,104.38334540522254,94.302734375,101.20546875,96.05002286236856,97.47195109541552,20221207,W, 69-51,69,51,103.2,96.3,6.900000000000006,87.6,104.2,-16.60000000000001,105.223,98.735,6.48808,72.2838,-20.85169555169054,138.50293351454164,69.729189742532,-20.379049341470562,137.44863523135885,-25.322225712319412,137.44863523135885,-20.379049341470562,137.44863523135885,-25.322225712319412,130.99077137640325,-17.905156504168417,88.3269,106.145,-17.8185,67.8155,103.2,96.3,6.900000000000006,87.6,104.2,-16.60000000000001,-22.47224731473701,130.40385303346895,0,96.55376571,97.47624129,-0.9224755800000111,-3.50199278,83.04373749,104.5408823,-21.49714481000001,-22.25802078,2022-12-07,130.24125851922778,10.51192,-7.577629999999999,-9.621870118884317,-18.08955,2.044240118884318,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,3,0.9745535036187463,0.9559263754642866,1.5483321322969061,1.01192,-4.390031801554639,-0.8419588888888887,-2.2611937500000003,1,-1.0,1,-1,-1,1,-3.0,1.0
1.0,11,6.666666666666667,9.024274754864605,7.654777162569379,99.9,99.5,88.9,92.83333333333331,Mon 12-12 12-12,N,71 (Ⅱ),New Mexico,"L, 67-64",67,95.7,45.8,16.5,29.4,21.7,100.2,46.5,15.0,28.1,31.6,-25.5,4.0,156.5,101.6916015625,103.483203125,102.69095666311031,103.56819169518208,91.6013671875,94.302734375,93.66668190824572,95.9134145326127,20221212,L, 67-64,67,64,103.3,96.5,6.799999999999997,111.1,98.0,13.099999999999994,105.242,99.0271,6.21495,72.3819,2.2487651361899736,159.3982392952169,74.60607326287341,4.55634629779928,158.88747506782366,7.160736091129979,158.88747506782366,4.55634629779928,158.88747506782366,7.160736091129979,157.56591057631735,7.829751157256283,109.945,100.574,9.37098,72.4602,103.3,96.5,6.799999999999997,111.1,98.0,13.099999999999994,8.544497861978455,151.39913615185466,0,97.16619674,99.11234106,-1.946144320000002,-4.646604929,103.4091723,94.90888164,8.50029065999999,6.107307546,2022-12-12,148.4180562869212,4.78505,-2.792579999999999,-8.940456745922878,-7.577629999999999,6.147876745922879,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,-3,0.35161929169946593,0.22792717351950031,2.8093247548646048,0.451716666666667,1.5483321322969061,-0.27925800000000045,-0.8419588888888887,1,1.0,1,-1,-1,1,1.0,-3.0
