ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
0.5,-17,,-17.799999999999997,-17.799999999999997,92.9,0.0,110.7,0.0,Tue 11-08 11-08,A,362 (Ⅳ),Hartford,"W, 77-70",73,104.9,50.7,15.0,29.3,15.9,95.3,46.7,19.1,22.9,23.0,6.0,-6.5,141.0,92.9,0.0,92.9,92.9,110.7,0.0,110.7,110.7,20221108,W, 77-70,77,70,100.2,108.1,-7.899999999999991,85.8,107.4,-21.60000000000001,94.5714,105.143,-10.5713,72.2295,-0.28419248346006043,144.02190057235725,73.64408855761026,-6.968066041719098,150.5262051501469,-0.9465769577636962,150.5262051501469,-6.968066041719098,150.5262051501469,-0.9465769577636962,150.74308621713703,3.2470413144580164,90.722,107.095,-16.373,71.6768,100.2,108.1,-7.899999999999991,85.8,107.4,-21.60000000000001,-0.9465769577636962,150.74308621713703,0,99.6359952,104.4501391,-4.814143900000005,-7.892722961,99.03554036,105.3473287,-6.311788340000007,-5.178630964,2022-11-08,156.86166060910122,-6.428699999999999,-6.428699999999999,0.0,0.0,-6.428699999999999,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,-3,0.732057505466481,0.37856871220207156,-7.228699999999996,,0.0,-6.428699999999999,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
-16.5,-26,,-20.666666666666664,-19.363636363636363,83.6,0.0,110.0,0.0,Thu 11-10 11-10,A,39 (I-A),Rutgers,"L, 88-50",75,67.0,44.3,33.5,17.1,15.1,117.9,57.5,13.4,21.9,36.7,-1.5,21.5,139.5,88.25,92.9,89.80000000000001,91.20909090909092,110.35,110.7,110.46666666666668,110.57272727272726,20221110,L, 88-50,88,50,100.4,108.7,-8.299999999999997,101.4,88.5,12.900000000000006,94.7739,105.345,-10.5714,72.2464,22.546704127455463,139.12284050795517,72.36807814736842,19.939606473618916,147.783887673714,33.38631733629075,147.783887673714,19.939606473618916,147.783887673714,33.38631733629075,112.33942124495007,5.388213599454801,103.64,87.8529,15.787,70.4184,100.4,108.7,-8.299999999999997,101.4,88.5,12.900000000000006,33.38631733629075,112.33942124495007,0,99.6359952,104.4501391,-4.814143900000005,-7.892722961,96.00173838,98.92015423,-2.918415849999988,-2.618833592,2022-11-10,147.19772806161563,-15.4286,-21.8573,-6.428699999999999,-6.428699999999999,-15.4286,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,-3,0.02029867074389724,0.30391858277591,-10.095266666666664,,-7.228699999999996,-10.92865,-6.428699999999999,-1,-1.0,-1,-1,-1,-3,-3.0,0.0
-2.5,-17,-20.433333333333334,-19.47777777777777,-18.95206611570248,105.0,93.83333333333331,122.1,114.26666666666668,Sun 11-13 11-13,H,338 (Ⅳ),Columbia,"W, 88-85",78,112.7,53.0,16.7,33.3,34.3,108.9,55.1,16.7,27.5,18.8,24.0,-5.5,149.0,96.625,88.25,94.86666666666667,93.71652892561984,116.225,110.35,114.34444444444446,112.6685950413223,20221113,W, 88-85,88,85,100.0,109.4,-9.400000000000006,94.0,106.4,-12.400000000000006,94.9285,106.316,-11.3871,72.36,-6.79768933684457,149.65814926204717,75.1935681934566,-7.237996580219985,160.82131804056132,-9.54552177114319,160.82131804056132,-7.237996580219985,160.82131804056132,-9.54552177114319,128.81306234712693,-13.3168277201693,92.3666,107.121,-14.7541,73.0529,100.0,109.4,-9.400000000000006,94.0,106.4,-12.400000000000006,-9.65460610679531,128.88490597764815,0,99.6359952,104.4501391,-4.814143900000005,-7.892722961,93.35535548,109.4594595,-16.104104019999994,-15.91514408,2022-11-13,158.94558372528522,-5.6129,-27.4702,-11.571566666666666,-21.8573,-15.898633333333333,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,-3,0.6997944856925475,0.8976491029507427,-8.09067777777777,-9.046233333333333,-10.095266666666664,-9.156733333333333,-10.92865,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
3.5,-5,-16.2,-14.685185185185182,-16.43350864012021,105.2,97.93333333333334,110.3,114.13333333333333,Wed 11-16 11-16,A,121 (Ⅱ),UMass Lowell,"L, 90-81",78,103.4,47.2,15.3,26.7,25.4,114.9,57.5,19.2,36.1,25.4,21.5,12.5,149.5,100.9125,96.625,98.31111111111112,95.80443275732532,113.2625,116.225,112.99629629629632,112.23794139744552,20221116,L, 90-81,90,81,100.6,110.3,-9.700000000000005,99.3,101.8,-2.5,95.8386,107.508,-11.6695,72.837,14.179649913607406,150.56122630443457,74.49909267994312,9.935579265170375,161.5078673864154,25.687749270043046,161.5078673864154,9.935579265170375,161.5078673864154,25.687749270043046,157.43903128744103,14.646682390141748,100.524,98.7294,1.79484,71.9042,100.6,110.3,-9.700000000000005,99.3,101.8,-2.5,25.630285640116984,157.36269273426464,0,96.2385613,100.1191784,-3.880617099999995,-3.881826343,106.4193543,96.52176385,9.897590449999996,0.556336096,2022-11-16,152.1294985883348,6.669499999999999,-20.8007,-16.87111111111111,-27.4702,-3.9295888888888904,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,-3,0.11692964134637251,0.08151966109034992,-3.0156851851851822,-4.5305,-8.09067777777777,-5.200175,-9.156733333333333,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
19.5,7,-4.833333333333333,-7.223456790123459,-12.045597978280172,102.1,104.1,94.4,108.93333333333334,Sat 11-19 11-19,A,307 (Ⅳ),Binghamton,"W, 75-60",69,108.9,44.2,14.5,43.9,26.1,87.1,42.4,23.2,33.3,18.6,-14.0,4.5,149.0,101.50625,100.9125,99.57407407407408,96.94908134690252,103.83125,113.2625,106.79753086419755,108.99467932518267,20221119,W, 75-60,75,60,100.7,111.1,-10.399999999999991,97.0,106.5,-9.5,96.2545,107.944,-11.6896,73.6374,7.412252302994943,149.10385555280686,73.40391811578948,4.908346557829489,161.36381788788566,9.483280408058658,161.36381788788566,4.908346557829489,161.36381788788566,9.483280408058658,158.55020333695748,8.826206856409769,96.5387,103.654,-7.11504,70.0771,100.7,111.1,-10.399999999999991,97.0,106.5,-9.5,8.86732970594192,158.02998811713334,0,96.2385613,100.1191784,-3.880617099999995,-3.881826343,102.5359417,100.2417463,2.2941953999999924,1.661279204,2022-11-19,149.56357418927536,18.6896,-2.1111000000000004,-18.180974074074072,-20.8007,16.06987407407407,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-3,0.3341175708976246,0.20028851499960343,4.466143209876542,6.856266666666667,-3.0156851851851822,-0.4222199999999994,-5.200175,1,-1.0,1,-1,-1,1,-3.0,-3.0
-16.5,-32,-10.033333333333331,-15.7156378600823,-15.800943800411048,97.0,101.43333333333334,129.7,111.46666666666664,Tue 11-22 11-22,H,320 (Ⅳ),NJIT,"L, 85-75",71,105.1,45.1,9.8,20.5,41.0,119.1,62.0,12.6,12.9,46.3,21.5,-6.5,138.5,99.253125,101.50625,98.71604938271606,96.95833928382936,116.765625,103.83125,114.43168724279838,112.75928308424037,20221122,L, 85-75,85,75,101.2,110.3,-9.099999999999994,93.8,106.8,-13.0,97.9271,107.439,-9.51227,72.4967,-8.438408008625913,135.81396685201625,67.44234970071123,-7.2857873807215725,146.2876187303146,-12.142631140638061,146.2876187303146,-7.2857873807215725,146.2876187303146,-12.142631140638061,132.90298231491875,-1.9147714419245858,90.8602,106.745,-15.8847,65.3988,101.2,110.3,-9.099999999999994,93.8,106.8,-13.0,-12.147704771063053,132.88377779420802,0,98.03614711,101.1972748,-3.1611276900000007,-7.261328325,98.00545372,98.40481359,-0.39935986999999784,-4.831189694,2022-11-22,135.16293498529075,-22.48773,-24.59883,-12.824349382716049,-2.1111000000000004,-11.77448061728395,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,3,0.732057505466481,0.5723495728094505,-6.203367860082301,-0.5210633333333323,4.466143209876542,-4.099804999999998,-0.4222199999999994,-1,1.0,-1,-1,-1,-3,1.0,-3.0
6.5,-4,-9.899999999999997,-12.043758573388198,-13.78259038215449,95.4,98.16666666666669,100.1,108.06666666666666,Wed 11-30 11-30,A,282 (Ⅳ),New Hampshire,"W, 66-61",67,98.5,45.3,16.4,29.4,54.7,91.1,43.9,17.9,23.7,22.8,-18.0,1.5,145.0,97.3265625,99.253125,97.6106995884774,96.67500486858764,108.4328125,116.765625,109.6544581618656,110.45759525074212,20221130,W, 66-61,66,61,100.9,112.1,-11.199999999999989,92.3,110.0,-17.700000000000003,98.1776,109.433,-11.2559,71.8768,1.6931973151960875,139.8356222131858,66.97782863157894,-1.042108698051564,147.0770150565192,3.5228911393543085,147.0770150565192,-1.042108698051564,147.0770150565192,3.5228911393543085,147.09533130840921,1.4665295492826544,94.3682,108.584,-14.2161,65.5085,100.9,112.1,-11.199999999999989,92.3,110.0,-17.700000000000003,3.666540078466858,145.98816298535993,0,97.48035275,101.7863386,-4.305985849999999,-8.255825983,96.72098607,104.5561709,-7.835184830000003,-1.310877346,2022-11-30,137.48379671130033,7.2559000000000005,-17.34293,-16.749176255144036,-24.59883,-0.5937537448559631,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,3,0.4432015031835318,0.44446057036485453,-0.7878585733881973,1.3559000000000037,-6.203367860082301,-2.4775614285714287,-4.099804999999998,-1,-1.0,-1,-1,-1,-3,-3.0,1.0
-4.5,-12,-16.56666666666666,-12.129172382258798,-13.513028494490037,79.9,90.76666666666668,92.2,107.33333333333331,Sat 12-03 12-03,H,121 (Ⅲ),UMass Lowell,"L, 70-59",74,79.7,40.5,20.3,20.5,32.8,94.5,44.4,23.0,35.9,27.0,-24.0,6.5,153.0,88.61328125,97.3265625,91.70713305898494,93.62500398338987,100.31640625,108.4328125,103.83630544124374,107.1380324778799,20221203,L, 70-59,70,59,100.2,111.5,-11.299999999999995,100.8,100.6,0.2000000000000028,98.1275,108.855,-10.7275,71.4868,5.786658172666961,147.83328807716603,71.49696881934565,4.1126579614799965,155.70420124200848,8.475323702076608,155.70420124200848,4.1126579614799965,155.70420124200848,8.475323702076608,153.45651836829228,5.386136400849281,102.022,98.9493,3.07275,70.31,100.2,111.5,-11.299999999999995,100.8,100.6,0.2000000000000028,11.966844428145473,150.65573791706294,0,96.50385329,100.6893891,-4.185535810000005,-9.48291213,101.6940913,92.90325893,8.79083236999999,5.686321308,2022-12-03,140.21562132116827,-1.2725000000000009,-18.61543,-16.947094170096022,-17.34293,-1.6683358299039774,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,-3,0.26794249453351904,0.3039877719335211,-1.4016723822587984,-5.83916666666666,-0.7878585733881973,-2.3269287500000004,-2.4775614285714287,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
5.0,-6,-7.933333333333327,-10.352781588172531,-12.29247785912821,88.0,87.76666666666667,94.8,95.7,Wed 12-07 12-07,A,266 (Ⅳ),Fairfield,"L, 61-59",67,87.9,41.0,16.4,24.4,18.0,90.9,42.4,22.3,40.0,32.2,-19.5,7.0,139.5,88.306640625,88.61328125,90.4714220393233,92.6022759864099,97.558203125,100.31640625,100.82420362749583,104.89475384553808,20221207,L, 61-59,61,59,99.2,111.0,-11.799999999999995,99.9,103.5,-3.5999999999999943,97.697,108.703,-11.0064,71.8896,7.972126548028726,136.91343722638737,66.53571663157895,9.682506821433336,145.82281958315974,9.057601369582745,145.82281958315974,9.682506821433336,145.82281958315974,9.057601369582745,131.15708612106735,2.998704221596313,97.9014,102.527,-4.62546,65.0645,99.2,111.0,-11.799999999999995,99.9,103.5,-3.5999999999999943,8.09928150682091,135.8441112357468,0,95.89315785,100.168013,-4.274855150000008,-8.644788136,95.47105711,100.754798,-5.28374088999999,-1.980281292,2022-12-07,131.11019333690274,5.006399999999999,-13.60903,-17.50320611339735,-18.61543,3.89417611339735,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,3,0.2524925375469229,0.3875957453570653,0.6536184118274679,3.073066666666672,-1.4016723822587984,-1.5121144444444443,-2.3269287500000004,1,-1.0,1,-1,-1,1,-3.0,-3.0
-9.5,-7,-8.866666666666665,-9.40185439211502,-11.421118248377626,97.7,88.53333333333335,105.2,97.4,Sat 12-10 12-10,A,74 (I),Pittsburgh,"L, 91-66",75,88.1,48.4,18.7,15.0,23.0,121.5,52.7,18.7,50.0,20.5,6.5,15.5,150.5,93.0033203125,88.306640625,92.88094802621552,93.52913489797172,101.3791015625,97.558203125,102.28280241833056,104.95025314634934,20221210,L, 91-66,91,66,98.6,109.8,-11.200000000000005,106.9,99.2,7.700000000000003,97.274,107.69,-10.4164,71.675,18.078294078760116,145.1504939428195,68.9059796230441,18.057447288638414,152.23788751919648,24.5422403264647,152.23788751919648,18.057447288638414,152.23788751919648,24.5422403264647,139.36565386979507,10.056459275194413,107.504,97.9894,9.51466,67.5841,98.6,109.8,-11.200000000000005,106.9,99.2,7.700000000000003,19.17001370470757,140.29501719805626,0,95.09781428,98.45755497,-3.3597406900000095,-7.992797713,100.1536933,94.24773399,5.90595931,-1.366320955,2022-12-10,133.01029388203685,3.4163999999999994,-10.192630000000001,-16.205147408931566,-13.60903,6.012517408931565,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,-3,0.06994638275525245,0.1690923945875218,1.0145456078849797,1.549733333333334,0.6536184118274679,-1.0192630000000005,-1.5121144444444443,1,1.0,1,-1,-1,1,1.0,-3.0
