ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-4.0,5,,5.0,5.0,84.5,0.0,79.5,0.0,Mon 11-07 11-07,H,302 (Ⅳ),Southern,"W, 66-56",77,85.3,35.4,23.3,20.6,79.2,72.4,43.4,36.2,27.0,26.4,-13.0,-14.0,135.0,84.5,0.0,84.5,84.5,79.5,0.0,79.5,79.5,20221107,W, 66-56,66,56,100.7,93.8,6.9,94.2,95.6,-1.4,98.3135,93.4613,4.85216,71.988,-13.301426005957168,140.87167080851088,75.6213971778094,-10.102951340982656,142.79746305921412,-10.323618233475827,142.79746305921412,-10.102951340982656,142.79746305921412,-10.323618233475827,98.7217693852756,-2.41646758316476,93.2943,101.347,-8.05312,73.8482,100.7,93.8,6.9,94.2,95.6,-1.4,-10.323618233475827,98.7217693852756,0,99.79043578,99.26969268,0.52074309999999,2.149489706,101.5951257,98.60983426,2.9852914399999975,-1.88957991,2022-11-07,153.87326484895232,0.14784000000000042,0.14784000000000042,0.0,0.0,0.14784000000000042,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,3,0.9087887802741321,0.591008418841433,0.14784000000000042,,0.0,0.14784000000000042,0.0,1,0.0,1,1,1,3,0.0,0.0
-0.5,17,,9.266666666666666,7.327272727272726,109.7,0.0,91.9,0.0,Sat 11-12 11-12,H,333 (Ⅳ),Incarnate Word,"W, 88-63",75,118.0,61.6,21.4,37.5,51.8,84.5,50.0,33.5,35.1,4.8,17.5,-25.5,133.5,97.1,84.5,92.9,89.08181818181816,85.7,79.5,83.63333333333334,81.75454545454545,20221112,W, 88-63,88,63,101.7,94.8,6.900000000000006,93.8,109.3,-15.5,99.1571,94.2471,4.90995,71.7105,-22.434571487490402,134.57385806281502,69.90366061664297,-19.92004146278697,143.62295837153056,-16.939397906603542,143.62295837153056,-19.92004146278697,143.62295837153056,-16.939397906603542,106.8251980459079,-14.360608517318056,87.9776,110.703,-22.7254,68.5287,101.7,94.8,6.900000000000006,93.8,109.3,-15.5,-16.939397906603542,106.8251980459079,0,99.79043578,99.26969268,0.52074309999999,2.149489706,93.93889006,107.9215055,-13.98261543999999,-13.91903598,2022-11-12,144.08775535581265,12.09005,12.23789,0.14784000000000042,0.14784000000000042,12.09005,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,3,0.9924207805612802,0.9142933990715238,4.3567166666666655,,0.14784000000000042,6.118945,0.14784000000000042,1,1.0,1,1,1,3,3.0,0.0
12.0,10,11.166666666666666,9.744444444444444,7.940495867768594,87.2,93.8,76.5,82.63333333333334,Tue 11-15 11-15,H,68 (Ⅲ),Dayton,"W, 60-52",69,87.2,46.1,24.7,23.5,43.1,75.6,45.5,34.9,27.6,34.1,-18.5,4.0,130.5,92.15,97.1,91.0,88.73966942148759,81.1,85.7,81.25555555555556,80.799173553719,20221115,W, 60-52,60,52,102.3,94.8,7.5,106.9,91.6,15.300000000000011,99.6498,94.6808,4.96901,72.1865,5.659670609278834,133.5665484467804,69.24451506187766,1.541541563293137,138.14521745175227,-0.7436025897730938,138.14521745175227,1.541541563293137,138.14521745175227,-0.7436025897730938,119.47872997004256,-2.624372550476579,109.763,90.5925,19.1704,67.4349,102.3,94.8,7.5,106.9,91.6,15.300000000000011,-0.41821942181476196,119.04655753385302,0,99.79043578,99.26969268,0.52074309999999,2.149489706,101.1369537,98.73764553,2.399308170000012,-1.219864983,2022-11-15,141.01151579980262,5.03099,17.26888,4.177856666666666,12.23789,13.091023333333332,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,3,0.35161929169946593,0.5986832193459981,4.775434444444444,6.197656666666666,4.3567166666666655,5.756293333333333,6.118945,1,1.0,1,1,1,3,3.0,3.0
-2.0,-3,8.366666666666665,5.362962962962962,5.878587528174303,92.5,96.46666666666664,95.9,88.10000000000001,Fri 11-18 11-18,H,300 (Ⅳ),High Point,"W, 78-68",77,101.4,46.0,15.6,39.1,18.7,88.4,47.6,26.0,25.0,21.0,6.5,-12.0,139.5,92.325,92.15,91.5,89.42336589030802,88.5,81.1,86.13703703703705,83.54477836213373,20221118,W, 78-68,78,68,101.3,93.4,7.899999999999991,99.3,102.9,-3.6000000000000085,99.3303,92.8151,6.5152,72.3462,-10.70568952440199,140.67222365017824,73.29647711351352,-12.74368640469335,147.85401366286942,-6.719056631837954,147.85401366286942,-12.74368640469335,147.85401366286942,-6.719056631837954,143.68783826166307,-6.149402124666537,98.7443,101.615,-2.87031,71.2234,101.3,93.4,7.899999999999991,99.3,102.9,-3.6000000000000085,-6.771839489277712,143.7803404743489,0,91.91011993,87.56863106,4.341488869999992,6.182710916,105.07209,103.3418213,1.7302686999999963,5.089416152,2022-11-18,140.1875297823198,-9.5152,7.753679999999999,8.54153111111111,17.26888,-0.7878511111111113,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.8734510455264423,0.720947098137156,-1.1522370370370378,1.8514666666666653,4.775434444444444,1.9384199999999998,5.756293333333333,-1,1.0,-1,1,1,-1,3.0,3.0
5.5,5,4.166666666666667,5.3086419753086425,5.755207977597157,91.9,90.53333333333336,86.7,86.36666666666667,Mon 11-21 11-21,N,145 (Ⅲ),Southern Illinois,"W, 56-49",62,90.6,50.0,24.3,21.9,17.6,79.3,56.3,34.0,16.0,17.5,-21.5,-1.5,126.5,92.1125,92.325,91.63333333333335,89.8736630011611,87.6,88.5,86.3246913580247,84.11845502356395,20221121,W, 56-49,56,49,101.6,93.7,7.899999999999991,100.2,93.3,6.900000000000006,99.9674,93.3758,6.59155,72.9234,0.49229331114378994,128.33579854512635,68.75857139402561,-0.6374608013945107,132.8431980332242,-0.5481896627994891,132.8431980332242,-0.6374608013945107,132.8431980332242,-0.5481896627994891,110.43549999651817,-2.237200167538859,100.829,93.4608,7.36793,66.285,101.6,93.7,7.899999999999991,100.2,93.3,6.900000000000006,-0.5727989780914602,110.27947804071457,0,94.32352154,88.6211458,5.702375740000008,10.09505545,89.8953517,87.82945692,2.065894780000008,9.389166859,2022-11-21,114.41775574992336,-1.5915499999999998,6.162129999999999,8.278914074074073,7.753679999999999,-2.116784074074074,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,3,0.5567984968164682,0.5843625243200063,-1.2829080246913573,-2.424883333333333,-1.1522370370370378,1.2324260000000002,1.9384199999999998,-1,-1.0,-1,1,1,-1,-1.0,3.0
4.5,16,6.099999999999999,9.039094650205762,7.708806527124946,105.2,96.53333333333336,88.7,90.43333333333334,Wed 11-23 11-23,N,208 (Ⅳ),Minnesota,"W, 71-62",69,102.9,44.6,13.0,33.3,32.3,89.9,44.7,24.6,32.6,33.3,8.0,-4.5,125.0,98.65625,92.1125,96.15555555555557,92.66026972822272,88.15,87.6,87.1164609053498,84.95146320109777,20221123,W, 71-62,71,62,101.3,93.1,8.200000000000003,100.2,99.7,0.5,100.001,92.53,7.47133,71.735,-3.552004549167023,124.9514131373172,64.8693584566145,-5.129911112086106,129.26898269129867,-6.115174154520977,129.26898269129867,-5.129911112086106,129.26898269129867,-6.115174154520977,112.99453543409076,-9.898569001239657,101.632,99.5421,2.09012,63.5717,101.3,93.1,8.200000000000003,100.2,99.7,0.5,-6.091058799466174,113.07252066681443,0,96.86828625,90.1652944,6.702991850000004,12.12902426,89.49538633,98.66040142,-9.165015089999997,-12.29761002,2022-11-23,117.2804835021592,8.52867,14.6908,7.573319382716049,6.162129999999999,7.117480617283951,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0.6658824291023754,0.8270881489694453,1.5677646502057616,-1.3713300000000013,-1.2829080246913573,2.4484666666666675,1.2324260000000002,1,-1.0,1,1,1,3,-1.0,-1.0
13.0,22,14.666666666666666,13.459396433470506,10.36175079492041,119.5,105.53333333333336,97.2,90.86666666666667,Sat 12-03 12-03,A,213 (Ⅲ),San Diego,"W, 95-78",75,126.7,63.6,14.7,25.8,45.8,104.0,54.0,22.7,30.3,21.0,34.5,-4.0,138.5,109.078125,98.65625,103.93703703703704,97.54022068672768,92.675,88.15,90.47764060356651,87.17846989180725,20221203,W, 95-78,95,78,101.7,92.5,9.200000000000005,104.4,103.1,1.3000000000000114,100.864,92.7421,8.12231,70.4461,-1.8260885549636328,135.4670050016772,67.33885580540542,-1.8245349142414966,138.8365791753239,-5.310292837292429,138.8365791753239,-1.8245349142414966,138.8365791753239,-5.310292837292429,134.80195352375304,-1.922238303953236,104.582,104.479,0.102807,67.1992,101.7,92.5,9.200000000000005,104.4,103.1,1.3000000000000114,-4.553670123062123,131.36164735405262,0,97.05697205,90.74958183,6.307390220000002,9.713765775,103.2581969,105.0617926,-1.8035957000000025,-3.88214991,2022-12-03,134.87142483523078,13.87769,28.568489999999997,9.945812921810699,14.6908,18.622677078189298,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,-3,0.6483807083005341,0.5726285762079505,5.337086433470505,6.5443566666666655,1.5677646502057616,4.081212857142858,2.4484666666666675,1,1.0,1,1,1,3,3.0,-1.0
7.0,27,21.96666666666667,18.00626428898034,13.405068832207608,116.4,113.7,89.3,91.73333333333336,Wed 12-07 12-07,N,134 (Ⅲ),Hawaii,"W, 77-62",71,108.6,45.0,18.3,41.0,46.7,87.4,40.3,25.4,39.5,29.0,7.5,-8.0,131.5,112.7390625,109.078125,108.09135802469136,100.969271470959,90.9875,92.675,90.08509373571104,87.56420263875138,20221207,W, 77-62,77,62,103.1,92.7,10.399999999999991,101.6,98.2,3.3999999999999915,102.405,93.077,9.32804,71.0677,-4.875312261719742,126.04387239050577,64.75864724139403,-4.6903762007112775,129.81561052639609,-1.4117281162605946,129.81561052639609,-4.6903762007112775,129.81561052639609,-1.4117281162605946,116.15844930836975,1.9961574558323179,101.015,99.202,1.81325,64.0591,103.1,92.7,10.399999999999991,101.6,98.2,3.3999999999999915,-2.68379558814612,117.01847494436568,0,99.05083532,91.40112248,7.6497128400000065,9.001706349,110.2850473,98.7338568,11.551190500000004,19.1315868,2022-12-07,131.92204915441135,17.67196,46.240449999999996,16.1533719478738,28.568489999999997,30.087078052126195,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,-3,0.7769415761393583,0.4246113754217318,8.67822428898034,12.638626666666669,5.337086433470505,5.78005625,4.081212857142858,1,1.0,1,1,1,3,3.0,3.0
1.5,22,23.8,19.337509525986896,14.96778358998804,121.7,119.2,99.7,95.4,Sat 12-10 12-10,N,54 (Ⅱ),Washington St.,"W, 74-70",65,113.5,57.3,10.7,16.7,29.1,107.4,67.7,33.7,34.8,16.7,8.5,-2.5,135.5,117.21953125,112.7390625,112.62757201646092,104.73849483987554,95.34375,90.9875,93.29006249047404,89.77071124988748,20221210,W, 74-70,74,70,104.1,92.4,11.699999999999989,108.5,95.8,12.700000000000005,102.741,92.8845,9.85614,71.3723,1.4177885935460068,130.06347721387186,66.53817188549075,0.3588535924989884,136.38196002358046,8.67021551194227,136.38196002358046,0.3588535924989884,136.38196002358046,8.67021551194227,130.13740182463232,2.599574126162132,106.902,94.562,12.3399,65.5385,104.1,92.4,11.699999999999989,108.5,95.8,12.700000000000005,1.4013210580757052,126.53554422959611,0,99.52440629,89.49226678,10.032139510000007,11.06007807,108.8281084,94.0280832,14.800025200000007,21.82976011,2022-12-10,130.23864338580591,12.14386,58.38431,26.1823979652492,46.240449999999996,32.2019120347508,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,-3,0.5940963859982835,0.40223027827820634,9.481369525986896,13.94386,8.67822428898034,6.487145555555555,5.78005625,1,1.0,1,1,1,3,3.0,3.0
-8.0,6,18.53333333333333,15.058339683991264,13.428186573626578,105.4,114.5,98.9,95.96666666666668,Sat 12-17 12-17,H,101 (Ⅲ),San Francisco,"L, 75-73",71,102.2,52.4,19.6,30.6,15.9,105.0,50.0,22.4,39.0,23.1,3.0,-6.0,145.0,111.309765625,117.21953125,110.21838134430728,104.85876850535271,97.121875,95.34375,95.16004166031604,91.43058193172612,20221217,L, 75-73,75,73,105.0,92.2,12.799999999999995,103.2,96.0,7.200000000000003,104.091,93.6112,10.4797,71.0253,-7.457130508320205,143.5254364898105,71.9212493035562,-8.191885562271707,144.2729445107842,-12.76699157772474,144.2729445107842,-8.191885562271707,144.2729445107842,-12.76699157772474,149.11104175687893,-14.381802427172616,104.461,98.5636,5.89728,71.1868,105.0,92.2,12.799999999999995,103.2,96.0,7.200000000000003,-8.52661625710255,135.68867199669776,0,102.0666772,89.47094718,12.595730020000005,13.07315524,97.29488329,99.27447269,-1.9795893999999947,-4.101567341,2022-12-17,138.87886317642437,-4.479699999999999,53.90461,36.91636864349947,58.38431,16.98824135650053,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,-3,0.7161454169013237,0.9146090081961983,4.578639683991264,8.053633333333332,9.481369525986896,5.390461,6.487145555555555,1,1.0,1,1,1,3,3.0,3.0
