ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,MG_Rank_Score_Dif,MG_Rank_Total,MG_Reg_Score_Dif,MG_Reg_Total,MGRegDifFromRating,MGRegDifFromRatingHome,MGRegDifFromRatingAway,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_Rank_Score_DifWinATS,MG_Rank_Score_DifLossATS,MG_Rank_TotalWinTotal,MG_Rank_TotalLossTotal,MG_Reg_Score_DifWinATS,MG_Reg_Score_DifLossATS,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-8.5,-19,,-19.30000000000001,-19.30000000000001,97.6,0.0,116.9,0.0,Wed 11-09 11-09,H,253 (Ⅳ),Bellarmine,"L, 67-66",62,107.2,52.9,21.1,30.3,26.9,108.9,57.0,17.9,12.0,51.2,-3.0,-7.5,136.0,97.6,0.0,97.6,97.6,116.9,0.0,116.9,116.9,20221109,L, 67-66,67,66,100.8,93.9,6.899999999999992,99.7,105.1,-5.399999999999992,101.922,93.7458,8.17599,71.6502,-13.662731857347374,137.32515091718503,69.37655467766713,-12.721766494888598,142.00258565248697,12.453791407436142,142.00258565248697,-12.721766494888598,142.00258565248697,12.453791407436142,157.79135591127869,-11.273352766829703,98.2778,104.357,-6.07901,68.0692,100.8,93.9,6.899999999999992,99.7,105.1,-5.399999999999992,12.453791407436142,157.79135591127869,0,96.43710839,93.01906032,3.4180480700000118,0.107566314,98.75280519,106.0730447,-7.320239509999993,-4.822783342,2022-11-09,138.1245976823335,-5.317252684195267,138.1245976823335,-10.49042883281004,138.1245976823335,0.0,0.0,0.0,-27.17599,-27.17599,0.0,0.0,-27.17599,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,-3,0.7624747379730235,0.8585108033896496,-27.47599000000001,,0.0,-27.17599,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
-6.0,-3,,-14.06666666666668,-16.445454545454556,92.1,0.0,95.7,0.0,Sat 11-12 11-12,H,195 (Ⅳ),Wright St.,"L, 73-72",77,93.5,55.1,24.7,13.8,13.6,94.8,51.5,16.9,18.4,16.9,0.5,-5.0,144.5,94.85,97.6,95.76666666666668,96.6,106.3,116.9,109.83333333333334,113.04545454545456,20221112,L, 73-72,73,72,101.2,96.1,5.1000000000000085,98.0,102.4,-4.400000000000006,102.542,95.9699,6.57215,70.2295,-11.32614958459557,146.77150132987964,72.80131827596018,-11.157857918443597,147.45177676972858,11.323913643913556,147.45177676972858,-11.157857918443597,147.45177676972858,11.323913643913556,167.32536077555022,-14.993257077707625,100.201,103.501,-3.29952,72.8744,101.2,96.1,5.1000000000000085,98.0,102.4,-4.400000000000006,11.323913643913556,167.32536077555022,0,96.43710839,93.01906032,3.4180480700000118,0.107566314,95.3376553,107.2658567,-11.928201400000006,-11.06004249,2022-11-12,143.3336694472157,-10.056973682381233,143.3336694472157,-8.96169667713417,143.3336694472157,0.0,0.0,0.0,-9.57215,-36.74814,-27.17599,-27.17599,-9.57215,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,-3,0.6830306580593271,0.9233438875711655,-20.63881666666668,,-27.47599000000001,-18.37407,-27.17599,-1,-1.0,-1,-1,-1,-3,-3.0,0.0
-7.0,-14,-12.53333333333334,-14.277777777777787,-16.12809917355373,88.5,92.73333333333332,103.2,105.26666666666668,Tue 11-15 11-15,H,153 (Ⅳ),Appalachian St.,"L, 61-60",65,91.9,46.7,27.6,31.3,50.0,93.4,42.1,10.7,23.8,19.0,-15.0,-6.0,136.0,91.675,94.85,93.34444444444446,95.12727272727273,104.75,106.3,107.62222222222223,111.25537190082645,20221115,L, 61-60,61,60,100.8,96.7,4.099999999999994,97.5,99.5,-2.0,101.72,96.3188,5.4011,70.804,-9.897148477467823,136.8348367951011,69.92282760170697,-8.203407968456617,139.3979013035136,3.6908572313052397,139.3979013035136,-8.203407968456617,139.3979013035136,3.6908572313052397,140.92371545261278,-9.715147025251675,97.4188,100.823,-3.4039,69.4251,100.8,96.7,4.099999999999994,97.5,99.5,-2.0,3.7561132923804283,140.95078465722918,0,96.43710839,93.01906032,3.4180480700000118,0.107566314,96.14249575,101.3749394,-5.2324436500000076,-4.868304612,2022-11-15,134.15854367428685,-5.390505022460729,134.15854367428685,6.63679510464361,134.15854367428685,20.63881666666667,-20.63881666666667,0.0,-19.4011,-56.14924,-30.366706666666666,-36.74814,-25.782533333333333,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,-3,0.7161454169013237,0.822582605168432,-19.678877777777785,-17.934433333333338,-20.63881666666668,-18.716413333333332,-18.37407,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-11.5,-9,-9.300000000000006,-12.718518518518527,-14.941172051089415,91.3,90.63333333333333,100.9,99.93333333333334,Mon 11-21 11-21,N,19 (I-A),Arkansas,"L, 80-54",70,76.7,40.9,31.2,24.1,56.8,113.6,64.7,22.7,26.1,37.3,-6.0,14.5,140.0,91.4875,91.675,92.66296296296298,94.43140495867767,102.825,104.75,105.3814814814815,109.37257700976708,20221121,L, 80-54,80,54,100.2,97.9,2.299999999999997,103.9,85.5,18.40000000000001,101.544,97.4419,4.1021,69.1719,12.941061335774236,137.4215347733935,71.29989527923185,11.703987557565796,136.67265081064184,21.725010317661596,136.67265081064184,11.703987557565796,136.67265081064184,21.725010317661596,121.22663285116758,20.35633785154861,108.753,86.3961,22.3567,72.4627,100.2,97.9,2.299999999999997,103.9,85.5,18.40000000000001,21.828604780414082,121.23606075473339,0,90.19595663,105.2786482,-15.082691570000009,-16.0235552,97.89910498,83.3260105,14.573094480000009,17.59186441,2022-11-21,129.98773435987883,23.967758979604383,129.98773435987883,23.441821125694126,129.98773435987883,15.580229444444463,-18.699338703703717,-3.119109259259254,-13.1021,-69.25134,-38.960884444444446,-56.14924,-30.290455555555553,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.08364680132758417,0.026269009816508038,-16.82061851851853,-13.402100000000006,-19.678877777777785,-17.312835,-18.716413333333332,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-19.0,-28,-17.533333333333335,-17.912345679012354,-17.37004985998225,63.7,81.16666666666667,92.0,98.7,Tue 11-22 11-22,N,54 (Ⅱ),Texas Tech,"L, 70-38",69,55.4,25.5,26.2,22.0,42.9,102.1,48.0,23.3,39.4,62.7,-20.5,13.0,128.5,77.59375,91.4875,83.00864197530866,88.84387678437264,97.4125,102.825,100.920987654321,106.21392664435488,20221122,L, 70-38,70,38,100.1,98.7,1.3999999999999917,105.3,88.8,16.5,101.105,97.9323,3.17274,68.9257,9.69770008752731,129.1638287580625,66.26907017467995,10.218147604861592,130.9814456136793,19.08993966278297,130.9814456136793,10.218147604861592,130.9814456136793,19.08993966278297,124.58071082009172,12.903897327829675,107.518,89.5978,17.9201,67.5904,100.1,98.7,1.3999999999999917,105.3,88.8,16.5,19.141305801572027,124.47991077715754,0,86.0979786,103.8801652,-17.78218659999999,-22.06514288,94.12340214,91.49983705,2.6235650899999996,0.909697748,2022-11-22,119.93283075806261,15.22521325829021,119.93283075806261,20.109717506007627,119.93283075806261,15.12241255555557,-16.214667740740758,-1.0922551851851878,-31.17274,-100.42408,-49.05770296296296,-69.25134,-51.36637703703704,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,-3,0.10784037468050733,0.10954666342723596,-21.085085679012355,-20.706073333333336,-16.82061851851853,-20.084816,-17.312835,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-10.5,-5,-14.366666666666667,-13.674897119341573,-15.157313521803657,100.1,85.03333333333333,105.3,99.4,Wed 11-23 11-23,N,45 (Ⅱ),Cincinnati,"L, 81-62",69,89.6,46.1,21.7,20.0,41.2,117.1,62.9,14.5,20.7,8.1,12.5,8.5,130.5,88.846875,77.59375,88.70576131687244,90.89044464175944,101.35625,97.4125,102.380658436214,106.04775816356306,20221123,L, 81-62,81,62,97.7,98.8,-1.0999999999999943,107.2,99.0,8.200000000000003,99.381,98.0367,1.34438,68.7858,4.906789263340116,133.78506745945293,66.16068729985774,6.2332100765977145,137.43134256822242,12.298117005015634,137.43134256822242,6.2332100765977145,137.43134256822242,12.298117005015634,130.70639569863073,11.578055385017208,107.448,98.4946,8.95311,67.6171,97.7,98.8,-1.0999999999999943,107.2,99.0,8.200000000000003,12.477600956433948,131.15773236054008,0,84.02900816,105.122489,-21.093480839999998,-22.07272044,101.1170273,106.1840351,-5.067007799999999,-5.099427327,2022-11-23,132.60619489785404,11.229647380980225,132.60619489785404,11.337468070266603,132.60619489785404,9.085245594356266,-20.720585029982374,-11.635339435626108,-6.34438,-106.76846,-66.17982864197532,-100.42408,-40.588631358024685,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.20910695659274503,0.13508482796070065,-15.019277119341572,-15.711046666666666,-21.085085679012355,-17.794743333333333,-20.084816,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-12.0,-19,-17.63333333333333,-15.583264746227712,-15.928711063293898,83.4,82.4,102.8,100.03333333333336,Tue 11-29 11-29,H,31 (Ⅱ),Maryland,"L, 79-54",71,76.1,37.5,18.3,18.9,30.4,111.3,58.0,16.9,23.5,44.6,-2.5,13.0,135.5,86.1234375,88.846875,86.9371742112483,89.528545615985,102.078125,101.35625,102.52043895747602,105.45725667927886,20221129,L, 79-54,79,54,96.8,99.4,-2.6000000000000085,112.4,93.7,18.700000000000003,98.8173,98.927,-0.109723,67.7358,8.822848356171797,130.39689232036218,64.46848708677099,10.158871015472393,133.51779878415715,19.493390003214277,133.51779878415715,10.158871015472393,133.51779878415715,19.493390003214277,123.25763656204029,24.49495036572589,112.829,93.2654,19.5639,66.909,96.8,99.4,-2.6000000000000085,112.4,93.7,18.700000000000003,20.213231719935628,126.92401660687416,0,85.29331086,105.1665464,-19.873235539999996,-21.6025467,111.4845763,87.74221375,23.742362549999996,31.73093527,2022-11-29,126.27887628410699,32.48675663404232,126.27887628410699,23.75229911476739,126.27887628410699,22.130767968841898,-17.035898348030564,5.094869620811334,-18.890277,-125.658737,-79.70937242798355,-106.76846,-45.94936457201645,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.10784037468050733,0.009827946272879862,-15.473541746227712,-17.52361033333333,-15.019277119341572,-17.951248142857143,-17.794743333333333,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-15.0,-20,-15.0,-17.188843164151812,-16.741672688149553,73.8,85.76666666666667,94.2,100.76666666666668,Sun 12-04 12-04,H,28 (Ⅱ),Miami FL,"L, 80-53",74,71.2,32.5,25.5,27.5,31.6,107.5,54.7,21.5,30.3,17.2,-2.5,12.0,135.5,79.96171874999999,86.1234375,82.55811614083221,86.66881004944227,98.1390625,102.078125,99.74695930498402,103.41048273759178,20221204,L, 80-53,80,53,95.5,99.8,-4.299999999999997,111.9,98.1,13.800000000000011,97.9012,99.4384,-1.53725,68.2804,6.844001321836309,133.0387684822977,65.05412681820769,8.16932675393241,136.7091606455537,14.697076872533062,136.7091606455537,8.16932675393241,136.7091606455537,14.697076872533062,127.8705591921014,9.66241200821905,111.768,96.8364,14.932,66.9783,95.5,99.8,-4.299999999999997,111.9,98.1,13.800000000000011,12.868444223696521,131.6849980697026,0,85.90100257,103.1815124,-17.28050983,-20.79813628,105.0453705,102.908428,2.1369425000000035,-0.170596122,2022-12-04,130.94948966101384,11.788524943717768,130.94948966101384,16.20785367922636,130.94948966101384,13.546638718324733,-16.042988308707287,-2.496349590382554,-18.46275,-144.121487,-95.02582728532238,-125.658737,-49.09565971467762,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,-3,0.12654895447355774,0.17872636455626534,-15.651593164151812,-13.46275,-15.473541746227712,-18.015185875,-17.951248142857143,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-12.5,-29,-23.066666666666663,-21.25922877610121,-19.043186744849635,77.1,78.10000000000001,106.5,101.16666666666669,Sat 12-10 12-10,A,203 (Ⅲ),Florida St.,"L, 75-53",69,76.9,43.0,23.2,20.0,15.8,108.8,50.8,13.1,29.4,25.8,-11.0,9.5,139.0,78.53085937499999,79.96171874999999,80.73874409388814,84.92902640408913,102.31953125,98.1390625,101.99797286998935,103.97221314893872,20221210,L, 75-53,75,53,94.1,100.7,-6.6000000000000085,100.7,101.8,-1.0999999999999943,96.5575,100.033,-3.47501,68.7001,7.277270285684324,138.27097048899142,69.34136608278806,7.903461580674829,140.12328913511658,12.034653704922343,140.12328913511658,7.903461580674829,140.12328913511658,12.034653704922343,120.34922910083644,12.410931506475933,102.549,101.124,1.42515,70.9562,94.1,100.7,-6.6000000000000085,100.7,101.8,-1.0999999999999943,11.327668337779228,130.5929768823149,0,83.3865429,102.087704,-18.701161100000007,-22.99793192,93.65139298,99.69246835,-6.0410753700000015,-4.82171274,2022-12-10,127.15163360340104,14.275129628879114,127.15163360340104,13.145538386235017,127.15163360340104,15.103242841119116,-15.900098734586953,-0.7968558934678374,-25.52499,-169.646477,-111.39104719021492,-144.121487,-58.255429809785085,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.182795768782416,0.11860414459611923,-17.78421877610121,-19.591656666666662,-15.651593164151812,-18.849608555555555,-18.015185875,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
18.5,12,-12.533333333333337,-10.106152517400808,-13.362607336695154,130.5,93.8,118.3,106.33333333333331,Wed 12-14 12-14,H,180 (Ⅳ),Western Kentucky,"W, 94-83",71,131.7,65.8,18.2,26.9,35.1,116.3,53.6,18.2,45.0,15.7,43.5,7.5,133.5,104.5154296875,78.53085937499999,97.32582939592544,93.214657966982,110.309765625,102.31953125,107.43198191332624,106.57726530367714,20221214,W, 94-83,94,83,92.6,101.4,-8.800000000000011,104.6,100.7,3.899999999999992,95.7479,100.826,-5.07777,68.5069,2.9875276755056817,130.70988002332354,64.9897577029872,4.824568471748883,132.64159441176787,13.124357367420938,132.64159441176787,4.824568471748883,132.64159441176787,13.124357367420938,120.44578254146222,7.086976086344208,105.46,100.312,5.14772,66.6908,92.6,101.4,-8.800000000000011,104.6,100.7,3.899999999999992,8.554576820949807,122.84634651414972,0,84.2520982,102.3376877,-18.085589499999998,-20.89032777,96.31077159,98.34006036,-2.0292887699999937,-1.811512604,2022-12-14,120.65588323628496,10.786116728045073,120.65588323628496,14.073581841873498,120.65588323628496,14.710143364891039,-17.384025841865363,-2.673882476974324,17.07777,-152.56870700000002,-130.80952379347661,-169.646477,-21.759183206523403,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,3,0.23752526202697655,0.24985373323165594,-5.028382517400808,-7.455563333333337,-17.78421877610121,-15.2568707,-18.849608555555555,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
