ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,MG_Rank_Score_Dif,MG_Rank_Total,MG_Reg_Score_Dif,MG_Reg_Total,MGRegDifFromRating,MGRegDifFromRatingHome,MGRegDifFromRatingAway,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_Rank_Score_DifWinATS,MG_Rank_Score_DifLossATS,MG_Rank_TotalWinTotal,MG_Rank_TotalLossTotal,MG_Reg_Score_DifWinATS,MG_Reg_Score_DifLossATS,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-13.5,3,,3.0,3.0,103.4,0.0,100.4,0.0,Mon 11-07 11-07,H,265 (Ⅳ),Lafayette,"W, 67-54",63,106.8,44.8,14.3,41.9,43.1,86.1,46.2,22.3,24.3,30.8,-21.5,-26.5,142.5,103.4,0.0,103.4,103.4,100.4,0.0,100.4,100.4,20221107,W, 67-54,67,54,108.2,92.2,16.0,93.7,105.6,-11.9,107.422,92.1379,15.2845,70.0089,-22.47156569336377,136.58099357085516,68.95249258719772,-23.64481500091413,142.23696229810514,-2.405919323440685,142.23696229810514,-23.64481500091413,142.23696229810514,-2.405919323440685,128.3069543547686,-13.855361080462174,92.8358,104.944,-12.1086,69.2392,108.2,92.2,16.0,93.7,105.6,-11.9,-2.405919323440685,128.3069543547686,0,106.7380965,102.7911805,3.9469160000000016,3.890084461,94.09782973,103.5650522,-9.467222469999996,-13.08538462,2022-11-07,146.63175867986195,-13.546913410913042,146.63175867986195,-21.207993955014757,146.63175867986195,0.0,0.0,0.0,-12.2845,-12.2845,0.0,0.0,-12.2845,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,3,0.9941954594266154,0.9065087164034703,-12.2845,,0.0,-12.2845,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
4.0,18,,8.033333333333331,5.745454545454544,121.6,0.0,103.5,0.0,Fri 11-11 11-11,H,111 (Ⅲ),UNC Greensboro,"W, 79-65",67,118.7,64.7,22.5,30.8,6.9,97.7,48.3,16.5,26.5,22.4,9.5,-10.0,134.5,112.5,103.4,109.46666666666668,106.7090909090909,101.95,100.4,101.43333333333337,100.96363636363635,20221111,W, 79-65,79,65,108.7,92.7,16.0,100.7,94.6,6.1000000000000085,107.629,92.344,15.2846,70.026,-9.232914748218668,131.50815977918725,67.46412419061167,-10.351310950605466,135.80618332196457,-2.395524577800842,135.80618332196457,-10.351310950605466,135.80618332196457,-2.395524577800842,140.9113360770603,-10.172473681252441,101.447,94.7281,6.71896,67.7281,108.7,92.7,16.0,100.7,94.6,6.1000000000000085,-2.395524577800842,140.9113360770603,0,106.7380965,102.7911805,3.9469160000000016,3.890084461,92.78179584,97.8947558,-5.112959959999998,-5.776722187,2022-11-11,138.34559372835724,-8.39280266895122,138.34559372835724,-8.776677772453425,138.34559372835724,0.0,0.0,0.0,2.7154000000000007,-9.569099999999999,-12.2845,-12.2845,2.7154000000000007,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,3,0.8295480920359348,0.8336792576226402,-7.251266666666668,,-12.2845,-4.784549999999999,-12.2845,-1,-1.0,1,-1,-1,-1,-3.0,0.0
-5.5,4,8.5,6.822222222222224,5.500826446280991,111.5,112.16666666666669,107.1,103.66666666666669,Tue 11-15 11-15,H,358 (Ⅳ),Florida A&M,"W, 87-61",71,122.6,58.3,14.1,34.4,21.2,86.0,52.8,31.0,31.0,17.0,16.5,-31.5,131.5,112.0,112.5,110.14444444444447,107.5801652892562,104.525,101.95,103.32222222222224,102.0793388429752,20221115,W, 87-61,87,61,110.2,94.0,16.200000000000003,81.8,107.2,-25.40000000000001,109.309,93.4662,15.8425,70.025,-29.90984475504341,133.7894228607044,68.71384911095306,-32.86696870180448,138.06397929635023,-30.44833113214904,138.06397929635023,-32.86696870180448,138.06397929635023,-30.44833113214904,130.7462301590264,-12.479814701474552,83.6014,106.514,-22.9129,68.9837,110.2,94.0,16.200000000000003,81.8,107.2,-25.40000000000001,-30.49726826407712,130.8937238445479,0,106.7380965,102.7911805,3.9469160000000016,3.890084461,93.09667709,100.932461,-7.8357839100000035,-9.679608159,2022-11-15,143.40170733852358,-11.19255102274041,143.40170733852358,-25.892070573412973,143.40170733852358,2.5258518518518454,-7.251266666666664,-4.725414814814819,-11.8425,-21.4116,-11.379366666666666,-9.569099999999999,-10.032233333333334,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.9986501019683699,0.8826923477104249,-9.020277777777775,-7.342499999999999,-7.251266666666668,-7.1372,-4.784549999999999,-1,-1.0,-1,-1,-1,-3,-1.0,-3.0
7.5,27,16.5,13.548148148148153,9.40976709241172,112.3,115.13333333333333,85.3,98.63333333333333,Sat 11-19 11-19,N,58 (Ⅱ),Providence,"W, 74-64",68,108.8,46.0,14.7,37.8,28.6,94.1,47.0,20.6,20.0,44.0,-3.5,-2.5,141.5,112.15,112.0,110.862962962963,108.43831705484598,94.9125,104.525,97.31481481481484,99.02854996243424,20221119,W, 74-64,74,64,110.5,94.8,15.700000000000005,106.5,96.9,9.599999999999994,109.629,94.1059,15.5235,70.4449,-1.9452399446655448,140.95712856664727,68.84490893556188,-4.30885080466291,146.6500188833136,-2.8603517262756206,146.6500188833136,-4.30885080466291,146.6500188833136,-2.8603517262756206,166.9094677087259,-0.9685956142733261,107.82,95.1433,12.6765,68.7033,110.5,94.8,15.700000000000005,106.5,96.9,9.599999999999994,-2.8726485984025,166.43679090125605,0,105.2386372,101.9377298,3.3009074,-1.954290708,106.0466848,104.026076,2.020608799999991,-0.369199464,2022-11-19,153.37549719369667,1.0912546234773686,153.37549719369667,-3.2573841172289093,153.37549719369667,-1.7635148148148216,-7.886570370370365,-9.650085185185187,11.4765,-9.9351,-14.723444444444445,-21.4116,4.788344444444444,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,-3,0.5940963859982835,0.5367491816858528,-1.9753518518518476,0.9764999999999997,-9.020277777777775,-2.4837749999999996,-7.1372,-1,-1.0,1,-1,-1,-1,-3.0,-1.0
-17.0,-6,8.466666666666669,7.032098765432101,6.60799125742777,111.5,111.76666666666668,117.5,103.3,Sun 11-20 11-20,N,31 (I),Maryland,"L, 88-70",69,101.7,49.2,14.5,22.2,19.4,127.9,69.0,26.2,47.8,46.0,14.5,1.0,143.5,111.825,112.15,111.07530864197534,108.9949866812376,106.20625,94.9125,104.04320987654324,102.38699542380984,20221120,L, 88-70,88,70,111.3,95.0,16.299999999999997,109.6,92.5,17.099999999999994,109.629,94.1059,15.5235,70.4449,0.1246998328308564,139.52249246967142,69.53552949146516,0.8310221958336967,147.3934420957355,10.737020726731556,147.3934420957355,0.8310221958336967,147.3934420957355,10.737020726731556,142.00937315702365,21.38103521386978,107.237,91.8882,15.3485,69.3925,111.3,95.0,16.299999999999997,109.6,92.5,17.099999999999994,10.915616002084096,142.10303314246707,0,103.5563703,105.5958228,-2.039452499999996,-5.076613885,109.9354406,83.09396684,26.841473760000014,37.70102834,2022-11-20,143.8798938101642,29.745660025118312,143.8798938101642,10.154247617738847,143.8798938101642,15.131902962962968,-3.2590840740740745,11.872818888888894,-21.5235,-31.458599999999997,-13.127329629629632,-9.9351,-18.331270370370365,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.46206285593374585,0.02086066846159762,-8.491401234567899,-7.056833333333332,-1.9753518518518476,-6.2917200000000015,-2.4837749999999996,-1,-1.0,-1,-1,-1,-3,-1.0,-3.0
-1.5,5,8.833333333333334,6.521399176954734,6.406538301531811,104.0,109.26666666666668,98.5,100.43333333333334,Wed 11-23 11-23,H,353 (Ⅳ),St. Francis NY,"W, 79-56",69,114.5,56.5,17.4,34.5,48.1,81.1,42.0,27.5,28.9,21.4,-7.0,-24.5,142.0,107.9125,111.825,108.71687242798356,108.08680728464894,102.353125,106.20625,102.19547325102884,101.68026898311712,20221123,W, 79-56,79,56,111.6,97.0,14.599999999999994,92.1,109.2,-17.10000000000001,110.939,96.3567,14.5818,69.623,-26.713917287292425,143.3686373722943,67.62750380227597,-26.638785653798266,146.98431289349946,-29.882260165016692,146.98431289349946,-26.638785653798266,146.98431289349946,-29.882260165016692,144.11451530504513,-10.891576322314464,92.5293,110.793,-18.2635,68.2851,111.6,97.0,14.599999999999994,92.1,109.2,-17.10000000000001,-29.75085715543665,144.06631907206693,0,100.7845105,105.092718,-4.308207500000009,-7.59044942,90.11349665,104.0185058,-13.905009149999998,-7.114245038,2022-11-23,138.46524815100412,-1.4323031206683154,138.46524815100412,-27.543575712327005,138.46524815100412,-3.666164814814838,-5.106837037037021,-8.773001851851859,-9.5818,-41.0404,-19.237753086419755,-31.458599999999997,-21.802646913580244,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,3,0.9901846713713547,0.8502003325100148,-8.060400823045265,-5.7484666666666655,-8.491401234567899,-6.840066666666667,-6.2917200000000015,-1,-1.0,-1,-1,-1,-3,-3.0,-1.0
0.5,21,6.833333333333333,11.347599451303156,9.059894973980573,118.7,111.4,97.7,104.56666666666666,Sun 11-27 11-27,A,63 (I),UCF,"W, 66-64",62,106.6,53.7,24.2,40.6,22.2,103.4,49.1,24.2,48.3,32.1,-5.5,-1.5,135.5,113.30625,107.9125,112.04458161865573,110.01647868744004,100.0265625,102.353125,100.69698216735256,100.95658371345948,20221127,W, 66-64,66,64,110.9,96.9,14.0,101.0,92.7,8.299999999999997,111.029,96.8554,14.1733,68.3063,1.974713498488299,125.50908152054546,62.13939736173542,0.43562781847044363,128.00720334865636,8.072206585927942,128.00720334865636,0.43562781847044363,128.00720334865636,8.072206585927942,114.44851109792484,11.19678845742073,103.52,92.5479,10.9725,63.9531,110.9,96.9,14.0,101.0,92.7,8.299999999999997,5.986285051685344,119.84556461851241,0,101.4579814,105.0959727,-3.63799130000001,-6.126356212,95.60105957,86.94659641,8.654463160000006,13.16793882,2022-11-27,120.66334129886593,13.790520142171417,120.66334129886593,4.061534321507651,120.66334129886593,6.833094025573233,-8.601086390358594,-1.7679923647853606,6.826700000000001,-34.213699999999996,-26.50530205761317,-41.0404,-7.708397942386824,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,-3,0.5567984968164682,0.14313028613983436,-2.825700548696844,-7.339966666666666,-8.060400823045265,-4.887671428571428,-6.840066666666667,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
4.0,16,14.4,13.13173296753544,10.449004978711375,115.3,112.66666666666669,98.6,98.26666666666664,Wed 11-30 11-30,H,39 (Ⅱ),Rutgers,"W, 68-61",64,105.8,54.7,20.2,28.6,22.6,94.9,42.5,23.3,47.5,6.0,-7.5,-3.0,136.5,114.303125,113.30625,113.1297210791038,110.9771189260873,99.31328125,100.0265625,99.99798811156838,100.52811394737591,20221130,W, 68-61,68,61,111.6,97.7,13.899999999999991,102.1,88.7,13.399999999999991,111.164,96.7274,14.4362,67.7694,-2.0245784677166654,132.75756736248837,66.69366922532006,-3.2823241496399618,135.85523259370245,1.4667921718936203,135.85523259370245,-3.2823241496399618,135.85523259370245,1.4667921718936203,131.01706055508174,11.27983250481256,104.745,88.8472,15.8981,69.1841,111.6,97.7,13.899999999999991,102.1,88.7,13.399999999999991,3.2186558479807763,126.77265810909833,0,102.0961311,105.141783,-3.04565190000001,-4.804264147,97.24962875,78.975547,18.274081749999993,25.90813423,2022-11-30,124.61338078112061,18.418753412113418,124.61338078112061,4.0953686200298165,124.61338078112061,8.468740997125854,-5.105910941276372,3.362830055849482,1.5638000000000005,-32.649899999999995,-29.07476803840878,-34.213699999999996,-3.5751319615912145,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,-3,0.6124515189020077,0.14135089661118538,-1.3044670324645598,-0.03619999999999912,-2.825700548696844,-4.0812375,-4.887671428571428,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
15.0,29,22.23333333333333,18.42115531169029,13.821913164400218,102.5,112.16666666666669,73.5,89.93333333333332,Sun 12-04 12-04,A,263 (Ⅳ),Louisville,"W, 80-53",74,107.5,54.7,21.5,30.3,17.2,71.2,32.5,25.5,27.5,31.6,-2.5,-12.0,135.5,108.4015625,114.303125,109.58648071940254,109.4358245758896,86.406640625,99.31328125,91.16532540771226,95.61391141148935,20221204,W, 80-53,80,53,111.9,98.1,13.800000000000011,95.5,99.8,-4.299999999999997,111.768,96.8364,14.932,66.9783,-6.844001321836309,133.0387684822977,65.05412681820769,-8.16932675393241,136.7091606455537,-14.63512532758947,136.7091606455537,-8.16932675393241,136.7091606455537,-14.63512532758947,128.0795297850957,-9.66241200821905,97.9012,99.4384,-1.53725,68.2804,111.9,98.1,13.800000000000011,95.5,99.8,-4.299999999999997,-13.277016076795256,131.61529614932275,0,105.0453705,102.908428,2.1369425000000035,-0.170596122,85.90100257,103.1815124,-17.28050983,-20.79813628,2022-12-04,130.94948966101384,-11.788524943717768,130.94948966101384,-16.20785367922636,130.94948966101384,-13.546638718324733,-2.496349590382554,-16.042988308707287,14.068,-18.581899999999997,-30.26647869227252,-32.649899999999995,11.684578692272524,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,-3,0.8734510455264423,0.8212736354437347,3.489155311690288,7.30133333333333,-1.3044670324645598,-2.0646555555555537,-4.0812375,1,-1.0,1,-1,-1,1,-3.0,-3.0
-12.5,7,17.666666666666668,14.71410354112686,12.636110770872904,130.6,116.13333333333333,123.3,98.46666666666664,Wed 12-07 12-07,H,167 (Ⅲ),Cornell,"W, 107-105",79,135.0,65.4,20.2,41.9,40.0,132.5,59.5,8.8,36.6,19.0,58.0,-14.5,154.0,119.50078125,108.4015625,116.59098714626838,113.2838564711824,104.8533203125,86.406640625,101.8768836051415,100.64774570030949,20221207,W, 107-105,107,105,112.2,97.0,15.200000000000005,102.9,103.9,-1.0,112.258,96.0084,16.25,67.8267,-16.82625649575438,149.06580302068778,68.98834077951638,-16.122456558654576,153.20807583447856,-13.073540100633108,153.20807583447856,-16.122456558654576,153.20807583447856,-13.073540100633108,152.30498941180565,-5.563922567680024,103.195,104.687,-1.49241,71.504,112.2,97.0,15.200000000000005,102.9,103.9,-1.0,-13.333582432563544,150.63162877086572,0,103.9886428,100.6737011,3.3149416999999914,0.410453713,99.57734054,98.51962589,1.057714649999994,-3.483272178,2022-12-07,143.24724818911358,-4.588212017891408,143.24724818911358,-13.413393071887896,143.24724818911358,-0.8431139859714731,1.8167249692166436,0.9736109832451705,-9.25,-27.831899999999997,-26.37161912818168,-18.581899999999997,-1.4602808718183162,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,3,0.9163531986724158,0.7019084611609877,-1.5358964588731396,1.4166666666666679,3.489155311690288,-2.7831899999999994,-2.0646555555555537,-1,1.0,-1,-1,-1,-3,1.0,-3.0
