ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,MG_Rank_Score_Dif,MG_Rank_Total,MG_Reg_Score_Dif,MG_Reg_Total,MGRegDifFromRating,MGRegDifFromRatingHome,MGRegDifFromRatingAway,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_Rank_Score_DifWinATS,MG_Rank_Score_DifLossATS,MG_Rank_TotalWinTotal,MG_Rank_TotalLossTotal,MG_Reg_Score_DifWinATS,MG_Reg_Score_DifLossATS,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
16.0,12,,12.400000000000006,12.400000000000006,98.5,0.0,86.1,0.0,Mon 11-07 11-07,H,363 (Ⅳ),LIU Brooklyn,"W, 89-48",75,118.6,46.5,9.3,37.8,37.5,64.0,34.7,22.7,14.3,18.6,-6.0,-25.0,143.0,98.5,0.0,98.5,98.5,86.1,0.0,86.1,86.1,20221107,W, 89-48,89,48,100.3,95.2,5.1,87.9,106.1,-18.2,105.825,93.6292,12.1961,71.5124,-24.5420385901923,146.2709236334117,75.01325241251777,-21.50603223230894,146.18955152472972,-32.01695870814422,146.18955152472972,-21.50603223230894,146.18955152472972,-32.01695870814422,130.3577375588607,-10.086524240251109,89.5832,105.161,-15.5781,73.7415,100.3,95.2,5.1,87.9,106.1,-18.2,-32.01695870814422,130.3577375588607,0,101.7724547,100.6590788,1.113375899999994,6.853719576,97.74596363,103.9899155,-6.243951869999989,0.754679198,2022-11-07,156.68687609405896,-6.755361924317498,156.68687609405896,-19.440884574742583,156.68687609405896,0.0,0.0,0.0,-0.1960999999999995,-0.1960999999999995,0.0,0.0,-0.1960999999999995,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,-3,0.9913660280019122,0.8316287066727793,0.2039000000000062,,0.0,-0.1960999999999995,0.0,1,0.0,-1,-1,1,-1,0.0,0.0
9.5,32,,19.000000000000007,16.000000000000007,111.8,0.0,79.6,0.0,Fri 11-11 11-11,H,298 (Ⅳ),Cal St. Bakersfield,"W, 72-44",63,114.5,56.7,15.9,29.0,38.5,70.0,33.3,19.1,26.8,19.3,-19.0,-18.5,135.0,105.15,98.5,102.93333333333334,100.9181818181818,82.85,86.1,83.93333333333334,84.91818181818181,20221111,W, 72-44,72,44,100.8,95.7,5.099999999999994,90.9,102.7,-11.799999999999995,106.038,93.8416,12.196,71.53,-17.755801778278553,137.03209760512743,70.37626078236131,-15.748427020743101,137.56032972264927,-31.126227737413906,137.56032972264927,-15.748427020743101,137.56032972264927,-31.126227737413906,123.62247366247836,-9.889387456541428,93.3501,101.37,-8.02004,69.1661,100.8,95.7,5.099999999999994,90.9,102.7,-11.799999999999995,-31.126227737413906,123.62247366247836,0,101.7724547,100.6590788,1.113375899999994,6.853719576,87.96226653,95.38457814,-7.422311610000008,-7.156799337,2022-11-11,133.8727095097438,-11.827628482239334,133.8727095097438,-13.79811044151132,133.8727095097438,0.0,0.0,0.0,19.804000000000002,19.6079,-0.1960999999999995,-0.1960999999999995,19.804000000000002,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,-3,0.9609573050315723,0.8268643635344306,6.804000000000007,,0.2039000000000062,9.80395,-0.1960999999999995,1,1.0,1,1,-1,3,-1.0,0.0
-11.0,7,17.36666666666667,15.166666666666671,14.45454545454546,98.3,102.86666666666667,90.8,85.5,Mon 11-14 11-14,H,247 (Ⅳ),Idaho St.,"W, 70-58",67,103.9,50.0,19.3,32.3,41.5,86.1,41.3,13.4,19.0,14.3,-5.5,-23.0,133.5,101.725,105.15,101.3888888888889,100.44214876033055,86.82499999999999,82.85,86.22222222222223,85.98760330578511,20221114,W, 70-58,70,58,102.0,95.4,6.599999999999994,95.7,104.2,-8.5,106.894,93.7692,13.1252,69.9012,-22.458843515422963,135.1729954057096,69.38086859231865,-14.575495857092939,140.65947445903817,-10.48513692816247,140.65947445903817,-14.575495857092939,140.65947445903817,-10.48513692816247,98.72642828909115,-21.23142430830419,89.549,103.875,-14.3262,69.7767,102.0,95.4,6.599999999999994,95.7,104.2,-8.5,-10.44792647564437,98.64631996647155,0,101.7724547,100.6590788,1.113375899999994,6.853719576,85.58453624,108.6044551,-23.01991885999999,-22.03389351,2022-11-14,140.2042688571479,-21.837691283830765,140.2042688571479,-21.124393060303248,140.2042688571479,-6.804000000000006,6.804000000000006,0.0,-6.1251999999999995,13.482700000000001,6.405233333333334,19.6079,7.077466666666667,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,3,0.9857551401446322,0.9784139113537638,2.041466666666672,4.241466666666671,6.804000000000007,4.494233333333334,9.80395,1,1.0,1,1,1,3,3.0,-1.0
-20.0,-7,10.9,7.777777777777783,10.553719008264464,93.5,101.2,100.5,90.3,Thu 11-17 11-17,H,76 (Ⅱ),Sam Houston St.,"L, 65-55",65,84.5,51.1,24.6,15.6,34.8,99.8,42.7,16.9,35.0,22.6,-11.5,-10.0,131.5,97.6125,101.725,98.75925925925928,99.17993989481592,93.6625,86.82499999999999,90.9814814814815,88.62622088655147,20221117,L, 65-55,65,55,102.0,95.3,6.700000000000003,97.9,92.8,5.1000000000000085,106.758,94.3568,12.4008,69.6775,-10.391827175455695,132.97375248582267,69.56758200924608,-4.714414861869614,133.89870423994614,-6.4025545376695625,133.89870423994614,-4.714414861869614,133.89870423994614,-6.4025545376695625,98.61529821737795,-0.1238809593426069,96.5225,94.3404,2.18213,70.1891,102.0,95.3,6.700000000000003,97.9,92.8,5.1000000000000085,-6.421237284549705,98.56983428861858,0,102.678582,94.67979118,7.998790820000011,9.589122582,96.7488213,84.5178746,12.230946700000004,1.619507005,2022-11-17,126.95828779964046,-7.601327164730705,126.95828779964046,-10.375054099724935,126.95828779964046,-3.935238888888895,3.935238888888895,0.0,-19.4008,-5.918099999999999,8.764388888888892,13.482700000000001,-14.68248888888889,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.8295480920359348,0.5047066862752404,-4.623022222222217,-1.5008,2.041466666666672,-1.4795249999999989,4.494233333333334,-1,1.0,-1,-1,1,-3,3.0,3.0
-1.0,14,4.8666666666666645,9.885185185185186,11.198497370398195,107.5,99.76666666666664,93.4,94.9,Mon 11-21 11-21,N,140 (Ⅲ),Georgia Tech,"W, 68-64",66,102.7,51.0,28.7,45.2,40.4,96.6,38.4,7.5,36.7,29.0,-3.5,-5.0,135.5,102.55625,97.6125,101.67283950617283,100.69267809575848,93.53125,93.6625,91.78765432098768,89.49418072536028,20221121,W, 68-64,68,64,102.0,96.3,5.700000000000003,99.8,92.3,7.5,106.057,95.878,10.1793,68.3325,-3.0857144261903784,134.58704584058654,68.70526690967283,1.3799135374789273,133.84992465147013,-1.7001285445433056,133.84992465147013,1.3799135374789273,133.84992465147013,-1.7001285445433056,110.02742476169315,-2.3266139059111453,100.313,94.9412,5.37173,70.6835,102.0,96.3,5.700000000000003,99.8,92.3,7.5,-1.778085785749244,110.11165197035747,0,103.008487,95.91909548,7.089391520000007,8.198606006,95.42608248,92.06898537,3.357097110000012,3.838869463,2022-11-21,131.1183121387831,-2.9953686284267036,131.1183121387831,-5.517796324701294,131.1183121387831,-0.3891011111111258,-1.7799088888888814,-2.169010000000007,3.8207000000000004,-2.0973999999999986,3.8702259259259284,-5.918099999999999,-5.967625925925927,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.6830306580593271,0.5876804596787077,-0.2941148148148134,-5.312633333333335,-4.623022222222217,-0.4194800000000001,-1.4795249999999989,-1,-1.0,-1,-1,-1,-3,-3.0,3.0
3.0,4,3.966666666666664,8.190123456790124,10.035134212143978,90.1,97.03333333333336,85.3,93.06666666666666,Wed 11-23 11-23,N,62 (I),Mississippi St.,"L, 52-49",62,79.6,36.5,22.7,33.3,34.6,84.4,32.1,9.7,34.5,23.9,-23.5,6.0,124.5,96.328125,102.55625,97.81522633744858,98.7667366238024,89.415625,93.53125,89.62510288065846,88.73160241165841,20221123,L, 52-49,52,49,103.5,96.3,7.200000000000003,103.7,89.6,14.100000000000009,106.569,96.1191,10.4495,67.1573,5.223821298415963,124.0122061865745,62.82140308335705,4.596901710600939,124.2243173591223,8.351534896560434,124.2243173591223,4.596901710600939,124.2243173591223,8.351534896560434,106.68082193901297,8.247363186623609,107.548,89.1603,18.388,65.7612,103.5,96.3,7.200000000000003,103.7,89.6,14.100000000000009,8.531125241951699,106.71755701387771,0,103.3260762,92.6563604,10.669715800000006,11.53215922,98.33340814,75.80403123,22.529376909999996,25.88367885,2022-11-23,109.285330490413,9.015825995349402,109.285330490413,9.973069473477224,109.285330490413,7.9962362257495325,-0.7872501587301439,7.208986067019389,-6.4495000000000005,-8.546899999999999,1.8810172839506198,-2.0973999999999986,-10.427917283950618,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,-3,0.2838545830986763,0.2160910307522922,-2.2593765432098767,-6.482833333333336,-0.2941148148148134,-1.424483333333331,-0.4194800000000001,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
13.0,29,16.233333333333334,15.393415637860087,13.628746173572347,132.3,109.96666666666664,102.5,93.73333333333332,Sat 11-26 11-26,H,193 (Ⅳ),St. Thomas,"W, 95-66",67,142.7,67.2,10.5,32.3,31.1,99.2,48.2,19.5,29.7,30.4,20.5,-16.0,140.5,114.3140625,96.328125,109.3101508916324,104.86369360129288,95.9578125,89.415625,93.91673525377232,91.23494742772051,20221126,W, 95-66,95,66,102.7,95.4,7.299999999999997,106.7,108.5,-1.7999999999999972,105.825,95.1632,10.6622,66.4097,-13.382049212234364,134.16703763530515,62.01400133655762,-9.942734554901762,136.01092888600928,-9.212141217242353,136.01092888600928,-9.942734554901762,136.01092888600928,-9.212141217242353,129.22641665225885,-7.056802890675904,105.788,109.88,-4.0914,65.6468,102.7,95.4,7.299999999999997,106.7,108.5,-1.7999999999999972,-7.284704633134464,125.95291403435948,0,103.2420315,93.00175426,10.240277239999998,10.36265694,101.9964742,97.31235449,4.68411970999999,8.853219105,2022-11-26,124.53818261985768,-2.839286307378316,124.53818261985768,-4.4641921416118535,124.53818261985768,10.36599203769024,-2.949245017636688,7.416747020053553,18.3378,9.790900000000002,-1.5949551440329195,-8.546899999999999,11.385855144032922,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-3,0.9362218501099964,0.749232491012212,4.731215637860087,5.571133333333334,-2.2593765432098767,1.3986999999999998,-1.424483333333331,1,-1.0,1,1,-1,3,-3.0,-3.0
21.5,38,24.46666666666667,23.19561042524006,18.205337778377373,114.3,112.23333333333332,75.5,87.76666666666667,Thu 12-01 12-01,H,9 (I-A),Arizona,"W, 81-66",77,105.5,50.0,18.2,38.6,26.8,86.0,38.0,15.6,30.6,25.4,-7.5,6.5,154.5,114.30703125,114.3140625,110.97343392775493,106.57938567378508,85.72890625,95.9578125,87.77782350251488,88.3740478954077,20221201,W, 81-66,81,66,104.1,95.2,8.899999999999991,118.1,93.8,24.3,106.731,94.8997,11.8315,66.2127,4.2729939768857435,149.46340426294768,71.04283640697012,6.472934016157282,152.4118248545327,10.01915764846507,152.4118248545327,6.472934016157282,152.4118248545327,10.01915764846507,156.89807800136603,5.396088771688298,117.862,93.5809,24.2807,75.4283,104.1,95.2,8.899999999999991,118.1,93.8,24.3,7.013611386191315,153.15349281979272,0,104.5721984,91.81254367,12.759654730000008,14.6975312,120.2946879,92.95908865,27.33559925,29.65074611,2022-12-01,150.6826915644295,8.192900749317658,150.6826915644295,13.740756572867852,150.6826915644295,8.933880869096622,2.463730873995683,11.397611743092305,26.1685,35.9594,2.200329903978054,9.790900000000002,33.75907009602195,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,3,0.26794249453351904,0.30365633342265475,11.364110425240058,12.635166666666668,4.731215637860087,4.494925,1.3986999999999998,1,1.0,1,1,1,3,3.0,-3.0
4.5,15,28.16666666666667,20.763740283493377,17.786185455036033,95.4,114.0,79.5,85.83333333333333,Sun 12-04 12-04,A,55 (I),Washington St.,"W, 67-65 OT",76,88.6,48.2,25.1,27.0,41.8,85.9,35.3,15.9,32.0,38.2,-3.5,2.5,135.5,104.853515625,114.30703125,105.78228928516997,104.54677009673324,82.614453125,85.72890625,85.01854900167659,86.7605846416972,20221204,W, 67-65 OT,67,65 OT,105.0,93.6,11.400000000000006,108.1,96.3,11.799999999999995,106.959,93.3527,13.6068,66.5931,2.3081463202273795,124.84745240235593,62.18507252432434,3.660093314072256,129.22474210396206,1.9796826266063414,129.22474210396206,3.660093314072256,129.22474210396206,1.9796826266063414,125.33182212788665,1.0468209188924718,107.049,95.2257,11.8234,65.6466,105.0,93.6,11.400000000000006,108.1,96.3,11.799999999999995,1.673925465786786,123.80918195008478,0,103.8740194,87.14485322,16.729166179999993,20.01435795,109.7496216,95.75469686,13.994924740000002,22.25515717,2022-12-04,124.56157064788246,3.502619251625319,124.56157064788246,4.1734800535057275,124.56157064788246,2.374090631327938,9.618298742569731,11.99238937389767,1.3932000000000002,37.3526,13.453353269318702,35.9594,23.8992467306813,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0.4059036140017165,0.4602923497162189,7.156940283493377,14.559866666666672,11.364110425240058,4.150288888888888,4.494925,1,1.0,1,1,1,3,3.0,3.0
25.5,45,33.36666666666667,28.97582685566225,22.806879008665845,138.2,115.96666666666664,92.8,82.60000000000001,Thu 12-08 12-08,H,232 (Ⅳ),Jacksonville St.,"W, 99-58",68,146.2,67.6,14.8,45.2,13.2,85.6,44.7,22.1,28.2,22.8,22.5,-15.5,134.5,121.5267578125,104.853515625,116.58819285677995,110.66553917005444,87.7072265625,82.614453125,87.61236600111772,87.85866016138863,20221208,W, 99-58,99,58,104.3,92.6,11.700000000000005,101.3,105.5,-4.200000000000003,106.385,92.4029,13.9823,67.3767,-15.112731745194552,128.53448719130603,63.06909575889047,-14.207341762838098,132.29729955527674,-17.354717586457294,132.29729955527674,-14.207341762838098,132.29729955527674,-17.354717586457294,126.62980110407406,-15.171831076345455,100.595,104.631,-4.03547,65.8055,104.3,92.6,11.700000000000005,101.3,105.5,-4.200000000000003,-16.06371747193945,124.8148159700346,0,101.2063941,86.33479041,14.87160369,16.55291413,97.51087826,101.1706474,-3.6597691399999945,5.472886567,2022-12-08,121.15366795093703,-8.948488501734403,121.15366795093703,-17.99949237700423,121.15366795093703,-7.907194368216756,10.134479084396784,2.2272847161800273,31.017699999999998,68.3703,21.41976884621247,37.3526,46.95053115378753,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,-3,0.9300536172447476,0.9257621095425401,14.993526855662248,19.384366666666665,7.156940283493377,6.837029999999999,4.150288888888888,1,1.0,1,1,1,3,3.0,3.0
