ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-16.0,-27,,-27.099999999999994,-27.099999999999994,94.9,0.0,122.0,0.0,Sat 11-12 11-12,H,330 (Ⅳ),Stonehill,"L, 82-77",77,100.6,48.3,14.4,13.3,40.7,107.2,59.3,15.7,7.7,23.7,9.0,-11.0,150.0,94.9,0.0,94.9,94.9,122.0,0.0,122.0,122.0,20221112,95.0,101.8,-6.799999999999997,85.8,113.6,-27.8,95.1555,103.063,-7.90753,72.7487,-11.94425952511935,149.76133209105183,75.22029310213372,-20.013529907670687,150.50564646679229,6.404248414216458,150.50564646679229,-20.013529907670687,150.50564646679229,6.404248414216458,178.35887747712667,-5.539782714939463,91.8856,110.412,-18.5268,72.6884,95.0,101.8,-6.799999999999997,85.8,113.6,-27.8,5.664661614020752,178.53205478038856,0,94.5249592,102.6864906,-8.161531400000001,-5.02921563,95.0,105.0,-10.0,-10.0,2022-11-12,151.28225304390418,-19.09247,-19.09247,0.0,0.0,-19.09247,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.8525929209684728,0.7011109320872863,-19.192469999999993,,0.0,-19.09247,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
8.0,1,,-17.700000000000003,-21.972727272727266,118.8,0.0,117.7,0.0,Wed 11-16 11-16,A,219 (Ⅲ),Siena,"W, 96-94 OT",82,117.0,68.3,21.9,13.8,35.0,114.6,64.3,19.5,20.0,23.8,47.5,6.0,142.5,106.85,94.9,102.86666666666667,99.24545454545456,119.85,122.0,120.56666666666668,121.21818181818182,20221116,94.7,103.9,-9.200000000000005,95.5,101.9,-6.400000000000006,94.8809,104.434,-9.55273,72.6769,7.118818384229769,141.0724147894329,72.47220545945946,6.0807856532909454,145.11962772044035,18.72774469345504,145.11962772044035,6.0807856532909454,145.11962772044035,18.72774469345504,156.3146045559981,6.700209796419941,95.6906,100.69,-4.99967,70.102,94.7,103.9,-9.200000000000005,95.5,101.9,-6.400000000000006,18.70544676259385,156.32279122811556,0,100.5323206,106.2528018,-5.720481199999995,-12.69963693,100.5143643,103.1018008,-2.5874365000000097,-2.578626587,2022-11-16,156.04288877303037,10.55273,-8.539739999999998,-19.09247,-19.09247,10.55273,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,-3,0.2838545830986763,0.2616993402733656,-8.147270000000002,,-19.192469999999993,-4.269869999999999,-19.09247,-1,-1.0,1,-1,-1,-1,-3.0,0.0
-11.0,-16,-14.166666666666666,-17.300000000000004,-20.977685950413218,94.8,102.83333333333331,111.3,117.0,Sat 11-19 11-19,A,316 (Ⅳ),William & Mary,"L, 76-67",69,97.5,51.0,18.9,21.2,40.4,110.5,42.9,13.1,35.0,69.6,-9.0,-2.0,152.0,100.825,106.85,100.1777777777778,98.43719008264462,115.575,119.85,117.4777777777778,119.41487603305784,20221119,96.5,105.4,-8.900000000000006,99.5,109.8,-10.299999999999995,96.6369,105.347,-8.71036,72.9131,0.14711306526635326,147.27213600482332,71.03882883342817,3.502250023338121,153.22962754796384,1.2946113557067522,153.22962754796384,3.502250023338121,153.22962754796384,1.2946113557067522,183.47060258604438,4.265560733598278,96.2712,110.772,-14.5012,68.4929,96.5,105.4,-8.900000000000006,99.5,109.8,-10.299999999999995,1.4223957525290742,183.2281298839912,0,100.5323206,106.2528018,-5.720481199999995,-12.69963693,106.02651,112.5092103,-6.482700300000005,-11.68797474,2022-11-19,164.09815494481978,-7.28964,-15.829379999999999,-15.574893333333334,-8.539739999999998,-0.254486666666665,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,3,0.5755320005597261,0.3422817080525644,-8.589640000000005,-5.456306666666666,-8.147270000000002,-5.27646,-4.269869999999999,-1,-1.0,-1,-1,-1,-3,-1.0,-3.0
-12.0,-8,-8.066666666666672,-14.466666666666674,-18.76356123215627,112.6,108.73333333333332,121.4,116.8,Sun 11-20 11-20,N,179 (Ⅲ),Radford,"L, 90-75",71,106.0,61.0,24.0,16.7,34.0,127.2,65.2,11.3,14.8,39.3,25.0,3.0,140.0,106.7125,100.825,104.31851851851852,101.01224643125468,118.4875,115.575,118.7851851851852,119.77580766341096,20221120,96.8,106.1,-9.299999999999995,98.4,105.6,-7.199999999999989,96.6369,105.347,-8.71036,72.9131,0.31520810241242714,143.3479062472498,72.4919049799431,1.6170302478034273,153.15179881643562,13.945655098584245,153.15179881643562,1.6170302478034273,153.15179881643562,13.945655098584245,162.85535736623265,14.190696183686597,94.53,102.598,-8.06786,69.8939,96.8,106.1,-9.299999999999995,98.4,105.6,-7.199999999999989,13.85139466798256,162.83610692807804,0,99.83191583,107.3357022,-7.50378637,-10.36640858,107.0366841,95.90454265,11.132141450000006,4.607217259,2022-11-20,156.12311323320182,0.7103599999999997,-15.119019999999999,-15.659722222222221,-15.829379999999999,0.5407022222222224,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.38754848109799234,0.08826848031611889,-5.756306666666674,0.6436933333333279,-8.589640000000005,-3.7797549999999998,-5.27646,-1,-1.0,1,-1,-1,-1,-3.0,-1.0
0.5,-2,-9.4,-10.611111111111114,-15.879277371764218,96.4,101.26666666666664,99.3,110.66666666666669,Thu 11-24 11-24,N,116 (Ⅲ),Princeton,"L, 74-66",71,92.9,43.1,12.7,13.2,32.8,104.2,50.8,14.1,20.5,27.9,-9.5,8.5,149.5,101.55625,106.7125,101.67901234567904,100.17365617102656,108.89375,118.4875,112.29012345679014,116.05293354279078,20221124,98.1,107.9,-9.800000000000011,103.0,103.5,-0.5,97.8716,108.962,-11.0902,71.7143,10.358465359041062,149.98049772643776,69.63846174864865,6.845571814956685,151.59589531657696,16.737005009410666,151.59589531657696,6.845571814956685,151.59589531657696,16.737005009410666,164.24191648079594,11.867409700214566,106.182,102.94,3.24232,68.2651,98.1,107.9,-9.800000000000011,103.0,103.5,-0.5,16.835075912720065,164.29394440108996,0,101.1701523,107.8321675,-6.662015199999999,-10.18817718,102.3949567,92.68166029,9.713296409999998,5.11030063,2022-11-24,145.544318655182,9.0902,-6.02882,-15.479488148148148,-15.119019999999999,9.450668148148148,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,-3,0.20910695659274503,0.12918976717420327,0.4790888888888851,1.690199999999999,-5.756306666666674,-1.2057640000000003,-3.7797549999999998,1,-1.0,1,-1,-1,1,-1.0,-3.0
-5.0,-12,-7.966666666666669,-11.140740740740744,-15.210317849625268,101.3,103.43333333333334,113.5,111.4,Sat 11-26 11-26,N,313 (Ⅳ),Manhattan,"L, 72-71",68,104.5,55.6,29.4,36.0,57.8,105.9,50.8,11.8,23.1,26.2,2.0,-4.0,141.0,101.428125,101.55625,101.55267489711936,100.37844595811264,111.196875,108.89375,112.6934156378601,115.5887638077379,20221126,98.1,107.7,-9.600000000000009,94.5,104.0,-9.5,97.7048,108.551,-10.8465,71.3643,0.0891533615838398,142.65223378472015,70.55980202347084,-0.17869204975927744,147.1415316645211,-2.4609485121509804,147.1415316645211,-0.17869204975927744,147.1415316645211,-2.4609485121509804,143.22007733056097,3.7291823979610115,93.6472,103.913,-10.266,69.5075,98.1,107.7,-9.600000000000009,94.5,104.0,-9.5,-2.245164266780006,143.05055933694047,0,100.3111504,107.7882233,-7.477072899999996,-11.00980772,92.69416731,94.45434313,-1.7601758200000006,-5.501827156,2022-11-26,140.54337952449347,-1.1534999999999993,-7.182319999999999,-12.329265432098767,-6.02882,5.146945432098768,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.6483807083005341,0.36123477904711554,-0.2942407407407437,2.879833333333332,0.4790888888888851,-1.1970533333333329,-1.2057640000000003,-1,1.0,1,-1,-1,-1,1.0,-1.0
9.0,1,-4.566666666666663,-6.960493827160495,-12.190260058784308,107.0,101.56666666666666,105.6,106.13333333333333,Sat 12-03 12-03,H,318 (Ⅳ),Wagner,"W, 75-64",69,109.1,53.1,21.8,32.3,57.1,93.1,47.6,21.8,29.3,17.7,1.0,-2.0,138.0,104.2140625,101.428125,103.36844993141293,101.58236487481942,108.3984375,111.196875,110.32894375857342,113.77262493360374,20221203,99.0,108.3,-9.299999999999995,96.9,102.0,-5.099999999999994,98.3282,109.023,-10.6946,70.4216,-1.2010807777789694,136.4643696759145,65.46163541621623,-1.2098515395975795,138.18029526350347,-2.7640644202405165,138.18029526350347,-1.2098515395975795,138.18029526350347,-2.7640644202405165,141.67852963720878,-1.4357324337789947,97.9619,104.525,-6.56325,65.3486,99.0,108.3,-9.299999999999995,96.9,102.0,-5.099999999999994,-0.6582990791591209,141.71351411808027,0,102.8393531,107.7359782,-4.8966251000000085,-5.437113419,97.98063013,99.07814482,-1.0975146900000112,2.20852235,2022-12-03,139.21238103724613,11.6946,4.5122800000000005,-10.613616954732512,-7.182319999999999,15.125896954732513,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,-3,0.5755320005597261,0.5543804304477518,3.734106172839504,6.127933333333337,-0.2942407407407437,0.6446114285714284,-1.1970533333333329,1,-1.0,1,1,-1,3,-1.0,1.0
-6.0,-9,-6.766666666666666,-7.806995884773665,-11.701121866278068,91.3,99.86666666666667,100.8,106.63333333333333,Wed 12-07 12-07,H,321 (Ⅳ),NJIT,"W, 63-62",65,96.4,45.5,22.9,45.0,7.6,94.8,40.7,7.6,26.1,7.1,-12.5,-7.0,137.5,97.75703125,104.2140625,99.34563328760862,99.7128439884886,104.59921875,108.3984375,107.15262917238228,111.41396585476669,20221207,100.1,107.7,-7.600000000000008,94.2,108.2,-14.0,99.1547,108.644,-9.48975,70.6824,-8.490202999119596,135.33503185023935,65.23734160113798,-8.516374241106874,140.49235681632297,-10.747469345740702,140.49235681632297,-8.516374241106874,140.49235681632297,-10.747469345740702,142.4579890292076,-8.22018012457589,92.5024,108.664,-16.1618,64.8844,100.1,107.7,-7.600000000000008,94.2,108.2,-14.0,-12.037924007895748,142.59202835210698,0,102.8752267,107.2064365,-4.331209799999996,-3.981339187,93.07186085,103.3236478,-10.25178695000001,-14.19433531,2022-12-07,138.0180471035389,0.4897500000000008,5.002030000000001,-5.571651303155009,4.5122800000000005,10.57368130315501,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-3,0.7475074624530771,0.7831495339378817,1.6827541152263361,2.723083333333335,3.734106172839504,0.6252537500000006,0.6446114285714284,1,1.0,1,1,1,3,3.0,-1.0
-3.0,-19,-9.299999999999995,-11.804663923182442,-13.17364516331842,98.5,98.93333333333332,118.3,108.23333333333332,Sat 12-10 12-10,A,241 (Ⅳ),Rhode Island,"L, 77-67",69,96.8,49.2,13.0,16.7,11.1,111.2,54.2,21.7,38.7,25.4,4.0,7.0,140.0,98.128515625,97.75703125,99.06375552507242,99.49232689967248,111.449609375,104.59921875,110.86841944825484,112.66597206299092,20221210,100.3,108.0,-7.700000000000003,96.3,99.3,-3.0,98.4266,108.691,-10.2646,70.323,9.072346439806445,136.77388644569245,67.55479462446658,6.995493744474558,141.0233335524618,7.4673560593188055,141.0233335524618,6.995493744474558,141.0233335524618,7.4673560593188055,135.15700257417376,2.700616098017221,97.0746,99.2681,-2.19352,67.5327,100.3,108.0,-7.700000000000003,96.3,99.3,-3.0,6.383884102263373,137.19972792700509,0,100.1125678,108.0223678,-7.909800000000004,-8.180058898,90.17904405,98.89965197,-8.720607919999992,-9.469140083,2022-12-10,135.9386453983239,-8.7354,-3.733369999999999,-2.047090868770006,5.002030000000001,-1.686279131229993,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,-3,0.2524925375469229,0.39851160026748933,-1.5400639231824425,0.9646000000000043,1.6827541152263361,-0.4148188888888882,0.6252537500000006,-1,1.0,-1,-1,1,-3,3.0,3.0
-8.5,-14,-14.566666666666665,-12.669775948788292,-13.396618769987796,92.2,94.0,106.6,108.56666666666666,Sun 12-18 12-18,A,336 (Ⅳ),Stony Brook,"L, 66-59",64,91.8,45.8,15.6,26.8,20.0,102.7,48.0,17.1,30.3,59.2,-12.0,-1.5,137.0,95.1642578125,98.128515625,96.77583701671496,98.1664492815502,109.0248046875,111.449609375,109.44561296550324,111.56306805153804,20221218,100.1,108.8,-8.700000000000003,94.6,110.1,-15.5,98.7174,109.376,-10.6582,70.6462,0.6725931654212332,136.76616868118052,64.80185995248932,-0.8767001114578363,141.56190593608235,-1.201889994813421,141.56190593608235,-0.8767001114578363,141.56190593608235,-1.201889994813421,139.2948542955864,1.4712997429881653,94.7676,109.961,-15.1939,64.4843,100.1,108.8,-8.700000000000003,94.6,110.1,-15.5,-3.0015522569747404,137.76292532068902,0,99.54332532,108.4217409,-8.87841558000001,-9.163259653,91.37452968,102.969871,-11.595341320000003,-3.554759876,2022-12-18,133.94468412878444,-3.341799999999999,-7.075169999999998,-2.609183912513337,-3.733369999999999,-4.465986087486661,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,3,0.5567984968164682,0.4442810941198393,-2.011575948788291,-3.908466666666664,-1.5400639231824425,-0.7075169999999993,-0.4148188888888882,-1,-1.0,-1,-1,-1,-3,-3.0,3.0
