ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,MG_Rank_Score_Dif,MG_Rank_Total,MG_Reg_Score_Dif,MG_Reg_Total,MGRegDifFromRating,MGRegDifFromRatingHome,MGRegDifFromRatingAway,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_Rank_Score_DifWinATS,MG_Rank_Score_DifLossATS,MG_Rank_TotalWinTotal,MG_Rank_TotalLossTotal,MG_Reg_Score_DifWinATS,MG_Reg_Score_DifLossATS,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-3.5,-9,,-9.200000000000005,-9.200000000000005,86.7,0.0,95.9,0.0,Mon 11-07 11-07,A,115 (Ⅱ),Washington,"L, 69-52",67,77.6,40.0,26.9,16.7,42.2,103.0,52.9,22.4,34.5,45.1,-18.5,13.5,139.5,86.7,0.0,86.7,86.7,95.9,0.0,95.9,95.9,20221107,97.0,102.8,-5.8,101.1,92.6,8.5,95.0146,100.599,-5.58416,71.0242,12.28911780785365,137.4355370727448,72.38810711237554,14.46063627877355,143.73249475454742,17.322170795401696,143.73249475454742,14.46063627877355,143.73249475454742,17.322170795401696,124.29660299867108,0.09102333605920876,100.483,94.0466,6.43613,71.65,97.0,102.8,-5.8,101.1,92.6,8.5,17.322170795401696,124.29660299867108,0,98.90174833,101.454179,-2.5524306699999926,-5.824995054,90.48802547,98.04218807,-7.554162599999998,-14.95087392,2022-11-07,139.64372079760724,-4.789733585329174,139.64372079760724,12.405729020704698,139.64372079760724,0.0,0.0,0.0,-3.41584,-3.41584,0.0,0.0,-3.41584,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,-3,0.09927139684333097,0.4965416569101452,-3.615840000000005,,0.0,-3.41584,0.0,-1,0.0,-1,-1,1,-3,0.0,0.0
-16.5,-25,,-14.566666666666666,-12.127272727272729,78.4,0.0,103.7,0.0,Mon 11-14 11-14,A,111 (Ⅱ),Colorado St.,"L, 77-52",68,76.6,39.3,22.1,22.5,21.4,113.4,63.9,13.3,6.9,27.8,-9.0,8.5,138.0,82.55000000000001,86.7,83.93333333333334,85.19090909090909,99.8,95.9,98.5,97.31818181818184,20221114,98.2,104.1,-5.899999999999992,103.4,97.9,5.5,95.9011,101.509,-5.60752,70.5066,11.978314572765484,139.06923973417497,69.00068734139404,12.15815481340293,144.21912893161482,9.814947664638941,144.21912893161482,12.15815481340293,144.21912893161482,9.814947664638941,128.66188127057148,16.243136546462978,105.394,99.2704,6.1234,68.7985,98.2,104.1,-5.899999999999992,103.4,97.9,5.5,10.006312962105206,128.69595344516762,0,98.90174833,101.454179,-2.5524306699999926,-5.824995054,112.980067,98.65962332,14.320443680000011,14.23764748,2022-11-14,150.279840190754,15.856647524832056,150.279840190754,5.106464867387203,150.279840190754,-7.905309999999986,0.0,-7.905309999999986,-19.39248,-22.80832,-3.41584,-3.41584,-19.39248,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,3,0.20910695659274503,0.06093579634457447,-8.959146666666665,,-3.615840000000005,-11.404160000000001,-3.41584,-1,-1.0,-1,-1,-1,-3,-3.0,0.0
-4.0,-21,-18.666666666666668,-16.87777777777778,-13.831404958677687,96.3,87.13333333333333,117.8,105.8,Mon 11-21 11-21,N,189 (Ⅲ),UC Riverside,"L, 72-65",63,102.4,52.3,18.9,20.0,63.6,113.4,58.2,18.9,30.3,25.5,2.0,3.0,135.0,89.42500000000001,82.55000000000001,88.05555555555556,87.21074380165288,108.8,99.8,104.93333333333334,101.04214876033058,20221121,97.6,105.0,-7.400000000000006,99.2,100.9,-1.7000000000000028,96.0861,102.851,-6.7646,69.7957,2.480239517714324,137.79456416771475,69.31844832162162,4.031869611782355,143.7995647599611,9.222436987227962,143.7995647599611,4.031869611782355,143.7995647599611,9.222436987227962,127.85821698266035,7.741121140773693,98.8686,102.087,-3.21855,69.8193,97.6,105.0,-7.400000000000006,99.2,100.9,-1.7000000000000028,9.294061470647899,128.0384239527387,0,87.11003852,101.9642734,-14.854234879999993,-7.462647916,97.39870481,101.4846368,-4.085931990000006,-5.745339176,2022-11-21,133.20951169364065,1.190411771459594,133.20951169364065,6.4466156939108075,133.20951169364065,6.558194999999995,-8.959146666666662,-2.400951666666667,-14.2354,-37.04372,-9.879999999999999,-22.80832,-27.16372,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,3,0.38754848109799234,0.2304852778752775,-10.11317777777778,-11.902066666666668,-8.959146666666665,-12.347906666666667,-11.404160000000001,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
16.5,2,-14.766666666666666,-10.41851851851852,-10.86205860255447,100.6,91.76666666666668,98.1,106.53333333333336,Tue 11-22 11-22,N,230 (Ⅳ),Abilene Christian,"W, 77-67",72,106.9,52.9,25.0,28.6,49.0,93.0,57.5,20.8,7.7,20.8,9.5,6.5,134.5,95.0125,89.42500000000001,92.23703703703704,89.64515401953417,103.45,108.8,102.65555555555557,100.50721262208864,20221122,97.7,106.3,-8.599999999999994,98.9,96.3,2.6000000000000085,96.4847,103.836,-7.35108,68.5013,6.36004332269701,135.230995324378,69.55376449687056,7.864221503747586,141.8372182811509,5.627161270653746,141.8372182811509,7.864221503747586,141.8372182811509,5.627161270653746,118.68186413942225,-5.515086650141406,98.5152,96.4966,2.0186,71.3801,97.7,106.3,-8.599999999999994,98.9,96.3,2.6000000000000085,5.629416162174099,118.74247105439527,0,90.90806102,102.4362358,-11.52817478,-9.317819033,83.6327873,102.7592365,-19.126449199999996,-17.08121925,2022-11-22,127.50575297048263,-5.399737103881712,127.50575297048263,7.200102658101969,127.50575297048263,-0.44370314814814193,-10.811390370370368,-11.25509351851851,9.35108,-27.69264,-18.934573333333333,-37.04372,-8.758066666666668,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,3,0.26794249453351904,0.700294025307804,-3.06743851851852,-7.415586666666666,-10.11317777777778,-6.92316,-12.347906666666667,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-16.5,-31,-16.833333333333332,-17.445679012345682,-14.6144115839082,92.9,96.59999999999998,124.4,113.43333333333334,Wed 11-23 11-23,N,209 (Ⅳ),Wright St.,"L, 87-65",70,92.6,41.7,14.2,19.5,26.7,123.9,71.9,19.9,15.0,10.5,10.5,5.5,141.5,93.95625,95.0125,92.45802469135803,90.23694419780068,113.925,103.45,109.90370370370373,104.85135578170888,20221123,98.6,106.1,-7.5,99.6,101.1,-1.5,97.6504,103.425,-5.77442,68.5908,3.3212592019332305,145.51500819921142,71.86862066287341,4.403451804888306,150.9420369457892,9.979343952864014,150.9420369457892,4.403451804888306,150.9420369457892,9.979343952864014,134.67239929765248,9.99035468700238,100.619,101.813,-1.19477,73.6595,98.6,106.1,-7.5,99.6,101.1,-1.5,10.16952638683308,134.69302433318796,0,90.48729665,105.8613805,-15.374083849999991,-16.90893726,98.84462855,100.6176321,-1.7730035499999985,-2.033056266,2022-11-23,143.8302627795079,10.69109048183833,143.8302627795079,12.245551044515345,143.8302627795079,10.3432167340388,-6.365224740740745,3.9779919932980548,-25.22558,-52.918220000000005,-21.853928888888888,-27.69264,-31.064291111111118,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.30020551430745246,0.1706848608361553,-11.671259012345683,-11.058913333333333,-3.06743851851852,-10.583644000000001,-6.92316,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-2.5,-6,-11.799999999999995,-13.763786008230454,-13.120882205015798,95.4,96.3,101.8,108.1,Tue 11-29 11-29,A,145 (Ⅲ),Tarleton St.,"L, 75-65",72,90.9,48.9,30.8,23.3,46.8,104.8,57.3,18.2,24.1,72.9,7.0,7.5,133.0,94.678125,93.95625,93.43868312757203,91.17568161638236,107.8625,113.925,107.20246913580247,104.29656382139817,20221129,98.1,107.2,-9.100000000000009,101.6,98.0,3.5999999999999943,97.5279,104.744,-7.21655,66.4634,9.054000368213423,131.1372137595826,64.9480722970128,12.337892839134064,136.86127939722937,20.268150117223204,136.86127939722937,12.337892839134064,136.86127939722937,20.268150117223204,132.83259562622317,16.976812403951214,100.713,99.6192,1.09369,68.6972,98.1,107.2,-9.100000000000009,101.6,98.0,3.5999999999999943,20.46140664410347,132.51663334284794,0,91.69370848,103.5140194,-11.820310919999997,-13.87863939,106.0819506,98.06679399,8.015156610000005,0.549533516,2022-11-29,133.44769206731718,11.068168231968983,133.44769206731718,13.425528234624174,133.44769206731718,10.32963803421514,-9.289377982363318,1.0402600518518215,1.2165499999999998,-51.70167000000001,-32.20869259259259,-52.918220000000005,-19.492977407407416,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,3,0.23752526202697655,0.05295648940488151,-6.547236008230454,-4.583449999999996,-11.671259012345683,-8.616945000000001,-10.583644000000001,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-16.0,-25,-21.13333333333333,-17.675857338820304,-15.371630895012926,93.7,94.0,119.2,115.13333333333333,Sat 12-03 12-03,H,168 (Ⅳ),Utah Tech,"L, 77-65",66,98.8,54.3,19.8,4.0,37.0,117.1,58.0,16.7,22.2,44.0,-3.5,-4.0,145.5,94.1890625,94.678125,93.5257887517147,91.63464859522192,113.53125,107.8625,111.201646090535,107.00627949023486,20221203,98.0,107.3,-9.299999999999995,101.9,104.2,-2.299999999999997,97.4502,105.117,-7.6669,66.567,-2.4730322363580797,132.6806004968367,64.17276586770981,0.8581943037156208,139.12340700516847,7.1952288560225615,139.12340700516847,0.8581943037156208,139.12340700516847,7.1952288560225615,135.27877873245896,6.008036144184302,99.7688,105.622,-5.85288,67.7715,98.0,107.3,-9.299999999999995,101.9,104.2,-2.299999999999997,6.620703500187612,133.37135099821393,0,91.44223411,101.8559638,-10.413729689999997,-10.91263881,105.4908902,101.3996975,4.0911926999999935,0.846569354,2022-12-03,131.55396060735328,5.839807131261587,131.55396060735328,8.493858043901618,131.55396060735328,16.708846741404855,-7.112326006760741,9.596520734644113,-17.3331,-69.03477000000001,-38.70635172839506,-51.70167000000001,-30.328418271604946,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.6483807083005341,0.28359530355176465,-10.008957338820304,-13.46643333333333,-6.547236008230454,-9.862109999999998,-8.616945000000001,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-3.5,-17,-16.599999999999998,-17.75057155921354,-15.83133436864694,89.3,92.8,107.2,109.4,Wed 12-07 12-07,A,139 (Ⅲ),Cal Baptist,"L, 64-52",60,86.3,41.0,19.9,24.2,24.0,106.2,50.0,23.2,44.4,13.6,-18.5,8.5,134.5,91.74453125,94.1890625,92.11719250114314,91.21016703245432,110.365625,113.53125,109.86776406035668,107.04150140110124,20221207,97.6,108.5,-10.900000000000006,99.1,100.1,-1.0,97.2131,106.62,-9.40663,66.3801,9.185775329672197,121.68835657456583,59.93556485761024,9.59786587019579,126.6668262575077,9.208757194212536,126.6668262575077,9.59786587019579,126.6668262575077,9.208757194212536,122.05528118804453,7.932737105835862,100.09,99.8011,0.288894,63.4749,97.6,108.5,-10.900000000000006,99.1,100.1,-1.0,11.046797851267756,117.52818519392463,0,91.09460844,102.9106959,-11.816087459999991,-14.19482137,93.78201622,97.51480652,-3.7327902999999907,-6.288809256,2022-12-07,114.37671677949794,6.244831118183519,114.37671677949794,7.360702147042716,114.37671677949794,0.4411879491339068,-8.85147360147626,-8.410285652342353,-7.59337,-76.62814,-48.815824485596714,-69.03477000000001,-27.812315514403288,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,-3,0.20910695659274503,0.22497488443381108,-8.34394155921354,-7.193369999999998,-10.008957338820304,-9.5785175,-9.862109999999998,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
34.0,30,-4.333333333333333,-1.700381039475694,-7.4256372107111295,114.2,99.06666666666666,83.8,103.4,Fri 12-16 12-16,A,324 (Ⅳ),Cal Poly,"W, 74-45",62,118.5,63.7,19.2,24.0,23.5,72.0,38.8,22.4,18.2,22.4,-10.0,5.0,129.0,102.972265625,91.74453125,99.47812833409544,95.39013666291716,97.0828125,110.365625,101.17850937357112,102.81577387362827,20221216,96.5,108.9,-12.400000000000006,97.5,101.6,-4.099999999999994,96.9685,106.813,-9.84412,66.5612,7.363526054278331,124.28735493963887,61.489482732290185,8.751627937478204,129.18326055165033,17.64871063880989,129.18326055165033,8.751627937478204,129.18326055165033,17.64871063880989,129.0730118590837,7.380734487189962,97.9623,101.357,-3.39507,64.9434,96.5,108.9,-12.400000000000006,97.5,101.6,-4.099999999999994,10.126736657316695,119.82621961539432,0,90.83584604,101.9768023,-11.140956259999996,-12.47731511,97.57636431,102.6241634,-5.047799089999998,1.546722915,2022-12-16,121.88626094533907,10.250917651852369,121.88626094533907,18.004524501612757,121.88626094533907,21.855605296829737,-8.426858167200121,13.428747129629617,39.844120000000004,-36.78402,-58.08659632373114,-76.62814,21.302576323731145,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,-3,0.31696934194067294,0.24105059264046158,8.143738960524306,5.510786666666667,-8.34394155921354,-4.087113333333334,-9.5785175,1,-1.0,1,-1,-1,1,-3.0,-3.0
19.5,13,8.799999999999997,3.499745973682868,-3.5482486269454703,106.1,103.2,92.2,94.4,Mon 12-19 12-19,A,46 (I-A),Utah St.,"W, 75-72",71,106.1,57.9,15.6,15.6,28.1,101.9,50.0,14.1,8.8,58.0,4.5,16.5,142.5,104.5361328125,102.972265625,101.68541888939696,97.33738454238676,94.64140625,97.0828125,98.1856729157141,100.88563316933224,20221219,97.1,106.5,-9.400000000000006,111.4,94.9,16.5,98.0418,104.285,-6.2429,66.8642,19.117870468041765,143.20467782747872,68.29830868790896,22.663602435111528,147.99159474445133,21.569838465171753,147.99159474445133,22.663602435111528,147.99159474445133,21.569838465171753,150.12891409492642,20.0359877728542,111.38,95.7826,15.597,71.8078,97.1,106.5,-9.400000000000006,111.4,94.9,16.5,26.113447777116345,144.5241520615426,0,91.16922402,100.7897594,-9.620535379999993,-12.04602342,108.6090027,94.66915024,13.939852460000012,15.73484028,2022-12-19,137.4228184903348,20.921484282618344,137.4228184903348,19.21078851969662,137.4228184903348,0.9312153036284148,2.712509458221911,3.6437247618503257,19.2429,-17.54112,-50.985737549154095,-36.78402,33.444617549154096,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,-3,0.05804156686932749,0.028183376282078676,9.742645973682867,15.042899999999996,8.143738960524306,-1.754112000000001,-4.087113333333334,1,1.0,1,-1,-1,1,1.0,-3.0
