ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
19.0,9,,9.5,9.5,109.2,0.0,99.7,0.0,Mon 11-07 11-07,A,105 (Ⅱ),Temple,"W, 76-73 OT",71,106.5,47.7,11.2,31.6,34.4,102.3,43.5,18.2,26.5,55.6,17.0,16.0,132.0,109.2,0.0,109.2,109.2,99.7,0.0,99.7,99.7,20221107,W, 76-73 OT,76,73 OT,94.5,99.3,-4.8,101.7,93.1,8.6,94.879,102.434,-7.55474,69.8082,13.062682771460494,135.43210164868395,69.21785896301566,12.969617154690319,134.19349330754298,-13.992675900859854,134.19349330754298,12.969617154690319,134.19349330754298,-13.992675900859854,159.1524482730693,-1.8476542870932064,102.355,96.309,6.04576,69.7055,94.5,99.3,-4.8,101.7,93.1,8.6,-13.992675900859854,159.1524482730693,0,97.91048754,89.20225697,8.708230570000012,5.936143857,96.62597777,95.84191569,0.7840620800000124,-0.913960152,2022-11-07,127.4502173288214,16.55474,16.55474,0.0,0.0,16.55474,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.06377814989000363,0.569840095419648,17.05474,,0.0,16.55474,0.0,1,0.0,1,1,1,3,0.0,0.0
-1.5,-16,,0.7333333333333352,4.718181818181819,90.9,0.0,107.7,0.0,Sat 11-12 11-12,A,212 (Ⅲ),La Salle,"L, 77-69",73,94.6,43.1,17.8,37.0,35.4,105.5,51.1,20.6,19.4,87.0,15.5,6.5,130.5,100.05,109.2,103.1,105.87272727272727,103.7,99.7,102.36666666666667,101.15454545454544,20221112,L, 77-69,77,69,95.5,100.2,-4.700000000000003,101.0,100.0,1.0,95.7493,103.21,-7.46093,69.8941,7.724293439277659,138.4902378819622,69.63430870085348,7.9908061319870995,140.3463721112048,-10.124451519462156,140.3463721112048,7.9908061319870995,140.3463721112048,-10.124451519462156,169.65285795019014,-8.652921631316218,99.4273,101.372,-1.94448,70.0387,95.5,100.2,-4.700000000000003,101.0,100.0,1.0,-10.124451519462156,169.65285795019014,0,97.91048754,89.20225697,8.708230570000012,5.936143857,92.52839331,101.9079577,-9.379564389999999,-9.85413328,2022-11-12,129.6324207113087,-8.539069999999999,8.01567,16.55474,16.55474,-8.539069999999999,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,-3,0.26794249453351904,0.7950551568890536,8.194263333333335,,17.05474,4.007835,16.55474,1,1.0,-1,1,1,1,3.0,0.0
18.0,17,3.2333333333333343,6.155555555555556,6.951239669421488,109.2,103.1,92.2,99.86666666666667,Fri 11-18 11-18,H,266 (Ⅳ),Fairfield,"W, 68-52",61,112.4,59.6,21.5,26.9,34.0,85.9,36.7,16.5,24.3,44.9,-12.5,2.0,132.5,104.625,100.05,105.13333333333335,106.47768595041322,97.95,103.7,98.9777777777778,99.52644628099172,20221118,W, 68-52,68,52,95.6,100.9,-5.300000000000011,101.4,102.2,-0.7999999999999972,96.0062,103.531,-7.5251,69.9627,-1.4438700982462365,133.5292554600765,67.77086713399716,-0.687391578655749,138.7960814843695,-5.610336372058117,138.7960814843695,-0.687391578655749,138.7960814843695,-5.610336372058117,142.7293181391591,-12.282842044093606,97.3024,101.383,-4.08103,68.0976,95.6,100.9,-5.300000000000011,101.4,102.2,-0.7999999999999972,-5.760874031819853,142.6458180104821,0,100.3250364,92.11913137,8.205905029999997,7.947431098,97.56105188,101.8538781,-4.292826220000009,2.290981996,2022-11-18,133.5988728311823,24.525100000000002,32.54077,13.708383333333334,8.01567,18.832386666666668,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,3,0.4244679994402739,0.8789581572781499,13.680655555555557,10.758433333333334,8.194263333333335,10.846923333333335,4.007835,1,1.0,1,1,1,3,1.0,3.0
-19.5,-31,-10.333333333333329,-6.2962962962962905,0.0146506386175824,81.4,93.83333333333331,112.6,104.16666666666669,Sun 11-20 11-20,A,59 (Ⅱ),Seton Hall,"L, 82-44",67,65.8,34.7,22.4,22.7,13.6,122.6,62.0,17.9,33.3,38.9,-7.5,18.5,133.5,93.0125,104.625,97.22222222222226,101.91810668670172,105.275,97.95,103.51851851851852,101.90345604808412,20221120,L, 82-44,82,44,97.5,100.5,-3.0,105.0,91.5,13.5,97.0104,102.674,-5.66392,68.6896,17.879158981019145,134.93262521581016,68.19665685348507,15.20462887737068,136.36480688189374,12.134986255667,136.36480688189374,15.20462887737068,136.36480688189374,12.134986255667,129.31029819364502,16.57572652009774,106.658,91.4503,15.2076,69.7955,97.5,100.5,-3.0,105.0,91.5,13.5,12.105906789612515,129.16040786503913,0,96.43933031,97.59877931,-1.159448999999995,2.15678357,105.0803796,87.15799478,17.922384820000005,22.11810062,2022-11-20,130.73090275330762,-25.33608,7.204690000000003,19.985845555555557,32.54077,-12.781155555555554,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,-3,0.039042694968427716,0.057209255894567046,-0.6323762962962904,-4.6694133333333285,13.680655555555557,1.8011724999999998,10.846923333333335,-1,1.0,-1,1,1,-1,3.0,1.0
3.5,-6,-6.833333333333329,-6.297530864197526,-1.1334676593128867,95.8,95.46666666666664,102.1,102.3,Sun 11-27 11-27,A,320 (Ⅳ),NJIT,"W, 62-57",60,102.8,44.4,11.6,35.7,19.0,94.5,48.0,19.9,32.4,42.9,-8.0,-1.5,127.0,94.40625,93.0125,96.74814814814818,100.80572365275594,103.6875,105.275,103.0456790123457,101.9391913120688,20221127,W, 62-57,62,57,96.6,101.3,-4.700000000000003,94.8,106.5,-11.700000000000005,97.8733,104.654,-6.78044,66.2341,-1.0460874771303637,122.67079113226464,60.96005668591751,-0.8008912216519519,124.51599875733397,-4.324366817284498,124.51599875733397,-0.8008912216519519,124.51599875733397,-4.324366817284498,120.42047541437456,3.586362929770935,93.171,107.177,-14.0057,64.7022,96.6,101.3,-4.700000000000003,94.8,106.5,-11.700000000000005,-4.13114442369627,120.78617902454285,0,97.45271022,98.937292,-1.4845817799999992,2.29341126,97.25207631,98.37843882,-1.1263625099999928,-4.282116373,2022-11-27,120.3685816818595,0.7804399999999996,7.9851300000000025,15.725460370370373,7.204690000000003,-7.74033037037037,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,-3,0.5567984968164682,0.3663416338049549,0.4829091358024735,-0.05289333333332902,-0.6323762962962904,1.5970259999999996,1.8011724999999998,1,-1.0,-1,1,1,1,-1.0,3.0
-9.0,-18,-18.8,-10.49835390946502,-4.363746266710544,91.0,89.39999999999999,109.9,108.2,Sat 12-03 12-03,A,239 (Ⅳ),Army,"L, 75-64",69,93.1,47.6,21.8,29.3,17.7,109.1,53.1,21.8,32.3,57.1,1.0,2.0,138.0,92.703125,94.40625,94.83209876543212,99.02286480680031,106.79375,103.6875,105.33045267489716,103.38661107351084,20221203,L, 75-64,75,64,96.9,102.0,-5.099999999999994,99.0,108.3,-9.299999999999995,97.9619,104.525,-6.56325,65.3486,1.2010807777789694,136.4643696759145,65.46163541621623,1.2098515395975795,138.18029526350347,3.1532821277377683,138.18029526350347,1.2098515395975795,138.18029526350347,3.1532821277377683,141.83490189627616,1.4357324337789947,98.3282,109.023,-10.6946,70.4216,96.9,102.0,-5.099999999999994,99.0,108.3,-9.299999999999995,0.8953180795304159,141.35686342852972,0,97.98063013,99.07814482,-1.0975146900000112,2.20852235,102.8393531,107.7359782,-4.8966251000000085,-5.437113419,2022-12-03,139.21238103724613,-11.43675,-3.4516199999999975,13.145350246913583,7.9851300000000025,-16.596970246913582,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,-3,0.4244679994402739,0.44561956955224824,-3.9351039094650204,-12.23675,0.4829091358024735,-0.5752699999999997,1.5970259999999996,-1,1.0,-1,-1,1,-3,1.0,-1.0
-4.5,-3,-9.433333333333332,-8.032235939643346,-4.133974218217716,97.0,94.6,100.1,104.03333333333332,Tue 12-06 12-06,A,148 (Ⅱ),Fordham,"L, 72-59",69,86.1,44.7,11.7,14.7,28.1,105.1,52.0,16.1,12.0,48.0,-4.0,8.5,135.0,94.8515625,92.703125,95.55473251028808,98.65507120556389,103.446875,106.79375,103.58696844993143,102.7890454237816,20221206,L, 72-59,72,59,96.6,102.8,-6.200000000000003,99.9,98.5,1.4000000000000057,97.6941,105.093,-7.3989,65.1057,7.853276830387742,128.44364595885497,63.989178920056894,8.593320110760928,130.0730577579995,13.196027885054399,130.0730577579995,8.593320110760928,130.0730577579995,13.196027885054399,127.22180604403387,2.970970126123241,99.0526,99.7057,-0.653168,69.0944,96.6,102.8,-6.200000000000003,99.9,98.5,1.4000000000000057,10.206189598278094,129.1524100158157,0,96.60307117,98.92320839,-2.3201372199999923,2.084876744,95.98024524,99.1290382,-3.1487929599999944,-0.75905591,2022-12-06,125.23038541792226,4.3989,0.9472800000000028,7.613026831275723,-3.4516199999999975,-6.665746831275721,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,-3,0.20910695659274503,0.3886077606748539,-0.633335939643346,-2.0344333333333315,-3.9351039094650204,0.13532571428571494,-0.5752699999999997,-1,-1.0,-1,1,-1,-1,-3.0,1.0
-4.0,-16,-12.833333333333334,-10.854823959762232,-6.382342542178131,92.8,93.59999999999998,109.3,106.43333333333334,Thu 12-15 12-15,H,337 (Ⅳ),Stony Brook,"W, 58-55",57,101.3,43.0,8.7,24.3,15.8,96.0,41.9,24.4,29.6,81.1,-16.0,-7.0,129.0,93.82578125,94.8515625,94.63648834019207,97.59051280455226,106.3734375,103.446875,105.4913122999543,103.9728553467304,20221215,W, 58-55,58,55,96.4,102.8,-6.399999999999992,94.4,110.3,-15.899999999999991,97.4136,105.407,-7.99362,65.7862,-8.04663420675886,125.76294043289337,60.833612732859166,-9.367051959715887,127.33795496682103,-11.488810455222284,127.33795496682103,-9.367051959715887,127.33795496682103,-11.488810455222284,123.35729053546719,-9.41841268669139,94.8868,110.353,-15.466,65.0076,96.4,102.8,-6.399999999999992,94.4,110.3,-15.899999999999991,-11.649475444413257,121.17934412927704,0,96.32874647,100.4619354,-4.133188930000003,0.280389658,90.00535537,103.9644856,-13.95913023,-4.218850925,2022-12-15,119.33916354323594,-8.00638,-7.059099999999997,5.391111220850484,0.9472800000000028,-12.45021122085048,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,-3,0.7475074624530771,0.815138322860997,-2.861203959762232,-4.839713333333334,-0.633335939643346,-0.8823875000000001,0.13532571428571494,-1,-1.0,-1,-1,1,-3,-1.0,-3.0
-3.5,-9,-9.533333333333331,-10.236549306508156,-6.858280261782108,85.2,91.66666666666669,94.2,101.2,Tue 12-20 12-20,A,359 (Ⅳ),Delaware St.,"W, 58-51",63,92.2,39.5,22.3,41.5,33.3,81.1,47.9,27.0,19.2,17.0,-22.0,-10.5,131.0,89.51289062500001,93.82578125,91.49099222679472,95.33769229463364,100.28671875,106.3734375,101.72754153330288,102.19597255641575,20221220,W, 58-51,58,51,96.0,103.3,-7.299999999999997,88.1,111.7,-23.60000000000001,96.9676,105.438,-8.46996,65.1084,-6.845991494249844,128.12278895800773,64.15353854338551,-7.028191193321163,130.2164036398329,-4.398996782809033,130.2164036398329,-7.028191193321163,130.2164036398329,-4.398996782809033,131.35513456629343,5.9576245186194186,87.6234,112.142,-24.519,69.269,96.0,103.3,-7.299999999999997,88.1,111.7,-23.60000000000001,-5.776279196819429,129.66454859561844,0,95.750122,103.0517004,-7.301578399999997,-4.779339042,97.56478172,101.3303404,-3.765558679999998,-6.74727628,2022-12-20,130.13705989996848,-0.5300399999999996,-7.589139999999997,1.241040813900324,-7.059099999999997,-8.83018081390032,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,3,0.8413447460685429,0.2852236664221808,-1.7665893065081555,-1.063373333333331,-2.861203959762232,-0.8432377777777775,-0.8823875000000001,-1,-1.0,-1,-1,-1,-3,-3.0,-1.0
-1.5,-17,-14.366666666666667,-12.69103287100544,-8.811320214185361,89.8,89.26666666666665,107.4,103.63333333333334,Thu 12-29 12-29,A,363 (Ⅳ),LIU Brooklyn,"W, 69-61",68,100.9,45.3,23.4,44.2,31.3,89.2,54.4,20.5,19.4,62.2,-9.5,-9.5,139.5,89.65644531250001,89.51289062500001,90.92732815119648,94.3308391501548,103.843359375,100.28671875,103.61836102220192,103.14215936434016,20221229,W, 69-61,69,61,94.8,103.1,-8.299999999999997,88.4,109.9,-21.5,96.2653,105.075,-8.8098,64.8269,-4.589473473941439,135.66000144816746,68.34876196984352,-5.3046746324343275,136.496638461139,-5.15002307536357,136.496638461139,-5.3046746324343275,136.496638461139,-5.15002307536357,135.39360451512226,-4.581639382593707,89.1939,110.175,-20.9816,74.1192,94.8,103.1,-8.299999999999997,88.4,109.9,-21.5,-7.414584638627946,132.1188612243376,0,95.18288521,100.24263,-5.0597447900000105,-1.389615609,89.31489311,106.5540949,-17.239201789999996,-11.31949644,2022-12-29,133.4578144346617,-8.1902,-15.779339999999998,-1.7023527907331162,-7.589139999999997,-14.076987209266882,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.817204231217584,0.6687073646122464,-3.881232871005441,-5.556866666666668,-1.7665893065081555,-1.5779340000000008,-0.8432377777777775,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
