ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,WinorLose,Score,WinnerScore,LoserScore,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,MG_Rank_Score_Dif,MG_Rank_Total,MG_Reg_Score_Dif,MG_Reg_Total,MGRegDifFromRating,MGRegDifFromRatingHome,MGRegDifFromRatingAway,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_Rank_Score_DifWinATS,MG_Rank_Score_DifLossATS,MG_Rank_TotalWinTotal,MG_Rank_TotalLossTotal,MG_Reg_Score_DifWinATS,MG_Reg_Score_DifLossATS,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-8.0,7,,7.399999999999991,7.399999999999991,109.1,0.0,101.7,0.0,Mon 11-07 11-07,H,285 (Ⅳ),Maine,"W, 79-66",70,113.4,51.5,18.7,42.1,24.6,94.7,58.2,21.5,15.2,18.2,0.0,-21.0,145.0,109.1,0.0,109.1,109.1,101.7,0.0,101.7,101.7,20221107,W, 79-66,79,66,103.1,95.6,7.5,94.2,106.5,-12.3,102.295,96.6655,5.62912,73.9374,-21.73330080607043,144.00310860091759,73.99724406913228,-19.16654871866602,151.5776514313951,-17.95831631591932,151.5776514313951,-19.16654871866602,151.5776514313951,-17.95831631591932,164.57511497632458,-15.656868484449504,88.3516,107.006,-18.654,70.3569,103.1,95.6,7.5,94.2,106.5,-12.3,-17.95831631591932,164.57511497632458,0,95.94207635,99.53114688,-3.5890705300000008,-6.908055626,88.29167959,107.5947465,-19.30306691,-14.25480134,2022-11-07,144.8663531185914,-7.289073158166943,144.8663531185914,-16.67365101160943,144.8663531185914,0.0,0.0,0.0,1.3708799999999997,1.3708799999999997,0.0,0.0,1.3708799999999997,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,3,0.9772498680518208,0.9320363598876186,1.7708799999999902,,0.0,1.3708799999999997,0.0,1,0.0,1,1,1,3,0.0,0.0
-3.5,7,,7.466666666666664,7.43636363636363,101.2,0.0,93.6,0.0,Thu 11-10 11-10,H,321 (Ⅳ),Nebraska Omaha,"W, 75-61",69,109.1,57.0,16.0,23.5,62.0,88.7,45.7,23.3,25.0,17.2,-13.5,-17.5,149.5,105.15,109.1,106.46666666666668,107.66363636363636,97.65,101.7,99.0,100.22727272727272,20221110,W, 75-61,75,61,103.6,96.1,7.5,94.5,109.0,-14.5,102.501,96.8715,5.62916,73.9545,-18.519030209114604,152.0886321862302,75.63946333783784,-21.49068955987235,157.9036030869236,-14.48867907373105,157.9036030869236,-21.49068955987235,157.9036030869236,-14.48867907373105,174.62853258807309,-12.85249949088707,94.2205,107.543,-13.3223,71.9017,103.6,96.1,7.5,94.5,109.0,-14.5,-14.48867907373105,174.62853258807309,0,95.94207635,99.53114688,-3.5890705300000008,-6.908055626,94.07768089,109.1464426,-15.068761710000004,-11.58378064,2022-11-10,153.50449561833415,-5.458778521221291,153.50449561833415,-18.68446023371269,153.50449561833415,0.0,0.0,0.0,1.3708400000000003,2.74172,1.3708799999999997,1.3708799999999997,1.3708400000000003,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,3,0.9522096477271853,0.8895328586815916,1.8375066666666644,,1.7708799999999902,1.3708600000000004,1.3708799999999997,1,1.0,1,1,1,3,3.0,0.0
-11.0,-5,3.333333333333333,3.3111111111111104,5.175206611570243,82.8,97.7,87.8,94.36666666666667,Thu 11-17 11-17,A,83 (Ⅱ),St. John's,"L, 70-50",71,70.3,33.6,23.9,36.7,21.9,98.4,42.6,18.3,42.9,18.9,-39.0,9.0,159.0,93.975,105.15,98.57777777777778,103.14297520661157,92.725,97.65,95.26666666666668,97.96776859504132,20221117,L, 70-50,70,50,104.3,96.7,7.599999999999994,107.3,95.0,12.299999999999995,103.312,97.75,5.56166,72.3094,12.239879575024503,158.09332781693723,77.62974667852062,8.20436049742068,160.85583781657274,3.625010962634963,160.85583781657274,8.20436049742068,160.85583781657274,3.625010962634963,180.15400972163397,14.070425223137747,109.702,93.9983,15.7036,75.4725,104.3,96.7,7.599999999999994,107.3,95.0,12.299999999999995,3.8230089180793643,180.1710331970136,0,86.43838428,93.4628273,-7.024443020000007,-5.999946983,107.3624421,101.6422453,5.7201967999999965,5.853979873,2022-11-17,149.42532712867927,11.374219902200338,149.42532712867927,3.3986044330034133,149.42532712867927,-9.419273333333322,1.8375066666666635,-7.581766666666658,-10.56166,-7.81994,1.8278266666666665,2.74172,-9.647766666666666,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,3,0.19568296915377603,0.09011608957920081,-2.2505488888888894,-2.228326666666667,1.8375066666666644,-2.6066466666666663,1.3708600000000004,-1,1.0,-1,-1,1,-3,3.0,3.0
6.0,7,3.400000000000001,4.740740740740739,5.616078136739288,116.0,100.0,108.4,96.6,Sun 11-20 11-20,H,319 (Ⅳ),Arkansas Pine Bluff,"W, 82-58",64,127.4,60.2,15.5,43.3,48.1,90.1,50.9,28.0,25.0,5.6,-2.0,-18.0,142.0,104.9875,93.975,104.3851851851852,105.48061607813672,100.5625,92.725,99.64444444444446,99.86453794139744,20221120,W, 82-58,82,58,103.4,96.4,7.0,93.8,108.4,-14.600000000000009,101.786,96.9564,4.82949,71.4013,-22.152396879496365,148.8231581517042,74.77615404893315,-20.883795513435587,155.19863248067122,-10.481971913521903,155.19863248067122,-20.883795513435587,155.19863248067122,-10.481971913521903,136.8010129815523,-0.6357568120602082,90.3065,109.785,-19.4788,73.6228,103.4,96.4,7.0,93.8,108.4,-14.600000000000009,-10.5456716824375,136.715675928628,0,92.85850149,95.06578627,-2.207284780000009,0.402116982,99.80124028,97.48037509,2.3208651900000064,0.71545367,2022-11-20,141.5660320184985,-1.8711306577922642,141.5660320184985,-10.987648484087089,141.5660320184985,13.482732504409169,-1.5581018518518501,11.924630652557319,2.17051,-5.64943,-1.3880955555555552,-7.81994,-4.2613344444444445,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,-3,0.9567618672531671,0.5241405129096781,-0.08874925925926114,-1.429489999999999,-2.2505488888888894,-1.4123574999999997,-2.6066466666666663,-1,-1.0,-1,-1,-1,-3,-3.0,3.0
-6.5,-7,-1.5,0.7938271604938283,3.304063930059418,101.2,100.0,108.3,101.5,Thu 11-24 11-24,N,53 (Ⅱ),Oklahoma,"L, 69-56",60,93.0,45.0,18.3,36.7,38.0,114.6,58.8,11.6,14.3,5.3,-7.0,6.5,132.0,103.09375,104.9875,103.32345679012349,104.70232224574823,104.43125,100.5625,102.52962962962964,101.3982583156888,20221124,L, 69-56,69,56,104.2,97.2,7.0,105.8,92.2,13.599999999999994,103.571,98.336,5.2348,68.1638,6.098839082773743,127.00773119296235,63.82099994566145,4.430768446093403,130.27318506658227,4.9489160289620076,130.27318506658227,4.430768446093403,130.27318506658227,4.9489160289620076,119.40111865208434,4.566242811113064,106.576,91.9163,14.6598,65.8211,104.2,97.2,7.0,105.8,92.2,13.599999999999994,5.073976961557517,119.46457349730007,0,97.89429774,98.78815681,-0.8938590700000049,1.244888673,100.2099915,94.00297479,6.207016710000005,-0.245493559,2022-11-24,125.10519232080645,-0.951176843474876,125.10519232080645,6.127525117005121,125.10519232080645,-0.7129898888888899,-1.1327693703703723,-1.8457592592592622,-12.2348,-17.88423,-2.80854037037037,-5.64943,-15.075689629629629,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,-3,0.26794249453351904,0.3318246690360065,-4.440972839506172,-6.7348,-0.08874925925926114,-3.5768459999999997,-1.4123574999999997,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-2.0,2,1.0666666666666675,1.4292181069958865,3.19423412459407,101.9,106.36666666666667,99.2,105.3,Fri 11-25 11-25,N,15 (I-A),Memphis,"L, 73-61",66,92.5,52.0,30.3,36.7,23.5,110.7,56.8,19.7,33.3,18.6,-4.5,10.0,138.5,102.496875,103.09375,102.84897119341566,104.19280911015764,101.815625,104.43125,101.41975308641976,100.99857498556356,20221125,L, 73-61,73,61,104.1,98.2,5.899999999999992,108.4,91.0,17.400000000000006,103.44,99.0736,4.36664,66.9998,9.389735979136525,135.38174380090268,67.5050147081081,8.103938918872345,139.13437769128603,11.680820629718777,139.13437769128603,8.103938918872345,139.13437769128603,11.680820629718777,134.57472406101493,7.380242622240026,108.774,90.6681,18.1063,70.8301,104.1,98.2,5.899999999999992,108.4,91.0,17.400000000000006,11.566515402567989,134.6663223207486,0,96.87945408,100.1787385,-3.2992844199999922,-0.66492625,102.7413787,95.22518325,7.516195449999998,6.964816746,2022-11-25,134.9840325481068,5.1504591316406305,134.9840325481068,12.623687768989214,134.9840325481068,5.641844370370361,-3.5043691851851833,2.1374751851851777,-2.3666400000000003,-20.25087,-7.833770246913579,-17.88423,-12.41709975308642,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,-3,0.17045190796406517,0.24106519018906036,-2.937421893004114,-3.299973333333333,-4.440972839506172,-3.375145,-3.5768459999999997,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
14.5,16,3.933333333333337,6.352812071330591,5.558918829213331,100.9,101.33333333333331,84.7,97.4,Sun 11-27 11-27,N,206 (Ⅳ),Florida St.,"W, 75-58",71,106.0,54.5,19.8,38.2,7.6,82.0,41.5,26.9,34.2,25.4,-6.5,-2.5,139.5,101.6984375,102.496875,102.1993141289438,103.59411654467442,93.2578125,101.815625,95.84650205761318,98.03519771546108,20221127,W, 75-58,75,58,104.0,98.3,5.700000000000003,101.7,101.0,0.7000000000000028,103.772,99.5654,4.20712,65.5841,-1.3919886486028474,135.69927645894438,65.19134173399718,-3.3889173344821586,137.06438685933003,-4.260234131924949,137.06438685933003,-3.3889173344821586,137.06438685933003,-4.260234131924949,131.54487011236094,-5.630578713585244,103.977,101.83,2.14735,69.879,104.0,98.3,5.700000000000003,101.7,101.0,0.7000000000000028,-6.496075288778031,133.66272720053976,0,96.83534449,99.58996748,-2.7546229900000014,-0.403084459,91.9090497,103.2205853,-11.3115356,-10.47983492,2022-11-27,128.0220382133956,-6.569168828712655,128.0220382133956,-5.957849453587599,128.0220382133956,-7.947619530994839,-3.5259694121105287,-11.473588943105367,11.79288,-8.457989999999999,-11.972803497942387,-20.25087,3.514813497942388,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0.5940963859982835,0.7041055860897689,2.1456920713305916,-0.2737866666666626,-2.937421893004114,-1.2082842857142864,-3.375145,1,-1.0,1,-1,-1,1,-3.0,-3.0
15.5,20,13.066666666666672,11.0018747142204,8.23911540572,135.8,112.86666666666667,115.5,99.8,Wed 11-30 11-30,H,161 (Ⅳ),Boston College,"W, 88-67",63,140.0,73.1,15.9,29.2,34.6,106.6,51.9,15.9,29.0,27.8,23.5,-5.5,131.5,118.74921875,101.6984375,113.3995427526292,109.44973171836996,104.37890625,93.2578125,102.3976680384088,101.21061631264998,20221130,W, 88-67,88,67,104.0,97.5,6.5,98.6,94.0,4.599999999999994,103.468,97.894,5.57383,65.6245,-3.199799345628243,122.53022768900786,63.13767684210526,-4.572197284128308,125.72446835907631,-5.588558730407183,125.72446835907631,-4.572197284128308,125.72446835907631,-5.588558730407183,115.49702461223896,-4.878286699115584,99.7904,94.0599,5.73045,67.636,104.0,97.5,6.5,98.6,94.0,4.599999999999994,-6.169535999676866,115.42449906482587,0,97.20005638,97.80189129,-0.6018349099999938,3.206554782,88.59977002,91.82405435,-3.2242843300000033,-9.595246607,2022-11-30,114.0801067761511,-9.794143540149214,114.0801067761511,-3.928097235254029,114.0801067761511,-4.867817312691876,0.6780492795087785,-4.189768033183097,14.426169999999999,5.96818,-10.801198998628259,-8.457989999999999,16.76937899862826,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,-3,0.6997944856925475,0.6788905802005849,5.428044714220399,7.492836666666672,2.1456920713305916,0.7460225000000005,-1.2082842857142864,1,1.0,1,1,-1,3,1.0,-3.0
24.5,29,22.000000000000004,17.16791647614693,12.104730786498182,97.8,111.5,68.3,89.5,Sun 12-04 12-04,A,14 (I-A),Creighton,"W, 63-53",71,88.3,50.0,18.2,15.6,11.9,74.3,38.5,21.0,21.3,7.7,-25.5,14.5,141.5,108.274609375,118.74921875,108.19969516841948,107.33159867866634,86.339453125,104.37890625,91.03177869227254,95.22686789216816,20221204,W, 63-53,63,53,106.7,99.0,7.700000000000003,113.6,93.3,20.3,106.184,98.9413,7.24315,64.684,13.236716149153224,132.10569188332738,62.48253572688478,12.09567494089115,136.2911961448014,15.183226065914589,136.2911961448014,12.09567494089115,136.2911961448014,15.183226065914589,141.01570346002302,10.440119299472798,114.899,92.6047,22.2939,67.9074,106.7,99.0,7.700000000000003,113.6,93.3,20.3,14.618070606797934,135.36261435427076,0,103.5785094,101.1126571,2.4658522999999946,8.315330911,111.2547881,98.70339314,12.551394959999996,11.68491056,2022-12-04,137.9845826259285,4.029863020701185,137.9845826259285,8.645366747817548,137.9845826259285,-6.672108565386366,4.9045718217497365,-1.7675367436366294,21.75685,27.72503,-5.211405999085507,5.96818,32.936435999085504,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,3,0.08364680132758417,0.16003912937645937,9.924766476146932,14.756850000000004,5.428044714220399,3.0805588888888895,0.7460225000000005,1,1.0,1,1,1,3,3.0,1.0
-3.0,-6,14.566666666666672,9.41194431743129,8.794779734407605,97.5,110.36666666666667,103.6,95.8,Wed 12-07 12-07,A,35 (I-A),Indiana,"L, 81-65",72,90.6,48.2,18.1,12.5,25.0,112.9,62.5,20.9,25.0,13.3,13.0,13.0,133.0,102.8873046875,108.274609375,104.63313011227966,105.54403528254517,94.9697265625,86.339453125,95.22118579484837,96.74925554813755,20221207,L, 81-65,81,65,106.1,97.0,9.099999999999994,110.1,90.5,19.599999999999994,105.782,96.5514,9.23052,65.4995,12.402659526805415,128.66554223552686,63.775269918918916,10.771110935338797,132.96355902422232,6.763335972307162,132.96355902422232,10.771110935338797,132.96355902422232,6.763335972307162,124.82300701523859,13.447735927016595,111.964,89.0757,22.8886,68.4494,106.1,97.0,9.099999999999994,110.1,90.5,19.599999999999994,11.970532132130455,127.20703395491824,0,101.354301,97.32339581,4.030905190000013,7.133926578,107.3560914,88.17200878,19.184082619999998,25.42063545,2022-12-07,127.17204862237685,13.738770137394539,127.17204862237685,3.0212460198298885,127.17204862237685,-16.507009386168505,9.801068151981656,-6.705941234186849,-15.23052,12.49451,5.767406000609662,27.72503,6.727103999390338,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,3,0.10784037468050733,0.10014307257041799,0.18142431743128995,5.3361466666666715,9.924766476146932,1.2494509999999996,3.0805588888888895,1,1.0,1,1,1,3,3.0,3.0
