ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,MG_Spread,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_SpreadWinATSResult,VegasImpliedWinPercent,MGImpliedWinPercent,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
-15.0,-3,10.233333333333327,8.811111111111108,9.976859504132223,103.2,102.1,106.5,91.86666666666667,Mon 11-14 11-14,A,28 (I-A),Utah St.,"L, 96-74",79,93.9,45.4,16.5,21.4,32.3,121.8,60.0,11.4,22.9,22.9,22.0,7.0,148.0,102.375,101.55,100.86666666666667,98.96033057851238,95.525,84.55000000000001,92.05555555555556,88.98347107438016,20221114,102.0,96.2,5.799999999999997,105.9,90.7,15.200000000000005,102.012,95.8693,6.14241,75.2204,9.63799995515761,147.84367150795367,75.94778019800853,11.48395672960308,151.0015495284007,13.306220999841988,151.0015495284007,11.48395672960308,151.0015495284007,13.306220999841988,139.4476292619833,2.516362218221559,105.705,92.2023,13.5028,70.9798,102.0,96.2,5.799999999999997,105.9,90.7,15.200000000000005,13.451322139590197,139.5119289920596,0,104.463148,97.85719479,6.60595321000001,9.354602673,104.6036756,100.43853,4.1651456000000024,5.725548508,2022-11-14,160.74495753712543,-9.14241,11.83133,9.649166666666666,20.97374,2.1821633333333335,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,-3,0.2524925375469229,0.4052994257551451,2.6687011111111083,4.090923333333327,8.85352666666666,3.9437766666666674,10.48687,1,1.0,1,1,1,3,3.0,3.0
10.5,13,11.199999999999998,10.374074074074072,10.617430503380907,92.1,100.8,78.6,89.60000000000001,Fri 11-18 11-18,N,143 (Ⅲ),DePaul,"W, 69-61",75,91.7,45.9,25.3,36.8,34.4,81.1,39.3,15.9,19.0,32.8,-24.0,2.5,154.0,97.2375,102.375,97.94444444444446,97.71299774605558,87.0625,95.525,87.57037037037038,87.09556724267468,20221118,102.4,97.3,5.1000000000000085,105.6,97.0,8.599999999999994,102.346,97.2079,5.13804,75.9727,3.319496731466387,151.66085993175196,75.66037979658606,2.6433893254543364,156.15284613013694,-1.227315350034565,156.15284613013694,2.6433893254543364,156.15284613013694,-1.227315350034565,150.1318864916306,0.5549178335753027,105.887,96.2629,9.62392,70.011,102.4,97.3,5.1000000000000085,105.6,97.0,8.599999999999994,-1.3683313164673618,150.20726106340146,0,94.86330334,98.68602419,-3.822720849999996,-1.605088269,96.80776403,99.95183917,-3.144075139999998,-9.664986645,2022-11-18,147.0936660907701,7.86196,19.693289999999998,10.376554444444444,11.83133,9.316735555555553,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,3,0.4059036140017165,0.4789259833534888,5.236034074074071,6.061959999999997,2.6687011111111083,4.9233225,3.9437766666666674,1,1.0,1,1,1,3,3.0,3.0
-4.0,-1,3.0333333333333363,6.549382716049386,8.486988593675289,84.0,93.1,85.1,90.06666666666666,Sun 11-20 11-20,N,55 (Ⅱ),UCF,"L, 57-50",64,77.8,37.3,28.0,40.5,18.6,88.7,49.1,21.8,23.5,17.0,-30.0,3.0,137.0,90.61875,97.2375,93.29629629629632,95.21972542859092,86.08125,87.0625,86.74691358024693,86.73273683491564,20221120,102.5,96.5,6.0,102.1,94.4,7.699999999999989,101.777,95.6793,6.09724,76.2622,3.385247521685713,139.12267572533534,72.44605252972974,1.3085467840175795,144.6597914163887,0.8545508493748184,144.6597914163887,1.3085467840175795,144.6597914163887,0.8545508493748184,124.88948561080782,8.246033550372758,103.31,92.5063,10.8038,66.7822,102.5,96.5,6.0,102.1,94.4,7.699999999999989,0.8711207753864801,124.8421894757349,0,94.16436201,97.2200606,-3.0556985899999916,-2.163003805,94.36533724,85.60577643,8.759560809999996,13.37738047,2022-11-20,127.671032795177,-7.09724,12.596049999999998,13.482132962962963,19.693289999999998,-0.8860829629629645,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,3,0.38754848109799234,0.2161281420127381,0.4521427160493854,-3.063906666666664,5.236034074074071,2.51921,4.9233225,1,1.0,-1,1,1,1,3.0,3.0
14.0,18,10.433333333333335,10.666255144032926,10.380263394825237,116.2,97.43333333333334,97.3,87.0,Sat 11-26 11-26,N,72 (Ⅱ),Iona,"W, 86-76",76,112.8,60.0,26.2,30.4,58.0,99.7,55.6,17.0,12.5,16.1,14.0,4.0,148.0,103.409375,90.61875,100.9308641975309,99.03432080521074,91.690625,86.08125,90.26460905349796,88.65405741038552,20221126,101.2,96.0,5.200000000000003,104.7,97.0,7.700000000000003,101.705,96.0353,5.66998,73.6541,1.953438369756654,141.75317666550654,71.31225584182077,1.7128077285233303,144.92921135949834,9.742576078535121,144.92921135949834,1.7128077285233303,144.92921135949834,9.742576078535121,130.66181383199606,11.893262111880667,105.443,96.8581,8.5849,68.0648,101.2,96.0,5.200000000000003,104.7,97.0,7.700000000000003,9.65680935351943,130.6973499779335,0,93.93962662,97.33731608,-3.397689459999995,-1.727561023,103.4649296,89.85145823,13.61347137,23.82210554,2022-11-26,135.03760807635763,12.330020000000001,24.92607,13.186771975308641,12.596049999999998,11.739298024691358,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,-3,0.35161929169946593,0.12867188697057064,4.996275144032926,4.7633533333333355,0.4521427160493854,4.154345,2.51921,1,1.0,1,1,1,3,1.0,3.0
-2.5,3,6.933333333333337,8.110836762688617,9.03839732303883,122.8,107.66666666666669,119.8,100.73333333333332,Wed 11-30 11-30,N,145 (Ⅲ),Wyoming,"W, 89-85 OT",70,126.4,60.6,11.4,32.4,22.7,120.7,62.9,14.2,20.0,16.1,39.0,-6.5,135.0,113.1046875,103.409375,108.22057613168728,103.3553533860815,105.7453125,91.690625,100.10973936899865,94.3169560630427,20221130,101.9,96.0,5.900000000000006,105.1,98.4,6.699999999999989,102.353,95.6922,6.66108,73.7247,-0.41741588755741077,137.20770212320662,68.24065200981508,0.43779845192980815,140.59704384025528,-10.454255533858799,140.59704384025528,0.43779845192980815,140.59704384025528,-10.454255533858799,129.5120941703381,-6.92759972723708,105.262,99.0125,6.24956,65.0707,101.9,96.0,5.900000000000006,105.1,98.4,6.699999999999989,-10.168947424588008,128.30902430872172,0,97.52585244,96.50161951,1.0242329299999966,3.277111925,93.8868441,103.0642647,-9.17742059999999,-12.9684224,2022-11-30,133.57369696213124,-3.66108,21.264989999999997,17.099871316872427,24.92607,4.16511868312757,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,-3,0.732057505466481,0.7452997311625942,1.449756762688617,0.272253333333337,4.996275144032926,3.0378557142857137,4.154345,1,1.0,1,1,1,3,3.0,1.0
-5.0,-2,6.500000000000004,4.6072245084590815,6.958688718849952,106.7,115.23333333333332,109.1,108.73333333333332,Sat 12-03 12-03,H,255 (Ⅳ),Sacramento St.,"W, 72-65",63,114.4,50.0,12.7,35.3,23.0,103.3,45.3,17.5,45.0,17.2,-2.0,-12.0,139.0,109.90234375,113.1046875,107.71371742112484,103.9634709522485,107.42265625,105.7453125,103.10649291266576,97.00478223339856,20221203,103.6,97.6,6.0,101.8,106.5,-4.700000000000003,104.186,97.3153,6.87101,72.7063,-12.935362929630095,134.1795881153836,64.9590972682788,-11.226937850519562,139.94068962429978,-10.467355795789706,139.94068962429978,-11.226937850519562,139.94068962429978,-10.467355795789706,141.36890270758693,-1.7147012077797399,99.1339,106.235,-7.10091,62.8092,103.6,97.6,6.0,101.8,106.5,-4.700000000000003,-12.252035487541466,135.49479821378713,0,99.78104164,99.9881179,-0.207076260000008,3.526102149,100.727727,97.94785482,2.779872179999998,3.292320634,2022-12-03,132.18894283355257,-8.87101,12.393979999999997,18.488244211248286,21.264989999999997,-6.094264211248289,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,3,0.8734510455264423,0.5648608028925524,-2.2637854915409186,-0.3710099999999956,1.449756762688617,1.5492474999999999,3.0378557142857137,-1,1.0,-1,1,1,-1,3.0,3.0
-6.0,-1,-0.1333333333333305,2.7381496723060543,5.511654406331779,90.7,106.73333333333332,91.7,106.86666666666667,Wed 12-07 12-07,H,208 (Ⅳ),New Mexico St.,"W, 66-65",71,92.7,50.9,23.9,27.8,24.1,91.3,48.4,16.8,20.0,12.7,-25.0,-7.0,156.0,100.301171875,109.90234375,102.04247828074992,101.5519307791124,99.561328125,107.42265625,99.30432860844384,96.04027637278064,20221207,104.1,98.2,5.899999999999992,105.1,100.3,4.799999999999997,104.742,98.065,6.67714,72.0474,-6.965244301325228,151.11917855808963,72.74286750554766,-5.219141980014243,154.46480618371572,-6.48194223347863,154.46480618371572,-5.219141980014243,154.46480618371572,-6.48194223347863,157.39668390946653,-3.2657543041512156,104.449,101.4,3.04869,70.9786,104.1,98.2,5.899999999999992,105.1,100.3,4.799999999999997,-7.645716209116615,154.71698413840988,0,101.0131238,99.62167244,1.391451360000005,4.026356837,107.0047961,104.0110591,2.993736999999996,8.302464195,2022-12-07,157.41613139173774,-7.67714,4.716839999999998,16.456822807498856,12.393979999999997,-11.739982807498858,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0.7475074624530771,0.6221088951613523,-3.9389903276939453,-6.81047333333333,-2.2637854915409186,0.5240933333333331,1.5492474999999999,-1,-1.0,-1,1,1,-1,-1.0,3.0
-19.0,0,-1.166666666666662,1.7920997815373716,4.491353605180548,105.2,100.86666666666667,105.3,102.03333333333332,Sat 12-10 12-10,H,97 (Ⅲ),San Jose St.,"L, 75-64",65,97.9,45.3,10.7,24.4,14.1,114.7,52.7,12.2,25.0,35.7,-1.0,-8.0,140.0,102.7505859375,100.301171875,103.09498552049996,102.21521609200106,102.4306640625,99.561328125,101.30288573896256,97.72386248682052,20221210,103.9,98.0,5.900000000000006,104.9,106.6,-1.6999999999999886,103.94,97.7031,6.23696,71.6067,-9.910482651454139,135.4426568038404,64.77819137795164,-9.260322802878534,142.07741874307078,-7.959126565754249,142.07741874307078,-9.260322802878534,142.07741874307078,-7.959126565754249,140.94701603011472,-6.497168903318453,102.518,105.505,-2.987,63.5961,103.9,98.0,5.900000000000006,104.9,106.6,-1.6999999999999886,-7.332553364165234,135.17797469314723,0,99.42230002,98.36805404,1.0542459799999904,2.162512034,97.806064,101.0637399,-3.2576758999999953,-1.624574652,2022-12-10,130.7974979441105,-6.23696,-1.5201200000000021,12.543495204999237,4.716839999999998,-14.06361520499924,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,3,0.7769415761393583,0.7319686883740978,-4.444860218462628,-7.403626666666662,-3.9389903276939453,-0.15201200000000004,0.5240933333333331,-1,-1.0,-1,-1,1,-3,-1.0,-1.0
-6.5,-7,-2.7666666666666657,-1.2052668123084196,2.365652949693174,99.1,98.33333333333331,106.3,101.1,Tue 12-13 12-13,H,235 (Ⅳ),Portland St.,"W, 78-75",74,105.4,48.3,20.3,38.9,46.6,101.3,48.6,16.2,26.8,15.7,-2.0,-9.5,155.0,100.92529296875,102.7505859375,101.7633236803333,101.64881316618268,104.36533203125,102.4306640625,102.96859049264172,99.2831602164895,20221213,103.4,97.9,5.5,100.9,106.1,-5.199999999999989,103.593,98.6734,4.91994,71.7112,-13.324409940522045,155.825491876427,75.59156137695591,-12.944372084474097,161.23240804928724,-10.25401559137979,161.23240804928724,-12.944372084474097,161.23240804928724,-10.25401559137979,165.3091233397115,0.20411441792484197,98.7477,105.567,-6.81973,74.104,103.4,97.9,5.5,100.9,106.1,-5.199999999999989,-11.171681216719634,156.9956277991156,0,99.18671351,98.69138441,0.4953291000000064,-0.752716047,103.1831342,96.81687614,6.366258059999993,6.675545527,2022-12-13,152.66516262823453,-11.91994,-13.440060000000003,7.855623469999492,-1.5201200000000021,-21.295683469999496,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,3,0.817204231217584,0.4922452625703183,-6.12520681230842,-7.686606666666666,-4.444860218462628,-1.2218236363636361,-0.15201200000000004,-1,-1.0,-1,-1,-1,-3,-3.0,-1.0
9.5,11,1.400000000000001,3.02982212512772,4.026443322476234,120.7,108.33333333333331,109.2,106.93333333333334,Thu 12-15 12-15,H,102 (Ⅲ),UC Irvine,"W, 86-74",71,121.4,63.6,14.1,20.7,43.6,104.5,58.8,25.4,27.6,15.8,14.0,-2.5,146.0,110.812646484375,100.92529296875,108.0755491202222,105.11266531778584,106.782666015625,104.36533203125,105.04572699509448,101.0862219953096,20221215,103.1,98.3,4.799999999999997,105.4,93.7,11.700000000000005,103.159,98.9054,4.25351,71.5117,-1.2420825786365555,141.82489807756752,70.29966315007114,1.0063764100951857,143.92024450446988,4.135376286604878,143.92024450446988,1.0063764100951857,143.92024450446988,4.135376286604878,154.38103363169617,2.8392482963593295,104.506,96.4138,8.09213,69.1085,103.1,98.3,4.799999999999997,105.4,93.7,11.700000000000005,2.6086423391745943,139.3536914251611,0,98.68739143,98.31498969,0.3724017400000008,-0.91535786,104.7227195,94.75589787,9.966821629999998,7.148423901,2022-12-15,141.17805925311356,6.74649,-6.693570000000003,0.7570623133329946,-13.440060000000003,-7.4506323133329975,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,-3,0.5940963859982835,0.39342450092740777,-1.2236878748722804,-2.853509999999999,-6.12520681230842,-0.5577974999999995,-1.2218236363636361,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-1.0,2,2.3999999999999964,2.986548083418477,3.821635445662372,102.8,107.53333333333336,99.9,105.13333333333333,Sun 12-18 12-18,H,262 (Ⅳ),California,"W, 71-62",68,103.9,54.4,26.3,41.9,26.3,90.7,51.0,24.9,20.7,32.7,-0.5,-10.0,133.5,106.80632324218747,110.812646484375,106.31703274681482,104.69218071455202,103.34133300781252,106.782666015625,103.33048466339632,100.87054526888966,20221218,104.6,98.9,5.699999999999989,93.4,103.5,-10.099999999999994,104.508,99.423,5.08462,71.5037,-11.155084349549035,126.88863076841596,63.22127284352773,-13.958815763340574,130.51899370565266,-10.27548320813145,130.51899370565266,-13.958815763340574,130.51899370565266,-10.27548320813145,128.67943704000143,-9.914743685740483,95.1681,102.109,-6.94091,62.157,104.6,98.9,5.699999999999989,93.4,103.5,-10.099999999999994,-13.435643916331081,126.12281614938469,0,101.0463626,98.30886449,2.73749810999999,2.534447368,93.67276096,100.8763042,-7.203543240000002,-12.64251627,2022-12-18,126.11659167680844,-3.08462,-9.778190000000002,-1.7264817911113375,-6.693570000000003,-8.051708208888664,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0.8295480920359348,0.8274819324054059,-2.098071916581523,-2.684620000000004,-1.2236878748722804,-0.7521684615384618,-0.5577974999999995,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
16.0,26,13.699999999999998,10.89103205561232,7.981338091905577,113.8,112.43333333333334,87.1,98.73333333333332,Thu 12-22 12-22,H,38 (I),Boise St.,"W, 73-58",67,109.5,52.5,16.5,28.6,22.0,87.0,39.3,15.0,24.4,21.3,-8.5,1.0,139.5,110.30316162109376,106.80632324218747,108.81135516454322,106.34814785736074,95.22066650390624,103.34133300781252,97.92032310893087,98.36680976545516,20221222,104.1,99.2,4.899999999999992,100.7,88.5,12.200000000000005,104.056,99.3577,4.69836,72.0935,3.06610002910071,136.03170360358422,70.20101998719772,1.7175803057712073,137.82355093054295,7.714210234501207,137.82355093054295,1.7175803057712073,137.82355093054295,7.714210234501207,135.22899444363475,0.8971621195320694,103.076,88.9588,14.1172,68.4546,104.1,99.2,4.899999999999992,100.7,88.5,12.200000000000005,6.308185474811426,134.1924348338068,0,100.8330106,98.68684824,2.146162359999991,2.237492425,96.90955158,88.47660248,8.432949100000002,8.055858777,2022-12-22,132.69683984611174,21.30164,11.523449999999997,-4.410384527407559,-9.778190000000002,15.933834527407555,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0.46206285593374585,0.4659542025230847,6.192672055612319,9.001639999999998,-2.098071916581523,0.8231035714285708,-0.7521684615384618,1,-1.0,1,1,-1,3,-3.0,-3.0
9.5,17,15.599999999999994,12.994021370408207,9.657458438831831,111.1,109.23333333333332,93.9,93.63333333333334,Thu 12-29 12-29,H,99 (Ⅲ),San Francisco,"W, 79-67",70,112.4,57.1,21.3,41.4,37.5,95.3,44.4,22.8,35.1,22.6,-4.0,-2.5,150.0,110.70158081054689,110.30316162109376,109.57423677636216,107.21212097420424,94.56033325195312,95.22066650390624,96.58021540595394,97.55466253537242,20221229,105.4,98.6,6.800000000000011,106.8,97.1,9.700000000000005,105.148,98.7903,6.35804,71.6677,-2.544318817750593,151.11875583706632,72.78685790981507,-2.1224355236067964,154.48954145333806,1.9961518443770117,154.48954145333806,-2.1224355236067964,154.48954145333806,1.9961518443770117,154.0280972641443,-3.7008331983522424,106.797,98.1241,8.6724,71.3978,105.4,98.6,6.800000000000011,106.8,97.1,9.700000000000005,1.1204975656466643,153.69527933985432,0,102.7565526,98.04493458,4.711618020000003,5.802537567,103.7798142,98.33526587,5.4445483300000035,5.643132717,2022-12-29,150.92567654414228,10.641960000000001,22.165409999999998,0.9008936483949594,11.523449999999997,21.26451635160504,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,3,0.5940963859982835,0.6377534584232037,6.635981370408207,9.241959999999995,6.192672055612319,1.4776939999999996,0.8231035714285708,1,1.0,1,1,1,3,3.0,-3.0
3.0,15,19.899999999999995,13.92934758027214,10.774284177226043,117.8,114.23333333333332,102.0,94.33333333333331,Sat 12-31 12-31,H,10 (I-A),Saint Mary's,"L, 67-64",62,103.6,41.3,17.8,39.4,44.2,108.5,46.7,14.6,37.5,26.2,-3.5,6.0,134.5,114.25079040527343,110.70158081054689,112.31615785090813,109.13718988798529,98.28016662597656,94.56033325195312,98.38681027063596,98.36290571075924,20221231,105.9,98.0,7.900000000000006,110.1,86.8,23.3,105.148,98.7903,6.35804,71.6677,5.3936125398249075,130.71818103266833,65.74201475078236,7.00000404739464,134.41297376031807,3.6124674476682275,134.41297376031807,7.00000404739464,134.41297376031807,3.6124674476682275,139.33969795552517,4.754650342093591,108.323,88.6038,19.7193,64.4874,105.9,98.0,7.900000000000006,110.1,86.8,23.3,3.4359598274270144,134.1334196072617,0,102.7565526,98.04493458,4.711618020000003,5.802537567,106.8225311,89.6968502,17.125680900000006,19.08878687,2022-12-31,132.51164036306523,8.641960000000001,30.80737,7.989065765596639,22.165409999999998,22.81830423440336,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,3,0.2838545830986763,0.32533779699575993,7.57130758027214,13.541959999999996,6.635981370408207,1.9254606250000004,1.4776939999999996,1,1.0,1,1,1,3,3.0,3.0
12.0,15,16.16666666666666,14.452898386848094,11.633505235912216,118.8,115.9,103.3,99.73333333333336,Thu 1-05 1-05,A,191 (Ⅲ),Pepperdine,"W, 89-79",75,118.5,53.4,12.0,38.1,26.0,105.2,54.0,14.7,16.7,23.8,13.5,2.0,154.5,116.52539520263672,114.25079040527343,114.47743856727207,110.89406445380617,100.79008331298829,98.28016662597656,100.02454018042395,99.26055921789391,20230105,106.6,97.8,8.799999999999997,102.5,99.0,3.5,105.811,98.1172,7.69352,70.4885,0.4476407468139172,151.15463474098226,73.46606258321479,0.35425899045885956,154.43978826891714,-6.466827068063912,154.43978826891714,0.35425899045885956,154.43978826891714,-6.466827068063912,153.82573782718768,1.275910288061496,102.786,100.207,2.57964,73.2696,106.6,97.8,8.799999999999997,102.5,99.0,3.5,0.2439431483984586,151.84080704928448,0,103.7758894,97.07157566,6.7043137400000035,6.764168476,100.0013749,97.24484735,2.7565275500000013,8.618079415,2023-01-05,148.61993154079278,7.30648,38.11385,15.595167177064425,30.80737,22.518682822935574,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,3,0.4244679994402739,0.4516414620785446,6.759378386848094,8.473146666666661,7.57130758027214,2.241991176470588,1.9254606250000004,1,1.0,1,1,1,3,3.0,3.0
3.0,19,16.933333333333334,16.135265591232063,13.063777011200903,114.2,116.93333333333334,94.7,100.0,Sat 1-07 1-07,H,8 (I-A),Gonzaga,"L, 81-76",71,107.5,50.7,15.6,34.2,5.6,114.6,52.3,12.7,35.0,34.4,-2.0,8.0,159.0,115.36269760131836,116.52539520263672,114.38495904484806,111.49514364402322,97.74504165649417,100.79008331298829,98.249693453616,98.4313666328223,20230107,107.7,98.0,9.700000000000005,117.3,98.2,19.099999999999994,106.986,98.332,8.65372,70.3397,4.495722336855124,155.0088988489065,71.49955462645804,2.2045262972607844,161.2611437793226,-3.3566939105200815,161.2611437793226,2.2045262972607844,161.2611437793226,-3.3566939105200815,169.6060810432221,1.4621151238662264,117.262,96.1622,21.0997,71.4592,107.7,98.0,9.700000000000005,117.3,98.2,19.099999999999994,3.2049832041221555,159.90693660886498,0,104.0547223,95.92206075,8.132661549999995,8.390719937,110.658415,94.5851016,16.073313400000004,15.15231424,2023-01-07,149.4782572314654,10.34628,48.46013,23.10139478470962,38.11385,25.35873521529038,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,3,0.22305842386064167,0.4446266711459981,7.481545591232063,8.279613333333334,6.759378386848094,2.692229444444445,2.241991176470588,1,1.0,1,1,1,3,3.0,3.0
6.5,18,17.666666666666668,16.756843727488043,13.961272100073469,120.2,117.73333333333332,102.2,100.06666666666666,Sat 1-14 1-14,A,162 (Ⅲ),Pacific,"W, 92-81",76,121.5,54.3,15.8,44.1,29.0,107.0,51.6,13.2,17.5,37.1,24.5,-4.5,148.5,117.78134880065916,115.36269760131836,116.32330602989872,113.07784479965537,99.97252082824708,97.74504165649417,99.56646230241068,99.11657269958188,20230114,108.8,99.0,9.799999999999995,104.9,107.2,-2.299999999999997,108.374,99.6486,8.725,69.8863,-4.686336106887524,153.1250224428804,69.75994795547653,-4.720831060451971,157.2077683772535,-8.200949151173944,157.2077683772535,-4.720831060451971,157.2077683772535,-8.200949151173944,142.5764485983853,-1.13769824680287,104.359,107.892,-3.53322,70.1729,108.8,99.0,9.799999999999995,104.9,107.2,-2.299999999999997,-3.0870392643276734,146.19661840044927,0,103.9226622,96.19734292,7.725319280000008,7.982695936,99.7790118,99.2589538,0.5200580000000059,-7.332651757,2023-01-14,142.07444222024617,9.275,57.73513,31.554306523139747,48.46013,26.18082347686025,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,-3,0.6658824291023754,0.5431418471966076,8.031843727488043,8.941666666666668,7.481545591232063,3.038691052631579,2.692229444444445,1,1.0,1,1,1,3,3.0,3.0
4.5,17,18.166666666666668,16.837895818325364,14.51376808187829,109.5,114.63333333333333,92.5,96.46666666666664,Thu 1-19 1-19,H,77 (Ⅲ),BYU,"W, 83-76",80,104.2,54.2,18.8,21.2,42.4,95.4,50.0,23.8,21.2,33.9,13.0,-2.5,146.0,113.6406744003296,117.78134880065916,114.04887068659916,112.42732756335435,96.23626041412354,99.97252082824708,97.21097486827378,97.91355948147609,20230119,109.7,99.7,10.0,103.8,95.0,8.799999999999997,108.871,99.8558,9.01514,69.9822,-3.04567932351425,144.36540455464552,70.20717833854908,-4.700466861970725,149.274617616061,-4.771728010961177,149.274617616061,-4.700466861970725,149.274617616061,-4.771728010961177,139.94987257119814,-5.384020531096212,104.191,94.2533,9.93752,70.526,109.7,99.7,10.0,103.8,95.0,8.799999999999997,-0.44575293812095534,140.02948204621472,0,104.4535074,96.34639547,8.107111930000002,8.726130661,98.59416868,92.96613895,5.628029729999994,2.846990115,2023-01-19,138.0882726991648,7.984859999999999,65.71999,40.281247682093166,57.73513,25.43874231790683,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0.5940963859982835,0.6959417435973838,7.822755818325364,9.151526666666667,8.031843727488043,3.2859995,3.038691052631579,1,1.0,1,1,1,3,3.0,3.0
-7.0,2,12.533333333333331,12.091930545550245,12.347628430627688,118.0,115.9,115.4,103.36666666666667,Sat 1-21 1-21,A,10 (I-A),Saint Mary's,"L, 77-58",59,97.6,54.3,23.6,28.6,29.8,129.5,60.5,13.5,40.7,19.3,0.5,12.0,134.5,115.8203372001648,113.6406744003296,115.3659137910661,113.44054073365356,105.81813020706176,96.23626041412354,103.27398324551586,101.09291230302588,20230121,110.2,100.2,10.0,112.7,87.5,25.200000000000003,109.65,100.515,9.13478,70.2002,13.543521500794121,131.79049998655927,62.93023533342817,14.449687813566385,135.58043280154104,14.912908924578629,135.58043280154104,14.449687813566385,135.58043280154104,14.912908924578629,132.5031384438594,12.620728684953917,112.289,88.5736,23.7152,63.0197,110.2,100.2,10.0,112.7,87.5,25.200000000000003,12.72630014854102,133.25770460157045,0,104.1947363,97.34044349,6.854292810000004,7.565126757,107.8804824,87.30472652,20.575755880000003,22.43145492,2023-01-21,126.89495164250991,-7.134779999999999,58.58521,48.76082845472878,65.71999,9.824381545271216,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0.12654895447355774,0.11468676975989378,2.9571505455502454,3.398553333333332,7.822755818325364,2.7897719047619054,3.2859995,1,1.0,1,1,1,3,3.0,3.0
