Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-2.700000000000003,104.6,107.3
Air Force,2.0,107.0,105.0
Akron,6.099999999999994,106.3,100.2
Alabama,25.700000000000003,116.3,90.6
Alabama A&M,-16.299999999999997,93.8,110.1
Alabama St.,-18.200000000000003,93.7,111.9
Albany,-17.0,98.2,115.2
Alcorn St.,-8.200000000000003,100.5,108.7
American,-4.699999999999989,104.4,109.1
Appalachian St.,2.200000000000003,101.7,99.5
Arizona,22.200000000000003,118.7,96.5
Arizona St.,10.099999999999994,107.6,97.5
Arkansas,17.5,110.2,92.7
Arkansas Pine Bluff,-10.099999999999994,94.4,104.5
Arkansas St.,-13.300000000000011,97.6,110.9
Army,-0.9000000000000057,107.0,107.9
Auburn,17.0,112.9,95.9
Austin Peay,-12.299999999999997,98.5,110.8
BYU,9.799999999999997,105.3,95.5
Ball St.,1.5999999999999943,107.8,106.2
Baylor,21.19999999999999,120.6,99.4
Bellarmine,-6.299999999999997,102.5,108.8
Belmont,3.9000000000000057,109.4,105.5
Bethune Cookman,-19.10000000000001,97.3,116.4
Binghamton,-12.799999999999997,98.3,111.1
Boise St.,17.700000000000003,109.5,91.8
Boston College,-1.2999999999999972,101.3,102.6
Boston University,-11.199999999999989,97.4,108.6
Bowling Green,-4.800000000000011,105.6,110.4
Bradley,8.5,106.7,98.2
Brown,0.5,100.6,100.1
Bryant,-4.099999999999994,106.5,110.6
Bucknell,-10.5,99.1,109.6
Buffalo,0.4000000000000057,105.0,104.6
Butler,3.700000000000003,103.9,100.2
Cal Baptist,2.3999999999999915,103.8,101.4
Cal Poly,-12.199999999999989,94.9,107.1
Cal St. Bakersfield,-10.800000000000011,96.1,106.9
Cal St. Fullerton,3.200000000000003,102.5,99.3
Cal St. Northridge,-13.0,95.0,108.0
California,-5.700000000000003,100.2,105.9
Campbell,-7.3999999999999915,102.9,110.3
Canisius,-8.600000000000009,100.3,108.9
Central Arkansas,-13.799999999999997,99.0,112.8
Central Connecticut,-14.099999999999994,96.7,110.8
Central Michigan,-12.900000000000006,95.3,108.2
Charleston Southern,-7.900000000000006,109.5,117.4
Charlotte,5.400000000000006,107.9,102.5
Chattanooga,1.0,111.3,110.3
Chicago St.,-9.799999999999997,102.9,112.7
Cincinnati,14.0,110.8,96.8
Clemson,10.900000000000006,108.9,98.0
Cleveland St.,0.5999999999999943,105.3,104.7
Coastal Carolina,-8.400000000000006,105.3,113.7
Colgate,4.0,113.3,109.3
College of Charleston,11.0,110.1,99.1
Colorado,9.900000000000006,103.9,94.0
Colorado St.,3.8999999999999915,111.1,107.2
Columbia,-14.799999999999997,93.8,108.6
Connecticut,23.400000000000006,118.4,95.0
Coppin St.,-17.39999999999999,98.9,116.3
Cornell,6.5,116.8,110.3
Creighton,20.5,114.6,94.1
Dartmouth,-7.0,98.3,105.3
Davidson,1.1000000000000085,104.7,103.6
Dayton,12.599999999999994,109.8,97.2
DePaul,0.29999999999999716,106.7,106.4
Delaware,-3.200000000000003,103.3,106.5
Delaware St.,-19.0,94.0,113.0
Denver,-8.699999999999989,102.4,111.1
Detroit,-4.900000000000006,110.3,115.2
Drake,8.700000000000003,107.0,98.3
Drexel,-1.2000000000000028,101.5,102.7
Duke,16.30000000000001,112.9,96.6
Duquesne,4.8999999999999915,108.8,103.9
East Carolina,-3.799999999999997,101.7,105.5
East Tennessee St.,-4.5,99.8,104.3
Eastern Illinois,-18.39999999999999,94.9,113.3
Eastern Kentucky,1.1000000000000085,105.9,104.8
Eastern Michigan,-13.399999999999991,102.2,115.6
Eastern Washington,4.099999999999994,110.6,106.5
Elon,-10.399999999999991,99.4,109.8
Evansville,-19.200000000000003,93.3,112.5
FIU,-2.1000000000000085,103.1,105.2
Fairfield,-5.099999999999994,99.2,104.3
Fairleigh Dickinson,-12.399999999999991,106.2,118.6
Florida,13.799999999999997,104.7,90.9
Florida A&M,-19.599999999999994,89.4,109.0
Florida Atlantic,14.700000000000003,112.9,98.2
Florida Gulf Coast,-2.5,104.9,107.4
Florida St.,-0.5999999999999943,106.7,107.3
Fordham,-0.19999999999998863,101.4,101.6
Fort Wayne,-3.0999999999999943,103.2,106.3
Fresno St.,-0.30000000000001137,100.1,100.4
Furman,7.200000000000003,112.9,105.7
Gardner Webb,0.20000000000000284,100.0,99.8
George Mason,1.7000000000000028,104.0,102.3
George Washington,0.10000000000000853,109.9,109.8
Georgetown,-0.7000000000000028,106.3,107.0
Georgia,5.3999999999999915,106.6,101.2
Georgia Southern,-2.1999999999999886,102.4,104.6
Georgia St.,-8.400000000000006,95.0,103.4
Georgia Tech,-2.9000000000000057,101.1,104.0
Gonzaga,19.099999999999994,120.8,101.7
Grambling St.,-1.6000000000000085,100.6,102.2
Grand Canyon,3.4000000000000057,109.7,106.3
Green Bay,-25.39999999999999,92.7,118.1
Hampton,-18.0,97.9,115.9
Hartford,-25.400000000000006,92.3,117.7
Harvard,1.2000000000000028,99.9,98.7
Hawaii,3.200000000000003,103.0,99.8
High Point,-12.599999999999994,99.5,112.1
Hofstra,6.299999999999997,109.5,103.2
Holy Cross,-12.700000000000003,95.3,108.0
Houston,29.099999999999994,120.3,91.2
Houston Christian,-18.799999999999997,101.4,120.2
Howard,-6.099999999999994,100.9,107.0
IUPUI,-23.60000000000001,94.1,117.7
Idaho,-10.5,104.2,114.7
Idaho St.,-5.799999999999997,102.9,108.7
Illinois,14.599999999999994,109.3,94.7
Illinois Chicago,-7.599999999999994,98.9,106.5
Illinois St.,-6.8999999999999915,100.2,107.1
Incarnate Word,-14.900000000000006,95.3,110.2
Indiana,15.899999999999991,114.1,98.2
Indiana St.,6.0,107.9,101.9
Iona,8.300000000000011,108.4,100.1
Iowa,15.200000000000003,119.9,104.7
Iowa St.,19.0,111.3,92.3
Jackson St.,-12.899999999999991,97.4,110.3
Jacksonville,-3.8999999999999915,102.2,106.1
Jacksonville St.,-8.299999999999997,100.9,109.2
James Madison,5.6000000000000085,105.9,100.3
Kansas,21.39999999999999,116.1,94.7
Kansas St.,18.299999999999997,114.1,95.8
Kennesaw St.,4.0,106.4,102.4
Kent St.,10.599999999999994,107.0,96.4
Kentucky,12.700000000000003,113.8,101.1
LIU Brooklyn,-28.5,88.3,116.8
LSU,1.7000000000000028,105.0,103.3
La Salle,-5.400000000000006,101.6,107.0
Lafayette,-6.1000000000000085,95.8,101.9
Lamar,-21.200000000000003,95.1,116.3
Lehigh,-6.799999999999997,99.3,106.1
Liberty,15.400000000000006,111.5,96.1
Lindenwood,-16.700000000000003,94.6,111.3
Lipscomb,-1.1999999999999886,102.4,103.6
Little Rock,-14.299999999999997,101.9,116.2
Long Beach St.,2.9000000000000057,106.0,103.1
Longwood,-1.4000000000000057,103.0,104.4
Louisiana Lafayette,6.900000000000006,113.7,106.8
Louisiana Monroe,-4.3999999999999915,100.9,105.3
Louisiana Tech,1.8999999999999915,106.8,104.9
Louisville,-10.299999999999997,97.7,108.0
Loyola Chicago,-4.699999999999989,103.4,108.1
Loyola MD,-16.200000000000003,94.7,110.9
Loyola Marymount,7.0,108.8,101.8
Maine,-9.200000000000003,101.3,110.5
Manhattan,-12.799999999999997,98.8,111.6
Marist,-12.0,96.0,108.0
Marquette,22.200000000000003,122.4,100.2
Marshall,11.399999999999991,111.8,100.4
Maryland,13.0,110.6,97.6
Maryland Eastern Shore,-6.400000000000006,97.0,103.4
Massachusetts,-0.29999999999999716,102.8,103.1
McNeese St.,-13.100000000000009,101.8,114.9
Memphis,16.5,114.3,97.8
Mercer,-6.599999999999994,100.9,107.5
Merrimack,-13.399999999999991,88.9,102.3
Miami FL,15.200000000000003,118.4,103.2
Miami OH,-10.599999999999994,104.4,115.0
Michigan,11.400000000000006,111.4,100.0
Michigan St.,14.399999999999991,111.1,96.7
Middle Tennessee,4.6000000000000085,106.7,102.1
Milwaukee,-2.200000000000003,102.3,104.5
Minnesota,-2.5,100.4,102.9
Mississippi,4.799999999999997,105.7,100.9
Mississippi St.,10.900000000000006,104.2,93.3
Mississippi Valley St.,-22.400000000000006,90.0,112.4
Missouri,16.60000000000001,121.7,105.1
Missouri St.,2.5,105.4,102.9
Monmouth,-19.400000000000006,89.6,109.0
Montana,1.0,108.3,107.3
Montana St.,6.799999999999997,105.6,98.8
Morehead St.,-4.799999999999997,102.2,107.0
Morgan St.,-8.899999999999991,97.4,106.3
Mount St. Mary's,-8.599999999999994,95.7,104.3
Murray St.,-0.5,107.0,107.5
NJIT,-12.200000000000003,97.8,110.0
Navy,-2.5999999999999943,104.4,107.0
Nebraska,3.8999999999999915,102.8,98.9
Nebraska Omaha,-11.0,102.4,113.4
Nevada,12.799999999999997,111.3,98.5
New Hampshire,-5.599999999999994,99.7,105.3
New Mexico,15.699999999999989,114.6,98.9
New Mexico St.,-3.5,104.9,108.4
New Orleans,-16.700000000000003,96.8,113.5
Niagara,-6.1000000000000085,100.8,106.9
Nicholls St.,-5.200000000000003,100.8,106.0
Norfolk St.,-2.700000000000003,108.6,111.3
North Alabama,-8.900000000000006,104.5,113.4
North Carolina,14.799999999999997,113.6,98.8
North Carolina A&T,-11.099999999999994,101.4,112.5
North Carolina Central,-3.700000000000003,101.6,105.3
North Carolina St.,16.299999999999997,114.5,98.2
North Dakota,-11.5,101.7,113.2
North Dakota St.,-5.900000000000006,103.5,109.4
North Florida,-8.400000000000006,106.6,115.0
North Texas,10.600000000000009,106.4,95.8
Northeastern,-8.700000000000003,99.1,107.8
Northern Arizona,-8.400000000000006,103.6,112.0
Northern Colorado,-7.400000000000006,104.6,112.0
Northern Illinois,-7.400000000000006,100.1,107.5
Northern Iowa,0.10000000000000853,103.7,103.6
Northern Kentucky,-0.7999999999999972,100.7,101.5
Northwestern,12.5,109.3,96.8
Northwestern St.,-2.5,105.3,107.8
Notre Dame,1.2999999999999972,110.6,109.3
Oakland,-7.700000000000003,103.3,111.0
Ohio,-0.5,109.5,110.0
Ohio St.,15.700000000000003,116.9,101.2
Oklahoma,14.0,112.8,98.8
Oklahoma St.,16.599999999999994,106.8,90.2
Old Dominion,-1.5999999999999943,104.4,106.0
Oral Roberts,10.899999999999991,113.6,102.7
Oregon,11.899999999999991,113.1,101.2
Oregon St.,-2.9000000000000057,99.8,102.7
Pacific,-1.0,106.9,107.9
Penn,2.799999999999997,109.6,106.8
Penn St.,15.0,115.9,100.9
