Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-1.3999999999999915,107.2,108.6
Air Force,1.7999999999999972,107.6,105.8
Akron,6.3999999999999915,107.6,101.2
Alabama,27.39999999999999,118.1,90.7
Alabama A&M,-12.599999999999994,96.2,108.8
Alabama St.,-18.099999999999994,94.0,112.1
Albany,-18.700000000000003,97.6,116.3
Alcorn St.,-7.0,101.8,108.8
American,-9.5,100.5,110.0
Appalachian St.,1.7000000000000028,101.7,100.0
Arizona,23.5,119.9,96.4
Arizona St.,10.200000000000003,106.8,96.6
Arkansas,19.0,111.9,92.9
Arkansas Pine Bluff,-11.599999999999994,95.9,107.5
Arkansas St.,-11.700000000000003,98.1,109.8
Army,-4.199999999999989,103.9,108.1
Auburn,18.099999999999994,111.8,93.7
Austin Peay,-14.0,96.2,110.2
BYU,9.5,106.4,96.9
Ball St.,2.0,108.4,106.4
Baylor,22.5,122.9,100.4
Bellarmine,-7.200000000000003,101.7,108.9
Belmont,4.400000000000006,110.0,105.6
Bethune Cookman,-19.19999999999999,95.9,115.1
Binghamton,-10.5,100.1,110.6
Boise St.,16.299999999999997,109.5,93.2
Boston College,0.5999999999999943,102.3,101.7
Boston University,-10.799999999999997,97.8,108.6
Bowling Green,-7.799999999999997,105.0,112.8
Bradley,10.299999999999997,107.5,97.2
Brown,1.0,100.5,99.5
Bryant,-3.0,105.2,108.2
Bucknell,-10.299999999999997,98.5,108.8
Buffalo,-0.20000000000000284,104.1,104.3
Butler,3.3999999999999915,101.3,97.9
Cal Baptist,2.5999999999999943,105.3,102.7
Cal Poly,-12.0,93.7,105.7
Cal St. Bakersfield,-8.799999999999997,97.2,106.0
Cal St. Fullerton,5.599999999999994,104.1,98.5
Cal St. Northridge,-13.700000000000003,95.3,109.0
California,-7.099999999999994,98.4,105.5
Campbell,-5.5,103.1,108.6
Canisius,-8.900000000000006,102.8,111.7
Central Arkansas,-14.399999999999991,99.2,113.6
Central Connecticut,-15.400000000000006,97.8,113.2
Central Michigan,-14.400000000000006,92.3,106.7
Charleston Southern,-12.100000000000009,106.1,118.2
Charlotte,4.099999999999994,107.3,103.2
Chattanooga,-0.3999999999999915,108.2,108.6
Chicago St.,-9.900000000000006,100.8,110.7
Cincinnati,14.299999999999997,112.2,97.9
Clemson,10.900000000000006,109.7,98.8
Cleveland St.,0.7999999999999972,105.2,104.4
Coastal Carolina,-9.0,104.4,113.4
Colgate,4.900000000000006,112.2,107.3
College of Charleston,12.0,111.6,99.6
Colorado,10.799999999999997,104.6,93.8
Colorado St.,5.299999999999997,111.6,106.3
Columbia,-15.799999999999997,94.3,110.1
Connecticut,23.700000000000003,118.7,95.0
Coppin St.,-18.700000000000003,97.2,115.9
Cornell,2.1999999999999886,113.1,110.9
Creighton,21.19999999999999,114.6,93.4
Dartmouth,-7.5,98.2,105.7
Davidson,2.299999999999997,107.5,105.2
Dayton,13.199999999999989,109.1,95.9
DePaul,1.0,105.8,104.8
Delaware,-3.799999999999997,102.5,106.3
Delaware St.,-18.599999999999994,92.4,111.0
Denver,-9.200000000000003,101.1,110.3
Detroit,-4.200000000000003,111.1,115.3
Drake,12.400000000000006,109.7,97.3
Drexel,-2.5,100.0,102.5
Duke,14.900000000000006,110.7,95.8
Duquesne,8.200000000000003,108.9,100.7
East Carolina,-3.0,102.1,105.1
East Tennessee St.,-6.1000000000000085,100.8,106.9
Eastern Illinois,-17.39999999999999,94.2,111.6
Eastern Kentucky,-0.09999999999999432,103.7,103.8
Eastern Michigan,-12.399999999999991,101.9,114.3
Eastern Washington,5.099999999999994,110.6,105.5
Elon,-9.599999999999994,99.9,109.5
Evansville,-17.099999999999994,92.2,109.3
