Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-1.9000000000000057,101.0,102.9
Air Force,4.599999999999994,103.6,99.0
Akron,2.9000000000000057,102.4,99.5
Alabama,21.700000000000003,112.2,90.5
Alabama A&M,-12.5,92.6,105.1
Alabama St.,-15.700000000000003,92.8,108.5
Albany,-15.300000000000011,96.6,111.9
Alcorn St.,-9.5,97.5,107.0
American,-2.200000000000003,102.0,104.2
Appalachian St.,-1.9000000000000057,98.0,99.9
Arizona,25.599999999999994,123.3,97.7
Arizona St.,12.400000000000006,105.0,92.6
Arkansas,19.0,108.0,89.0
Arkansas Pine Bluff,-15.0,93.1,108.1
Arkansas St.,-9.600000000000009,96.1,105.7
Army,-8.0,99.1,107.1
Auburn,17.39999999999999,106.8,89.4
Austin Peay,-7.299999999999997,96.3,103.6
BYU,5.299999999999997,103.6,98.3
Ball St.,1.2000000000000028,105.7,104.5
Baylor,19.299999999999997,111.6,92.3
Bellarmine,-5.6000000000000085,101.1,106.7
Belmont,3.0999999999999943,108.5,105.4
Bethune Cookman,-18.5,93.5,112.0
Binghamton,-18.599999999999994,95.4,114.0
Boise St.,10.900000000000006,100.7,89.8
Boston College,-2.6000000000000085,95.1,97.7
Boston University,-8.200000000000003,97.6,105.8
Bowling Green,-8.5,98.4,106.9
Bradley,7.400000000000006,98.9,91.5
Brown,-2.0999999999999943,93.7,95.8
Bryant,-1.2000000000000028,104.6,105.8
Bucknell,-6.0,103.3,109.3
Buffalo,-1.6999999999999886,100.9,102.6
Butler,12.400000000000006,107.0,94.6
Cal Baptist,-1.0999999999999943,97.9,99.0
Cal Poly,-8.200000000000003,93.7,101.9
Cal St. Bakersfield,-9.599999999999994,91.7,101.3
Cal St. Fullerton,-3.8999999999999915,98.4,102.3
Cal St. Northridge,-10.100000000000009,96.3,106.4
California,-8.899999999999991,94.4,103.3
Campbell,-4.400000000000006,100.0,104.4
Canisius,-7.5,98.7,106.2
Central Arkansas,-13.200000000000003,97.1,110.3
Central Connecticut,-16.5,94.5,111.0
Central Michigan,-10.099999999999994,94.7,104.8
Charleston Southern,-9.599999999999994,102.4,112.0
Charlotte,6.5,104.9,98.4
Chattanooga,4.700000000000003,109.2,104.5
Chicago St.,-10.299999999999997,100.5,110.8
Cincinnati,8.799999999999997,106.7,97.9
Clemson,10.899999999999991,110.1,99.2
Cleveland St.,0.6000000000000085,100.4,99.8
Coastal Carolina,-5.700000000000003,98.1,103.8
Colgate,1.8000000000000114,111.4,109.6
College of Charleston,13.5,111.1,97.6
Colorado,12.400000000000006,108.4,96.0
Colorado St.,6.0,107.2,101.2
Columbia,-16.0,89.6,105.6
Connecticut,27.89999999999999,115.3,87.4
Coppin St.,-11.099999999999994,102.0,113.1
Cornell,3.5999999999999943,108.1,104.5
Creighton,17.0,109.6,92.6
Dartmouth,-13.399999999999991,90.4,103.8
Davidson,1.7000000000000028,102.7,101.0
Dayton,11.700000000000003,102.0,90.3
DePaul,-1.7999999999999972,103.3,105.1
Delaware,-2.6999999999999886,103.9,106.6
Delaware St.,-23.400000000000006,87.6,111.0
Denver,-6.0,102.5,108.5
Detroit,-3.8999999999999915,106.7,110.6
Drake,7.299999999999997,103.8,96.5
Drexel,-2.5999999999999943,98.4,101.0
Duke,19.599999999999994,111.3,91.7
Duquesne,6.5,108.8,102.3
East Carolina,-1.6000000000000085,99.6,101.2
East Tennessee St.,-7.700000000000003,97.1,104.8
Eastern Illinois,-15.900000000000006,91.6,107.5
Eastern Kentucky,-6.099999999999994,97.2,103.3
Eastern Michigan,-10.5,102.9,113.4
Eastern Washington,-3.6999999999999886,99.4,103.1
Elon,-16.700000000000003,94.3,111.0
Evansville,-11.799999999999997,91.3,103.1
FIU,-4.8999999999999915,96.7,101.6
Fairfield,-5.0,98.2,103.2
Fairleigh Dickinson,-15.200000000000003,102.1,117.3
Florida,14.5,106.3,91.8
Florida A&M,-24.0,83.5,107.5
Florida Atlantic,15.5,109.0,93.5
Florida Gulf Coast,4.299999999999997,108.0,103.7
Florida St.,-0.7999999999999972,101.9,102.7
