Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-3.1000000000000085,100.1,103.2
Air Force,3.0999999999999943,104.0,100.9
Akron,3.0,101.7,98.7
Alabama,23.599999999999994,113.3,89.7
Alabama A&M,-15.599999999999994,93.4,109.0
Alabama St.,-15.299999999999997,93.0,108.3
Albany,-14.299999999999997,98.7,113.0
Alcorn St.,-8.599999999999994,98.4,107.0
American,1.0,103.2,102.2
Appalachian St.,-0.5999999999999943,99.0,99.6
Arizona,23.200000000000003,120.5,97.3
Arizona St.,11.5,104.4,92.9
Arkansas,17.900000000000006,108.4,90.5
Arkansas Pine Bluff,-15.5,90.6,106.1
Arkansas St.,-11.700000000000003,95.8,107.5
Army,-3.3999999999999915,104.9,108.3
Auburn,16.799999999999997,107.5,90.7
Austin Peay,-5.200000000000003,100.0,105.2
BYU,8.700000000000003,102.0,93.3
Ball St.,3.6999999999999886,108.6,104.9
Baylor,16.5,114.1,97.6
Bellarmine,-7.0,102.1,109.1
Belmont,2.9000000000000057,106.7,103.8
Bethune Cookman,-19.0,94.0,113.0
Binghamton,-16.599999999999994,97.0,113.6
Boise St.,14.299999999999997,103.2,88.9
Boston College,-2.0,96.7,98.7
Boston University,-9.0,98.3,107.3
Bowling Green,-5.799999999999997,100.9,106.7
Bradley,9.5,101.4,91.9
Brown,-1.2999999999999972,96.4,97.7
Bryant,-4.3999999999999915,102.4,106.8
Bucknell,-8.799999999999997,99.3,108.1
Buffalo,0.30000000000001137,102.9,102.6
Butler,10.299999999999997,105.0,94.7
Cal Baptist,0.0,98.5,98.5
Cal Poly,-10.399999999999991,92.7,103.1
Cal St. Bakersfield,-7.400000000000006,94.1,101.5
Cal St. Fullerton,0.0,100.8,100.8
Cal St. Northridge,-13.100000000000009,95.1,108.2
California,-3.4000000000000057,99.8,103.2
Campbell,-6.5,98.6,105.1
Canisius,-7.099999999999994,98.5,105.6
Central Arkansas,-15.299999999999997,95.9,111.2
Central Connecticut,-13.700000000000003,94.0,107.7
Central Michigan,-7.900000000000006,93.3,101.2
Charleston Southern,-9.899999999999991,107.4,117.3
Charlotte,6.299999999999997,107.2,100.9
Chattanooga,4.0,111.6,107.6
Chicago St.,-12.0,98.1,110.1
Cincinnati,10.0,107.8,97.8
Clemson,12.900000000000006,110.4,97.5
Cleveland St.,-0.7999999999999972,101.5,102.3
Coastal Carolina,-4.799999999999997,100.2,105.0
Colgate,4.0,114.3,110.3
College of Charleston,13.200000000000003,109.4,96.2
Colorado,13.400000000000006,106.9,93.5
Colorado St.,6.700000000000003,110.7,104.0
Columbia,-15.599999999999994,88.2,103.8
Connecticut,27.700000000000003,116.2,88.5
Coppin St.,-11.700000000000003,100.6,112.3
Cornell,4.799999999999997,109.8,105.0
Creighton,18.400000000000006,111.7,93.3
Dartmouth,-11.099999999999994,92.7,103.8
Davidson,0.4000000000000057,102.9,102.5
Dayton,13.200000000000003,104.5,91.3
DePaul,-2.4000000000000057,102.3,104.7
Delaware,-3.8000000000000114,102.6,106.4
Delaware St.,-23.700000000000003,88.0,111.7
Denver,-8.700000000000003,100.7,109.4
Detroit,-4.200000000000003,107.8,112.0
Drake,5.699999999999989,101.1,95.4
Drexel,0.09999999999999432,98.5,98.4
Duke,16.299999999999997,110.2,93.9
Duquesne,7.6000000000000085,109.9,102.3
East Carolina,0.20000000000000284,101.4,101.2
East Tennessee St.,-8.400000000000006,96.0,104.4
Eastern Illinois,-17.099999999999994,91.5,108.6
Eastern Kentucky,-2.9000000000000057,100.0,102.9
Eastern Michigan,-13.300000000000011,101.6,114.9
Eastern Washington,1.5,105.0,103.5
Elon,-17.200000000000003,94.1,111.3
Evansville,-16.0,90.8,106.8
FIU,-4.200000000000003,98.1,102.3
Fairfield,-8.200000000000003,96.0,104.2
Fairleigh Dickinson,-13.799999999999997,103.3,117.1
Florida,13.099999999999994,105.6,92.5
Florida A&M,-24.799999999999997,85.5,110.3
Florida Atlantic,16.5,111.3,94.8
Florida Gulf Coast,5.299999999999997,107.6,102.3
Florida St.,0.09999999999999432,103.5,103.4
Fordham,-1.6999999999999886,98.9,100.6
Fort Wayne,-0.29999999999999716,99.7,100.0
Fresno St.,1.2000000000000028,98.0,96.8
Furman,3.0,107.4,104.4
Gardner Webb,-0.09999999999999432,94.9,95.0
George Mason,3.200000000000003,103.5,100.3
George Washington,-0.10000000000000853,109.3,109.4
Georgetown,-1.0,105.7,106.7
Georgia,8.5,104.9,96.4
Georgia Southern,-1.6999999999999886,98.9,100.6
Georgia St.,-6.599999999999994,94.2,100.8
Georgia Tech,3.799999999999997,103.2,99.4
Gonzaga,18.599999999999994,117.8,99.2
Grambling St.,0.7999999999999972,97.1,96.3
Grand Canyon,7.099999999999994,104.6,97.5
Green Bay,-20.599999999999994,92.9,113.5
Hampton,-18.799999999999997,94.5,113.3
Hartford,-27.599999999999994,84.7,112.3
Harvard,2.299999999999997,97.1,94.8
Hawaii,5.699999999999989,101.1,95.4
High Point,-6.299999999999997,100.2,106.5
Hofstra,4.400000000000006,106.4,102.0
Holy Cross,-14.099999999999994,92.5,106.6
Houston,34.7,117.2,82.5
Houston Christian,-22.400000000000006,96.5,118.9
Howard,-10.400000000000006,95.6,106.0
IUPUI,-26.900000000000006,88.6,115.5
Idaho,-11.600000000000009,101.3,112.9
Idaho St.,-4.900000000000006,99.0,103.9
Illinois,14.100000000000009,108.2,94.1
Illinois Chicago,-6.199999999999989,95.4,101.6
Illinois St.,-8.800000000000011,96.6,105.4
Incarnate Word,-16.700000000000003,92.7,109.4
Indiana,14.800000000000011,110.9,96.1
Indiana St.,9.5,108.9,99.4
Iona,13.100000000000009,109.2,96.1
Iowa,14.799999999999997,116.1,101.3
Iowa St.,16.200000000000003,104.5,88.3
Jackson St.,-12.799999999999997,97.0,109.8
Jacksonville,0.7000000000000028,97.9,97.2
Jacksonville St.,-11.299999999999997,97.9,109.2
James Madison,7.0,103.3,96.3
Kansas,26.30000000000001,116.9,90.6
Kansas St.,18.299999999999997,113.6,95.3
Kennesaw St.,0.7999999999999972,101.8,101.0
Kent St.,11.599999999999994,102.6,91.0
Kentucky,13.299999999999997,110.0,96.7
LIU Brooklyn,-26.200000000000003,88.1,114.3
LSU,7.299999999999997,104.6,97.3
La Salle,-7.5,97.1,104.6
Lafayette,-8.5,96.8,105.3
Lamar,-23.799999999999997,91.8,115.6
Lehigh,-12.5,95.1,107.6
Liberty,12.700000000000003,109.3,96.6
Lindenwood,-14.400000000000006,89.5,103.9
Lipscomb,-3.3999999999999915,99.9,103.3
Little Rock,-18.200000000000003,97.6,115.8
Long Beach St.,0.5,104.2,103.7
Longwood,1.2000000000000028,104.7,103.5
Louisiana Lafayette,2.8999999999999915,108.6,105.7
Louisiana Monroe,-9.299999999999997,97.7,107.0
Louisiana Tech,1.6000000000000085,102.4,100.8
Louisville,-12.599999999999994,93.7,106.3
Loyola Chicago,-4.400000000000006,100.5,104.9
Loyola MD,-18.900000000000006,90.8,109.7
Loyola Marymount,7.800000000000011,106.4,98.6
Maine,-9.0,102.0,111.0
Manhattan,-16.700000000000003,95.8,112.5
Marist,-14.799999999999997,91.2,106.0
Marquette,20.80000000000001,118.9,98.1
Marshall,11.299999999999997,109.0,97.7
Maryland,12.200000000000003,106.7,94.5
Maryland Eastern Shore,-9.799999999999997,92.4,102.2
Massachusetts,1.2000000000000028,99.3,98.1
McNeese St.,-11.700000000000003,99.5,111.2
Memphis,16.400000000000006,109.7,93.3
Mercer,-3.700000000000003,101.6,105.3
Merrimack,-16.099999999999994,83.7,99.8
Miami FL,13.700000000000003,115.0,101.3
Miami OH,-11.199999999999989,101.9,113.1
Michigan,12.0,109.2,97.2
Michigan St.,13.5,108.2,94.7
Middle Tennessee,3.6999999999999886,103.1,99.4
Milwaukee,-1.5,99.6,101.1
Minnesota,-3.0,100.2,103.2
Mississippi,7.299999999999997,103.1,95.8
Mississippi St.,10.899999999999991,101.8,90.9
Mississippi Valley St.,-22.400000000000006,86.8,109.2
Missouri,17.19999999999999,121.1,103.9
Missouri St.,5.200000000000003,103.8,98.6
Monmouth,-23.5,87.3,110.8
Montana,0.7000000000000028,106.5,105.8
Montana St.,7.300000000000011,101.9,94.6
Morehead St.,-7.800000000000011,97.1,104.9
Morgan St.,-6.099999999999994,95.0,101.1
Mount St. Mary's,-7.099999999999994,95.7,102.8
Murray St.,-1.7999999999999972,102.7,104.5
NJIT,-13.0,95.1,108.1
Navy,-4.599999999999994,106.0,110.6
Nebraska,7.200000000000003,102.8,95.6
Nebraska Omaha,-8.5,101.0,109.5
Nevada,13.400000000000006,108.9,95.5
New Hampshire,-8.699999999999989,94.4,103.1
New Mexico,15.400000000000006,111.5,96.1
New Mexico St.,0.5999999999999943,107.1,106.5
New Orleans,-15.600000000000009,94.3,109.9
Niagara,-6.700000000000003,96.1,102.8
Nicholls St.,-2.8999999999999915,96.9,99.8
Norfolk St.,-3.4000000000000057,102.3,105.7
North Alabama,-9.900000000000006,101.1,111.0
North Carolina,16.39999999999999,115.1,98.7
North Carolina A&T,-8.0,102.2,110.2
North Carolina Central,-3.799999999999997,102.4,106.2
North Carolina St.,18.30000000000001,112.9,94.6
North Dakota,-12.0,96.6,108.6
North Dakota St.,-8.300000000000011,98.1,106.4
North Florida,-7.300000000000011,101.6,108.9
North Texas,11.400000000000006,103.7,92.3
Northeastern,-5.900000000000006,97.3,103.2
Northern Arizona,-10.300000000000011,100.1,110.4
Northern Colorado,-5.800000000000011,105.1,110.9
Northern Illinois,-12.800000000000011,93.6,106.4
Northern Iowa,-0.7000000000000028,100.3,101.0
Northern Kentucky,-3.8000000000000114,96.6,100.4
Northwestern,12.599999999999994,101.1,88.5
Northwestern St.,-3.799999999999997,102.5,106.3
Notre Dame,3.0,108.0,105.0
Oakland,-8.799999999999997,102.8,111.6
Ohio,1.1000000000000085,105.4,104.3
Ohio St.,22.599999999999994,121.3,98.7
Oklahoma,14.900000000000006,111.7,96.8
Oklahoma St.,17.900000000000006,106.2,88.3
Old Dominion,0.10000000000000853,103.7,103.6
Oral Roberts,9.200000000000003,111.8,102.6
Oregon,13.200000000000003,109.0,95.8
Oregon St.,-3.5,97.3,100.8
Pacific,-2.3999999999999915,104.2,106.6
Penn,0.5999999999999943,106.5,105.9
Penn St.,14.299999999999997,111.6,97.3
Pepperdine,2.200000000000003,103.0,100.8
Pittsburgh,11.400000000000006,110.7,99.3
Portland,-0.29999999999999716,104.2,104.5
Portland St.,-2.1000000000000085,103.8,105.9
Prairie View A&M,-6.299999999999997,96.7,103.0
Presbyterian,-14.299999999999997,95.8,110.1
Princeton,6.699999999999989,105.1,98.4
Providence,14.900000000000006,112.7,97.8
Purdue,25.0,119.0,94.0
Queens,-3.1000000000000085,105.6,108.7
Quinnipiac,3.5999999999999943,104.1,100.5
Radford,0.6000000000000085,101.9,101.3
Rhode Island,-2.700000000000003,99.5,102.2
Rice,-1.2000000000000028,106.1,107.3
Richmond,4.700000000000003,101.7,97.0
Rider,-6.0,102.0,108.0
Robert Morris,-5.300000000000011,96.1,101.4
Rutgers,18.10000000000001,102.7,84.6
SIU Edwardsville,1.4000000000000057,100.7,99.3
SMU,0.20000000000000284,101.8,101.6
Sacramento St.,-3.5,104.6,108.1
Sacred Heart,-15.100000000000009,95.1,110.2
Saint Joseph's,-3.0999999999999943,100.0,103.1
Saint Louis,7.799999999999997,111.6,103.8
Saint Mary's,24.10000000000001,110.7,86.6
Saint Peter's,-11.099999999999994,94.2,105.3
Sam Houston St.,12.099999999999994,105.3,93.2
Samford,1.7999999999999972,107.7,105.9
San Diego,-2.3999999999999915,108.4,110.8
San Diego St.,20.0,111.0,91.0
San Francisco,7.799999999999997,106.5,98.7
San Jose St.,4.299999999999997,106.1,101.8
Santa Clara,9.900000000000006,108.0,98.1
Seattle,2.3000000000000114,102.9,100.6
Seton Hall,12.599999999999994,104.8,92.2
Siena,2.3999999999999915,105.3,102.9
South Alabama,-1.5,100.0,101.5
South Carolina,-8.200000000000003,96.6,104.8
South Carolina St.,-14.400000000000006,98.5,112.9
South Dakota,-9.800000000000011,100.6,110.4
South Dakota St.,-6.799999999999997,95.8,102.6
South Florida,0.7999999999999972,101.8,101.0
Southeast Missouri St.,-6.099999999999994,98.0,104.1
Southeastern Louisiana,-8.599999999999994,101.5,110.1
Southern,-5.0,95.1,100.1
Southern Illinois,2.8999999999999915,97.6,94.7
Southern Indiana,-9.200000000000003,101.3,110.5
Southern Miss,8.5,105.3,96.8
Southern Utah,1.6999999999999886,105.1,103.4
St. Bonaventure,1.4000000000000057,101.4,100.0
St. Francis NY,-19.700000000000003,89.0,108.7
St. Francis PA,-10.700000000000003,102.1,112.8
St. John's,6.799999999999997,106.3,99.5
St. Thomas,-0.5999999999999943,111.4,112.0
Stanford,5.5,105.5,100.0
Stephen F. Austin,1.2999999999999972,105.3,104.0
Stetson,-0.7999999999999972,111.8,112.6
Stonehill,-11.400000000000006,96.5,107.9
Stony Brook,-14.099999999999994,94.2,108.3
Syracuse,2.1000000000000085,104.7,102.6
TCU,14.400000000000006,107.5,93.1
Tarleton St.,1.1000000000000085,103.4,102.3
Team,0.0,0.0,0.0
Team,0.0,0.0,0.0
Team,0.0,0.0,0.0
Team,0.0,0.0,0.0
Team,0.0,0.0,0.0
Team,0.0,0.0,0.0
Temple,3.799999999999997,105.7,101.9
Tennessee,31.400000000000006,111.4,80.0
Tennessee Martin,-8.200000000000003,100.6,108.8
Tennessee St.,-10.0,98.4,108.4
Tennessee Tech,-9.100000000000009,100.3,109.4
Texas,20.30000000000001,113.4,93.1
Texas A&M,11.0,110.7,99.7
Texas A&M Commerce,-11.400000000000006,98.1,109.5
Texas A&M Corpus Chris,-1.1999999999999886,101.9,103.1
Texas Southern,-9.599999999999994,93.7,103.3
Texas St.,-0.6999999999999886,99.4,100.1
Texas Tech,15.0,106.8,91.8
The Citadel,-11.299999999999997,95.5,106.8
Toledo,7.200000000000003,116.8,109.6
Towson,0.8999999999999915,104.6,103.7
Troy,4.5,104.4,99.9
Tulane,7.6000000000000085,108.7,101.1
Tulsa,-7.300000000000011,99.6,106.9
UAB,13.200000000000003,113.2,100.0
UC Davis,2.799999999999997,102.1,99.3
UC Irvine,10.800000000000011,109.4,98.6
UC Riverside,-0.9000000000000057,102.0,102.9
UC San Diego,-7.5,96.1,103.6
UC Santa Barbara,4.3999999999999915,103.1,98.7
UCF,16.400000000000006,108.5,92.1
UCLA,27.599999999999994,115.8,88.2
UMBC,-2.0999999999999943,108.7,110.8
UMKC,-3.5999999999999943,96.9,100.5
UMass Lowell,0.29999999999999716,102.6,102.3
UNC Asheville,-4.599999999999994,100.4,105.0
UNC Greensboro,2.8999999999999915,97.3,94.4
UNC Wilmington,6.299999999999997,106.0,99.7
UNLV,13.399999999999991,106.6,93.2
USC,12.5,108.7,96.2
USC Upstate,-7.8999999999999915,98.4,106.3
UT Arlington,-8.699999999999989,96.4,105.1
UT Rio Grande Valley,-11.299999999999997,97.4,108.7
UTEP,-0.9000000000000057,93.0,93.9
UTSA,-11.400000000000006,101.1,112.5
Utah,14.800000000000011,105.9,91.1
Utah St.,15.799999999999997,114.5,98.7
Utah Tech,2.799999999999997,104.8,102.0
Utah Valley,9.399999999999991,105.6,96.2
VCU,3.799999999999997,99.8,96.0
VMI,-15.900000000000006,98.8,114.7
Valparaiso,-13.200000000000003,94.0,107.2
Vanderbilt,6.5,106.5,100.0
Vermont,2.5,101.8,99.3
Villanova,8.900000000000006,111.4,102.5
Virginia,18.299999999999997,111.7,93.4
Virginia Tech,16.5,111.5,95.0
Wagner,-12.699999999999989,91.9,104.6
Wake Forest,10.600000000000009,111.4,100.8
Washington,4.400000000000006,102.2,97.8
Washington St.,14.299999999999997,111.8,97.5
Weber St.,-6.199999999999989,97.9,104.1
West Virginia,18.700000000000003,112.7,94.0
Western Carolina,-7.900000000000006,99.0,106.9
Western Illinois,-11.199999999999989,100.4,111.6
Western Kentucky,-1.2999999999999972,103.0,104.3
Western Michigan,-13.600000000000009,100.3,113.9
Wichita St.,5.299999999999997,99.1,93.8
William & Mary,-5.799999999999997,100.3,106.1
Winthrop,-6.700000000000003,105.6,112.3
Wisconsin,12.099999999999994,104.8,92.7
Wofford,-3.299999999999997,103.8,107.1
Wright St.,-5.3999999999999915,99.7,105.1
Wyoming,1.2999999999999972,109.1,107.8
Xavier,19.200000000000003,117.3,98.1
Yale,6.5,103.7,97.2
Youngstown St.,3.0,113.0,110.0
