Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.8237,92,69.2437,104,101.89,212,107.338,142,106.597,266,108.557,236,-1.21883,189
2023,Air Force,63.6256,347,63.3509,346,104.511,144,107.275,144,104.382,220,105.318,162,1.9566,144
2023,Akron,66.4942,255,65.1568,302,109.147,55,109.998,97,100.919,120,103.854,128,6.14345,106
2023,Alabama,73.3149,8,73.3988,2,111.744,23,117.676,19,92.5028,9,91.2161,6,26.4599,3
2023,Alabama A&M,70.1152,76,69.1301,108,96.1655,320,96.6143,333,100.909,118,108.608,239,-11.9938,310
2023,Alabama St.,68.1002,178,66.4474,235,92.2616,350,94.1731,351,105.738,247,111.317,289,-17.1438,346
2023,Albany,67.7014,193,67.5296,176,97.5849,301,99.3429,300,112.28,348,116.671,353,-17.3285,348
2023,Alcorn St.,67.9224,184,67.5141,177,99.3554,271,103.928,216,103.211,186,109.989,264,-6.06173,243
2023,American,62.6849,358,62.7595,353,103.034,179,101.364,270,103.478,191,110.486,273,-9.12279,279
2023,Appalachian St.,65.5818,301,65.2241,297,99.2191,273,102.183,256,99.9463,94,102.798,107,-0.61489,175
2023,Arizona,73.0788,11,72.6228,10,114.018,11,120.87,6,98.0838,69,98.8673,57,22.0024,11
2023,Arizona St.,69.2425,118,68.806,123,101.615,221,108.816,120,96.5363,46,96.3526,30,12.4637,63
2023,Arkansas,70.1595,73,69.8534,62,105.994,116,113.336,53,94.5193,20,93.7708,11,19.5654,16
2023,Arkansas Pine Bluff,70.4967,61,69.8371,65,91.6985,351,96.0129,339,102.916,171,109.314,252,-13.3013,320
2023,Arkansas St.,64.209,340,63.6339,341,98.7942,282,100.841,280,106.092,256,110.283,268,-9.44248,284
2023,Army,67.7097,192,68.7032,130,104.404,147,103.72,220,102.603,163,110.364,269,-6.64425,253
2023,Auburn,68.8841,140,68.0458,157,104.704,141,111.757,74,96.349,41,94.9321,21,16.825,30
2023,Austin Peay,65.8231,290,65.0557,304,96.216,319,97.7178,326,110.408,324,111.54,296,-13.8222,324
2023,Ball St.,68.0208,182,67.6565,170,110.067,41,109.461,109,105.41,237,108.195,229,1.26643,155
2023,Baylor,68.1167,176,66.662,220,113.9,12,122.745,2,102.728,165,101.195,84,21.5499,13
2023,Bellarmine,62.5309,360,62.449,355,100.666,245,103.069,234,110.361,323,111.026,284,-7.95644,266
2023,Belmont,69.0788,128,68.6347,132,109.577,47,112.097,67,103.964,203,108.017,225,4.07921,126
2023,Bethune Cookman,69.7597,96,68.8638,117,94.8849,333,96.4194,336,108.932,308,114.323,336,-17.9031,351
2023,Binghamton,66.8926,238,66.5233,231,99.9601,257,99.2701,302,106.681,269,111.312,288,-12.0421,311
2023,Boise St.,67.0338,229,66.9552,213,105.696,123,110.871,84,93.5989,13,93.3754,10,17.4955,25
2023,Boston College,66.9481,235,67.0714,208,98.5193,288,102.741,242,103.762,195,102.389,104,0.351254,164
2023,Boston University,65.8969,286,65.735,283,98.8786,278,98.745,310,101.158,125,107.51,209,-8.76462,275
2023,Bowling Green,71.1349,38,69.9697,55,104.732,139,104.342,205,111.182,338,113.544,329,-9.20158,281
2023,Bradley,66.0077,280,65.7414,282,106.726,101,108.287,130,92.7624,10,97.6574,39,10.6296,82
