Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,71.8688,142,71.9422,96,85.5256,306,99.8319,187,93.3674,104,95.4758,81,4.35611,124
2023,Air Force,67.8491,266,67.182,340,95.5413,230,94.0288,305,97.2696,136,100.445,165,-6.41619,243
2023,Akron,65.1431,327,65.5001,358,97.5677,202,102.281,134,103.978,209,98.5891,135,3.69186,128
2023,Alabama,74.8292,62,75.3356,7,104.956,122,110.952,21,74.9803,15,89.0621,13,21.8903,15
2023,Alabama A&M,75.7125,48,72.1828,85,100.628,163,89.5839,356,113.108,289,104.297,265,-14.7129,337
2023,Alabama St.,74.5938,66,72.866,54,83.0448,316,90.1653,352,122.543,343,108.624,344,-18.4589,350
2023,Albany,66.4375,304,68.875,284,93.3214,252,93.2374,325,106.852,233,103.053,232,-9.81523,289
2023,Alcorn St.,66.7083,297,69.4875,254,96.6222,220,94.6191,295,95.0768,112,102.582,215,-7.96252,266
2023,American,65.2625,325,68.4417,303,95.5373,231,94.8674,290,111.989,282,106.194,305,-11.3264,310
2023,Appalachian St.,67.7896,269,68.6618,294,96.6669,217,97.6843,223,92.7388,100,99.9954,155,-2.31107,194
2023,Arizona,86.6375,1,77.3098,2,122.157,19,113.884,6,88.3603,71,91.066,31,22.8183,12
2023,Arizona St.,72.6324,113,72.4292,72,94.3457,246,101.354,148,85.9239,56,92.3128,43,9.04131,80
2023,Arkansas,72.8688,109,72.6887,63,102.92,143,109.536,33,72.6854,9,86.8709,5,22.6648,13
2023,Arkansas Pine Bluff,70.4375,171,71.4163,130,83.3552,315,90.8959,349,103.843,207,111.184,360,-20.2884,356
2023,Arkansas St.,64.25,334,69.826,236,80.9339,322,95.3186,280,94.9416,110,103.287,238,-7.9688,267
2023,Army,76.525,31,72.6769,64,100.621,164,94.8809,288,107.155,236,104.434,269,-9.55273,285
2023,Auburn,69.3458,205,71.7773,103,109.221,85,111.543,19,84.875,51,89.15,14,22.3928,14
2023,Austin Peay,65.3875,324,67.4859,328,72.3493,349,97.4552,230,122.332,342,103.843,258,-6.38799,242
2023,Ball St.,71.7625,144,71.3674,132,98.9375,186,100.132,180,115.659,310,105.312,287,-5.17942,231
2023,Baylor,75.7167,47,72.9516,52,131.457,4,115.395,2,82.3902,36,89.7886,18,25.6066,5
2023,Bellarmine,62.2375,350,65.4813,359,98.1301,195,100.025,181,102.88,193,105.168,285,-5.14276,229
2023,Belmont,71.3083,156,72.265,80,102.351,147,103.612,108,109.728,261,101.204,186,2.40795,142
2023,Bethune Cookman,72.9,106,70.4181,191,73.2885,346,93.9077,307,130.557,356,106.3,306,-12.3925,319
2023,Binghamton,68.4187,240,70.5216,182,94.93,239,96.4151,248,110.354,270,103.499,246,-7.08363,253
2023,Boise St.,72.25,122,70.1694,213,94.839,241,102.456,127,89.2435,76,93.6249,56,8.83141,83
2023,Boston College,72.8875,107,70.6568,174,97.5648,203,102.079,139,97.3643,137,96.2153,89,5.86359,108
2023,Boston University,70.2438,178,69.8186,237,91.7696,264,97.6736,224,106.148,225,103.736,256,-6.06269,237
2023,Bowling Green,72.3208,118,73.1883,47,101.562,153,98.1374,216,101.171,185,106.125,304,-7.98736,270
2023,Bradley,72.0813,131,70.344,199,104.632,127,103.126,115,100.683,175,99.093,141,4.03324,126
2023,Brown,73.1042,100,72.7124,61,92.6086,255,97.4808,227,105.98,223,104.117,260,-6.63652,248
2023,Bryant,78.5375,15,75.2566,8,113.322,47,101.008,156,89.1294,75,102.783,223,-1.77486,189
2023,Bucknell,60.5563,357,68.7918,288,114.768,43,98.8922,203,108.479,251,107.309,327,-8.41654,275
2023,Buffalo,83.5083,4,78.3382,1,85.5944,305,98.5365,208,106.988,235,101.888,200,-3.35188,206
2023,Butler,74.4625,69,71.6693,113,100.634,162,102.455,128,82.2751,35,97.214,103,5.24083,117
2023,BYU,77.7125,19,74.1259,24,86.7609,291,105.912,73,88.6117,72,91.9752,36,13.9369,55
2023,Cal Baptist,63.7208,338,67.3482,333,97.357,209,99.2029,194,91.3526,88,99.8422,152,-0.6393,170
2023,Cal Poly,76.6375,29,70.111,221,62.6325,359,92.4656,332,78.2907,22,99.091,140,-6.62543,247
2023,Cal St. Bakersfield,62.8625,344,67.2677,335,69.994,355,93.5683,315,114.536,306,102.603,217,-9.03468,279
2023,Cal St. Fullerton,68.3767,244,69.2365,268,100.679,161,98.8795,204,106.687,227,100.654,170,-1.77405,188
2023,Cal St. Northridge,68.0938,258,69.2576,267,86.5481,293,93.8722,310,96.1376,122,105.572,292,-11.6993,316
2023,California,66.6292,299,67.5604,324,90.9471,267,96.6479,245,101.16,184,97.9298,120,-1.28191,178
2023,Campbell,68.875,226,67.0512,344,97.2777,213,97.7427,222,105.989,224,99.9635,153,-2.22085,193
2023,Canisius,71.7521,145,71.7024,111,109.515,82,95.8472,265,113.547,293,105.669,294,-9.82212,290
2023,Central Arkansas,77.5875,21,75.4394,6,87.8161,284,95.4784,277,96.9337,133,109.138,347,-13.6597,331
2023,Central Connecticut,71.1417,158,68.5713,296,99.0229,185,93.0712,329,120.456,337,107.342,328,-14.2709,335
2023,Central Michigan,79.9938,8,73.9013,31,93.2299,254,95.6147,272,97.637,142,106.432,311,-10.8173,304
2023,Charleston,75.0153,58,75.2432,10,112.312,58,102.898,120,115.415,309,104.174,262,-1.27538,176
2023,Charleston Southern,68.15,252,71.1886,140,82.1717,319,93.2208,326,120.323,336,106.391,307,-13.1701,325
2023,Charlotte,69.1813,212,68.0981,314,117.09,32,100.67,164,76.4935,18,99.9794,154,0.690594,151
2023,Chattanooga,70.125,181,70.7256,168,96.4429,222,102.577,126,110.341,269,101.673,197,0.904117,150
2023,Chicago St.,66.4125,305,68.8679,285,92.4976,257,90.0628,354,112.971,286,113.262,363,-23.1991,360
2023,Cincinnati,69.3938,202,69.8712,234,112.24,60,107.81,48,91.6446,91,93.7368,59,14.0737,52
2023,Clemson,67.95,262,68.9252,279,107.844,97,106.432,63,97.8546,147,94.7932,71,11.6393,68
2023,Cleveland St.,63.0375,341,68.1251,313,101.437,157,97.352,232,118.889,331,105.607,293,-8.25508,273
2023,Coastal Carolina,0.0,361,71.3081,135,0.0,361,99.5022,190,200.0,361,100.781,177,-1.27849,177
2023,Colgate,74.2042,71,70.9122,154,110.207,77,106.015,69,100.412,171,98.3949,132,7.61984,90
2023,Colorado,78.2167,17,74.2608,20,99.7623,173,104.902,92,91.719,92,92.0407,38,12.8613,60
2023,Colorado St.,67.6625,273,68.4594,300,109.599,81,105.934,70,90.7926,86,98.6726,136,7.26157,95
2023,Columbia,75.7708,46,73.5417,37,79.46,326,93.4986,318,110.757,273,108.067,338,-14.5688,336
2023,Connecticut,74.0667,76,70.1448,218,115.011,41,109.661,30,78.7839,25,89.9795,20,19.6816,21
2023,Coppin St.,74.0375,78,75.244,9,99.7415,174,93.579,314,106.704,228,104.393,268,-10.8138,303
2023,Cornell,76.2188,37,74.7805,13,104.046,131,100.413,172,103.082,196,103.722,255,-3.3085,204
2023,Creighton,69.575,199,70.5667,178,125.267,8,110.177,26,89.1199,74,91.1335,32,19.0438,25
2023,Dartmouth,75.8333,44,71.1841,141,95.2029,235,95.0581,285,113.672,295,104.292,264,-9.23433,280
2023,Davidson,70.47,168,69.6063,245,111.081,70,106.515,61,105.398,218,100.913,179,5.6024,112
2023,Dayton,67.6583,274,67.232,338,98.2298,193,107.842,47,82.7145,41,90.4156,25,17.4268,30
