Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,70.7134,75,69.2159,101,99.2074,238,101.707,223,104.624,240,104.977,206,-3.26966,218
2023,Air Force,63.9879,347,63.1629,352,106.301,89,103.741,177,97.91,96,101.714,124,2.02734,147
2023,Akron,67.2044,250,65.6867,284,103.486,148,104.946,149,96.743,76,100.366,104,4.58022,118
2023,Alabama,74.126,11,73.9045,4,111.336,30,116.831,12,90.8238,15,90.0033,8,26.8278,4
2023,Alabama A&M,72.0842,36,70.6856,49,94.2441,324,93.6297,344,105.955,266,108.826,284,-15.1961,340
2023,Alabama St.,69.689,123,67.5736,191,91.9092,341,95.201,334,109.899,322,110.412,308,-15.2109,341
2023,Albany,68.05,197,67.7082,185,97.4819,272,99.4278,271,112.502,341,112.988,341,-13.5604,325
2023,Alcorn St.,68.3448,179,68.1619,167,94.049,328,101.048,237,105.893,265,107.751,260,-6.70297,249
2023,American,63.8724,350,63.8923,332,105.659,100,102.619,198,100.116,134,105.607,217,-2.98793,214
2023,Appalachian St.,67.3331,242,66.3597,256,95.6914,307,98.4207,288,98.5002,103,100.395,105,-1.97391,198
2023,Arizona,74.5292,4,73.0393,14,113.434,14,117.876,7,98.7967,108,99.1174,88,18.7591,20
2023,Arizona St.,69.5686,126,68.0154,170,105.156,105,108.698,82,93.6994,37,94.8511,33,13.8469,54
2023,Arkansas,71.466,50,70.43,55,106.197,90,111.718,46,92.0462,23,93.2904,22,18.428,22
2023,Arkansas Pine Bluff,70.8875,67,70.7144,47,86.1355,359,92.3153,349,103.416,215,107.05,245,-14.7352,335
2023,Arkansas St.,64.4422,339,63.5235,344,95.5783,312,96.1029,323,103.075,206,108.898,286,-12.7953,321
2023,Army,67.8696,205,68.6669,134,107.766,67,106.198,123,104.694,241,109.772,300,-3.57474,221
2023,Auburn,69.4257,139,68.3549,156,104.373,122,110.754,61,90.9345,16,91.8472,13,18.9072,19
2023,Austin Peay,66.2553,290,64.7171,315,98.3716,255,101.285,232,109.07,310,108.606,281,-7.32072,258
2023,Ball St.,67.355,240,67.5067,196,109.489,48,107.727,94,101.831,176,104.749,202,2.97736,138
2023,Baylor,70.2214,98,69.1066,108,113.534,13,117.771,8,98.7308,105,98.6636,77,19.1073,16
2023,Bellarmine,61.9797,362,61.9999,360,99.2574,235,101.248,233,110.413,326,109.364,292,-8.11652,268
2023,Belmont,68.6858,164,68.3056,158,106.162,91,108.226,85,102.053,180,104.717,201,3.50979,129
2023,Bethune Cookman,70.3256,89,69.2158,102,94.8717,315,96.6879,317,113.351,347,115.475,355,-18.7867,351
2023,Binghamton,67.9612,200,67.1741,219,98.8481,247,98.6909,286,107.826,294,111.221,317,-12.5298,318
2023,Boise St.,68.0838,194,67.7871,178,104.87,112,107.619,96,89.3684,8,90.7297,10,16.8892,27
2023,Boston College,66.7857,266,66.8636,235,96.1839,302,98.875,280,103.075,207,101.054,110,-2.17884,201
2023,Boston University,66.7487,269,66.6899,245,100.561,208,100.618,245,103.216,212,107.342,252,-6.72392,251
2023,Bowling Green,71.1908,57,70.1407,64,105.91,98,103.709,178,108.179,301,110.846,313,-7.13646,253
2023,Bradley,66.3868,280,65.3642,292,103.872,135,104.564,161,91.0104,18,96.1969,42,8.36727,87
2023,Brown,68.1622,190,68.3566,155,96.5936,292,98.3871,289,96.1655,69,101.152,111,-2.76456,209
2023,Bryant,73.395,18,73.5404,8,107.267,73,107.389,100,106.009,268,108.295,269,-0.905527,185
2023,Bucknell,66.1416,295,67.2773,209,99.1639,240,99.4961,268,102.074,181,108.595,280,-9.09923,281
2023,Buffalo,75.4315,2,73.7365,5,98.5938,250,102.556,199,105.136,248,105.624,218,-3.06818,216
2023,Butler,68.4921,173,67.2302,215,102.148,174,106.559,114,97.0739,85,97.5561,64,9.00249,84
2023,BYU,71.9438,41,70.5026,53,100.732,205,104.22,167,93.7575,39,94.3745,30,9.84514,79
2023,Cal Baptist,65.5165,308,65.0538,307,100.554,209,102.682,196,96.8279,78,101.425,116,1.25759,153
2023,Cal Poly,64.5424,337,64.5969,319,92.217,337,95.5091,330,101.592,166,104.529,196,-9.01989,278
2023,Cal St. Bakersfield,62.7874,359,62.9694,353,88.1578,355,92.2634,351,100.721,150,104.033,184,-11.7699,315
2023,Cal St. Fullerton,66.0681,297,65.5129,288,99.6243,228,102.323,205,99.9415,127,102.356,145,-0.0334207,171
2023,Cal St. Northridge,65.0625,323,64.1764,325,92.6671,336,95.3026,332,106.011,269,109.238,290,-13.9353,329
2023,California,64.2186,346,62.635,357,95.6537,311,101.609,225,104.053,231,103.858,180,-2.24919,203
2023,Campbell,65.3819,310,65.6575,285,99.4745,232,100.521,250,103.875,230,106.762,240,-6.24086,243
2023,Canisius,68.2189,188,67.5542,192,97.6336,267,98.3832,290,107.137,282,106.655,236,-8.27145,270
2023,Central Arkansas,73.0971,21,73.048,12,96.3362,300,98.2775,292,111.948,337,112.548,337,-14.2706,332
2023,Central Connecticut,66.6961,272,64.8724,312,97.6505,266,96.6281,318,106.06,270,110.374,307,-13.7461,328
2023,Central Michigan,70.2781,91,68.5243,147,93.8405,330,94.6945,340,100.159,136,103.722,172,-9.02774,279
2023,Charleston,70.8097,72,70.8826,43,110.657,38,109.64,74,96.381,72,99.6443,96,9.99618,78
2023,Charleston Southern,67.3967,235,66.6817,247,108.323,61,107.372,101,114.414,355,115.153,354,-7.78188,263
2023,Charlotte,62.4938,360,60.8931,362,107.97,65,107.188,106,96.2369,70,101.442,117,5.74631,109
2023,Chattanooga,67.7036,218,67.2433,213,110.947,35,111.934,42,107.281,285,108.456,275,3.47802,131
2023,Chicago St.,66.519,279,65.1202,305,98.1875,258,100.493,251,110.568,330,111.624,325,-11.1315,304
2023,Cincinnati,70.275,92,69.1309,106,107.28,72,108.027,88,97.1215,87,97.0303,54,10.9971,71
2023,Clemson,67.8814,203,68.4771,149,110.023,42,111.852,44,97.0174,84,97.9856,69,13.8668,52
2023,Cleveland St.,64.7483,331,63.86,333,105.104,108,103.174,188,100.031,129,103.738,174,-0.564568,182
2023,Coastal Carolina,68.8562,158,68.7946,126,99.7852,226,102.183,209,110.406,325,108.971,288,-6.78875,252
2023,Colgate,69.05,153,68.2788,160,115.19,6,112.436,38,105.762,262,107.686,257,4.75002,116
2023,Colorado,71.6204,46,70.6298,50,101.803,180,107.368,102,93.0823,30,93.1775,20,14.1902,48
2023,Colorado St.,67.6562,220,67.4226,200,107.024,77,111.071,55,103.743,226,105.534,216,5.53685,110
2023,Columbia,69.4566,133,68.8517,123,88.6163,354,90.6771,355,104.429,238,107.971,264,-17.2943,349
