Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,70.2975,77,69.0744,93,103.045,172,106.367,146,105.13,244,106.662,217,-0.295592,169
2023,Air Force,63.3421,352,62.6092,352,105.183,123,106.038,154,104.159,227,105.397,187,0.641622,159
2023,Akron,66.3611,269,64.5583,312,107.171,83,107.271,122,99.5649,99,101.852,108,5.41918,113
2023,Alabama,73.8085,7,73.6587,1,111.689,21,116.795,15,90.9869,8,89.7911,6,27.0037,2
2023,Alabama A&M,71.3881,40,69.8132,53,95.2266,321,95.1227,336,103.007,194,108.724,262,-13.601,326
2023,Alabama St.,68.8725,139,66.7365,208,91.9201,350,93.9357,348,106.757,272,109.985,290,-16.0497,341
2023,Albany,67.7333,197,66.9959,192,96.0471,315,97.6351,316,113.083,349,115.638,353,-18.0027,352
2023,Alcorn St.,67.8657,192,66.9387,195,96.6556,306,101.275,247,103.802,221,108.464,257,-7.18925,255
2023,American,63.2945,353,63.1271,344,104.573,133,102.407,220,101.931,156,107.548,240,-5.14092,232
2023,Appalachian St.,66.0591,285,64.9952,295,97.483,290,99.4096,285,97.6863,73,99.8243,77,-0.414673,173
2023,Arizona,73.318,13,72.4615,11,113.428,15,118.388,11,96.0492,50,95.775,35,22.6132,8
2023,Arizona St.,69.3768,114,68.4245,120,102.263,189,107.547,117,95.6816,43,95.8293,36,11.7181,65
2023,Arkansas,70.1634,86,69.3301,78,106.412,100,111.737,55,93.0184,16,92.3532,12,19.3833,19
2023,Arkansas Pine Bluff,70.6526,61,69.6225,59,89.8829,356,94.8279,342,102.343,173,107.163,230,-12.3354,314
2023,Arkansas St.,64.3677,338,63.4091,341,96.5885,307,97.7403,313,105.461,251,109.71,281,-11.9696,310
2023,Army,67.8727,191,68.3743,121,105.663,112,104.392,184,103.268,205,110.038,291,-5.64545,236
2023,Auburn,68.8656,141,67.8481,144,104.976,125,111.356,60,93.696,21,93.1284,15,18.2274,27
2023,Austin Peay,66.3113,270,65.1097,289,95.3033,318,96.6915,325,109.039,312,109.177,269,-12.486,315
2023,Ball St.,67.6166,205,66.8781,200,108.219,63,106.689,134,103.119,198,105.592,192,1.09691,152
2023,Baylor,68.7761,144,67.3728,172,114.119,11,120.554,1,100.515,124,99.1876,73,21.3667,13
2023,Bellarmine,62.1615,360,61.8162,360,98.9068,266,101.552,239,109.039,311,109.318,273,-7.76618,267
2023,Belmont,68.0733,182,67.5934,163,107.929,66,109.857,78,103.723,218,106.698,219,3.15866,130
2023,Bethune Cookman,70.551,66,69.4223,71,95.0189,323,96.0766,330,108.754,309,112.333,327,-16.2561,344
2023,Binghamton,67.0163,236,65.9949,247,98.6713,269,98.8931,293,107.405,281,111.013,310,-12.12,311
2023,Boise St.,67.2822,222,66.86,202,104.483,137,108.208,106,90.7853,7,90.7147,9,17.4929,28
2023,Boston College,66.6652,254,66.3539,230,98.8964,267,102.361,223,103.87,222,102.143,117,0.218097,163
2023,Boston University,66.0681,284,65.7288,260,98.2218,277,97.9457,309,102.157,163,107.665,243,-9.71955,288
2023,Bowling Green,71.025,53,69.3436,75,105.441,119,104.046,191,110.104,324,111.925,321,-7.87887,270
2023,Bradley,66.548,260,65.7064,262,106.194,104,107.494,120,93.5745,19,98.3224,58,9.17139,87
2023,Brown,69.0395,133,68.5571,118,98.3348,274,100.356,267,96.7263,61,101.271,100,-0.914988,183
2023,Bryant,72.9827,15,72.7714,6,107.163,85,107.091,128,103.39,209,107.522,238,-0.430935,174
2023,Bucknell,66.5454,261,67.0747,183,99.1775,260,99.0647,291,102.957,191,109.613,280,-10.5483,298
2023,Buffalo,74.4819,1,72.8324,5,103.224,163,105.245,165,105.844,252,106.203,208,-0.957739,186
2023,Butler,67.7317,198,66.0532,244,98.2416,275,104.034,192,100.337,118,98.1102,55,5.92413,105
2023,BYU,71.6823,34,70.1649,41,102.334,188,105.829,158,96.0124,49,96.1275,39,9.70118,79
2023,Cal Baptist,65.2999,312,63.8259,330,101.802,197,103.563,200,98.8438,89,103.313,144,0.249384,162
2023,Cal Poly,63.9219,342,63.4289,340,91.0977,352,94.4876,345,102.994,193,105.348,185,-10.8605,302
2023,Cal St. Bakersfield,62.5025,359,62.6349,350,93.3984,342,96.9341,323,103.762,220,106.699,220,-9.76529,289
2023,Cal St. Fullerton,65.8171,295,64.6015,310,99.3734,257,101.982,234,97.6202,69,100.02,82,1.96231,140
2023,Cal St. Northridge,64.9527,326,64.6548,307,92.5812,348,95.7621,333,106.456,263,109.535,277,-13.7728,328
2023,California,63.9041,344,62.3383,354,91.9788,349,99.1875,290,106.834,274,106.32,212,-7.13208,253
2023,Campbell,64.7171,330,64.0542,323,101.634,203,102.292,225,105.241,247,109.522,276,-7.23043,256
2023,Canisius,68.038,186,67.53,166,98.1905,278,99.8911,273,108.646,306,109.985,289,-10.0942,293
2023,Central Arkansas,72.7207,17,72.3215,12,99.0414,262,99.6776,279,113.422,352,113.967,343,-14.2891,330
2023,Central Connecticut,65.8933,291,64.128,320,98.5447,272,97.4845,317,105.049,242,112.419,329,-14.9349,333
2023,Central Michigan,68.9368,137,67.4932,167,93.5894,340,93.4054,349,105.874,253,106.935,225,-13.5294,325
2023,Charleston,70.9149,55,70.6514,32,111.175,24,111.17,63,95.7428,45,100.118,83,11.052,71
2023,Charleston Southern,66.139,279,65.2303,284,107.029,89,107.575,114,114.357,358,117.281,360,-9.70655,287
2023,Charlotte,61.9031,362,60.0907,362,106.207,103,107.568,115,98.1898,81,102.19,119,5.37796,114
2023,Chattanooga,68.2563,170,67.4666,169,108.024,65,108.675,99,107.707,287,109.606,279,-0.931132,184
2023,Chicago St.,65.8619,292,64.446,314,100.017,247,101.966,235,109.462,319,111.604,317,-9.63732,286
2023,Cincinnati,70.2201,84,68.6162,115,107.841,70,110.092,76,98.2953,82,97.8128,51,12.2793,61
2023,Clemson,68.2642,167,68.1038,132,107.035,88,108.508,102,97.121,64,97.6229,48,10.8854,72
2023,Cleveland St.,65.5779,301,64.6856,306,105.308,122,103.695,197,101.669,151,105.388,186,-1.69269,198
2023,Coastal Carolina,68.2131,174,67.9619,140,101.447,211,103.742,196,111.217,338,112.932,335,-9.18955,284
2023,Colgate,67.664,201,67.0976,181,113.419,16,111.9,53,102.231,165,106.905,223,4.99481,117
2023,Colorado,70.3285,75,69.7546,57,101.098,216,106.525,141,93.1842,18,93.454,19,13.0715,58
2023,Colorado St.,66.7944,250,66.265,237,106.485,98,111.372,59,105.95,255,106.128,203,5.244,115
2023,Columbia,70.2373,82,69.258,83,90.3035,354,93.2611,352,106.482,265,109.542,278,-16.2806,345
2023,Connecticut,69.493,111,67.1445,179,114.442,9,119.001,8,93.8,22,93.8994,21,25.1013,6
2023,Coppin St.,73.9298,5,72.7525,7,96.8218,301,99.2256,289,113.59,353,115.335,351,-16.1092,342
2023,Cornell,72.455,21,71.7848,19,115.095,7,115.585,22,106.646,268,109.923,288,5.6623,109
2023,Creighton,69.8167,100,67.9613,141,110.057,41,115.098,24,95.707,44,92.9912,13,22.1068,9
2023,Dartmouth,69.5215,110,68.2995,125,94.2432,335,96.718,324,102.838,187,105.905,197,-9.18729,283
2023,Davidson,66.3925,266,65.6312,263,103.076,171,107.268,123,102.526,179,104.389,169,2.87919,131
2023,Dayton,64.5725,332,63.5404,336,106.055,106,108.346,104,93.6637,20,96.9605,41,11.3851,68
2023,Delaware,67.2497,223,67.0121,188,102.046,194,101.867,236,104.65,237,106.676,218,-4.80902,228
2023,Delaware St.,67.5787,210,67.0082,189,90.1888,355,91.9098,356,109.341,316,110.941,309,-19.0308,354
