Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,71.8688,144,72.2042,90,85.5256,295,99.5424,187,93.3674,110,95.1896,84,4.35281,127
2023,Air Force,68.2625,243,67.1121,352,97.556,200,94.728,283,97.4959,142,99.9709,163,-5.24292,232
2023,Akron,65.1771,314,67.0904,353,96.4092,213,102.367,128,110.635,257,97.9467,124,4.42013,125
2023,Alabama,75.4812,59,75.6926,6,113.231,64,112.15,12,75.0683,23,89.8366,16,22.3136,15
2023,Alabama A&M,71.95,140,70.987,171,105.629,125,88.9721,356,116.748,300,103.463,255,-14.4912,334
2023,Alabama St.,80.15,14,74.6041,21,79.6767,319,90.2549,350,128.967,345,107.573,335,-17.3179,346
2023,Albany,66.4375,289,69.195,293,93.3214,238,92.978,321,106.852,222,102.822,236,-9.8441,289
2023,Alcorn St.,64.6,323,69.5494,278,96.2904,215,93.7883,303,100.317,167,104.054,272,-10.2661,294
2023,American,67.5125,265,69.4818,282,102.203,153,94.4827,293,108.128,231,105.581,301,-11.0988,303
2023,Appalachian St.,70.2667,179,69.51,281,99.9368,175,97.2952,224,93.6116,111,100.675,174,-3.3794,204
2023,Arizona,86.6375,2,77.563,2,122.157,24,113.594,6,88.3603,75,90.7757,32,22.8179,13
2023,Arizona St.,74.0375,81,73.6952,35,99.5071,178,102.418,127,86.2378,65,92.3345,47,10.0834,79
2023,Arkansas,72.8688,111,73.3923,42,102.92,146,109.28,31,72.6854,14,86.6243,5,22.6554,14
2023,Arkansas Pine Bluff,71.5687,154,71.5923,131,90.5627,255,90.9249,346,97.0921,138,111.022,361,-20.0968,355
2023,Arkansas St.,64.25,326,70.0982,235,80.9339,315,95.0189,276,94.9416,119,102.991,238,-7.97206,269
2023,Army,76.525,41,72.9927,54,100.621,169,94.6603,284,107.155,224,104.227,274,-9.56656,286
2023,Auburn,70.9125,172,73.0032,53,96.6241,210,110.462,24,78.228,30,88.4245,12,22.0377,16
2023,Austin Peay,65.3875,309,67.803,331,72.3493,338,97.1648,226,122.332,330,103.637,258,-6.47237,246
2023,Ball St.,71.7625,148,71.6766,126,98.9375,185,99.8339,178,115.659,292,105.021,294,-5.18756,231
2023,Baylor,73.7625,89,71.3908,146,137.53,1,115.271,2,84.6528,59,89.911,18,25.36,7
2023,Bellarmine,62.2375,344,65.6561,360,98.1301,191,99.7399,180,102.88,190,104.789,287,-5.04908,230
2023,Belmont,70.9375,170,72.6451,65,101.479,162,103.491,106,111.157,261,100.801,178,2.69037,136
2023,Bethune Cookman,72.9,108,70.6994,188,73.2885,335,93.6073,308,130.557,348,106.0,309,-12.393,321
2023,Binghamton,68.6875,235,70.9522,174,113.558,59,96.6333,239,109.19,242,103.275,247,-6.64135,251
2023,Boise St.,72.25,126,70.621,196,94.839,231,102.141,136,89.2435,86,93.1217,55,9.01944,80
2023,Boston College,76.2937,46,71.2004,155,97.9173,195,103.149,113,93.833,112,94.3465,71,8.80211,83
2023,Boston University,70.2438,182,70.0728,237,91.7696,250,97.3679,222,106.148,215,103.431,254,-6.06298,241
2023,Bowling Green,69.9437,189,73.4697,39,106.284,120,98.3516,208,99.8594,164,106.1,313,-7.74856,267
2023,Bradley,71.6375,153,70.7181,187,86.5469,282,102.251,131,117.257,307,99.3686,151,2.88188,133
2023,Brown,71.3063,164,71.5865,132,93.2806,239,97.5489,217,110.079,249,104.259,275,-6.70964,252
2023,Bryant,78.5375,24,75.7743,5,113.322,62,100.704,159,89.1294,84,102.464,223,-1.76025,184
2023,Bucknell,59.275,353,70.358,221,114.72,51,97.1413,227,84.3526,55,104.889,289,-7.74765,266
2023,Buffalo,86.6438,1,77.9382,1,86.9609,276,98.3662,207,106.105,214,102.074,209,-3.70823,208
2023,Butler,79.3875,19,71.5558,136,112.108,73,102.543,122,66.7611,7,97.8983,123,4.64512,120
