Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.8901,82,69.165,84,101.304,229,105.757,158,106.206,259,107.109,224,-1.35229,191
2023,Air Force,63.6234,345,63.1517,348,104.037,152,105.887,155,104.358,214,104.43,161,1.45644,146
2023,Akron,66.9744,231,65.3076,284,109.675,43,109.549,95,101.219,126,103.367,140,6.18183,106
2023,Alabama,72.6794,14,72.585,5,111.365,22,116.197,18,91.6507,4,88.0562,3,28.1407,2
2023,Alabama A&M,69.8428,85,68.2464,134,96.7316,313,96.3733,329,100.815,112,107.967,242,-11.5932,310
2023,Alabama St.,67.8581,184,65.9674,250,91.871,351,92.9515,352,105.994,250,110.767,297,-17.8151,350
2023,Albany,67.7014,193,67.3074,174,97.5849,300,98.6833,299,112.28,349,115.836,354,-17.1531,346
2023,Alcorn St.,67.8214,185,67.3437,173,98.3541,290,101.588,249,102.62,159,108.022,244,-6.43379,246
2023,American,62.6089,358,62.5303,352,102.968,175,100.716,264,103.73,193,109.828,276,-9.11171,276
2023,Appalachian St.,65.5818,298,64.9461,299,99.2191,276,101.172,255,99.9463,91,101.992,113,-0.819874,181
2023,Arizona,72.7404,11,72.1142,13,112.307,16,118.363,10,97.8503,60,96.2067,40,22.1562,10
2023,Arizona St.,69.0271,125,68.2194,137,102.35,195,109.148,99,97.6085,58,95.658,35,13.4903,53
2023,Arkansas,70.2274,69,69.6797,50,105.478,128,112.327,50,95.704,29,93.3766,15,18.9508,18
2023,Arkansas Pine Bluff,70.464,60,69.5916,58,91.3882,354,94.2284,344,102.456,151,107.871,240,-13.6426,322
2023,Arkansas St.,64.209,339,63.3503,344,98.7942,282,100.061,277,106.092,256,109.668,273,-9.60733,286
2023,Army,67.8896,182,68.5548,119,104.293,150,102.943,218,103.299,184,109.542,268,-6.59846,248
2023,Auburn,68.643,146,67.6894,162,105.535,124,112.665,43,98.3279,68,95.5217,33,17.1438,28
2023,Austin Peay,65.8231,289,64.7354,310,96.216,321,96.944,323,110.408,324,110.836,299,-13.8919,324
2023,Ball St.,68.2147,172,67.5184,166,109.558,45,107.758,121,105.959,248,107.801,239,-0.0432807,167
2023,Baylor,67.7673,187,66.579,215,113.182,11,121.446,2,103.795,197,101.604,105,19.8418,16
2023,Bellarmine,62.5309,359,62.1055,357,100.666,243,102.287,235,110.361,323,110.256,287,-7.96895,262
2023,Belmont,69.0788,122,68.3412,130,109.577,44,111.203,67,103.964,203,107.456,231,3.74683,125
2023,Bethune Cookman,69.8387,86,68.9467,96,96.2072,322,96.7239,326,109.059,308,114.348,344,-17.6241,349
2023,Binghamton,66.5612,254,66.0249,243,99.9519,259,98.5708,300,107.432,282,110.26,288,-11.689,312
2023,Boise St.,66.8032,237,66.3292,223,105.954,110,110.997,71,96.283,37,94.9634,27,16.0335,35
2023,Boston College,66.7362,240,66.5247,216,99.2327,275,102.512,230,104.658,221,102.76,125,-0.248145,172
2023,Boston University,65.8969,285,65.403,279,98.8786,281,98.0058,307,101.158,122,106.494,206,-8.48819,269
2023,Bowling Green,71.1349,38,69.6282,56,104.732,143,103.355,208,111.182,334,112.903,331,-9.54833,285
2023,Bradley,65.8967,286,65.3862,280,105.642,119,106.83,143,94.9561,21,98.4967,61,8.33306,90
2023,Brown,69.897,81,69.3285,72,98.9997,278,100.899,261,98.4884,70,101.294,100,-0.394573,173
2023,Bryant,72.2369,23,71.9891,15,105.461,129,104.889,172,103.923,201,107.477,232,-2.58836,207
2023,Bucknell,66.1334,277,66.7817,201,99.4072,267,98.8737,294,103.608,189,110.075,281,-11.201,304
2023,Buffalo,73.5653,6,72.1636,11,102.365,194,103.93,194,106.737,269,106.697,212,-2.76688,210
2023,Butler,67.2418,216,65.4724,277,96.8862,311,102.546,228,101.384,131,98.2081,58,4.338,122
2023,BYU,70.6248,53,69.5451,66,104.842,142,108.937,102,98.8727,74,97.5415,51,11.3959,76
2023,Cal Baptist,65.6213,297,64.0467,332,101.157,233,103.615,202,99.5956,88,102.503,122,1.11214,151
2023,Cal Poly,64.4705,335,64.1313,330,91.4511,353,93.9442,348,102.411,148,104.269,156,-10.3249,293
2023,Cal St. Bakersfield,63.3555,350,63.17,347,92.02,350,94.8377,340,102.61,158,105.245,178,-10.4068,294
2023,Cal St. Fullerton,65.2092,312,64.7808,308,101.51,222,104.625,179,98.2456,67,100.451,86,4.17433,123
