Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,70.7134,76,69.3038,102,99.2074,238,101.859,222,104.624,240,105.06,205,-3.20035,215
2023,Air Force,63.9879,347,63.1576,352,106.301,91,103.74,180,97.91,98,101.743,126,1.99731,147
2023,Akron,67.2044,250,65.7693,281,103.486,149,105.041,151,96.743,75,100.396,103,4.64506,120
2023,Alabama,74.126,11,73.9572,4,111.336,30,116.907,12,90.8238,15,90.1005,8,26.8069,4
2023,Alabama A&M,72.4777,30,71.0269,44,94.4311,319,94.343,343,106.12,268,108.527,276,-14.1843,332
2023,Alabama St.,69.8836,115,67.8649,177,91.1758,342,94.8227,338,111.041,330,111.353,317,-16.5307,345
2023,Albany,68.05,198,67.7369,185,97.4819,272,99.388,275,112.502,342,113.085,340,-13.6965,326
2023,Alcorn St.,68.492,174,68.4584,155,93.4445,330,100.699,245,106.787,279,108.405,271,-7.70566,262
2023,American,63.8724,350,64.0223,331,105.659,103,102.554,200,100.116,132,105.549,213,-2.99436,211
2023,Appalachian St.,67.3331,241,66.3934,255,95.6914,307,98.4832,289,98.5002,102,100.459,105,-1.97564,195
2023,Arizona,74.5292,5,73.0983,13,113.434,14,117.932,7,98.7967,109,99.1337,88,18.7982,20
2023,Arizona St.,69.5686,130,68.0559,168,105.156,106,108.768,83,93.6994,38,94.9379,35,13.8304,53
2023,Arkansas,71.466,52,70.4663,55,106.197,92,111.796,44,92.0462,24,93.3514,22,18.4443,21
2023,Arkansas Pine Bluff,71.0839,59,71.0471,43,84.2161,359,91.595,353,103.36,217,107.306,250,-15.7107,342
2023,Arkansas St.,64.4422,341,63.5201,344,95.5783,312,96.1522,323,103.075,206,108.986,286,-12.8333,321
2023,Army,67.8696,204,68.7501,130,107.766,66,106.176,123,104.694,241,109.76,296,-3.58344,221
2023,Auburn,69.4257,140,68.4222,157,104.373,124,110.843,60,90.9345,16,91.908,13,18.9348,19
2023,Austin Peay,66.2553,289,64.7828,315,98.3716,255,101.371,234,109.07,308,108.617,280,-7.24579,255
2023,Ball St.,67.355,239,67.5375,196,109.489,48,107.785,97,101.831,176,104.82,199,2.96475,138
2023,Baylor,70.2214,101,69.1509,110,113.534,12,117.839,8,98.7308,106,98.7234,77,19.1158,16
2023,Bellarmine,61.9797,362,62.0301,360,99.2574,236,101.304,235,110.413,324,109.433,290,-8.12915,268
2023,Belmont,68.6858,164,68.3535,159,106.162,93,108.303,86,102.053,181,104.737,198,3.56685,127
2023,Bethune Cookman,70.4715,83,69.5973,83,94.2498,322,96.553,318,113.374,347,114.349,351,-17.7959,351
2023,Binghamton,67.9612,200,67.2243,216,98.8481,248,98.7436,288,107.826,295,111.178,316,-12.4345,317
2023,Boise St.,68.0838,195,67.818,179,104.87,110,107.683,98,89.3684,8,90.7772,10,16.9056,27
2023,Boston College,66.7857,264,66.9126,233,96.1839,301,99.0327,279,103.075,207,101.111,111,-2.07814,200
2023,Boston University,66.7487,267,66.647,247,100.561,209,100.769,244,103.216,212,107.481,253,-6.71204,249
2023,Bowling Green,71.1908,56,70.1764,63,105.91,99,103.804,178,108.179,300,110.887,312,-7.08288,253
2023,Bradley,66.3868,281,65.3856,294,103.872,137,104.659,158,91.0104,18,96.2125,43,8.44654,87
2023,Brown,67.8034,209,67.9462,174,96.0972,303,97.6376,303,95.4063,57,101.005,110,-3.36732,216
2023,Bryant,73.395,18,73.57,8,107.267,75,107.329,106,106.009,265,108.514,274,-1.18498,185
2023,Bucknell,66.1416,295,67.3314,207,99.1639,240,99.5121,272,102.074,183,108.526,275,-9.01337,280
2023,Buffalo,75.4315,2,73.7872,5,98.5938,250,102.622,197,105.136,247,105.653,217,-3.03012,212
2023,Butler,68.4921,173,67.3008,210,102.148,174,106.615,115,97.0739,85,97.58,63,9.03476,84
2023,BYU,71.9438,41,70.5375,52,100.732,206,104.264,166,93.7575,39,94.4373,30,9.82683,78
2023,Cal Baptist,65.5165,309,65.0501,308,100.554,210,102.806,194,96.8279,78,101.587,121,1.21906,152
2023,Cal Poly,64.8067,331,64.947,312,90.7346,347,94.2671,344,100.245,138,103.671,169,-9.4039,286
2023,Cal St. Bakersfield,62.4057,360,62.3535,359,89.5589,351,93.5611,345,100.041,128,104.253,187,-10.6922,298
2023,Cal St. Fullerton,65.9153,300,64.9523,311,98.9177,245,102.153,214,101.991,180,103.499,166,-1.34652,186
2023,Cal St. Northridge,65.3917,310,64.3122,323,93.19,333,95.6581,329,106.647,277,110.286,305,-14.6276,335
2023,California,64.2186,346,62.6272,357,95.6537,311,101.683,228,104.053,231,103.953,184,-2.26961,204
2023,Campbell,65.3819,311,65.6837,284,99.4745,233,100.57,249,103.875,230,106.784,239,-6.21365,244
2023,Canisius,68.2189,190,67.6126,192,97.6336,269,98.4563,290,107.137,281,106.854,241,-8.39777,271
2023,Central Arkansas,73.0971,22,73.0798,14,96.3362,300,98.3458,292,111.948,336,112.609,337,-14.2628,333
2023,Central Connecticut,66.6961,270,64.8273,313,97.6505,268,96.4993,319,106.06,266,110.308,306,-13.809,327
2023,Central Michigan,70.2781,93,68.5521,149,93.8405,326,94.7146,339,100.159,134,103.735,171,-9.02082,281
2023,Charleston,70.7693,73,70.6713,49,110.437,38,109.581,75,97.5419,92,100.397,104,9.1848,80
2023,Charleston Southern,67.3967,235,66.6923,246,108.323,62,107.512,99,114.414,354,115.246,356,-7.73329,263
