Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,70.9917,61,69.5581,84,97.4007,273,100.634,242,105.127,245,105.146,210,-4.5121,228
2023,Air Force,64.1227,345,63.5313,344,107.191,73,104.271,165,98.6092,104,101.996,137,2.2749,143
2023,Akron,67.1307,253,65.6145,286,103.55,146,104.641,153,95.5243,58,99.3882,93,5.25289,111
2023,Alabama,74.2183,9,74.0923,3,110.868,36,116.001,12,90.6162,14,89.0452,6,26.9556,4
2023,Alabama A&M,72.0842,36,70.6337,49,94.2441,325,93.5985,343,105.955,265,108.772,285,-15.1738,339
2023,Alabama St.,69.689,122,67.5592,192,91.9092,343,95.1022,334,109.899,322,110.387,310,-15.2852,341
2023,Albany,68.05,195,67.6973,183,97.4819,271,99.1433,270,112.502,340,112.832,341,-13.6892,327
2023,Alcorn St.,68.3448,176,68.067,165,94.049,328,100.809,239,105.893,264,107.566,258,-6.7577,249
2023,American,63.5128,351,63.795,336,105.5,103,102.446,199,101.329,158,106.818,240,-4.37157,227
2023,Appalachian St.,67.3331,241,66.3547,258,95.6914,309,98.3011,289,98.5002,102,100.324,104,-2.02287,199
2023,Arizona,74.5292,4,73.0332,12,113.434,13,117.588,7,98.7967,110,98.6373,85,18.9505,18
2023,Arizona St.,69.5686,125,67.9966,172,105.156,108,108.698,86,93.6994,34,94.6027,31,14.0951,51
2023,Arkansas,71.4776,51,70.2808,55,106.188,89,111.523,49,93.0558,28,93.3431,22,18.18,22
2023,Arkansas Pine Bluff,70.8875,65,70.6077,50,86.1355,359,92.1756,350,103.416,214,106.956,242,-14.78,335
2023,Arkansas St.,64.4422,340,63.4934,345,95.5783,312,95.899,323,103.075,206,108.796,287,-12.8974,321
2023,Army,67.8838,204,68.6696,131,107.162,74,105.246,135,104.423,238,109.445,300,-4.19862,223
2023,Auburn,69.0771,152,68.0534,166,104.469,121,110.631,59,90.1933,11,90.7251,11,19.9057,15
2023,Austin Peay,66.2553,290,64.7186,315,98.3716,253,101.047,232,109.07,311,108.447,281,-7.39999,256
2023,Ball St.,67.5055,226,67.7004,182,109.007,53,106.765,107,101.738,171,104.408,194,2.35775,141
2023,Baylor,69.5334,126,68.3186,153,115.007,9,119.737,3,100.354,139,99.9292,102,19.8081,17
2023,Bellarmine,61.9797,362,61.9158,360,99.2574,238,101.02,235,110.413,326,109.23,291,-8.20995,267
2023,Belmont,68.4596,171,68.0814,163,107.114,76,108.756,85,101.995,180,104.517,200,4.23975,121
