Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.3466,144,68.4372,162,99.7991,214,101.022,198,103.443,213,101.883,160,-0.861214,179
2023,Air Force,64.4912,338,63.6664,343,106.485,81,101.063,196,98.3482,111,101.498,151,-0.434888,174
2023,Akron,66.3369,287,65.2938,303,100.727,197,102.438,170,97.0999,94,98.7202,101,3.7177,125
2023,Alabama,74.5298,7,74.5948,2,108.683,56,113.405,20,91.8579,34,89.8971,12,23.5076,8
2023,Alabama A&M,72.4177,34,71.0969,46,94.1736,309,92.1945,345,105.419,255,106.097,260,-13.9023,327
2023,Alabama St.,70.2554,106,68.5476,154,90.038,348,92.4566,342,110.819,327,108.888,304,-16.4316,347
2023,Albany,68.32,196,68.6819,145,94.4263,306,95.4529,316,112.72,340,110.871,341,-15.4184,341
2023,Alcorn St.,67.7012,228,68.1005,178,88.1997,354,96.5412,292,108.16,297,106.216,262,-9.67513,290
2023,American,63.4495,354,63.866,336,106.839,76,101.02,199,97.2677,98,102.446,179,-1.42615,187
2023,Appalachian St.,66.9763,258,65.9507,276,96.1259,287,97.4799,279,101.791,180,102.265,170,-4.78517,232
2023,Arizona,75.3583,3,73.2827,12,115.822,8,118.891,1,96.2789,83,95.2771,54,23.6143,7
2023,Arizona St.,69.6956,128,67.8118,191,103.212,148,105.21,111,92.3623,37,92.3989,25,12.8116,60
2023,Arkansas,71.5953,53,70.9321,51,107.525,70,110.634,39,86.2117,5,87.8796,4,22.7549,9
2023,Arkansas Pine Bluff,70.5761,94,70.5131,61,82.0991,360,90.8894,350,109.729,315,110.613,335,-19.7233,354
2023,Arkansas St.,63.9029,350,62.4647,356,98.1451,250,96.1922,300,103.737,221,108.32,297,-12.1276,317
2023,Army,68.4104,189,69.3259,113,105.682,97,101.78,185,104.104,231,108.339,299,-6.55863,247
2023,Auburn,69.5125,136,68.4624,160,103.644,137,108.416,61,90.2424,21,90.5431,16,17.8729,27
2023,Austin Peay,65.6671,308,64.7605,316,95.9857,289,99.3693,242,108.081,295,105.019,235,-5.64971,236
2023,Ball St.,66.7962,267,67.3618,216,110.488,37,107.266,78,102.685,196,104.495,228,2.77155,140
2023,Baylor,70.6045,91,69.5645,107,112.681,19,113.876,18,96.7858,91,95.7666,63,18.1096,25
2023,Bellarmine,62.4904,361,62.145,359,98.1572,249,100.923,202,112.178,334,109.166,310,-8.24294,269
2023,Belmont,69.2563,149,68.9328,133,104.67,112,105.859,97,102.971,201,103.932,215,1.92789,147
2023,Bethune Cookman,69.9487,118,69.2621,118,92.1809,329,93.8358,337,113.294,346,110.763,338,-16.9275,349
2023,Binghamton,68.5308,183,67.5816,203,98.4869,242,97.3876,282,109.072,305,110.497,333,-13.1089,324
2023,Boise St.,67.6616,229,67.5143,204,101.743,179,102.585,166,88.8435,12,90.436,15,12.1494,65
