Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.8778,91,69.2109,102,103.017,177,107.735,137,106.657,268,108.591,242,-0.855545,181
2023,Air Force,63.6256,346,63.2963,348,104.511,144,107.167,145,104.382,219,105.33,165,1.83754,146
2023,Akron,66.3085,269,64.7154,317,108.559,63,108.968,113,99.6938,96,102.711,110,6.25751,104
2023,Alabama,73.3737,8,73.4901,2,111.745,23,117.417,18,92.0544,8,90.6526,5,26.7644,3
2023,Alabama A&M,70.3605,66,69.2678,99,96.9677,311,96.9112,333,101.169,131,108.752,247,-11.841,311
2023,Alabama St.,67.9788,183,66.3397,247,92.9593,350,94.6247,349,106.217,259,111.641,300,-17.0164,346
2023,Albany,67.6224,201,67.2601,192,97.9539,294,99.3784,297,112.254,349,116.777,354,-17.399,350
2023,Alcorn St.,68.0674,179,67.6346,170,98.9891,274,103.652,218,103.542,191,109.982,264,-6.32979,250
2023,American,63.1171,355,63.1522,350,103.06,173,101.269,271,103.898,202,110.948,286,-9.67878,288
2023,Appalachian St.,65.6632,298,65.2228,296,99.321,269,102.078,253,99.6792,95,102.413,106,-0.335599,173
2023,Arizona,73.1603,10,72.6914,7,113.707,12,120.292,6,97.5161,61,98.6258,56,21.6659,11
2023,Arizona St.,69.1419,127,68.5802,131,102.204,201,108.916,115,96.0901,39,96.4072,34,12.5085,61
2023,Arkansas,70.2973,68,69.8901,57,106.679,101,113.335,48,93.8697,18,93.1808,10,20.1541,15
2023,Arkansas Pine Bluff,70.4936,62,69.7957,66,91.7958,351,96.5425,335,103.235,185,109.534,260,-12.9913,320
2023,Arkansas St.,64.352,341,63.7853,339,97.5597,300,99.4825,296,106.096,255,110.371,271,-10.8882,299
2023,Army,67.7813,189,68.7193,123,104.688,141,103.996,208,102.919,173,110.427,274,-6.43153,252
2023,Auburn,68.7901,140,68.1077,156,104.676,142,111.187,80,95.8192,35,94.5863,17,16.6005,29
2023,Austin Peay,65.8231,290,65.0191,303,96.216,320,97.4478,326,110.408,326,111.408,294,-13.9599,328
2023,Ball St.,67.9524,185,67.4553,177,109.41,50,108.667,119,103.87,200,107.296,205,1.3718,152
2023,Baylor,68.1167,175,66.6383,223,113.9,11,122.559,2,102.728,168,101.022,85,21.5373,12
2023,Bellarmine,62.5751,360,62.3091,356,100.985,235,102.782,234,109.888,320,110.65,279,-7.86758,264
2023,Belmont,68.9352,136,68.5733,132,109.096,54,111.194,78,103.16,182,107.189,203,4.00531,127
2023,Bethune Cookman,69.7597,97,68.838,119,94.8849,333,95.9831,340,108.932,311,113.932,334,-17.9494,352
2023,Binghamton,66.9906,234,66.6162,224,100.245,253,99.7416,293,107.064,277,111.577,296,-11.835,310
2023,Boise St.,67.3051,217,67.2426,193,105.505,124,110.331,87,93.3365,10,93.2047,11,17.126,26
2023,Boston College,66.9567,236,67.1367,199,98.2459,291,102.311,250,103.773,197,102.515,108,-0.204912,168
