Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.6781,131,68.3945,152,99.6653,222,100.671,213,103.233,213,102.108,163,-1.43703,187
2023,Air Force,64.4912,341,63.2966,349,106.485,81,101.514,193,98.3482,107,101.689,149,-0.175751,170
2023,Akron,66.3369,286,65.1863,304,100.727,200,102.802,166,97.0999,91,99.075,104,3.72677,126
2023,Alabama,74.0661,12,74.0793,3,109.133,49,113.968,18,90.8641,24,89.1265,9,24.842,7
2023,Alabama A&M,72.5644,32,71.1538,40,94.7952,307,93.1345,342,106.521,275,107.587,284,-14.4523,337
2023,Alabama St.,69.71,128,67.5748,194,90.2645,346,92.4468,344,109.982,320,108.754,301,-16.3071,344
2023,Albany,68.1227,200,68.0496,171,97.061,269,98.2374,266,111.718,335,110.588,330,-12.3505,319
2023,Alcorn St.,68.1743,197,68.2157,160,90.4529,345,97.6792,278,107.738,294,106.801,269,-9.12176,281
2023,American,63.6887,351,64.0161,329,107.275,70,101.854,187,98.1423,103,103.036,187,-1.18203,185
2023,Appalachian St.,67.2994,244,66.1124,265,96.3527,285,98.1531,268,100.714,151,101.132,140,-2.97854,209
2023,Arizona,74.7406,3,72.7924,15,114.406,9,117.527,5,97.3252,92,96.349,67,21.178,11
2023,Arizona St.,69.8834,116,67.9214,178,103.037,147,105.247,112,92.1777,30,92.6278,29,12.6189,64
2023,Arkansas,71.3106,57,70.4824,54,106.199,87,110.155,42,87.5939,7,88.7617,7,21.3936,10
2023,Arkansas Pine Bluff,71.5292,52,71.4392,35,82.3703,362,90.0834,353,107.292,287,108.884,302,-18.8006,352
2023,Arkansas St.,64.1616,347,62.8657,352,96.8469,275,95.6689,314,103.309,215,107.836,286,-12.1668,314
2023,Army,68.4104,185,69.1713,111,105.682,96,102.155,179,104.104,235,108.532,297,-6.37665,247
2023,Auburn,69.3667,139,67.7699,186,103.864,134,108.826,57,90.0686,21,89.9275,15,18.8981,19
2023,Austin Peay,65.6212,307,64.0569,327,98.5765,241,100.837,208,107.172,284,105.152,240,-4.31472,226
2023,Ball St.,66.7962,264,67.0635,226,110.488,37,107.383,80,102.685,202,104.789,231,2.59463,139
2023,Baylor,70.5501,89,69.3321,98,113.236,14,114.915,14,98.5699,111,97.417,84,17.4977,27
2023,Bellarmine,62.3661,361,62.1188,359,99.9643,216,102.05,182,111.455,333,109.165,310,-7.11568,261
2023,Belmont,68.8418,165,68.597,138,105.513,99,106.526,91,102.623,201,103.724,207,2.80196,135
2023,Bethune Cookman,69.7911,123,68.8352,125,93.0203,327,94.9591,326,113.189,345,111.403,342,-16.4435,345
2023,Binghamton,68.5308,179,67.5613,195,98.4869,243,97.5816,281,109.072,309,110.791,333,-13.2089,326
2023,Boise St.,67.7783,221,67.3222,208,102.836,150,104.128,137,88.5872,11,89.7692,14,14.3584,48
2023,Boston College,66.7504,266,67.1766,221,95.6046,300,97.7794,277,99.8263,134,97.7491,86,0.030334,165
2023,Boston University,66.5626,273,66.4858,253,99.7896,220,99.0811,249,101.382,170,105.483,246,-6.40215,249
2023,Bowling Green,71.3115,56,69.9991,73,104.547,115,101.095,200,105.007,248,107.298,279,-6.2028,245
2023,Bradley,66.5203,277,65.5169,290,102.408,160,102.721,169,89.5682,16,93.2098,33,9.51086,77
2023,Brown,67.8606,216,67.9196,179,95.3756,302,95.9881,309,94.8283,59,99.9026,122,-3.91456,223
2023,Bryant,74.38,7,74.1171,1,104.009,129,103.443,153,105.046,249,105.798,254,-2.35546,202
2023,Bucknell,66.1609,293,67.3118,210,100.013,214,99.1819,245,101.765,181,107.451,281,-8.26922,271
2023,Buffalo,75.0567,2,73.418,7,99.0283,236,102.345,177,104.709,245,103.617,202,-1.27174,186
2023,Butler,68.3941,186,67.1972,219,102.133,169,105.137,114,95.9149,74,95.8409,58,9.29588,83
2023,BYU,71.682,49,70.5528,52,99.4908,227,102.579,173,92.4132,32,92.5438,28,10.0349,75
2023,Cal Baptist,65.5467,311,64.9485,311,99.1305,232,99.7956,234,95.0435,61,98.6886,99,1.10697,154
2023,Cal Poly,63.9598,348,64.3818,318,91.8116,335,93.9068,336,100.231,144,102.345,166,-8.43791,274
2023,Cal St. Bakersfield,63.1441,358,62.7598,353,89.4443,351,93.2052,339,100.481,147,103.191,192,-9.98576,291
2023,Cal St. Fullerton,65.0416,324,64.1438,324,98.7927,240,100.191,225,101.4,172,102.024,158,-1.83278,194
2023,Cal St. Northridge,65.9442,301,65.4801,291,93.7106,322,95.1175,324,106.518,273,108.89,303,-13.7728,330
2023,California,64.2055,346,62.2571,358,95.9725,294,100.138,226,103.652,226,102.556,172,-2.41815,203
2023,Campbell,65.3632,315,65.6541,282,97.1016,267,97.9557,273,103.245,214,104.574,222,-6.61776,251
2023,Canisius,68.302,193,67.4076,202,98.4994,242,98.2422,265,107.82,296,105.235,242,-6.99245,259
2023,Central Arkansas,73.0717,26,73.04,13,95.3714,303,96.1831,302,111.145,332,111.267,341,-15.0837,339
2023,Central Connecticut,66.8021,261,65.0487,309,96.2155,289,94.0917,335,104.407,241,107.287,278,-13.1953,325
2023,Central Michigan,70.101,109,68.7118,132,94.2201,317,94.514,329,100.19,143,102.693,180,-8.17867,269
2023,Charleston,71.4006,54,71.2531,37,110.073,42,107.7,77,97.4053,93,98.5647,97,9.13555,84
2023,Charleston Southern,66.7635,265,66.5151,251,106.201,86,103.962,144,116.456,359,114.492,361,-10.5308,296
2023,Charlotte,62.4117,360,60.2454,362,108.638,57,106.617,88,96.9097,86,100.322,129,6.29548,102
2023,Chattanooga,67.8505,218,67.2362,215,108.721,56,108.819,58,106.428,269,106.469,265,2.34994,141
2023,Chicago St.,66.3484,285,65.3246,297,97.2325,264,98.047,271,109.922,318,109.98,321,-11.9329,312
2023,Cincinnati,70.6367,86,69.5473,88,108.004,62,107.952,74,99.3384,125,97.8106,89,10.1416,74
