Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,70.2975,75,69.0256,93,103.045,166,106.719,148,105.13,244,107.264,213,-0.545579,173
2023,Air Force,63.4503,350,62.7438,349,104.558,138,105.757,166,102.994,193,105.37,180,0.387386,160
2023,Akron,66.2526,277,64.3757,313,106.448,93,107.548,126,96.7749,62,100.75,89,6.79813,95
2023,Alabama,73.7382,9,73.6049,1,110.954,28,116.349,20,90.9654,8,90.3224,5,26.0266,5
2023,Alabama A&M,71.9081,32,70.2476,37,95.0689,326,95.3624,343,102.746,184,108.815,256,-13.4526,327
2023,Alabama St.,68.8525,140,66.7454,204,91.311,350,94.025,349,107.281,279,111.032,297,-17.0069,347
2023,Albany,67.5168,209,66.9361,194,96.5157,309,98.91,302,112.797,349,115.885,351,-16.9752,346
2023,Alcorn St.,67.8596,190,66.7267,205,95.6346,319,101.402,255,103.841,222,108.593,249,-7.19158,257
2023,American,63.422,351,63.2046,342,105.23,124,103.54,210,102.041,162,108.192,236,-4.65218,229
2023,Appalachian St.,66.2822,276,65.1789,287,98.0487,278,100.584,275,98.7816,95,101.582,99,-0.998044,182
2023,Arizona,73.4182,10,72.2126,11,113.159,17,118.795,10,96.4083,55,96.4764,36,22.3188,10
2023,Arizona St.,69.5191,112,68.4014,119,102.165,189,107.943,118,95.5625,43,96.6365,39,11.3064,66
2023,Arkansas,70.1934,82,69.1956,81,105.532,114,111.19,66,92.4942,14,93.0546,13,18.1351,27
2023,Arkansas Pine Bluff,70.977,54,69.9555,47,89.1293,357,95.0939,347,101.984,160,107.44,221,-12.3456,314
2023,Arkansas St.,64.5122,334,63.3472,340,96.3731,312,97.7225,319,105.351,247,110.145,284,-12.4225,315
2023,Army,67.8009,195,68.1815,127,105.505,117,105.031,182,103.381,205,110.231,286,-5.20041,232
2023,Auburn,68.7908,145,67.6905,150,104.736,133,111.62,59,92.6574,15,93.0247,12,18.5954,24
2023,Austin Peay,66.4538,266,65.2291,280,95.5341,320,97.974,316,108.959,310,109.77,272,-11.7957,312
2023,Ball St.,67.7388,198,66.9996,189,108.614,54,107.616,125,104.296,232,107.159,209,0.456531,159
2023,Baylor,68.7653,147,67.1933,176,113.915,9,120.932,3,100.35,123,99.7256,74,21.2068,13
2023,Bellarmine,62.2433,360,61.655,360,99.6374,251,102.225,237,108.724,308,109.78,273,-7.55548,266
2023,Belmont,68.4696,160,67.7885,141,108.228,60,110.812,74,103.705,213,107.474,222,3.33848,129
2023,Bethune Cookman,70.5636,65,69.3608,69,95.3432,322,97.2445,325,109.259,315,113.251,331,-16.006,341
2023,Binghamton,67.2647,228,66.0229,246,98.2866,275,98.824,304,107.618,286,111.564,306,-12.7403,320
2023,Boise St.,67.2822,226,66.821,199,104.483,139,108.676,108,90.7853,7,91.2754,9,17.4005,31
2023,Boston College,66.5987,258,66.2543,237,98.0119,279,101.785,249,103.559,209,102.488,112,-0.702968,178
2023,Boston University,66.3058,272,65.7712,256,98.1727,276,98.7743,306,102.687,180,108.695,252,-9.92082,293
2023,Bowling Green,71.0048,53,69.2299,77,106.197,98,104.85,186,109.549,318,112.37,321,-7.51922,264
2023,Bradley,66.6182,257,65.5799,266,105.544,113,107.525,127,93.5549,22,98.8899,59,8.63524,83
2023,Brown,69.0395,133,68.5381,114,98.3348,274,100.829,268,96.7263,58,101.828,105,-0.998797,183
2023,Bryant,72.9956,15,72.7608,6,106.568,90,107.448,130,104.253,229,108.72,253,-1.27151,188
2023,Bucknell,66.6598,255,67.1355,182,99.0649,264,99.4364,294,102.61,178,110.033,281,-10.5967,298
2023,Buffalo,74.6719,1,73.0415,4,102.121,191,105.115,180,104.847,241,105.561,185,-0.445982,171
2023,Butler,67.6672,203,66.2014,243,98.0947,277,105.094,181,100.608,130,99.6212,70,5.47326,111
2023,BYU,71.4946,39,70.0549,41,102.223,187,106.182,159,94.9815,39,95.6709,30,10.5115,73
2023,Cal Baptist,65.3955,308,63.9127,326,102.439,183,104.177,199,98.2491,84,103.514,133,0.663621,156
2023,Cal Poly,63.8802,344,63.414,339,91.4529,349,95.5022,341,103.82,220,107.273,214,-11.7704,311
2023,Cal St. Bakersfield,62.5091,359,62.4567,352,92.2717,347,96.773,330,104.274,230,107.339,218,-10.5663,297
2023,Cal St. Fullerton,65.8171,296,64.5395,307,99.3734,257,102.374,233,97.6202,74,100.516,86,1.85785,143
2023,Cal St. Northridge,65.0761,322,64.4717,310,92.5611,346,96.1704,336,105.952,255,109.457,267,-13.2862,325
2023,California,63.5993,346,62.1352,356,92.1765,348,99.814,290,106.267,260,106.594,203,-6.78049,249
2023,Campbell,64.5548,333,64.1194,319,100.795,223,102.192,239,105.631,251,110.032,280,-7.83969,271
2023,Canisius,68.1267,175,67.7018,148,98.6207,268,100.701,270,108.063,295,110.009,279,-9.3084,285
2023,Central Arkansas,72.5569,20,72.1977,12,98.765,267,99.8668,288,113.092,352,113.887,338,-14.0202,330
2023,Central Connecticut,66.0135,285,64.0515,323,97.2708,294,96.8376,328,104.608,236,112.013,315,-15.1757,336
2023,Central Michigan,69.1219,130,67.5698,158,94.3127,334,95.1646,346,106.158,258,108.08,233,-12.9152,323
2023,Charleston,70.7082,61,70.3355,35,110.7,32,111.029,68,96.3823,54,101.039,92,9.98946,79
2023,Charleston Southern,66.1189,280,65.1664,288,107.833,68,108.762,104,114.294,358,117.552,360,-8.79038,279
2023,Charlotte,62.0766,361,60.1685,362,106.17,99,107.696,123,98.4799,86,102.998,125,4.6981,119
2023,Chattanooga,68.1321,174,67.3211,173,107.683,70,109.52,89,108.569,305,110.775,291,-1.25425,187
2023,Chicago St.,65.719,300,64.1645,318,100.593,229,103.572,209,110.072,323,112.386,322,-8.81449,280
2023,Cincinnati,69.9239,94,68.4655,115,107.814,69,110.488,77,97.5019,72,97.8454,46,12.6422,60
2023,Clemson,68.2642,169,68.1643,128,107.035,80,109.264,96,97.121,64,98.1657,53,11.0979,68
2023,Cleveland St.,65.8128,297,64.8175,300,105.769,105,104.885,184,102.116,166,106.227,195,-1.34216,189
2023,Coastal Carolina,67.7911,197,67.7421,146,101.705,200,104.212,197,110.829,330,113.053,330,-8.84132,281
2023,Colgate,67.6417,204,67.1436,181,113.196,16,112.244,52,103.252,202,108.0,231,4.24377,122
2023,Colorado,70.3285,74,69.6588,59,101.098,214,106.897,144,93.1842,19,94.002,19,12.8953,59
2023,Colorado St.,67.261,229,66.5153,221,105.764,106,111.143,67,106.446,268,107.436,220,3.70748,125
2023,Columbia,70.2373,79,69.2628,75,90.3035,353,93.6871,350,106.482,269,110.009,278,-16.322,344
2023,Connecticut,69.5563,110,67.1184,184,113.878,11,118.821,9,93.2949,21,94.4131,20,24.4083,6
2023,Coppin St.,73.9298,5,72.754,7,96.8218,301,99.7359,291,113.59,356,115.89,352,-16.154,343
2023,Cornell,72.455,24,71.7574,21,115.095,6,115.953,22,106.646,271,110.446,288,5.5075,109
2023,Creighton,70.1168,85,68.1458,129,109.659,44,114.799,29,95.5834,44,93.5316,16,21.2678,12
2023,Dartmouth,69.5215,111,68.2314,125,94.2432,336,97.2841,324,102.838,187,106.543,200,-9.25891,284
2023,Davidson,66.3925,268,65.5464,268,103.076,165,107.823,122,102.526,175,104.931,167,2.89192,132
2023,Dayton,64.8166,328,63.8406,328,105.946,103,108.742,105,93.7604,23,98.1292,52,10.6128,72
2023,Delaware,67.3788,222,66.9766,191,102.791,173,103.217,218,105.243,246,107.739,227,-4.5222,227
2023,Delaware St.,67.496,211,66.5979,211,89.9122,355,92.7553,355,110.529,327,112.717,326,-19.9614,356
2023,Denver,68.2874,167,68.121,130,102.788,174,101.369,258,107.884,292,110.83,294,-9.46099,287
2023,DePaul,70.1206,84,69.0541,90,100.755,225,107.917,119,107.059,276,105.399,181,2.51853,137
2023,Detroit Mercy,67.9844,185,67.4784,163,110.005,40,111.725,57,111.012,332,113.332,332,-1.60605,193
2023,Drake,67.2856,225,66.3351,228,105.418,119,107.046,140,94.7707,35,98.8068,58,8.23966,89
2023,Drexel,63.9746,343,63.7261,334,102.245,186,102.05,243,97.7466,75,104.64,160,-2.59046,205
2023,Duke,66.5114,261,65.5395,269,109.155,49,113.139,44,95.3265,41,95.601,28,17.5385,30
2023,Duquesne,68.9478,137,67.5504,160,108.867,50,110.047,85,101.845,155,104.83,165,5.21733,112
2023,East Carolina,68.4958,157,67.1287,183,101.857,198,103.406,215,102.663,179,106.646,204,-3.23961,214
