Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,72.1875,82,70.7099,89,87.6853,336,97.753,259,100.986,174,98.8538,109,-1.10083,179
2023,Air Force,63.7245,348,63.0163,357,103.668,126,96.5764,288,96.6556,112,101.917,174,-5.34029,234
2023,Akron,63.284,352,63.0095,358,100.025,190,104.61,113,102.89,204,99.6227,127,4.98718,116
2023,Alabama,73.2896,50,73.8112,11,111.306,48,112.927,18,87.0958,29,90.4692,19,22.4577,14
2023,Alabama A&M,76.3425,9,72.7763,30,98.2253,218,92.037,348,111.193,303,106.819,288,-14.7824,337
2023,Alabama St.,71.5833,100,69.7208,129,83.6697,350,90.8433,354,119.415,357,109.516,329,-18.6732,351
2023,Albany,68.0325,237,68.3473,199,96.7965,243,95.0999,318,111.23,304,106.788,286,-11.6885,309
2023,Alcorn St.,67.4879,259,68.5409,186,91.5297,301,94.9965,319,98.582,133,103.72,212,-8.72309,278
2023,American,65.2625,320,66.5783,283,100.406,182,97.0103,278,102.02,195,105.837,273,-8.82632,280
2023,Appalachian St.,68.2528,229,67.4261,252,100.6,175,98.603,240,98.671,135,102.527,190,-3.9242,214
2023,Arizona,79.9833,1,76.7777,1,121.681,5,118.069,3,98.8205,137,93.7195,45,24.3498,9
2023,Arizona St.,70.212,155,68.6036,182,103.791,124,105.393,100,84.8071,23,91.9748,28,13.4179,60
2023,Arkansas,74.4579,28,72.9666,25,102.52,150,110.055,39,82.9723,18,87.0825,4,22.973,12
2023,Arkansas Pine Bluff,71.4479,105,71.5848,60,84.2206,348,91.9305,349,107.994,267,111.448,353,-19.5178,354
2023,Arkansas St.,67.125,270,66.2072,299,89.6032,324,95.1696,316,99.3754,147,104.771,243,-9.60105,285
2023,Army,72.0042,87,71.3643,72,102.792,145,97.7048,260,112.72,321,108.551,317,-10.8465,304
2023,Auburn,68.75,204,69.6214,133,102.982,141,109.893,41,81.8866,13,88.4445,9,21.4481,18
2023,Austin Peay,64.8225,334,65.7431,313,91.3764,302,99.4522,222,110.235,290,105.028,249,-5.57574,235
2023,Ball St.,70.2917,150,69.9905,114,102.221,156,101.412,173,105.763,235,105.932,276,-4.51979,222
2023,Baylor,71.8146,93,71.5564,63,126.583,1,118.816,1,95.5163,100,93.7072,44,25.1086,6
2023,Bellarmine,62.1025,358,63.0961,356,98.0657,222,102.16,157,115.437,334,108.122,310,-5.96191,238
2023,Belmont,71.5125,104,71.2353,75,107.419,83,106.359,81,106.702,252,103.14,205,3.21922,134
