Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,70.9917,61,69.4658,83,97.4007,271,101.239,238,105.127,246,105.737,207,-4.49824,228
2023,Air Force,64.1227,345,63.4725,344,107.191,72,104.873,162,98.6092,105,102.65,140,2.22355,144
2023,Akron,67.1307,251,65.5271,287,103.55,144,105.135,155,95.5243,55,99.9639,94,5.17139,115
2023,Alabama,74.2183,8,74.0067,4,110.868,37,116.544,14,90.6162,13,89.5671,7,26.9769,4
2023,Alabama A&M,72.0842,37,70.5639,48,94.2441,327,94.1236,344,105.955,266,109.281,285,-15.1575,337
2023,Alabama St.,69.689,120,67.4711,192,91.9092,344,95.6125,333,109.899,323,110.93,310,-15.3176,340
2023,Albany,67.8171,204,67.4159,196,96.8182,289,98.227,302,111.958,337,113.25,339,-15.0234,335
2023,Alcorn St.,68.3448,174,68.0001,162,94.049,329,101.406,236,105.893,264,108.127,259,-6.72099,248
2023,American,63.5128,351,63.7128,338,105.5,108,102.956,202,101.329,162,107.514,243,-4.55798,230
2023,Appalachian St.,67.2056,242,66.1563,261,96.8024,291,99.3445,276,100.168,134,102.127,125,-2.78249,207
2023,Arizona,74.5526,4,73.134,11,113.15,13,117.852,9,98.23,100,98.3891,70,19.4628,17
2023,Arizona St.,69.267,140,67.8138,176,104.733,117,109.388,88,94.8689,42,95.7724,36,13.6154,52
2023,Arkansas,71.4776,50,70.2034,56,106.188,92,112.025,50,93.0558,29,93.918,22,18.1075,23
2023,Arkansas Pine Bluff,70.8875,64,70.4818,51,86.1355,359,92.8643,350,103.416,214,107.664,246,-14.7998,332
2023,Arkansas St.,64.5801,339,63.4865,343,96.2095,307,96.8092,323,104.058,225,109.627,289,-12.8181,321
2023,Army,67.8838,200,68.5763,128,107.162,73,105.684,142,104.423,237,110.044,297,-4.36052,223
2023,Auburn,69.0771,152,67.9548,168,104.469,124,111.162,62,90.1933,11,91.2678,10,19.8947,15
2023,Austin Peay,65.6682,304,64.5184,319,97.2888,277,99.8209,265,108.508,305,108.79,277,-8.96957,278
2023,Ball St.,67.5055,223,67.6734,180,109.007,54,107.263,107,101.738,168,105.022,194,2.24163,143
